areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00070108,80.6,15.8,3.7
E00070109,79.6,13,7.4
E00070110,72,18.5,9.4
E00070129,79,14.3,6.7
E00070132,77.7,14.6,7.7
E00070135,70.6,19.4,10
E00070136,73,17.7,9.3
E00070137,72.2,18.6,9.2
E00070138,75.1,16.3,8.6
E00070139,75.1,14.9,10
E00070140,82,12.7,5.3
E00070141,72.5,17.5,10
E00070146,79.1,14.9,6
E00070147,84.4,10.4,5.2
E00070148,77,13.9,9.1
E00070149,81.5,14.2,4.3
E00070150,78.8,15,6.2
E00070151,72.3,18.6,9.1
E00070152,56.2,26.3,17.5
E00070153,71.4,18.5,10
E00070154,77.6,14.4,8
E00070155,76.9,16,7.2
E00070156,80.4,12.2,7.4
E00070157,79.4,16.5,4.1
E00070158,78.5,13.8,7.7
E00070159,74.9,16.3,8.8
E00070160,50.8,28.4,20.8
E00070161,62.7,24.7,12.7
E00070162,80.5,14.3,5.2
E00070163,76.7,15.7,7.7
E00070164,72.9,16.8,10.3
E00070165,80.4,16,3.6
E00070166,81.5,12.1,6.4
E00070167,67.6,17.6,14.7
E00070168,82.7,12.2,5.2
E00070169,79.4,13.6,7
E00070170,75.8,18.1,6
E00070172,66.2,21.4,12.4
E00070173,81,13.3,5.7
E00070174,74.3,16,9.7
E00070175,71.1,19.6,9.3
E00070176,79.2,13,7.8
E00070177,79.2,15.1,5.7
E00070178,68,21.6,10.3
E00070179,75.5,19.7,4.8
E00070180,71.8,17.3,10.9
E00070181,72.8,17.6,9.7
E00070182,75,19.2,5.8
E00070183,78.4,14.9,6.7
E00070184,75.2,18,6.8
E00070186,83.4,12.3,4.3
E00070187,78.1,16.8,5.1
E00070188,82,13.6,4.4
E00070189,75.7,17.9,6.3
E00070190,80.1,14.9,5
E00070191,76.7,16.7,6.7
E00070192,83,12.4,4.6
E00099368,80.1,14.4,5.5
E00099369,69.4,19,11.7
E00099370,85,11.1,3.8
E00099371,76.6,19.3,4
E00099372,82.9,15.1,2
E00099373,84.6,12.4,3
E00099374,80.3,12.6,7.1
E00099375,84.8,12.1,3
E00099376,79.6,17.4,3
E00099377,82.3,14.9,2.8
E00099378,88.7,8.2,3
E00099379,78.5,15.2,6.3
E00099380,86,11.3,2.6
E00099381,79,13.9,7.1
E00099382,77.8,14.4,7.8
E00099383,82.8,14.8,2.4
E00099400,83.1,12.1,4.8
E00099401,78.5,16.4,5.1
E00099402,85.2,12,2.8
E00099403,79.8,17,3.2
E00099404,84.9,10.8,4.3
E00099405,84.4,12,3.6
E00099406,80.8,15.3,3.9
E00099407,62.9,24.3,12.7
E00099408,80.8,13.6,5.6
E00099409,68.2,19.3,12.6
E00099414,80.8,15.5,3.8
E00099415,80.7,13.6,5.7
E00099416,76.5,15.9,7.6
E00099417,67.9,21.3,10.8
E00099418,73.4,21.4,5.3
E00099419,72.5,19.9,7.6
E00099420,85.2,11.1,3.6
E00099421,79.9,15.3,4.8
E00099425,74,16.5,9.5
E00099426,71.6,20.4,8
E00099427,62.3,21.5,16.2
E00099428,86.5,11.2,2.3
E00099429,83.1,12.3,4.5
E00099430,76.5,17.9,5.6
E00099431,84.5,13.2,2.3
E00099432,83.8,11.9,4.3
E00099433,73.7,19.7,6.6
E00099434,85.4,9.7,4.9
E00099435,76,12.4,11.6
E00099436,80.1,17.9,2
E00099437,86.3,10.9,2.8
E00099439,78.4,16.8,4.8
E00099440,69,19.2,11.8
E00099441,83.6,14.5,1.9
E00099442,86.4,10.2,3.4
E00099443,79.8,14.5,5.7
E00099444,81.1,14.7,4.2
E00099445,78.5,16,5.5
E00099446,81.2,16.2,2.5
E00099544,87.8,9.6,2.6
E00099545,84.3,11.3,4.4
E00099546,76.5,16.6,6.9
E00099547,79.6,12.5,7.9
E00099548,83.5,12.2,4.3
E00099549,81.3,14.2,4.5
E00099550,81.6,13.2,5.1
E00099551,74.9,17.7,7.4
E00099552,85.8,11.3,2.9
E00099553,86.9,11.9,1.1
E00099554,71.7,13.5,14.8
E00099555,84.4,10.7,4.9
E00099556,80.7,12.7,6.5
