areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00070108,91.4,0.9,6.6,1.1
E00070109,95.3,0.3,3.7,0.7
E00070110,92.9,1.6,5.1,0.4
E00070129,96.6,0,3.4,0
E00070132,93.3,0.3,6.4,0
E00070135,98,0.3,1.6,0
E00070136,94.5,0.4,5.1,0
E00070137,92.9,0,6.1,1
E00070138,87.2,1.2,10.7,0.8
E00070139,90.5,0.4,9.2,0
E00070140,95.5,0,3.6,0.9
E00070141,95.2,0,3.6,1.2
E00070146,94.9,0.4,4.7,0
E00070147,92.9,0,7.1,0
E00070148,92.5,0,7.1,0.4
E00070149,97.8,0,2.2,0
E00070150,95.2,0,4.4,0.4
E00070151,95.5,0,3.7,0.7
E00070152,92.7,0.7,6.6,0
E00070153,87.8,0.4,9.8,2
E00070154,94.6,0,5.4,0
E00070155,96.4,0,3.6,0
E00070156,92.9,1.6,5.5,0
E00070157,92.2,0,4.5,3.2
E00070158,97.9,0,2.1,0
E00070159,91.9,0,8.1,0
E00070160,87.8,0,12.2,0
E00070161,95,0,3.6,1.3
E00070162,93.8,0,6.2,0
E00070163,89.5,2.1,7.7,0.7
E00070164,93.7,0,5.6,0.7
E00070165,91.9,0.3,6.1,1.7
E00070166,93.3,0.9,4.6,1.2
E00070167,94.4,2.1,3.5,0
E00070168,91.4,0,7.1,1.5
E00070169,91.1,0.3,7.3,1.3
E00070170,85.4,0.7,11.6,2.3
E00070172,92.8,0.6,6.7,0
E00070173,93.6,1,5.4,0
E00070174,95.5,0,3.7,0.7
E00070175,92,0,8,0
E00070176,88.4,0.6,11,0
E00070177,94.6,0.4,3.5,1.5
E00070178,94.2,0,5.8,0
E00070179,97.6,0,2.4,0
E00070180,94.7,0,5.3,0
E00070181,88.2,0.7,11.1,0
E00070182,90,0,10,0
E00070183,96,0,4,0
E00070184,93.1,0.4,6.1,0.4
E00070186,96,0,4,0
E00070187,95.3,0,3.1,1.6
E00070188,93.9,0,5.8,0.3
E00070189,91.4,0,8.6,0
E00070190,91,0,8.3,0.7
E00070191,90.8,1.7,5.5,2.1
E00070192,86.8,1.2,11.2,0.9
E00099368,93.8,0.3,5.5,0.3
E00099369,93.1,0,6.9,0
E00099370,94.5,0.7,4.5,0.3
E00099371,91.6,0,8.4,0
E00099372,95.1,0,4.9,0
E00099373,91.2,0,8.5,0.4
E00099374,93.9,0.5,5.6,0
E00099375,94.3,0.4,3.4,1.9
E00099376,95.8,0,4.2,0
E00099377,92.5,0.3,7.2,0
E00099378,90.2,0.3,9.5,0
E00099379,94.5,0,4.6,0.8
E00099380,93.6,0,6.4,0
E00099381,92,0,7.6,0.4
E00099382,91.6,0,8.4,0
E00099383,91.3,0,8.7,0
E00099400,93.9,0,6.1,0
E00099401,93.6,0,6.4,0
E00099402,87,1.1,12,0
E00099403,85,0.3,13.8,0.9
E00099404,86.2,0.4,10.9,2.5
E00099405,90.9,0.9,8.2,0
E00099406,81.7,0,15.5,2.8
E00099407,82.8,0,16,1.2
E00099408,89.2,0,10.8,0
E00099409,90.1,0,9.6,0.3
E00099414,93.8,0,5.8,0.4
E00099415,88.3,0,10.2,1.6
E00099416,79.6,0,19.2,1.2
E00099417,92,0,8,0
E00099418,92.8,0,6.9,0.3
E00099419,94.7,0,4.8,0.5
E00099420,99,0,1,0
E00099421,91.5,0,8.5,0
E00099425,95.4,0.4,4.3,0
E00099426,92.7,0,6.5,0.8
E00099427,98.2,0,1.8,0
E00099428,91.5,0,8.1,0.4
E00099429,94.2,0.3,5.5,0
E00099430,92.5,0,7.5,0
E00099431,92.5,0,7.2,0.3
E00099432,96,0,3.7,0.3
E00099433,92.7,0,7,0.3
E00099434,93,0.4,6.7,0
E00099435,86.1,0.8,11.5,1.6
E00099436,97,0,3,0
E00099437,90.2,0.6,8.7,0.6
E00099439,96.3,0,3.7,0
E00099440,92.1,0,7.9,0
E00099441,94.7,0,5.3,0
E00099442,83.2,0.3,15.4,1.1
E00099443,95.8,0,4.2,0
E00099444,94.4,0,5.6,0
E00099445,91.2,0.4,8.4,0
E00099446,90.3,0.4,9.4,0
E00099544,90.3,0,8.5,1.2
E00099545,95.3,0.3,4.4,0
E00099546,94.8,0,4,1.2
E00099547,90.4,1,8.3,0.3
E00099548,91,0.6,8.3,0
E00099549,85.8,0.4,13.8,0
E00099550,92.3,0,7.3,0.4
E00099551,90.7,1.1,8.2,0
E00099552,91.5,0,8.3,0.3
E00099553,93.3,0.4,6,0.4
E00099554,91.4,0,7.7,0.9
E00099555,91.9,0.6,6.7,0.9
E00099556,92.5,0,7.1,0.3
E00099557,90.9,0,9.1,0
E00099558,87.2,1.1,11.7,0
E00099559,87.5,0,12.5,0
E00099560,92.5,0.4,7.1,0
E00099561,94.5,0,4.4,1.1
E00099562,94.2,0.4,5.4,0
E00099563,96,0.6,3.1,0.3
E00099564,93.3,0,6.7,0
E00099565,92.1,0,7.9,0
E00099566,90.6,0,9.4,0
E00099567,86,0,11.2,2.8
E00099568,94.7,0,5.3,0
E00099569,93.9,0,5.6,0.5
E00099570,97,0,2.6,0.4
E00099571,93.8,0,6.2,0
E00099573,84.1,0,14.1,1.8
E00099574,88.3,0,11.4,0.4
E00099575,94.1,0.7,5.1,0
E00099576,90.7,0,8.5,0.7
E00099577,91.1,0,7.3,1.7
E00099578,93.9,0,5.7,0.4
E00099579,75.2,0,23.8,1
E00099580,91,0,9,0
E00099581,89,0,10.3,0.7
E00099582,95.7,1,3.3,0
E00099583,90.4,0,6.8,2.8
E00099584,92.4,0,7.3,0.3
E00099585,96.2,0,3.8,0
E00099586,91.7,0,8.3,0
E00099587,96.7,0,3.3,0
E00099590,91.9,0,8.1,0
E00099591,94.2,0,5.1,0.7
E00099601,93.1,0.3,6.6,0
E00099602,91.9,0,7.7,0.3
E00099603,94.9,0.3,4.8,0
E00099604,92.8,0.4,6.9,0
E00099605,91.8,1.2,7,0
E00099606,94,0.3,5.8,0
E00099607,93.3,0.4,5.7,0.7
E00099608,93.4,0.6,5.5,0.6
E00099609,90.1,1.1,8.5,0.4
E00099654,94.8,0,5.2,0
E00099655,90.4,0,9.6,0
E00099656,92.1,0,7.9,0
E00099657,94.2,0,5.2,0.6
E00099658,92.1,0,7.9,0
E00099659,96.8,0,3.2,0
E00099660,95.6,0,4.4,0
E00099661,93.3,0,6.7,0
E00099662,93.5,0,5.7,0.8
E00099663,97.5,0,2.5,0
E00099664,87.7,0.4,11.5,0.4
E00099665,94.1,0,5.5,0.4
E00099666,93.9,0,6.1,0
E00099667,93.8,0,6.2,0
E00099668,91.4,0,8.6,0
E00099669,93.2,0.3,6.6,0
E00099670,97.4,0,2.6,0
E00099671,89.7,0,9.9,0.4
E00099672,92.1,0.4,7.1,0.4
E00099673,96.9,0,3.1,0
E00099674,92.9,0,7.1,0
E00099675,94.1,0,5.5,0.5
E00099676,89.7,0.4,9.2,0.8
E00099700,92.3,0,7.7,0
E00099701,94.7,0.4,4.5,0.4
E00099702,95.3,0.3,3.4,1
E00099703,95.7,0.3,4.1,0
E00099704,94,0,5.7,0.3
E00099706,93.5,0.7,5.8,0
E00099708,90.8,0,9.2,0
E00099709,92.8,0,6.9,0.4
E00099710,90.9,0,9.1,0
E00099711,93.1,0.4,6.5,0
E00099712,92.5,0,7.5,0
E00099713,89.6,1.6,8.2,0.6
E00099714,93.1,0,6.5,0.4
E00099715,93.6,0,6,0.3
E00099716,93.7,0,6,0.3
E00099717,90.1,0.4,8.4,1.1
E00099718,91.3,0,7.9,0.8
E00099719,95.6,0,4.4,0
E00099720,90.9,0,8.9,0.3
E00099721,99.2,0,0.4,0.4
E00100359,92.9,0,6.6,0.6
E00100360,95.2,0.3,4.5,0
E00100361,90.9,0.6,8.6,0
E00100362,90.7,0,9.3,0
E00100363,90.7,0.4,8.2,0.7
E00100368,93.9,0,6.1,0
E00100369,96.1,0,3.9,0
E00100371,93.9,0.9,5.2,0
E00100372,95.1,0.5,4.4,0
E00100373,90.9,0,9.1,0
E00100374,91.3,0,8.8,0
E00100377,92.5,0,7.1,0.5
E00100378,92.5,0,7.2,0.3
E00130276,91.1,0.4,8.5,0
E00130278,93.3,0.4,5.3,1.1
E00130279,91.8,0,8,0.2
E00130280,92.7,0.2,7.1,0
E00130281,92.2,1.2,6.6,0
E00130282,93,0,6.5,0.5
E00130283,90.8,0,8.9,0.3
E00130284,90.8,0.4,8.9,0
E00130285,94.6,0,5.4,0
E00130286,94.9,0,4.4,0.7
E00130288,95.4,0,4.6,0
E00130289,89.1,1.4,9.6,0
