areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00070108,57.7,6.4,35.8
E00070109,58.2,3.8,38
E00070110,50.2,6.2,43.5
E00070129,66.4,1.8,31.7
E00070132,61.7,4.5,33.7
E00070135,55.5,1.1,43.3
E00070136,51.5,3.1,45.4
E00070137,52.5,5,42.4
E00070138,53.2,4,42.8
E00070139,56.7,4,39.3
E00070140,60.5,4.8,34.7
E00070141,57.7,0,42.3
E00070146,56.5,5.6,37.9
E00070147,65.7,3,31.3
E00070148,58.8,1.8,39.4
E00070149,62.9,4.3,32.8
E00070150,67.6,2.1,30.3
E00070151,54.5,2.8,42.6
E00070152,35.4,10.8,53.8
E00070153,51,4.9,44.2
E00070154,64,3.6,32.4
E00070155,60.2,3.4,36.4
E00070156,59.8,3.6,36.5
E00070157,55.2,5.7,39.1
E00070158,59.8,5.5,34.7
E00070159,54.1,4.4,41.5
E00070160,19.9,0,80.1
E00070161,39.3,4.6,56.1
E00070162,54.4,4,41.5
E00070163,61.2,1.3,37.5
E00070164,52,4.4,43.6
E00070165,62.5,5.2,32.3
E00070166,55.6,4.3,40.2
E00070167,43,4.1,53
E00070168,65,3.8,31.2
E00070169,58.1,5.1,36.8
E00070170,69.2,2.4,28.3
E00070172,33.3,4.4,62.2
E00070173,55,3.1,41.9
E00070174,59.4,5.7,34.9
E00070175,48.5,3.9,47.6
E00070176,57.6,5.3,37
E00070177,61.1,3.5,35.4
E00070178,36.7,5.7,57.6
E00070179,61.3,4.7,34
E00070180,45.8,5.4,48.8
E00070181,55.2,4.3,40.5
E00070182,53.6,4.6,41.8
E00070183,57.8,4,38.2
E00070184,43.9,6.1,50
E00070186,67.2,2.6,30.3
E00070187,54.3,2.3,43.4
E00070188,70.4,4.9,24.7
E00070189,64.6,3.1,32.3
E00070190,58,5.3,36.7
E00070191,48.9,3.2,47.9
E00070192,54.2,4.2,41.5
E00099368,58.2,3,38.8
E00099369,38.9,1.4,59.7
E00099370,58.9,1.7,39.4
E00099371,43,3,54
E00099372,45.2,0.9,53.9
E00099373,55.7,2.6,41.7
E00099374,50.3,0.6,49.1
E00099375,59.6,4.2,36.2
E00099376,60.9,0,39.1
E00099377,54,1.7,44.3
E00099378,52.9,1.1,46
E00099379,43.1,3.4,53.4
E00099380,56.3,0.8,42.9
E00099381,48.3,0.9,50.9
E00099382,53.7,3.7,42.7
E00099383,43.5,4.6,51.9
E00099400,66.1,1.6,32.3
E00099401,68.8,3.7,27.6
E00099402,74.8,4.7,20.5
E00099403,67,7.6,25.3
E00099404,73.1,2.7,24.2
E00099405,69.1,4.5,26.4
E00099406,71.8,4.5,23.6
E00099407,50.2,5.1,44.7
E00099408,69,3.7,27.3
E00099409,45.7,0,54.3
E00099414,66.7,2.8,30.6
E00099415,69.6,4.3,26.1
E00099416,54.7,5.2,40.1
E00099417,57.6,2.8,39.6
E00099418,52.2,4.5,43.3
E00099419,49.5,1.5,49
E00099420,48.6,2.3,49
E00099421,51.9,0,48.1
E00099425,50,7,43
E00099426,52.3,2.5,45.2
E00099427,39,3.3,57.7
E00099428,73.9,3,23.1
E00099429,64.5,4.3,31.2
E00099430,57.7,2.3,39.9
E00099431,62.9,1.8,35.3
E00099432,57,2.7,40.3
E00099433,55.6,3.8,40.6
E00099434,65.3,3.1,31.6
E00099435,54.6,1.9,43.5
E00099436,59.2,2.4,38.4
E00099437,40.5,2.3,57.2
E00099439,50.6,2.6,46.8
E00099440,53.7,1.8,44.5
E00099441,66.5,0.3,33.2
E00099442,62.5,3.3,34.1
E00099443,43.3,0,56.7
E00099444,55.9,1.6,42.5
E00099445,56.3,4.2,39.5
E00099446,64.1,1.2,34.7
E00099544,75.6,3.9,20.5
E00099545,72.1,0.4,27.6
E00099546,51.9,0.5,47.6
E00099547,67.1,5.3,27.6
E00099548,64,2.4,33.6
E00099549,69.4,3.9,26.7
E00099550,61.8,3.3,34.9
E00099551,57.5,0,42.5
E00099552,74.9,3.5,21.5
E00099553,68.5,3.8,27.7
E00099554,52.1,4.7,43.2
E00099555,71.1,1.1,27.8
E00099556,63.3,2.3,34.5
E00099557,71,0.4,28.6
E00099558,60.4,2.6,37
E00099559,72.8,2.8,24.4
E00099560,60,3.5,36.5
E00099561,54.9,0.8,44.3
E00099562,56,3.8,40.2
E00099563,59.1,2.8,38.1
E00099564,49.7,0.5,49.7
E00099565,58.2,3.6,38.2
E00099566,58.5,3.1,38.4
E00099567,62.9,3,34.2
E00099568,60.3,2.8,36.9
E00099569,55,2.4,42.5
E00099570,58.3,2.8,38.9
E00099571,58,1.4,40.6
E00099573,56.4,6.2,37.4
E00099574,59.4,3.3,37.3
E00099575,55,0.8,44.2
E00099576,61.4,3.9,34.6
E00099577,65.8,2.5,31.6
E00099578,66.5,4.4,29.1
E00099579,57.9,5.9,36.2
E00099580,55.2,0.9,43.9
E00099581,59.2,3.3,37.5
E00099582,50,2.9,47.1
E00099583,74.6,3,22.4
E00099584,64.2,2.3,33.6
E00099585,69.8,4.7,25.6
E00099586,67.1,4.2,28.6
E00099587,67.7,0.8,31.6
E00099590,54.2,3.8,42
E00099591,63,3.4,33.6
E00099601,57,6.5,36.5
E00099602,63.7,2.8,33.5
E00099603,57.1,2.5,40.3
E00099604,48.4,1.6,50
E00099605,51.6,1.4,47
E00099606,62.8,3.4,33.7
E00099607,50.8,2,47.2
E00099608,59,1.6,39.4
E00099609,61.3,1.7,37
E00099654,73.4,1.2,25.4
E00099655,49.3,1.8,48.9
E00099656,57.4,2.1,40.5
E00099657,46.9,2.9,50.2
E00099658,66.1,2.8,31.1
E00099659,62.6,1.4,36
E00099660,60.5,1.6,37.9
E00099661,54.9,4.3,40.8
E00099662,64.4,0,35.6
E00099663,56.2,3.4,40.4
E00099664,61,5.5,33.5
E00099665,68.3,2.9,28.8
E00099666,56.5,1.5,42
E00099667,58.4,1.7,39.9
E00099668,36.1,1.2,62.7
E00099669,75.9,0.3,23.8
E00099670,52.9,4.7,42.4
E00099671,64.4,1.3,34.2
E00099672,48.5,2.6,48.9
E00099673,55.9,0,44.1
E00099674,61.8,4.8,33.3
E00099675,27.3,3.6,69.1
E00099676,62.3,3.6,34.1
E00099700,44.9,2,53.2
E00099701,48,4,48
E00099702,59,2,38.9
E00099703,67.2,2.8,30
E00099704,68.8,2.7,28.5
E00099706,59.6,7,33.5
E00099708,61.9,2.1,36
E00099709,71.8,2.9,25.2
E00099710,70.7,3.4,25.9
E00099711,51.7,1.9,46.4
E00099712,69.3,2.3,28.4
E00099713,65.9,2.3,31.8
E00099714,56.3,3.6,40.1
E00099715,68.2,1.6,30.2
E00099716,65.1,2,32.9
E00099717,70,0.4,29.5
E00099718,70.3,3,26.8
E00099719,63.5,0.8,35.7
E00099720,71,2.8,26.2
E00099721,42.3,1.4,56.3
E00100359,56.8,2.1,41.1
E00100360,64.5,0.4,35.2
E00100361,55.6,1.2,43.2
E00100362,47.6,1.5,50.9
E00100363,59.8,1.7,38.5
E00100368,56.7,4.1,39.2
E00100369,44.3,0.9,54.7
E00100371,64.1,2.1,33.8
E00100372,67.7,1.6,30.6
E00100373,54.5,3.3,42.2
E00100374,53.6,1,45.3
E00100377,60.2,0.9,39
