areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00070108,47.7,13.7,19,19.6
E00070109,56.9,10.9,16.1,16.1
E00070110,62.7,14.7,10.8,11.8
E00070129,47.2,14.4,22.2,16.1
E00070132,48.4,15.9,13.4,22.3
E00070135,54.5,17.2,17.9,10.3
E00070136,41.4,17.2,23.2,18.2
E00070137,53.9,11.7,19.5,14.8
E00070138,57.1,11.4,19,12.4
E00070139,52.3,16.4,21.1,10.2
E00070140,59.6,12.6,15.9,11.9
E00070141,55.4,11.6,20.5,12.5
E00070146,48.5,13.9,17.8,19.8
E00070147,48.6,16.8,17.9,16.8
E00070148,42.5,20.5,15.7,21.3
E00070149,59.5,17.1,13.5,9.9
E00070150,50.3,18,14.9,16.8
E00070151,47.7,17.4,22.1,12.8
E00070152,46.8,10.6,23.4,19.1
E00070153,64.2,17.9,10.4,7.5
E00070154,56.9,10.6,13.8,18.8
E00070155,52.8,18.6,12.4,16.1
E00070156,46.2,18.6,17.9,17.2
E00070157,59.2,13.1,13.8,13.8
E00070158,45.4,20,21.5,13.1
E00070159,60.2,13.3,12.2,14.3
E00070160,54.5,3,27.3,15.2
E00070161,57.4,15.8,10.9,15.8
E00070162,44.4,18.5,17,20
E00070163,47.5,18.4,18.4,15.6
E00070164,53.8,14.3,16.8,15.1
E00070165,50.8,17.7,13.3,18.2
E00070166,52.6,13.5,24.1,9.8
E00070167,50.4,17.4,14.8,17.4
E00070168,46.7,12.6,23.4,17.4
E00070169,51,16.6,20,12.4
E00070170,49.7,22.8,19.3,8.2
E00070172,55.7,19.8,14.2,10.4
E00070173,54.4,8.8,16.8,20
E00070174,58.7,22.5,8,10.9
E00070175,49.5,16.2,20.7,13.5
E00070176,46.8,17,17.7,18.4
E00070177,49.2,18.9,18,13.9
E00070178,37.3,25.4,10.2,27.1
E00070179,42.6,21.3,20.6,15.6
E00070180,48,21.3,21.3,9.3
E00070181,42.5,18.1,16.5,22.8
E00070182,50.8,12.3,22.3,14.6
E00070183,45.1,15.9,21.2,17.7
E00070184,44.3,19.3,15.9,20.5
E00070186,45.1,14.3,28,12.6
E00070187,37.3,13.6,29.7,19.5
E00070188,48.5,11.7,23.4,16.4
E00070189,54.5,13.1,16.6,15.9
E00070190,48.8,16.3,17.1,17.8
E00070191,50.5,18.3,15.1,16.1
E00070192,45.7,13.6,24.3,16.4
E00099368,41.8,21.6,20.9,15.7
E00099369,30.7,15.9,36.4,17
E00099370,29.6,16.9,42.3,11.3
E00099371,34,16.5,38.1,11.3
E00099372,28.6,17.3,40.8,13.3
E00099373,24.2,22.7,40.6,12.5
E00099374,25.3,24.1,39.8,10.8
E00099375,26,24.4,26,23.6
E00099376,27.8,24.3,39.6,8.3
E00099377,29.4,10,48.8,11.9
E00099378,37.8,23.6,28.4,10.1
E00099379,36.4,27.3,23.9,12.5
E00099380,34.3,23.9,32.8,9
E00099381,24.5,16.4,46.4,12.7
E00099382,37.1,22.4,31.9,8.6
E00099383,21.9,25.7,46.7,5.7
E00099400,35.7,18.5,30.4,15.5
E00099401,50,15.2,22.8,12
E00099402,46.3,21.7,23.4,8.6
E00099403,42.3,18,26.8,12.9
E00099404,57.4,13,17.3,12.3
E00099405,36.5,22.2,27.8,13.5
E00099406,46.5,9.6,32.5,11.5
E00099407,50.4,14.9,19,15.7
E00099408,41.9,20.4,25.7,12
E00099409,48.2,16.3,21.3,14.2
E00099414,34,22.4,30.6,12.9
E00099415,45.2,18.5,26.7,9.6
E00099416,59.5,11.2,19,10.3
E00099417,48.8,21.1,19.5,10.6
E00099418,47.3,19.4,16.3,17.1
E00099419,42.9,21.4,19.4,16.3
E00099420,38.3,23.4,28.1,10.2
E00099421,24.5,20.8,38.7,16
E00099425,53.3,17.8,9.3,19.6
E00099426,44.3,23.6,14.2,17.9
E00099427,57.1,21.4,7.1,14.3
E00099428,38.8,23.1,25.2,12.9
E00099429,40.1,16.5,26.9,16.5
E00099430,28.3,26.8,37,7.9
E00099431,37.7,19.4,30.9,12
E00099432,34.9,17.4,34.2,13.4
E00099433,48.3,24.5,12.2,15
E00099434,37.6,17.4,34.9,10.1
E00099435,34.7,17.9,34.7,12.7
E00099436,46.6,18.2,23.6,11.5
E00099437,33.6,17.2,39.3,9.8
E00099439,39,13.6,39,8.5
E00099440,43.1,19.5,18.7,18.7
E00099441,28.2,24.8,34.6,12.4
E00099442,36.8,21.1,28.9,13.2
E00099443,36.7,21.4,24.5,17.3
E00099444,33.3,14.6,37.5,14.6
E00099445,36.6,24.6,21.6,17.2
E00099446,34.8,22.8,24.7,17.7
E00099544,35.4,23,31.6,10
E00099545,32.7,26.3,27.8,13.2
E00099546,39.8,28.7,22.2,9.3
E00099547,44.3,24,21.6,10.2
E00099548,47,19.1,25.7,8.2
E00099549,53.1,15.2,20,11.7
E00099550,42.2,19.3,24.4,14.1
E00099551,45.4,17,24.8,12.8
E00099552,35.8,23.7,27.6,12.9
E00099553,32.5,30,28.1,9.4
E00099554,43,22,20,15
E00099555,47.1,13.9,23.5,15.5
E00099556,42.2,24.7,18.1,15.1
E00099557,44.8,18.4,20.2,16.6
E00099558,49.6,15.8,20.1,14.4
E00099559,42.3,13.8,31.5,12.3
E00099560,39.8,19.5,28.8,11.9
E00099561,46.3,19.1,22.8,11.8
E00099562,51.3,15.4,20.5,12.8
E00099563,39.3,22,20.7,18
E00099564,41.9,21.5,22.6,14
E00099565,46.2,17.4,24.2,12.1
E00099566,51.2,10.1,19.4,19.4
E00099567,42.4,16.6,24.5,16.6
E00099568,44.1,15.8,32.2,7.9
E00099569,40.4,15.8,33.9,9.8
E00099570,58.7,13.8,19.3,8.3
E00099571,36,15.1,41.3,7.6
E00099573,66.7,13.6,15,4.8
E00099574,54.5,21.7,14.7,9.1
E00099575,38.9,16.8,32.8,11.5
E00099576,36.9,19.1,31.9,12.1
E00099577,43.7,17.1,24.1,15.2
E00099578,41.5,18.5,25.9,14.1
E00099579,48.4,17.4,16.1,18.1
E00099580,48.2,11.4,28.9,11.4
E00099581,49,17.9,21.4,11.7
E00099582,41.7,20.1,20.1,18
E00099583,49,14.8,22.1,14.1
E00099584,45.9,15.3,28.8,10
E00099585,49,15.4,19.6,16.1
E00099586,47.2,18.3,23.9,10.6
E00099587,38,16.8,39.1,6.1
E00099590,35.3,16,37.8,10.9
E00099591,41.2,15.5,25,18.2
E00099601,55.7,16.8,11.5,16
E00099602,38.4,17,31.4,13.2
E00099603,40,14.1,33.3,12.6
E00099604,34.1,21.1,33.3,11.4
E00099605,28.3,20.4,41.6,9.7
E00099606,32.3,19.9,35.8,11.9
E00099607,37.4,15.4,33.3,13.8
E00099608,44,11,32.4,12.6
E00099609,43,18.8,30.2,8.1
E00099654,30.6,31.7,21.1,16.7
E00099655,45.1,22.1,13.3,19.5
E00099656,34.5,22.3,29.5,13.7
E00099657,49.1,20,13.6,17.3
E00099658,38,24.7,21.1,16.3
E00099659,38.7,24.1,24.1,13.1
E00099660,40.5,20.3,26.4,12.8
E00099661,42.3,24.4,17.3,16.1
E00099662,36.4,23.6,29.3,10.7
E00099663,32.5,23.9,27.4,16.2
E00099664,37.9,24.2,27.3,10.6
E00099665,41.1,24.8,25.5,8.5
E00099666,26,30.8,31.5,11.6
E00099667,34.5,23,29.5,12.9
E00099668,26.4,23,40.2,10.3
E00099669,33.2,22,31.4,13.5
E00099670,44.7,24.3,15.5,15.5
E00099671,37,26,27.4,9.6
E00099672,36.2,18.1,31.4,14.3
E00099673,20.3,30.8,35.7,13.3
E00099674,45.4,25.5,17.7,11.3
E00099675,44.4,33.3,11.1,11.1
E00099676,31.7,23,35.3,10.1
E00099700,43.5,21.7,25,9.8
E00099701,42.1,15.9,24.3,17.8
E00099702,43.4,18.2,30.1,8.4
E00099703,36.5,21.4,33.3,8.9
E00099704,36,23.6,30,10.3
E00099706,39.6,25.4,20.9,14.2
E00099708,36.1,19,30.7,14.1
E00099709,37.9,13.6,34.9,13.6
E00099710,40.7,12.4,34,12.9
E00099711,45.3,20.8,23.6,10.4
E00099712,52.3,21.2,18.5,7.9
E00099713,42.2,21.4,22.5,13.9
E00099714,39.6,17.1,24.3,18.9
E00099715,30.4,24.6,30.4,14.6
E00099716,36.3,22.8,26.9,14
E00099717,43.2,23.7,21.3,11.8
E00099718,44,20.6,26.6,8.9
E00099719,38.5,23.6,29.8,8.1
E00099720,38.9,21.8,26.2,13.1
E00099721,29,16.1,35.5,19.4
E00100359,23,20.5,43.5,13
