areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00070108,34.9,42.6,16.3,6.2,0
E00070109,38,33.3,23.3,5.4,0
E00070110,29.1,36.8,27.4,6.8,0
E00070129,43.8,36.5,16.8,2.9,0
E00070132,35.1,36,20.2,8.8,0
E00070135,40.9,31.1,23.5,4.5,0
E00070136,31.9,27.4,30.1,9.7,0.9
E00070137,36.8,30.8,23.3,7.5,1.5
E00070138,37.5,32.3,25,5.2,0
E00070139,32.4,37.4,18.7,10.8,0.7
E00070140,42.3,39.8,12.2,5.7,0
E00070141,38.7,30.6,25,5.6,0
E00070146,38.5,37.5,19.8,4.2,0
E00070147,44.8,30.4,18.4,6.4,0
E00070148,40,29.6,22.6,7.8,0
E00070149,37.8,41.8,16.3,4.1,0
E00070150,42.3,35.9,16.2,5.6,0
E00070151,34.3,31.3,27.1,7.2,0
E00070152,23.3,26.2,36.9,12.6,1
E00070153,32.8,38.5,21.3,7.4,0
E00070154,39.3,36.3,18.5,5.9,0
E00070155,39.2,34.6,21.5,3.8,0.8
E00070156,37.3,42.5,11.9,8.2,0
E00070157,33.3,33.3,25.8,7.5,0
E00070158,33.1,40.5,24.8,1.7,0
E00070159,31.8,33.6,28,5.6,0.9
E00070160,16.7,33.3,43.3,6.7,0
E00070161,22.8,42.5,26.3,7.2,1.2
E00070162,39,37.4,15.4,8.1,0
E00070163,42.5,36.7,14.2,5.8,0.8
E00070164,27.9,39,24.3,7.4,1.5
E00070165,34.7,40.3,17.7,7.3,0
E00070166,42.9,32.5,18.3,6.3,0
E00070167,29.5,33.6,32,4.9,0
E00070168,44.2,34.9,16.3,4.7,0
E00070169,36.9,38.5,19.2,4.6,0.8
E00070170,43.3,39.2,13.3,4.2,0
E00070172,24.7,38.1,32.5,4.6,0
E00070173,27.4,42.7,24.8,5.1,0
E00070174,38.8,32.8,21.6,6,0.9
E00070175,36.9,33.6,22.1,6.6,0.8
E00070176,40,30.7,19.3,10,0
E00070177,39.3,34.8,20.5,5.4,0
E00070178,18.9,33,34.9,13.2,0
E00070179,35,44.4,13.7,6,0.9
E00070180,31.2,26.9,24.7,16.1,1.1
E00070181,41.8,26.2,19.7,12.3,0
E00070182,35.4,36.9,20,6.9,0.8
E00070183,38.5,38.5,16.5,6.4,0
E00070184,24,34.4,32,8,1.6
E00070186,59.4,30.8,9.8,0,0
E00070187,43.5,42.7,12.9,0.8,0
E00070188,47.8,39.8,9.7,2.7,0
E00070189,39.8,39,13.6,7.6,0
E00070190,39.4,42.5,14.2,3.9,0
E00070191,33.7,43.3,14.4,8.7,0
E00070192,42.2,37.4,16.3,4.1,0
E00099368,49.6,34.1,10.9,5.4,0
E00099369,35.9,39.7,22.9,1.5,0
E00099370,54.8,36.3,7.3,1.6,0
E00099371,47.9,39.5,10.1,2.5,0
E00099372,57.1,38.7,3.4,0.8,0
E00099373,54.9,36.9,6.6,1.6,0
E00099374,51.7,31,14.9,2.3,0
E00099375,52.1,30.3,16.8,0.8,0
E00099376,59.3,34.1,6.5,0,0
E00099377,53.9,36.2,9.9,0,0
E00099378,55.9,29.4,11.8,2.9,0
E00099379,38.5,44,16.5,0.9,0
