areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00070108,96.2,3.8,0
E00070109,70,30,0
E00070110,81,19,0
E00070129,99.3,0.7,0
E00070132,100,0,0
E00070135,89.1,10.9,0
E00070136,73.9,26.1,0
E00070137,78,22,0
E00070138,77.3,22.7,0
E00070139,72.7,27.3,0
E00070140,87.8,12.2,0
E00070141,72.2,27.8,0
E00070146,100,0,0
E00070147,93.8,6.3,0
E00070148,100,0,0
E00070149,97.9,1,1
E00070150,87.9,12.1,0
E00070151,86.1,13.9,0
E00070152,18.4,81.6,0
E00070153,70,30,0
E00070154,98.5,1.5,0
E00070155,100,0,0
E00070156,90.6,9.4,0
E00070157,99.2,0.8,0
E00070158,94.1,5.9,0
E00070159,78.5,21.5,0
E00070160,23.5,75.6,0.8
E00070161,55.2,44.8,0
E00070162,96,4,0
E00070163,100,0,0
E00070164,60.4,39.6,0
E00070165,100,0,0
E00070166,97.6,2.4,0
E00070167,100,0,0
E00070168,99.2,0.8,0
E00070169,96.2,3,0.8
E00070170,98.3,1.7,0
E00070172,49,51,0
E00070173,99.1,0.9,0
E00070174,95.7,4.3,0
E00070175,99.2,0.8,0
E00070176,98.6,1.4,0
E00070177,100,0,0
E00070178,46.7,53.3,0
E00070179,100,0,0
E00070180,98.9,1.1,0
E00070181,90.2,9.8,0
E00070182,98.4,0.8,0.8
E00070183,98.2,1.8,0
E00070184,62.7,34.9,2.4
E00070186,100,0,0
E00070187,99.2,0.8,0
E00070188,100,0,0
E00070189,84,16,0
E00070190,74,26,0
E00070191,97.1,2.9,0
E00070192,81.1,18.9,0
E00099368,100,0,0
E00099369,97,3,0
E00099370,88.8,11.2,0
E00099371,94.9,5.1,0
E00099372,100,0,0
E00099373,100,0,0
E00099374,84.1,1.1,14.8
E00099375,94.1,5.9,0
E00099376,100,0,0
E00099377,99.3,0.7,0
E00099378,88.2,11.8,0
E00099379,91.8,0,8.2
E00099380,100,0,0
E00099381,100,0,0
E00099382,100,0,0
E00099383,99.2,0.8,0
E00099400,98.5,1.5,0
E00099401,78.3,21.7,0
E00099402,97.8,2.2,0
E00099403,78.2,21.8,0
E00099404,67.4,32.6,0
E00099405,90.1,9.9,0
E00099406,73.5,25.6,0.9
E00099407,34.1,65.9,0
E00099408,72.1,27.9,0
E00099409,53.8,46.2,0
E00099414,99.1,0.9,0
E00099415,99.2,0.8,0
E00099416,66.9,33.1,0
E00099417,62.9,37.1,0
E00099418,97.7,2.3,0
E00099419,95.3,3.9,0.8
E00099420,100,0,0
E00099421,100,0,0
E00099425,97.6,1.6,0.8
E00099426,99.2,0,0.8
E00099427,69.8,30.2,0
E00099428,90.2,9.8,0
E00099429,100,0,0
E00099430,88.2,11.8,0
E00099431,93.8,6.3,0
E00099432,96.9,3.1,0
E00099433,99.2,0.8,0
E00099434,88.9,11.1,0
E00099435,96.6,3.4,0
E00099436,100,0,0
E00099437,99.1,0.9,0
E00099439,94.7,5.3,0
E00099440,86,14,0
E00099441,86.8,12.6,0.5
E00099442,75.1,24.9,0
E00099443,100,0,0
E00099444,98.5,1.5,0
E00099445,63.8,36.2,0
E00099446,99.2,0.8,0
E00099544,99.5,0.5,0
E00099545,100,0,0
E00099546,100,0,0
E00099547,82.1,17.9,0
E00099548,92,8,0
E00099549,95,5,0
E00099550,100,0,0
E00099551,86.6,12.7,0.7
E00099552,98.3,1.7,0
E00099553,99.1,0.9,0
E00099554,44.2,55.8,0
E00099555,96.7,3.3,0
E00099556,87.8,12.2,0
E00099557,76.5,23.5,0
E00099558,97.7,2.3,0
E00099559,93.7,6.3,0
E00099560,98.2,1.8,0
E00099561,98.5,1.5,0
E00099562,52.8,47.2,0
E00099563,98.3,1.7,0
E00099564,100,0,0
E00099565,88.7,11.3,0
E00099566,95.7,4.3,0
E00099567,85,15,0
E00099568,97.7,2.3,0
E00099569,97,3,0
E00099570,95,5,0
E00099571,86.8,13.2,0
E00099573,37.5,62.5,0
E00099574,48.5,51.5,0
E00099575,100,0,0
E00099576,95.9,4.1,0
E00099577,97.7,2.3,0
E00099578,85.1,14.9,0
E00099579,55.5,44.5,0
E00099580,96.2,3.8,0
E00099581,62.2,37.2,0.6
E00099582,100,0,0
E00099583,100,0,0
E00099584,98.5,1.5,0
E00099585,100,0,0
E00099586,90.2,9.8,0
E00099587,100,0,0
E00099590,93.8,6.2,0
E00099591,100,0,0
E00099601,100,0,0
E00099602,100,0,0
E00099603,98.5,1.5,0
E00099604,94.9,5.1,0
E00099605,90.7,9.3,0
E00099606,83.2,16.8,0
E00099607,95.3,4.7,0
E00099608,85.7,14.3,0
E00099609,100,0,0
E00099654,100,0,0
E00099655,69.4,30.6,0
E00099656,100,0,0
E00099657,98.5,1.5,0
E00099658,88.5,1.5,9.9
E00099659,99.1,0.9,0
E00099660,100,0,0
E00099661,86.4,13.6,0
E00099662,90.4,8.7,0.9
E00099663,95.7,4.3,0
E00099664,83.2,16.8,0
E00099665,93.5,6.5,0
E00099666,100,0,0
E00099667,100,0,0
E00099668,86.4,13.6,0
E00099669,98.7,1.3,0
E00099670,77.8,22.2,0
E00099671,100,0,0
E00099672,98.4,1.6,0
E00099673,77.6,22.4,0
E00099674,97,3,0
E00099675,91.4,8.6,0
E00099676,98.4,1.6,0
E00099700,100,0,0
E00099701,100,0,0
E00099702,100,0,0
E00099703,100,0,0
E00099704,100,0,0
E00099706,99.1,0.9,0
E00099708,94.3,5.7,0
E00099709,99.2,0.8,0
