areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00039247,29.2,70.8
E00098596,28.6,71.4
E00098597,32.4,67.6
E00098599,30.1,69.9
E00098600,27.2,72.8
E00098601,27.1,72.9
E00098602,25,75
E00098603,30.3,69.7
E00098604,29.7,70.3
E00098605,32.6,67.4
E00098606,24.2,75.8
E00098607,33.3,66.7
E00098608,26.3,73.7
E00098609,25.1,74.9
E00098612,31.3,68.7
E00098613,34.5,65.5
E00098614,22.5,77.5
E00098641,30.9,69.1
E00098646,31.7,68.3
E00098647,24.1,75.9
E00098648,31.2,68.8
E00098649,28.8,71.2
E00098737,28.7,71.3
E00098738,29.8,70.2
E00098739,30.6,69.4
E00098740,33,67
E00098741,30.7,69.3
E00098742,31.3,68.8
E00098743,36.2,63.8
E00098744,25.4,74.6
E00098745,33.6,66.4
E00098746,41.9,58.1
E00098747,28.3,71.7
E00098748,29.9,70.1
E00098749,30.5,69.5
E00098750,23.8,76.2
E00142873,29.6,70.4
E00142877,33.7,66.3
E00142878,30.1,69.9
E00142879,29.1,70.9
E00142880,40,60
E00142882,26.8,73.2
E00142883,30.3,69.7
E00142884,26.9,73.1
E00142885,31.1,68.9
E00142886,34.1,65.9
E00142887,32.5,67.5
E00142888,34.6,65.4
E00142889,29.7,70.3
E00142891,29.7,70.3
E00142892,34.3,65.7
E00142893,35.6,64.4
E00142894,35.2,64.8
E00142895,31.6,68.4
E00142896,25.6,74.4
E00142897,26.9,73.1
E00142898,31.1,68.9
E00142899,33.3,66.7
E00142901,33.1,66.9
E00142902,39.3,60.7
E00142903,31.6,68.4
E00142904,35.3,64.7
E00142905,25,75
E00142906,27.2,72.8
E00142909,33.3,66.7
E00142913,33.9,66.1
E00142914,31.1,68.9
E00142916,33.3,66.7
E00142917,29,71
E00142918,33.2,66.8
E00142919,35,65
E00142920,29.4,70.6
E00142921,40.4,59.6
E00142922,27.5,72.5
E00142923,35.5,64.5
E00142924,37.4,62.6
E00142925,31.3,68.8
E00142926,27.1,72.9
E00142927,34.8,65.2
E00142928,28.2,71.8
E00142929,27.6,72.4
E00142930,32.7,67.3
E00142931,31.3,68.7
E00142932,29.5,70.5
E00142933,35,65
E00142934,28.4,71.6
E00142935,32.5,67.5
E00142936,22.2,77.8
E00142937,31.2,68.8
E00142938,29.9,70.1
E00142939,31.2,68.8
E00142940,31.5,68.5
E00142941,41.2,58.8
E00142942,27.7,72.3
E00142943,32.3,67.7
E00142944,31.6,68.4
E00142945,35.9,64.1
E00142946,34.4,65.6
E00142947,32,68
E00142948,33.6,66.4
E00142949,29.1,70.9
E00142950,38.7,61.3
E00142951,39.1,60.9
E00142952,31.8,68.2
E00142953,32.1,67.9
E00142954,30.2,69.8
E00142956,29.4,70.6
E00142957,16.8,83.2
E00142958,27.9,72.1
E00142959,35.8,64.2
E00142960,25.8,74.2
E00142961,30.1,69.9
E00142962,27.6,72.4
E00142963,37.7,62.3
E00142964,27.7,72.3
E00142965,33.6,66.4
E00142966,27.5,72.5
E00142967,17.9,82.1
E00142968,20.5,79.5
E00142969,30,70
E00142970,25.4,74.6
E00142971,42,58
E00142972,25.9,74.1
E00142973,29.1,70.9
E00142974,20.3,79.7
E00142975,34.7,65.3
E00142976,30.9,69.1
E00142978,31.7,68.3
E00142979,27.8,72.2
E00142980,30.7,69.3
E00142981,36.2,63.8
E00142982,27.5,72.5
E00142983,22.8,77.2
E00142984,27.6,72.4
E00142985,28.2,71.8
E00142986,21.9,78.1
E00142988,24.9,75.1
E00142989,38.9,61.1
E00142990,28,72
E00142991,44.6,55.4
E00142992,30.2,69.8
E00142993,26.1,73.9
E00142994,29.2,70.8
E00142995,20.8,79.2
E00142996,27,73
E00142997,29.3,70.7
E00142998,23.7,76.3
E00142999,28.8,71.2
E00143000,17.1,82.9
E00143001,39.8,60.2
E00143002,32.2,67.8
E00143003,30.1,69.9
E00143004,30.1,69.9
E00143005,42.9,57.1
E00143006,35,65
E00143007,31.1,68.9
E00143008,37.3,62.7
E00143009,40,60
E00143011,26.4,73.6
E00143012,32.1,67.9
E00143013,32.1,67.9
E00143014,28.6,71.4
E00143016,29.2,70.8
E00143017,30.4,69.6
E00143018,27.3,72.7
E00143019,29.4,70.6
E00143020,27.1,72.9
E00143021,26.1,73.9
E00143022,25,75
E00143023,25,75
E00143024,30.6,69.4
E00143025,22.9,77.1
E00143026,31.5,68.5
E00170731,25,75
E00173381,38.5,61.5
E00173383,30.4,69.6
E00173384,25.8,74.2
E00173386,26.8,73.2
E00173387,27.7,72.3
E00173388,31.6,68.4
E00173389,24.6,75.4
E00173391,26.2,73.8
E00173392,29.5,70.5
E00173393,22.2,77.8
E00176828,33.3,66.7
E00176838,25.1,74.9
E00176846,25.5,74.5
E00176866,26.1,73.9
E00176882,26.4,73.6
E00176890,22.2,77.8
E00180318,25,75
E00180327,24.2,75.8
E00180358,19.3,80.7
E00180394,31.5,68.5
