areacd,disability_3a-001,disability_3a-002
E00039247,19.9,80.1
E00098596,21.3,78.7
E00098597,37.9,62.1
E00098599,34.1,65.9
E00098600,21.6,78.4
E00098601,21.1,78.9
E00098602,31.6,68.4
E00098603,30.3,69.7
E00098604,33.9,66.1
E00098605,22.4,77.6
E00098606,21.5,78.5
E00098607,26.7,73.3
E00098608,22.5,77.5
E00098609,21.4,78.6
E00098612,26.7,73.3
E00098613,34.5,65.5
E00098614,24.6,75.4
E00098641,32.6,67.4
E00098646,28.2,71.8
E00098647,31.5,68.5
E00098648,27.9,72.1
E00098649,23.8,76.2
E00098737,20.6,79.4
E00098738,17.8,82.2
E00098739,22.5,77.5
E00098740,39.4,60.6
E00098741,21.8,78.2
E00098742,32.9,67.1
E00098743,27.1,72.9
E00098744,17.4,82.6
E00098745,15.7,84.3
E00098746,22.5,77.5
E00098747,24.2,75.8
E00098748,28.8,71.2
E00098749,24.2,75.8
E00098750,22.8,77.2
E00142873,21.6,78.4
E00142877,21.2,78.8
E00142878,23.2,76.8
E00142879,34,66
E00142880,29.3,70.7
E00142882,20.4,79.6
E00142883,33.2,66.8
E00142884,22.2,77.8
E00142885,22.8,77.2
E00142886,38.7,61.3
E00142887,20.7,79.3
E00142888,19,81
E00142889,18.8,81.2
E00142891,22.5,77.5
E00142892,17.1,82.9
E00142893,21.3,78.7
E00142894,33,67
E00142895,15.7,84.3
E00142896,15.4,84.6
E00142897,17,83
E00142898,27.2,72.8
E00142899,51.8,48.2
E00142901,17,83
E00142902,20.1,79.9
E00142903,30.8,69.2
E00142904,19.3,80.7
E00142905,24.5,75.5
E00142906,15.6,84.4
E00142909,25.1,74.9
E00142913,18.2,81.8
E00142914,19.7,80.3
E00142916,19,81
E00142917,15.9,84.1
E00142918,17,83
E00142919,14.4,85.6
E00142920,17.7,82.3
E00142921,42.9,57.1
E00142922,15.3,84.7
E00142923,21.5,78.5
E00142924,29.7,70.3
E00142925,15.7,84.3
E00142926,22.8,77.2
E00142927,24.6,75.4
E00142928,17.2,82.8
E00142929,19.1,80.9
E00142930,21.6,78.4
E00142931,35.9,64.1
E00142932,20.2,79.8
E00142933,16.8,83.2
E00142934,30.5,69.5
E00142935,18.7,81.3
E00142936,23.1,76.9
E00142937,28.2,71.8
E00142938,21,79
E00142939,16.1,83.9
E00142940,11,89
E00142941,17.9,82.1
E00142942,19.2,80.8
E00142943,23.1,76.9
E00142944,16.8,83.2
E00142945,29.9,70.1
E00142946,39.4,60.6
E00142947,17.9,82.1
E00142948,35.3,64.7
E00142949,20,80
E00142950,13.9,86.1
E00142951,24.3,75.7
E00142952,23.5,76.5
E00142953,29.8,70.2
E00142954,13.5,86.5
E00142956,27.8,72.2
E00142957,18.5,81.5
E00142958,11.3,88.7
E00142959,20.6,79.4
E00142960,10.1,89.9
E00142961,36.1,63.9
E00142962,20.3,79.7
E00142963,18.7,81.3
E00142964,15.5,84.5
E00142965,17.2,82.8
E00142966,23.3,76.7
E00142967,25.8,74.2
E00142968,32.8,67.2
E00142969,15.8,84.2
E00142970,15.9,84.1
E00142971,22.7,77.3
E00142972,20.3,79.7
E00142973,19.6,80.4
E00142974,18.7,81.3
E00142975,26.2,73.8
E00142976,18.9,81.1
E00142978,16.6,83.4
E00142979,15.6,84.4
E00142980,17.2,82.8
E00142981,17.7,82.3
E00142982,14.2,85.8
E00142983,20.8,79.2
E00142984,15.1,84.9
E00142985,22.6,77.4
E00142986,12.4,87.6
E00142988,17.5,82.5
E00142989,24.5,75.5
E00142990,14.1,85.9
E00142991,23.2,76.8
E00142992,16.1,83.9
E00142993,16.1,83.9
E00142994,17.7,82.3
E00142995,15.4,84.6
E00142996,15.9,84.1
E00142997,21.3,78.7
E00142998,21.5,78.5
E00142999,17.1,82.9
E00143000,34.6,65.4
E00143001,20.1,79.9
E00143002,20.8,79.2
E00143003,20.6,79.4
E00143004,23.5,76.5
E00143005,18.5,81.5
E00143006,19.8,80.2
E00143007,21.9,78.1
E00143008,21.8,78.2
E00143009,24.5,75.5
E00143011,26.2,73.8
E00143012,23.3,76.7
E00143013,26.4,73.6
E00143014,21.6,78.4
E00143016,19.4,80.6
E00143017,21.4,78.6
E00143018,17.7,82.3
E00143019,34.5,65.5
E00143020,22.4,77.6
E00143021,21.6,78.4
E00143022,34.2,65.8
E00143023,35.1,64.9
E00143024,19.5,80.5
E00143025,33.3,66.7
E00143026,22.3,77.7
E00170731,15,85
E00173381,24.8,75.2
E00173383,21.4,78.6
E00173384,21.4,78.6
E00173386,9.7,90.3
E00173387,16.5,83.5
E00173388,16,84
E00173389,10.1,89.9
E00173391,10.7,89.3
E00173392,18,82
E00173393,8.8,91.2
E00176828,12.4,87.6
E00176838,7.2,92.8
E00176846,11.1,88.9
E00176866,22.4,77.6
E00176882,32.1,67.9
E00176890,15.9,84.1
E00180318,28.5,71.5
E00180327,23.1,76.9
E00180358,20.7,79.3
E00180394,19,81
