areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00039247,98.9,1.1,0
E00098596,95.8,4,0.2
E00098597,99.5,0,0.5
E00098599,98.8,0,1.2
E00098600,98,2,0
E00098601,95.5,3.3,1.2
E00098602,98.8,0.8,0.4
E00098603,97.8,1.3,0.9
E00098604,96.7,2.8,0.6
E00098605,97.4,2.3,0.3
E00098606,93,5.6,1.4
E00098607,93.8,5.3,0.9
E00098608,100,0,0
E00098609,98.8,1.2,0
E00098612,98.5,0.4,1.1
E00098613,97.9,0.3,1.8
E00098614,98.8,1.2,0
E00098641,95.3,3.4,1.2
E00098646,96.6,1.5,1.9
E00098647,95.2,3,1.9
E00098648,92.8,6.4,0.8
E00098649,99.3,0.3,0.3
E00098737,99.3,0.7,0
E00098738,99.6,0.4,0
E00098739,99.7,0.3,0
E00098740,96.9,2.1,1
E00098741,98.5,1.2,0.3
E00098742,97.1,0.8,2.1
E00098743,97.9,1,1
E00098744,99.1,0.5,0.5
E00098745,100,0,0
E00098746,100,0,0
E00098747,99.6,0.4,0
E00098748,100,0,0
E00098749,98.9,1.1,0
E00098750,98.1,1.6,0.3
E00142873,100,0,0
E00142877,98.8,0.6,0.6
E00142878,98.2,1.8,0
E00142879,99.7,0.3,0
E00142880,100,0,0
E00142882,92.8,6.8,0.4
E00142883,96.2,2.7,1.1
E00142884,99.2,0.4,0.4
E00142885,98.2,1.8,0
E00142886,98.4,1.1,0.5
E00142887,94,6,0
E00142888,98.7,0.3,1
E00142889,88.3,8.6,3.1
E00142891,97,2,1
E00142892,98.6,0,1.4
E00142893,88.1,9.4,2.4
E00142894,91.7,6.8,1.5
E00142895,89.8,8.1,2
E00142896,95.5,3.5,1
E00142897,92.2,5.7,2
E00142898,95.7,4.3,0
E00142899,92.8,1.2,6
E00142901,98.8,1.2,0
E00142902,84.9,13.1,1.9
E00142903,93.8,4.3,1.8
E00142904,93.8,5.6,0.6
E00142905,85,9.6,5.4
E00142906,89.9,6.3,3.8
E00142909,97.2,2.5,0.4
E00142913,91,7.6,1.4
E00142914,96.9,3.1,0
E00142916,95.9,3.8,0.3
E00142917,96.4,2.6,1
E00142918,94.6,4,1.4
E00142919,97,3,0
E00142920,97.6,2.2,0.2
E00142921,97.2,1.1,1.7
E00142922,97,2.7,0.3
E00142923,95.7,3.8,0.5
E00142924,96.7,3.3,0
E00142925,94.8,3.9,1.3
E00142926,95.7,3.9,0.4
E00142927,96.2,2.6,1.1
E00142928,96.3,2.4,1.2
E00142929,92.7,6.6,0.7
E00142930,89.1,6.4,4.5
E00142931,96.5,3.2,0.3
E00142932,91.7,7.9,0.4
E00142933,96.3,2.7,1
E00142934,92.2,7.1,0.7
E00142935,96.8,3.2,0
E00142936,87.5,8,4.5
E00142937,92.9,6.4,0.7
E00142938,90.2,5.9,3.9
E00142939,99.6,0.4,0
E00142940,99.2,0.8,0
E00142941,96.7,3.3,0
E00142942,99.6,0,0.4
E00142943,99.6,0.4,0
E00142944,90.8,7,2.2
E00142945,97.9,1.6,0.5
E00142946,96.7,1.9,1.4
E00142947,98.3,1.7,0
E00142948,94.8,4.1,1.1
E00142949,100,0,0
E00142950,97.2,2.5,0.4
E00142951,95.5,4.5,0
E00142952,89.4,7.5,3
E00142953,90.3,3.6,6.2
E00142954,98.3,1.4,0.2
E00142956,75.7,17.2,7.1
E00142957,68.9,17.4,13.6
E00142958,96.9,2.1,1
E00142959,99.6,0,0.4
E00142960,95.8,4.2,0
E00142961,89.7,6.9,3.4
E00142962,89.6,7.7,2.7
E00142963,77.1,18.2,4.7
E00142964,82.4,14.7,2.9
E00142965,70.1,23.5,6.4
E00142966,89.6,5.5,4.9
E00142967,67.7,22,10.3
E00142968,77,14.7,8.4
E00142969,97.6,2.1,0.3
E00142970,90.6,7.3,2.1
E00142971,91.2,7,1.8
E00142972,97.3,1.5,1.2
E00142973,95,4.4,0.6
E00142974,98.6,1.4,0
E00142975,98.7,0.8,0.4
E00142976,98.1,1.9,0
E00142978,97.7,2.3,0
E00142979,95.3,3.9,0.9
E00142980,99.7,0.3,0
E00142981,84.7,8.9,6.4
E00142982,98.5,1,0.5
E00142983,75.8,17.9,6.3
E00142984,96.3,2.2,1.5
E00142985,91.4,5.9,2.7
E00142986,95.1,3.9,1
E00142988,67.6,24.8,7.6
E00142989,99,0.3,0.7
E00142990,97.6,2,0.4
E00142991,97.9,0.9,1.2
E00142992,93.4,3.5,3.1
E00142993,98.6,1.2,0.2
E00142994,98.8,0.9,0.3
E00142995,95.4,4.2,0.4
E00142996,98.8,0.9,0.3
E00142997,85.3,12.6,2.1
E00142998,74.8,16.3,8.9
E00142999,99,1,0
E00143000,77.4,11.3,11.3
E00143001,83.2,14.2,2.6
E00143002,79.2,14.9,5.9
E00143003,83,12.7,4.3
E00143004,75.8,15.3,8.9
E00143005,87.5,9.9,2.7
E00143006,78.3,16.5,5.2
E00143007,91.9,6.1,2
E00143008,94.8,4.3,0.9
E00143009,90.6,5.4,4
E00143011,91.2,6.6,2.2
E00143012,95.1,4.5,0.3
E00143013,93.2,5,1.8
E00143014,79.3,13.8,6.9
E00143016,92.5,5.2,2.3
E00143017,93.3,3.8,2.9
E00143018,69,24.9,6.1
E00143019,92.8,4.5,2.7
E00143020,88.7,8.4,2.9
E00143021,76,17,7
E00143022,71.9,18.6,9.5
E00143023,81.9,9.7,8.3
E00143024,76.7,17.5,5.8
E00143025,78.4,17.7,3.9
E00143026,86.9,10.4,2.7
E00170731,99,1,0
E00173381,100,0,0
E00173383,93.5,3.5,3
E00173384,97,2.6,0.3
E00173386,98.9,0.7,0.4
E00173387,96.4,3.6,0
E00173388,90.5,7.6,1.9
E00173389,95.8,3.9,0.3
E00173391,97.4,2.6,0
E00173392,96.8,2.9,0.3
E00173393,99.3,0.7,0
E00176828,98.7,1.3,0
E00176838,97,3,0
E00176846,99.2,0.5,0.3
E00176866,92.2,6.9,0.9
E00176882,83.2,13,3.8
E00176890,100,0,0
E00180318,98.4,1.6,0
E00180327,97.7,1.7,0.6
E00180358,93.6,5.2,1.3
E00180394,96.2,3.3,0.5
