areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00039247,2.2,19.9,78
E00098596,4.8,20.5,74.7
E00098597,0.9,49.1,50
E00098599,2.9,50,47.1
E00098600,2.7,25.5,71.8
E00098601,5.5,30,64.5
E00098602,4.3,33,62.6
E00098603,7.2,32.4,60.4
E00098604,3.1,49.7,47.2
E00098605,2.3,23.8,73.8
E00098606,8.4,27.7,63.9
E00098607,1.4,24.6,73.9
E00098608,2.4,29,68.5
E00098609,3,31.9,65.1
E00098612,6.2,35.4,58.5
E00098613,5,31.1,64
E00098614,4.1,32.6,63.4
E00098641,3.3,37.4,59.3
E00098646,6.4,21.1,72.5
E00098647,13.4,23.7,62.9
E00098648,6.3,32.1,61.6
E00098649,4.9,24.6,70.5
E00098737,3,23.9,73.1
E00098738,1.6,22.6,75.8
E00098739,0.7,31,68.3
E00098740,4.6,42,53.4
E00098741,3.4,28.9,67.8
E00098742,4.8,53.2,42.1
E00098743,4.5,35.3,60.2
E00098744,1.7,39.7,58.6
E00098745,6.3,16.5,77.2
E00098746,3.6,33.3,63
E00098747,4.6,34.4,61.1
E00098748,3.1,33.3,63.6
E00098749,3,31.1,65.9
E00098750,2.7,36.3,61
E00142873,4,27.3,68.7
E00142877,1.3,35.4,63.3
E00142878,3.6,34.5,61.9
E00142879,9.1,30.6,60.3
E00142880,4.9,37.7,57.4
E00142882,5.1,26.5,68.4
E00142883,3.5,29.1,67.4
E00142884,5.8,26.7,67.5
E00142885,3.6,18,78.4
E00142886,2.2,71.6,26.1
E00142887,2.3,30,67.7
E00142888,4.7,19.7,75.6
E00142889,3.1,20.8,76.2
E00142891,4.7,29.4,65.9
E00142892,4.2,28.4,67.4
E00142893,5.2,26.7,68.1
E00142894,6.2,53.1,40.7
E00142895,4.4,17.5,78.1
E00142896,7,13.9,79.1
E00142897,3.7,23.9,72.5
E00142898,4.6,31.5,63.9
E00142899,0.9,54.5,44.6
E00142901,0.8,30.5,68.6
E00142902,6.6,22.1,71.3
E00142903,4,44,52
E00142904,5,25.7,69.3
E00142905,6.3,42.1,51.6
E00142906,4.5,33.6,61.9
E00142909,8.8,24.6,66.7
E00142913,5.8,19.4,74.8
E00142914,0,18.9,81.1
E00142916,4.8,21.6,73.6
E00142917,3.4,27.4,69.1
E00142918,6.1,24.5,69.4
E00142919,5.7,23,71.3
