areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00039247,99.6,0.4,0
E00098596,93.2,1.4,5.4
E00098597,97.9,0,2.1
E00098599,97.6,0,2.4
E00098600,97.9,0.4,1.7
E00098601,96.5,0.8,2.7
E00098602,98.8,0.4,0.8
E00098603,96.6,0,3.4
E00098604,95.3,0.3,4.5
E00098605,98.8,0,1.2
E00098606,94.6,0,5.4
E00098607,92.9,2.6,4.5
E00098608,100,0,0
E00098609,98.5,0,1.5
E00098612,97,1.8,1.1
E00098613,96.8,1.2,2
E00098614,96.3,1.1,2.6
E00098641,94.4,1.4,4.2
E00098646,95.6,0,4.4
E00098647,95.2,0,4.8
E00098648,91.8,0.4,7.8
E00098649,99.3,0,0.7
E00098737,97.1,0.6,2.3
E00098738,99.6,0,0.4
E00098739,98,1.3,0.7
E00098740,94.9,0.3,4.7
E00098741,97.7,0.3,2
E00098742,96.8,1.2,2
E00098743,97.7,0.3,2
E00098744,97.8,0,2.2
E00098745,98,0,2
E00098746,99.7,0,0.3
E00098747,98.1,0.7,1.1
E00098748,97.7,0,2.3
E00098749,97.5,0.4,2.1
E00098750,96.8,0.6,2.6
E00142873,99.1,0,0.9
E00142877,95.7,1.8,2.4
E00142878,97,0.6,2.4
E00142879,99.4,0,0.6
E00142880,100,0,0
E00142882,90,0.4,9.7
E00142883,97.8,0,2.2
E00142884,95.7,0,4.3
E00142885,97.5,0,2.5
E00142886,96.9,2.6,0.5
E00142887,93,0.7,6.2
E00142888,95.9,1,3.2
E00142889,90.4,2.1,7.5
E00142891,94.2,1,4.8
E00142892,98.6,0,1.4
E00142893,87.4,3,9.6
E00142894,91.9,1.4,6.7
E00142895,90.8,0,9.2
E00142896,97.5,0,2.5
E00142897,91.6,0.8,7.6
E00142898,94.2,1.2,4.5
E00142899,92.3,0,7.7
E00142901,98.8,0.4,0.8
E00142902,86,1.2,12.7
E00142903,93,0.7,6.3
E00142904,93.3,0.3,6.4
E00142905,83.4,2,14.6
E00142906,88.3,1.3,10.3
E00142909,96.5,0.7,2.8
E00142913,91.4,0.8,7.7
E00142914,96.3,0.7,2.9
E00142916,94,0,6
E00142917,96,0.5,3.5
E00142918,93.2,1.4,5.4
E00142919,96.7,0.7,2.6
E00142920,97,0.2,2.8
E00142921,97.2,0,2.8
E00142922,96.3,0.3,3.4
E00142923,95.2,1.3,3.5
E00142924,95.4,0.7,3.9
E00142925,93.8,0.6,5.5
E00142926,95.4,0.4,4.2
E00142927,95.9,0,4.1
E00142928,95,0,5
E00142929,93.1,0,6.9
E00142930,89.9,0,10.1
E00142931,97.2,0.3,2.6
E00142932,89.8,0.8,9.3
E00142933,96.5,0.7,2.8
E00142934,92.1,0,7.9
E00142935,93.4,0.3,6.2
E00142936,82.6,0,17.4
E00142937,91.9,0.3,7.8
E00142938,85.2,2.8,12
E00142939,98.2,1.4,0.4
E00142940,97.3,0.4,2.3
E00142941,96.8,1.6,1.6
E00142942,99.6,0,0.4
E00142943,98.7,0.8,0.4
E00142944,91.7,0.5,7.8
E00142945,96.8,1.6,1.6
E00142946,97.2,0.5,2.4
E00142947,98,0.3,1.6
E00142948,93.1,0.7,6.2
E00142949,100,0,0
E00142950,94.9,0.7,4.5
E00142951,95.9,0,4.1
E00142952,88.7,1.4,9.9
E00142953,91.7,1,7.4
E00142954,98.8,0,1.2
E00142956,73.7,3.3,23
E00142957,65.8,1.1,33.1
E00142958,95.5,0.3,4.1
E00142959,96,0.4,3.6
E00142960,98,0.8,1.3
E00142961,91.4,0.3,8.3
E00142962,85.7,1.3,13
E00142963,77.6,2.4,20
E00142964,80.8,1.6,17.6
E00142965,72.1,1.8,26.1
E00142966,88.7,1.9,9.4
E00142967,74.1,1,24.8
E00142968,74.9,4,21.1
E00142969,96.9,0.3,2.8
E00142970,87.7,1.5,10.9
E00142971,89.6,2.2,8.2
E00142972,97,0.4,2.6
E00142973,94.1,2,3.9
E00142974,97.5,0.8,1.7
E00142975,98,0.4,1.6
E00142976,97.4,0.7,1.9
E00142978,98.2,0.9,0.9
E00142979,94.5,0,5.5
E00142980,98.8,0.3,0.9
E00142981,83.4,3.1,13.4
E00142982,97.5,0,2.5
E00142983,75.5,2.3,22.2
E00142984,95.7,0.7,3.6
E00142985,86.4,3.3,10.3
E00142986,92.4,0,7.6
E00142988,64.4,1.6,34
E00142989,97.3,1.7,1
E00142990,94.7,1.9,3.4
E00142991,97.9,0,2.1
E00142992,90.6,0.3,9.1
E00142993,98.4,0.2,1.4
E00142994,98.5,0.6,0.9
E00142995,93,1.2,5.8
E00142996,98,0,2
E00142997,87.7,1,11.3
E00142998,75.7,1.6,22.7
E00142999,96.7,0.7,2.7
E00143000,77.5,0.9,21.6
E00143001,82,0.5,17.5
E00143002,77,2.9,20.1
E00143003,80.2,2.9,16.9
E00143004,74.6,2,23.4
E00143005,88.4,0.6,11.1
E00143006,76.6,2.8,20.6
E00143007,91.8,1,7.2
E00143008,95.1,0.5,4.3
E00143009,90.6,1,8.3
E00143011,93.2,0.4,6.5
E00143012,94.4,1.3,4.2
E00143013,93.8,0.7,5.5
E00143014,80.6,3.4,16
E00143016,90.6,0.9,8.5
E00143017,96,0,4
E00143018,69.3,1.1,29.6
E00143019,88.4,1.7,9.9
E00143020,86.9,1.2,11.9
E00143021,74.8,4.2,21
E00143022,71.4,2.6,26
E00143023,80.9,0,19.1
E00143024,77.3,1.4,21.3
E00143025,74.6,2.4,23.1
E00143026,85.7,0.8,13.5
E00170731,99.1,0,0.9
E00173381,96.3,0,3.7
E00173383,92,0.5,7.5
E00173384,96.8,0.3,2.9
E00173386,97.5,0.7,1.8
E00173387,94.9,0,5.1
E00173388,87.9,0.6,11.5
E00173389,95.1,2,2.9
E00173391,96.1,1.2,2.7
E00173392,95.7,2.6,1.7
E00173393,97.7,1.3,1
E00176828,96.9,3.1,0
E00176838,94.9,2,3
E00176846,99.5,0.3,0.3
E00176866,92.5,2.2,5.3
E00176882,85,1,14.1
E00176890,97.3,0.9,1.8
E00180318,98.4,0,1.6
E00180327,96.2,0,3.8
E00180358,95.1,0,4.9
E00180394,95.2,0.5,4.3
