areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00039247,20.7,36.4,30,12.9
E00098596,34.4,36.6,15.3,13.7
E00098597,41.4,34.3,12.9,11.4
E00098599,35.4,36.6,11,17.1
E00098600,21.6,33.3,22.3,22.7
E00098601,40.2,36.4,7.5,15.9
E00098602,37.1,36,13.5,13.5
E00098603,33.7,33.7,14.6,18
E00098604,36.5,33.6,13.9,16.1
E00098605,44.9,22.8,13.2,19.1
E00098606,39.8,36.6,8.9,14.6
E00098607,41.3,33.3,10,15.3
E00098608,45.6,33.3,11.4,9.6
E00098609,28,33.5,23.6,14.8
E00098612,37.8,26.8,26,9.4
E00098613,42.9,32.1,13.6,11.4
E00098614,48.5,24,13.5,14
E00098641,27.7,36.2,16.5,19.7
E00098646,31.5,33.9,10.2,24.4
E00098647,38.9,31.9,9.7,19.5
E00098648,36.6,45.8,10.6,7
E00098649,24.3,46.4,15.7,13.6
E00098737,29.3,25.6,22,23.2
E00098738,36.2,31.9,12.8,19.1
E00098739,37.5,23.5,19.1,19.9
E00098740,46.7,32.4,11.4,9.5
E00098741,22.6,38.4,21.5,17.5
E00098742,41,23.1,16.7,19.2
E00098743,38.3,33.3,9.2,19.1
E00098744,29.8,38.6,17.5,14
E00098745,24.5,36.4,26.4,12.7
E00098746,30.6,34.3,17.9,17.2
E00098747,19.2,30.4,32.8,17.6
E00098748,26.3,29.7,26.3,17.8
E00098749,39.5,36.4,13.2,10.9
E00098750,27.2,41.7,18.5,12.6
E00142873,22.5,30.4,23.5,23.5
E00142877,32.5,25.3,27.7,14.5
E00142878,30.5,32.9,9.8,26.8
E00142879,27.4,37.2,17.7,17.7
E00142880,28.3,32.1,18.9,20.8
E00142882,48,24,11.2,16.8
E00142883,48.7,30.8,9,11.5
E00142884,42.2,30.4,11.1,16.3
E00142885,56.1,18.9,12.9,12.1
E00142886,40.5,42.9,7.1,9.5
E00142887,36.7,33.1,17.5,12.7
E00142888,33.3,25,25.6,16
E00142889,60.3,24.4,7.7,7.7
E00142891,50,22.8,14.9,12.3
E00142892,63.1,19.4,5.8,11.7
E00142893,50.4,29.1,11.1,9.4
E00142894,60,20,11.1,8.9
E00142895,50.7,29.9,4.5,14.9
E00142896,47.3,34.3,8.9,9.5
E00142897,52.7,30.2,7.8,9.3
E00142898,61.9,21.2,5.3,11.5
E00142899,50,20.8,12.5,16.7
E00142901,46.6,32.3,7.5,13.5
E00142902,50.3,24.8,11.2,13.7
E00142903,57.3,21.9,9.4,11.5
E00142904,50.3,24,8.2,17.5
E00142905,52.3,30,6.2,11.5
E00142906,54.8,26.1,10.2,8.9
E00142909,44.1,27,13.8,15.1
E00142913,61.3,16.1,11.9,10.7
E00142914,27.4,33.3,22.2,17
