areacd,heating_type_3a-001,heating_type_3a-002
E00039247,0.5,99.5
E00098596,0,100
E00098597,0,100
E00098599,0.7,99.3
E00098600,0.5,99.5
E00098601,2.6,97.4
E00098602,0,100
E00098603,0,100
E00098604,0,100
E00098605,0,100
E00098606,0.8,99.2
E00098607,0,100
E00098608,0.8,99.2
E00098609,0,100
E00098612,0.8,99.2
E00098613,0.6,99.4
E00098614,1.2,98.8
E00098641,1.1,98.9
E00098646,0.9,99.1
E00098647,1,99
E00098648,1.8,98.2
E00098649,0.8,99.2
E00098737,0.8,99.2
E00098738,0,100
E00098739,2.1,97.9
E00098740,0.8,99.2
E00098741,0,100
E00098742,0.8,99.2
E00098743,0,100
E00098744,0,100
E00098745,0,100
E00098746,0,100
E00098747,0,100
E00098748,0,100
E00098749,1.5,98.5
E00098750,0.7,99.3
E00142873,3.1,96.9
E00142877,0,100
E00142878,0,100
E00142879,0.8,99.2
E00142880,1.7,98.3
E00142882,0.8,99.2
E00142883,0,100
E00142884,0,100
E00142885,0.9,99.1
E00142886,0,100
E00142887,0,100
E00142888,0.8,99.2
E00142889,0.8,99.2
E00142891,2.2,97.8
E00142892,0,100
E00142893,0.9,99.1
E00142894,2.7,97.3
E00142895,0,100
E00142896,0.8,99.2
E00142897,0,100
E00142898,2.8,97.2
E00142899,0,100
E00142901,1.7,98.3
E00142902,1.7,98.3
E00142903,0,100
E00142904,3.6,96.4
E00142905,0,100
E00142906,2.2,97.8
E00142909,0,100
E00142913,0.7,99.3
E00142914,0,100
E00142916,0,100
E00142917,1.1,98.9
E00142918,0,100
E00142919,0.8,99.2
E00142920,1.7,98.3
E00142921,0,100
E00142922,1.5,98.5
E00142923,0.7,99.3
E00142924,0.8,99.2
E00142925,0,100
E00142926,0.8,99.2
E00142927,0,100
E00142928,0,100
E00142929,1.5,98.5
E00142930,2,98
E00142931,0,100
E00142932,0.8,99.2
E00142933,1.3,98.7
E00142934,0,100
E00142935,1.7,98.3
E00142936,0.8,99.2
E00142937,0,100
E00142938,0.9,99.1
E00142939,0,100
E00142940,0,100
E00142941,0.9,99.1
E00142942,0,100
E00142943,0,100
E00142944,0,100
E00142945,0.9,99.1
E00142946,1.6,98.4
E00142947,0,100
E00142948,0.8,99.2
E00142949,1.4,98.6
E00142950,0,100
E00142951,0,100
E00142952,0,100
E00142953,0,100
E00142954,0,100
E00142956,2.4,97.6
E00142957,0.8,99.2
E00142958,0,100
E00142959,2.3,97.7
E00142960,0.6,99.4
E00142961,0,100
E00142962,0.9,99.1
E00142963,2.4,97.6
E00142964,1.7,98.3
E00142965,1.6,98.4
E00142966,1.4,98.6
E00142967,3.4,96.6
E00142968,0.8,99.2
E00142969,0.7,99.3
E00142970,0.8,99.2
E00142971,0,100
E00142972,0,100
E00142973,0,100
E00142974,0,100
E00142975,0.9,99.1
E00142976,3.8,96.2
E00142978,1.1,98.9
E00142979,0,100
E00142980,0.7,99.3
E00142981,1.5,98.5
E00142982,0.6,99.4
E00142983,0.8,99.2
E00142984,0,100
E00142985,3,97
E00142986,0,100
E00142988,2.3,97.7
E00142989,0.8,99.2
E00142990,0.9,99.1
E00142991,0.7,99.3
E00142992,1.4,98.6
E00142993,0,100
E00142994,0.7,99.3
E00142995,0,100
E00142996,0.7,99.3
E00142997,1.5,98.5
E00142998,3.3,96.7
E00142999,0,100
E00143000,0,100
E00143001,2.2,97.8
E00143002,1.7,98.3
E00143003,0,100
E00143004,4.5,95.5
E00143005,3.2,96.8
E00143006,0.9,99.1
E00143007,0,100
E00143008,0,100
E00143009,1.7,98.3
E00143011,0,100
E00143012,0,100
E00143013,0,100
E00143014,1.5,98.5
E00143016,1.6,98.4
E00143017,0,100
E00143018,3.5,96.5
E00143019,3.1,96.9
E00143020,0,100
E00143021,3,97
E00143022,0,100
E00143023,1.6,98.4
E00143024,1.5,98.5
E00143025,1.3,98.8
E00143026,0.7,99.3
E00170731,0,100
E00173381,2.6,97.4
E00173383,1.4,98.6
E00173384,0.7,99.3
E00173386,0.9,99.1
E00173387,0,100
E00173388,0,100
E00173389,0,100
E00173391,0.9,99.1
E00173392,0,100
E00173393,0,100
E00176828,0,100
E00176838,0,100
E00176846,0,100
E00176866,0,100
E00176882,4.1,95.9
E00176890,0,100
E00180318,0,100
E00180327,0.5,99.5
E00180358,0.8,99.2
E00180394,0.6,99.4
