areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00039247,21.3,42.6,20.2,15.8
E00098596,20.5,35.5,20.5,23.5
E00098597,49.1,38.8,8.6,3.4
E00098599,50.4,31.4,10.2,8
E00098600,25.5,42.3,15,17.3
E00098601,29.2,36.3,14.2,20.4
E00098602,32.8,37.9,17.2,12.1
E00098603,32.4,40.5,11.7,15.3
E00098604,49.2,23.3,14.5,13
E00098605,23.7,35.9,19.1,21.4
E00098606,27.4,32.5,17.9,22.2
E00098607,25,29.4,17.6,27.9
E00098608,30.3,33.6,20.2,16
E00098609,32.7,45.8,11.3,10.1
E00098612,36.5,37.3,14.3,11.9
E00098613,31.1,38.5,18,12.4
E00098614,31.2,45.9,13.5,9.4
E00098641,36.8,33.5,14.6,15.1
E00098646,21.1,35.8,22.9,20.2
E00098647,23.5,25.5,21.4,29.6
E00098648,32.5,32.5,19.7,15.4
E00098649,24.6,39.3,13.1,23
E00098737,24.2,43.9,18.2,13.6
E00098738,22.6,44.4,23.4,9.7
E00098739,30.6,45.1,14.6,9.7
E00098740,42,32.8,16,9.2
E00098741,28.9,35.5,14.5,21.1
E00098742,52.3,22.7,10.2,14.8
E00098743,35.6,27.3,17.4,19.7
E00098744,40.5,38.8,10.3,10.3
E00098745,17.7,45.6,17.7,19
E00098746,31.1,40.9,9.1,18.9
E00098747,34.1,41.7,13.6,10.6
E00098748,33.6,41.4,15.6,9.4
E00098749,31.6,38.3,18,12
E00098750,35.6,39.6,11.4,13.4
E00142873,28.1,39.6,12.5,19.8
E00142877,35.4,35.4,16.5,12.7
E00142878,35.8,39.5,9.9,14.8
E00142879,30.3,41.8,14.8,13.1
E00142880,38.3,41.7,11.7,8.3
E00142882,27.2,36.8,20.2,15.8
E00142883,29.4,41.2,16.5,12.9
E00142884,26.7,36.7,18.3,18.3
E00142885,18.8,38.4,19.6,23.2
E00142886,71.6,20.1,4.5,3.7
E00142887,28.9,37.5,25,8.6
E00142888,19.7,42.5,17.3,20.5
E00142889,20.8,34.6,20,24.6
E00142891,28.4,34.1,19.3,18.2
E00142892,28.7,41.5,12.8,17
E00142893,26.7,27.6,20.7,25
E00142894,53.1,17.7,21.2,8
E00142895,17.6,35.3,20.2,26.9
E00142896,13.8,44,17.2,25
E00142897,24.1,38.9,20.4,16.7
E00142898,31.5,35.2,15.7,17.6
E00142899,54.5,41.1,2.7,1.8
E00142901,29.8,37.2,24.8,8.3
E00142902,20.5,32.5,17.9,29.1
E00142903,43.6,35.6,8.7,12.1
E00142904,25.5,27.7,22.7,24.1
E00142905,44.5,30.3,9.2,16
E00142906,33.1,33.1,18.4,15.4
E00142909,24.8,33.9,22,19.3
E00142913,20,32.6,18.5,28.9
E00142914,19.3,40.4,16.5,23.9
E00142916,21.1,35.2,18,25.8
E00142917,27.7,37,16.2,19.1
E00142918,25.5,31.5,18.8,24.2
E00142919,23.5,42.9,21,12.6
E00142920,32.4,26.3,17.3,24
E00142921,55.3,35.1,8.8,0.9
E00142922,14.5,39.7,25.2,20.6
E00142923,28.3,32.9,15.8,23
E00142924,38.2,33.1,14,14.7
E00142925,23.5,41.7,13.6,21.2
E00142926,36.1,40.3,14.3,9.2
E00142927,22.8,43,14,20.2
E00142928,24.1,43.8,18.8,13.4
E00142929,35.6,37.1,12.1,15.2
E00142930,36.1,32,18.6,13.4
E00142931,22.2,41.9,17.9,17.9
E00142932,26.2,52.5,14.8,6.6
E00142933,19.3,35.6,23.6,21.5
E00142934,57,30.1,5.4,7.5
E00142935,21,40.3,17.6,21
E00142936,46.2,30.3,16,7.6
E00142937,33.1,35.4,16.5,15
E00142938,43.6,30.9,17.3,8.2
E00142939,21.4,40.2,16.1,22.3
E00142940,13.1,38.4,25.3,23.2
E00142941,20.4,50.4,18.6,10.6
E00142942,24.8,47.9,14.9,12.4
E00142943,27.9,45.9,12.6,13.5
E00142944,43.1,40.2,6.9,9.8
E00142945,48.2,43.9,3.5,4.4
E00142946,51.6,39.8,6.3,2.3
E00142947,17.1,41,19.7,22.2
E00142948,50,26.7,15.8,7.5
E00142949,27.3,48.3,14,10.5
E00142950,26,36.6,19.5,17.9
E00142951,27.5,50.8,12.5,9.2
E00142952,43.1,30.3,12.8,13.8
E00142953,54,33.1,7.3,5.6
E00142954,14.9,37.9,18,29.2
E00142956,38.8,35.2,13.3,12.7
E00142957,28.2,39.5,17.7,14.5
E00142958,27.5,39.7,16,16.8
E00142959,40.3,37.2,15.5,7
E00142960,18.1,41.9,14.8,25.2
E00142961,39.8,29.3,20.3,10.5
E00142962,36,35.1,21.1,7.9
E00142963,42.3,30.1,15.4,12.2
E00142964,38.8,33.1,14.9,13.2
E00142965,56.8,21.6,11.2,10.4
E00142966,35,27.3,21.7,16.1
E00142967,57,26.8,11.7,4.5
E00142968,61.9,23.8,9.5,4.8
E00142969,12.3,35.5,23.2,29
E00142970,22,38.6,18.9,20.5
E00142971,18.9,26,21.3,33.9
E00142972,26.1,37.8,16.2,19.8
E00142973,30,40.5,15.8,13.8
E00142974,16.5,56.7,15.2,11.6
E00142975,31.9,37.1,19,12.1
E00142976,31.5,42.3,16.9,9.2
E00142978,27.8,42.2,17.8,12.2
E00142979,39.2,34.2,11.7,15
E00142980,19.7,50.7,13.8,15.8
E00142981,28.7,44.9,14,12.5
E00142982,19.4,47.6,17.6,15.3
E00142983,42.9,35.3,12,9.8
E00142984,17.7,44.2,19.5,18.6
E00142985,28.5,46.7,11.5,13.3
E00142986,30,44,14,12
E00142988,40.6,34.2,15.5,9.6
E00142989,21.5,48.5,15.4,14.6
E00142990,19.5,41.4,20.9,18.1
E00142991,20.5,52.3,16.6,10.6
E00142992,33.3,37.6,17,12.1
E00142993,23.7,43.7,15.8,16.8
E00142994,22.9,46.5,16.7,13.9
E00142995,32.7,39.8,15.9,11.5
E00142996,24.7,40,16,19.3
E00142997,23.3,46.5,17.1,13.2
E00142998,37.2,40.5,10.7,11.6
E00142999,28.5,48.2,13.1,10.2
E00143000,58.3,18.9,15.2,7.6
E00143001,19.6,27.5,22.5,30.4
E00143002,20.8,30,17.5,31.7
E00143003,27.5,25,26.7,20.8
E00143004,51.1,25.6,11.3,12
E00143005,17.9,23.6,28.5,30.1
E00143006,27.1,32.2,19.5,21.2
E00143007,26.2,37.3,15.9,20.6
E00143008,12.5,20.8,35,31.7
E00143009,19.5,37.3,27.1,16.1
E00143011,21.2,38.1,22.1,18.6
E00143012,33.3,34,18.4,14.2
E00143013,34.5,39.4,14.8,11.3
E00143014,25.8,31.3,23.4,19.5
E00143016,19.5,31.7,28.5,20.3
E00143017,25.9,30.4,11.1,32.6
E00143018,47.1,22.4,21.8,8.8
E00143019,50.8,30.8,12.3,6.2
E00143020,45,34.4,9.9,10.7
E00143021,34.1,30.4,17,18.5
E00143022,52.3,29.5,11.4,6.8
E00143023,50,33.1,10.5,6.5
E00143024,25.2,34.5,18,22.3
E00143025,40.3,20.8,16.4,22.6
E00143026,19,36.1,21.8,23.1
E00170731,21.7,30.4,23.9,23.9
E00173381,27.3,54.5,10.4,7.8
E00173383,30.3,37.3,16.9,15.5
E00173384,33.6,43.4,15.8,7.2
E00173386,21.7,31.1,21.7,25.5
E00173387,22,35.8,17.9,24.4
E00173388,20.3,28.5,20.3,30.9
E00173389,14.2,36.2,23.6,26
E00173391,9,33.3,25.2,32.4
E00173392,12.2,32.2,23.5,32.2
E00173393,15.3,36,19.8,28.8
E00176828,7.4,29.6,29.6,33.3
E00176838,10.4,34,29.9,25.7
E00176846,15.8,38.8,24.3,21.1
E00176866,51.1,32.8,6.9,9.2
E00176882,61.9,31,3.2,4
E00176890,25,45.5,6.8,22.7
E00180318,26.4,37.7,15.1,20.8
E00180327,30.2,30.2,18.8,20.8
E00180358,33.1,41.5,15.3,10.2
E00180394,28.2,32.8,22,16.9
