areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00039247,13.2,16,61.2,9.6
E00098596,8.8,19.8,58.8,12.6
E00098597,11.8,20.6,60.3,7.4
E00098599,10.8,19.3,60.2,9.6
E00098600,6.4,20.8,62.3,10.6
E00098601,7.5,19.6,66.4,6.5
E00098602,9.1,15.9,56.8,18.2
E00098603,11.2,19.1,57.3,12.4
E00098604,4.3,25.4,57.2,13
E00098605,8,24.6,55.1,12.3
E00098606,4.2,20,70,5.8
E00098607,6.7,26.7,59.3,7.3
E00098608,5.3,21.1,64,9.6
E00098609,6.1,19,60.9,14
E00098612,9.9,21.4,55,13.7
E00098613,6.5,28.1,58.3,7.2
E00098614,6.5,16,66.3,11.2
E00098641,10.6,20.2,58.5,10.6
E00098646,10.3,21.4,61.1,7.1
E00098647,8.9,15.2,67,8.9
E00098648,8.7,22.5,56.5,12.3
E00098649,5,23.7,63.3,7.9
E00098737,6.1,22.6,63.4,7.9
E00098738,9.9,19.9,60.3,9.9
E00098739,9,21.6,59,10.4
E00098740,9.4,23.6,60.4,6.6
E00098741,11.2,19.6,59.2,10.1
E00098742,11.3,20,57.5,11.3
E00098743,16.3,19.9,51.8,12.1
E00098744,7,18.4,64.9,9.6
E00098745,13.1,20.6,48.6,17.8
E00098746,13.2,28.7,44.9,13.2
E00098747,10.2,18.1,59.8,11.8
E00098748,7.7,22.2,65,5.1
E00098749,9.2,21.4,60.3,9.2
E00098750,6.6,17.2,61.6,14.6
E00142873,9.2,20.4,54.1,16.3
E00142877,10.8,22.9,51.8,14.5
E00142878,9.6,20.5,61.4,8.4
E00142879,10,19.1,56.4,14.5
E00142880,14.5,25.5,45.5,14.5
E00142882,10.2,16.5,63.8,9.4
E00142883,5.3,25,64.5,5.3
E00142884,6,20.9,65.7,7.5
E00142885,7.4,23.7,60.7,8.1
E00142886,9.1,25,59.1,6.8
E00142887,10.2,22.3,57.8,9.6
E00142888,10.9,23.7,50,15.4
E00142889,11,18.7,63.2,7.1
E00142891,9,20.7,64.9,5.4
E00142892,9.5,24.8,58.1,7.6
E00142893,7.6,28,58.5,5.9
E00142894,11,24.2,57.1,7.7
E00142895,6,25.6,59.4,9
E00142896,7.7,17.9,64.3,10.1
E00142897,5.4,21.5,66.2,6.9
E00142898,10.9,20.2,58.8,10.1
E00142899,0,33.3,62.5,4.2
E00142901,7.5,25.6,58.6,8.3
E00142902,5.5,33.7,54.6,6.1
E00142903,7.4,24.2,60,8.4
E00142904,7.1,28.2,58.2,6.5
E00142905,8.3,16.7,66.7,8.3
E00142906,6.3,20.9,61.4,11.4
E00142909,13.5,19.9,58.3,8.3
E00142913,7.7,26.2,58.9,7.1
E00142914,10.4,20.7,60,8.9
E00142916,5.4,27.9,60.5,6.1
E00142917,11.2,17.8,59.8,11.2
E00142918,8.4,24.7,57.4,9.5
E00142919,8.4,26.6,58,7
E00142920,9.5,19.9,62,8.6
E00142921,15.4,25,51.9,7.7
E00142922,9.5,18,64,8.5
E00142923,10.9,24.6,54.1,10.4
E00142924,15.2,22.2,51.5,11.1
E00142925,9.7,21.6,56.8,11.9
E00142926,3,24.1,65.4,7.5
E00142927,9.6,25.2,57,8.1
E00142928,9.7,18.5,61.3,10.5
E00142929,7.9,19.7,61.4,11
E00142930,10.6,22.1,62.5,4.8
E00142931,9,22.4,55.2,13.4
E00142932,4.3,25.2,64.7,5.8
E00142933,10.2,24.8,53.4,11.6
E00142934,6,22.4,68.7,3
E00142935,10.8,21.7,58.6,8.9
E00142936,7.7,14.5,70.1,7.7
E00142937,11.2,20,64,4.8
E00142938,5.2,24.7,64.9,5.2
E00142939,7.2,23.9,60.1,8.7
E00142940,11.9,19.6,54.5,14
E00142941,10.3,30.9,47.8,11
E00142942,5.8,21.9,66.4,5.8
E00142943,9.7,22.6,59.1,8.6
E00142944,10.5,21.1,60,8.4
E00142945,9.4,26.6,46.9,17.2
E00142946,9.4,25,46.9,18.8
E00142947,9.2,22.9,58.2,9.8
E00142948,5.3,28.3,58.4,8
E00142949,11.4,17.7,62,8.9
E00142950,13.1,25.5,55.5,5.8
E00142951,9.1,30,52.7,8.2
E00142952,6.8,25,59.1,9.1
E00142953,9.5,22.6,63.1,4.8
E00142954,10.1,20.2,59.3,10.5
E00142956,9.8,19.6,62.7,7.8
E00142957,4.2,12.6,75.5,7.7
E00142958,5.2,22.7,64,8.1
E00142959,11.7,24.1,58.4,5.8
E00142960,5.8,20,59.6,14.7
E00142961,9.7,20.4,60.2,9.7
E00142962,10.3,17.2,64.7,7.8
E00142963,6.9,30.8,57.7,4.6
E00142964,5.1,22.6,66.4,5.8
E00142965,8.2,25.5,63.6,2.7
E00142966,8.1,19.4,67.5,5
E00142967,3.6,14.3,73.6,8.6
E00142968,6.8,13.7,78.1,1.4
E00142969,12.4,17.6,60.9,9
E00142970,7.7,17.7,68.5,6.1
E00142971,12.2,29.8,51.1,6.9
E00142972,7.8,18.1,63.8,10.3
E00142973,8.7,20.4,61.6,9.3
E00142974,5.2,15.1,70.9,8.7
E00142975,8.9,25.7,53.5,11.9
E00142976,5.8,25.2,57.6,11.5
E00142978,8.9,22.8,49.6,18.7
E00142979,6.1,21.7,63.5,8.7
E00142980,10.7,20,58,11.3
E00142981,9.2,27,61,2.8
E00142982,9.8,17.6,64.2,8.3
E00142983,5.5,17.2,69.7,7.6
E00142984,7.5,20.1,62.7,9.7
E00142985,6.3,21.8,62,9.9
E00142986,3.1,18.8,57.8,20.3
E00142988,5.4,19.5,69.6,5.4
E00142989,7.4,31.5,52.8,8.3
E00142990,10.2,17.8,60,12
E00142991,20.1,24.5,43.2,12.2
E00142992,10.7,19.5,53.8,16
E00142993,11.4,14.8,65.3,8.5
E00142994,13.9,15.3,62.8,8
E00142995,4.8,16,69.6,9.6
E00142996,6.1,20.9,66.3,6.6
E00142997,8.9,20.4,63.1,7.6
E00142998,5.8,18,71.9,4.3
E00142999,7.4,21.5,57.7,13.5
E00143000,3.7,13.4,76.8,6.1
E00143001,8.5,31.3,55.7,4.5
E00143002,8.5,23.7,61,6.8
E00143003,5.3,24.8,60.9,9
E00143004,10.6,19.5,62.8,7.1
E00143005,10.7,32.1,47.9,9.3
E00143006,7.5,27.5,57.5,7.5
E00143007,10.8,20.4,62.9,6
E00143008,10.3,27,55.6,7.1
E00143009,9.2,30.8,53.3,6.7
E00143011,5,21.5,62.8,10.7
E00143012,13.4,18.7,57.5,10.4
E00143013,5.7,26.4,64.2,3.8
E00143014,9.3,19.3,66.4,5
E00143016,9.9,19.3,60.8,9.9
E00143017,6.2,24.2,59.6,9.9
E00143018,9.3,18,64.4,8.3
E00143019,7.1,22.4,63.5,7.1
E00143020,8.5,18.6,60.2,12.7
E00143021,4.6,21.6,64.1,9.8
E00143022,7.3,17.7,70.7,4.3
E00143023,5.3,19.7,68.4,6.6
E00143024,12.1,18.5,60.1,9.2
E00143025,5.9,17.1,64.7,12.4
E00143026,7.1,24.5,58.7,9.8
E00170731,7.8,17.2,65.6,9.4
E00173381,17.9,20.5,43.6,17.9
E00173383,10.1,20.2,52.4,17.3
E00173384,12.5,13.3,56.7,17.5
E00173386,10.4,16.5,61.6,11.6
E00173387,8.5,19.2,61,11.3
E00173388,6.3,25.3,54.4,13.9
E00173389,8.7,15.9,62.3,13
E00173391,7.5,18.7,57.8,16
E00173392,9.8,19.7,57,13.5
E00173393,5.4,16.8,72.5,5.4
E00176828,14.7,18.6,48,18.6
E00176838,3.3,21.8,60.7,14.2
E00176846,7.8,17.7,61.7,12.8
E00176866,12.6,13.5,63.1,10.8
E00176882,9.7,16.7,59.7,13.9
E00176890,0,22.2,64.8,13
E00180318,2.1,22.9,68.8,6.3
E00180327,6.8,17.4,64.4,11.4
E00180358,5.5,13.8,74.5,6.2
E00180394,5.5,26,54.7,13.8
