areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00053700,32.2,22.1,33.1,12.6
E00053701,38.9,16.8,24.2,20
E00053702,47.8,16.3,20.2,15.7
E00053703,45,31.3,11.3,12.5
E00053704,36.6,18.6,30.4,14.4
E00053705,33.9,20.9,27.8,17.4
E00053707,37.6,18.4,27,17
E00053708,43.2,16.5,20.9,19.4
E00053709,32.5,27.5,26.9,13.1
E00053710,37.5,18.8,22.2,21.5
E00053711,46.7,10.2,26.3,16.8
E00053712,39.4,16.3,32.7,11.5
E00053713,36.7,19.3,27.3,16.7
E00053714,42.5,17.9,23.9,15.7
E00053715,43.5,22.1,17.6,16.8
E00053716,34.9,23.8,25.6,15.7
E00053717,45.1,18,30.8,6
E00053718,34.5,19.7,35.2,10.6
E00053721,35.4,17.7,32.3,14.6
E00053722,51.3,12.7,18.7,17.3
E00053725,35.9,18.8,36.8,8.5
E00053727,28.8,13.1,43.1,15
E00053728,48.1,17.7,26,8.3
E00053729,40.5,20.8,27.4,11.3
E00053730,47.9,19.9,17.1,15.1
E00053731,40.9,22,28.9,8.2
E00053732,29.6,15.6,42.5,12.3
E00053734,37.4,20.6,27.5,14.5
E00053735,41.9,24.8,25.7,7.6
E00053737,37.8,13.3,30.1,18.9
E00053738,37.9,20.7,24.3,17.2
E00053739,34.3,20.7,27.2,17.8
E00053740,36.2,25.4,31,7.5
E00053741,27.4,16.8,45.1,10.6
E00054078,37.8,27.4,20.7,14.1
E00054084,44.6,21.7,14.7,19
E00054088,59.5,26.2,4.8,9.5
E00054108,38,21.5,25.5,15
E00054114,20,26,34,20
E00054734,41,23.4,19.4,16.2
E00054737,46.8,24.5,18.1,10.6
E00054738,36.4,15.2,33.3,15.2
E00054740,31,19.6,36.7,12.8
E00140249,33.7,26.3,29.5,10.5
E00140250,36.1,22.6,27.8,13.5
E00140251,26.7,21.3,38,14
E00140252,25,16.7,45.5,12.8
E00140253,26.4,24.5,34,15.1
E00140254,29.2,19.9,39.4,11.4
E00140255,27.8,20,37.4,14.8
E00140256,34.4,23.3,34.4,7.8
E00140257,29,22.4,40.4,8.2
E00140258,24.5,18.9,44.8,11.9
E00140259,36.4,19.6,27.1,16.8
E00140260,18.3,22.6,46.1,13
E00140261,23.4,19.5,45.7,11.3
E00140283,32.6,23.3,25,19.2
E00140284,29.5,29.8,30.5,10.2
E00140285,21,23.1,38.5,17.4
E00140286,32.1,20,28.5,19.4
E00140287,31.6,15.4,44.1,8.8
E00140288,34.7,22.9,20.3,22
E00140289,43.3,26.4,12.9,17.4
E00140308,47,24,16.4,12.6
E00140309,35.8,23.5,22.2,18.5
E00140310,40.9,16.7,26.3,16.2
E00140311,40.6,22.6,19.4,17.4
E00140312,37.7,18.2,23.9,20.1
E00140313,40.1,19.7,20.4,19.7
E00140314,33.3,27.7,24.8,14.2
E00140315,33.5,22.2,30.5,13.8
E00140316,45.2,17.7,23.4,13.7
E00140317,25.1,18.5,41.9,14.5
E00140318,34.4,22.1,24.4,19.1
E00140319,42.1,15.8,22.8,19.3
E00140320,38,16.2,23.9,21.8
E00140400,45.2,21.5,11.8,21.5
E00140401,42.7,17.5,20.4,19.4
E00140402,46.5,14.7,19.4,19.4
E00140403,39,21.2,17.8,21.9
E00140409,28.9,22.5,34.1,14.5
E00140410,30.7,24.3,33.6,11.4
E00140411,35.6,16.7,28.8,18.9
E00140412,39.3,19.3,20,21.3
E00140413,41.2,26.3,15.8,16.7
E00140417,30.6,21.9,32.9,14.6
E00140418,35.1,20.8,24.7,19.5
E00140419,32.8,15.1,35.3,16.8
E00140420,37.7,21.6,24,16.8
E00140421,40.3,20.2,25.8,13.7
E00140422,39.2,19.4,20.4,21
E00140423,40.1,23.2,20.4,16.2
E00140424,40,19,22.9,18.1
E00140425,25.7,31.4,22.9,20
E00140426,25.3,11.4,40.5,22.8
E00140427,40.9,18.1,25.1,15.8
E00140428,43.5,15,27,14.5
E00140437,12.3,16,59.3,12.3
E00140438,24.5,16.4,40.9,18.2
E00140439,26.8,20.5,37.4,15.3
E00140440,27.1,21.2,34.7,17.1
E00177768,32.6,18.5,40,8.9
E00177787,39,21.1,17.9,22
E00177806,23.2,26.8,36.6,13.4
E00177809,53.3,12.2,18.9,15.6
E00177815,27.1,26.2,38.3,8.4
E00177817,51.5,23.7,10.3,14.4
E00177836,44.4,16.2,26.1,13.4
E00177854,33.8,29.7,25.9,10.5
E00177863,31.6,22.8,32.2,13.4
