areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00053700,86.7,2.6,10.7
E00053701,87.1,0.8,12.2
E00053702,80.6,2.8,16.6
E00053703,71.9,1.4,26.7
E00053704,85.5,3,11.6
E00053705,86.1,1.3,12.6
E00053707,85.4,0.4,14.2
E00053708,87.5,0.8,11.7
E00053709,92.3,1.3,6.4
E00053710,87.1,1.4,11.5
E00053711,87.8,5.2,7
E00053712,81.1,2.6,16.3
E00053713,79.1,3.4,17.6
E00053714,77.2,4.4,18.4
E00053715,88.2,0.3,11.4
E00053716,79.5,4.6,15.9
E00053717,64.9,1.5,33.6
E00053718,85,1.4,13.6
E00053721,81,0.9,18.1
E00053722,79.3,3.2,17.5
E00053725,86.4,2.3,11.4
E00053727,85.1,0.6,14.3
E00053728,89.2,1.5,9.3
E00053729,87.3,3.8,8.9
E00053730,83.4,5.3,11.3
E00053731,75.5,2.8,21.7
E00053732,87.7,0.9,11.5
E00053734,85.5,1.7,12.8
E00053735,79.8,2.8,17.4
E00053737,81.4,6.8,11.7
E00053738,82.3,2.9,14.8
E00053739,91.5,2.1,6.4
E00053740,83.8,4.3,11.9
E00053741,86.2,3.7,10.1
E00054078,87.8,1.4,10.9
E00054084,82.9,2.4,14.7
E00054088,52.7,3.5,43.7
E00054108,87.1,0.9,12
E00054114,91.6,1.1,7.3
E00054734,90.8,2,7.2
E00054737,92,1.1,6.9
E00054738,85.5,4.1,10.5
E00054740,89.6,1.6,8.8
E00140249,86.4,1.6,12
E00140250,87.5,1.4,11.1
E00140251,91.5,3.9,4.6
E00140252,88.3,2.3,9.4
E00140253,85.7,0,14.3
E00140254,86.7,0.9,12.4
E00140255,87.2,0.9,11.9
E00140256,86,0,14
E00140257,89.3,2.3,8.3
E00140258,88.5,1.8,9.7
E00140259,91.1,1,7.9
E00140260,85.5,1.8,12.7
E00140261,89,0.8,10.2
E00140283,79.6,0.6,19.8
E00140284,88,1.9,10.1
E00140285,86.5,0.3,13.2
E00140286,88.3,0.9,10.8
E00140287,88.4,3.6,7.9
E00140288,79.2,3.1,17.7
E00140289,82.9,0.6,16.5
E00140308,86.3,5,8.7
E00140309,74.6,0.7,24.7
E00140310,91.7,0,8.3
E00140311,82.1,2.2,15.7
E00140312,90.4,1,8.7
E00140313,84.4,0.4,15.2
E00140314,85.5,1.5,12.9
E00140315,83.9,4.4,11.6
E00140316,89.7,1,9.3
E00140317,92.5,0.4,7
E00140318,85.7,2,12.2
E00140319,79,1.5,19.5
E00140320,86.1,0.7,13.2
E00140400,66.7,2.3,31
E00140401,65.4,2.7,31.9
E00140402,74.2,5.6,20.3
E00140403,66.9,4.7,28.4
E00140409,86.9,4.6,8.5
E00140410,81.1,3.7,15.3
E00140411,77.5,5,17.5
E00140412,77,4.7,18.3
E00140413,73.2,3.9,22.9
E00140417,85.2,0.9,13.9
E00140418,87.8,1.7,10.5
E00140419,90.6,0.3,9.1
E00140420,87.1,0.6,12.4
E00140421,84.5,2.1,13.5
E00140422,84.7,0,15.3
E00140423,80.3,3.1,16.6
E00140424,88.4,0.8,10.8
E00140425,77.9,1.4,20.7
E00140426,89.6,0.6,9.7
E00140427,87.6,1.5,10.9
E00140428,86.7,0.7,12.6
E00140437,86.7,0,13.3
E00140438,88.5,0.8,10.7
E00140439,88.5,1.6,10
E00140440,83.3,1.3,15.4
E00177768,90.4,4.7,4.9
E00177787,79.3,0.9,19.8
E00177806,92.2,2,5.9
E00177809,61.9,27.1,11
E00177815,87.6,1.5,10.8
E00177817,59.4,5.9,34.7
E00177836,82.5,2.8,14.8
E00177854,76.5,12.5,11
E00177863,86.4,1.5,12.1
