areacd,heating_type_3a-001,heating_type_3a-002
E00053700,1.3,98.7
E00053701,2.3,97.7
E00053702,0,100
E00053703,1.9,98.1
E00053704,1.9,98.1
E00053705,1.5,98.5
E00053707,4.3,95.7
E00053708,2.4,97.6
E00053709,0.7,99.3
E00053710,1.6,98.4
E00053711,0.7,99.3
E00053712,5,95
E00053713,0.7,99.3
E00053714,2.7,97.3
E00053715,0,100
E00053716,0.5,99.5
E00053717,1.5,98.5
E00053718,1.4,98.6
E00053721,2.2,97.8
E00053722,2.3,97.7
E00053725,0,100
E00053727,2.7,97.3
E00053728,1.5,98.5
E00053729,0.6,99.4
E00053730,0.8,99.2
E00053731,0.8,99.2
E00053732,0,100
E00053734,4.3,95.7
E00053735,1.1,98.9
E00053737,0,100
E00053738,0,100
E00053739,3.2,96.8
E00053740,2.3,97.7
E00053741,2.3,97.7
E00054078,0.9,99.1
E00054084,1.1,98.9
E00054088,0,100
E00054108,0,100
E00054114,1,99
E00054734,0.5,99.5
E00054737,0,100
E00054738,0,100
E00054740,1,99
E00140249,2.2,97.8
E00140250,1.6,98.4
E00140251,0.8,99.2
E00140252,1.4,98.6
E00140253,1.2,98.8
E00140254,0.5,99.5
E00140255,0,100
E00140256,2.9,97.1
E00140257,0,100
E00140258,0.8,99.2
E00140259,1.9,98.1
E00140260,0,100
E00140261,2.9,97.1
E00140283,0.7,99.3
E00140284,0,100
E00140285,2,98
E00140286,2.1,97.9
E00140287,0,100
E00140288,0.9,99.1
E00140289,3.1,96.9
E00140308,3.3,96.7
E00140309,2.3,97.7
E00140310,1.5,98.5
E00140311,3,97
E00140312,2.4,97.6
E00140313,1.7,98.3
E00140314,0.7,99.3
E00140315,2.9,97.1
E00140316,0,100
E00140317,1.5,98.5
E00140318,0.7,99.3
E00140319,0,100
E00140320,1.5,98.5
E00140400,0.9,99.1
E00140401,0.8,99.2
E00140402,1.5,98.5
E00140403,5.3,94.7
E00140409,1.2,98.8
E00140410,4.4,95.6
E00140411,1.6,98.4
E00140412,2.5,97.5
E00140413,1.9,98.1
E00140417,0.6,99.4
E00140418,2,98
E00140419,0.8,99.2
E00140420,1.5,98.5
E00140421,0.5,99.5
E00140422,1.5,98.5
E00140423,3.6,96.4
E00140424,2.6,97.4
E00140425,0.7,99.3
E00140426,3.6,96.4
E00140427,0.7,99.3
E00140428,0,100
E00140437,7.7,92.3
E00140438,1.8,98.2
E00140439,2.1,97.9
E00140440,2,98
E00177768,1.2,98.8
E00177787,3.4,96.6
E00177806,0,100
E00177809,2.4,97.6
E00177815,0,100
E00177817,4.3,95.7
E00177836,1.5,98.5
E00177854,0.6,99.4
E00177863,0.4,99.6
