areacd,sex-001,sex-002
E00053700,51.5,48.5
E00053701,56.1,43.9
E00053702,54.1,45.9
E00053703,53.6,46.4
E00053704,51.3,48.7
E00053705,51.1,48.9
E00053707,49.5,50.5
E00053708,48.5,51.5
E00053709,46.8,53.2
E00053710,47.5,52.5
E00053711,55.2,44.8
E00053712,53,47
E00053713,49.3,50.7
E00053714,48.4,51.6
E00053715,52.9,47.1
E00053716,52.2,47.8
E00053717,56.8,43.2
E00053718,53.5,46.5
E00053721,48.8,51.2
E00053722,47,53
E00053725,52.9,47.1
E00053727,52.4,47.6
E00053728,52.7,47.3
E00053729,49.5,50.5
E00053730,51.1,48.9
E00053731,51.9,48.1
E00053732,53.1,46.9
E00053734,45.5,54.5
E00053735,54.9,45.1
E00053737,51,49
E00053738,52.8,47.2
E00053739,51.7,48.3
E00053740,48.6,51.4
E00053741,50.3,49.7
E00054078,53.2,46.8
E00054084,51.1,48.9
E00054088,48.9,51.1
E00054108,49.1,50.9
E00054114,48.6,51.4
E00054734,54.3,45.7
E00054737,53.4,46.6
E00054738,51.2,48.8
E00054740,50.6,49.4
E00140249,56.2,43.8
E00140250,52.3,47.7
E00140251,50.5,49.5
E00140252,51.3,48.7
E00140253,52.4,47.6
E00140254,53.2,46.8
E00140255,50.9,49.1
E00140256,52.6,47.4
E00140257,50.5,49.5
E00140258,53,47
E00140259,56.5,43.5
E00140260,54.1,45.9
E00140261,50.3,49.7
E00140283,50.7,49.3
E00140284,49.9,50.1
E00140285,50.4,49.6
E00140286,50.1,49.9
E00140287,50.7,49.3
E00140288,49.2,50.8
E00140289,50,50
E00140308,53.5,46.5
E00140309,55,45
E00140310,50.6,49.4
E00140311,50.8,49.2
E00140312,54.5,45.5
E00140313,48.6,51.4
E00140314,50.6,49.4
E00140315,51.8,48.2
E00140316,55.1,44.9
E00140317,51.2,48.8
E00140318,50.7,49.3
E00140319,50,50
E00140320,56.1,43.9
E00140400,50.9,49.1
E00140401,57.5,42.5
E00140402,50.7,49.3
E00140403,51.7,48.3
E00140409,51.2,48.8
E00140410,54,46
E00140411,51.7,48.3
E00140412,48.3,51.7
E00140413,51.2,48.8
E00140417,51,49
E00140418,51.8,48.2
E00140419,52.4,47.6
E00140420,48.6,51.4
E00140421,54.3,45.7
E00140422,50.7,49.3
E00140423,50.6,49.4
E00140424,55.6,44.4
E00140425,59.4,40.6
E00140426,47.7,52.3
E00140427,51.2,48.8
E00140428,55.2,44.8
E00140437,53.9,46.1
E00140438,49.3,50.7
E00140439,52.2,47.8
E00140440,53.7,46.3
E00177768,48.8,51.2
E00177787,42.5,57.5
E00177806,47.1,52.9
E00177809,50.5,49.5
E00177815,47.7,52.3
E00177817,55.8,44.2
E00177836,54.3,45.7
E00177854,49.8,50.2
E00177863,54.2,45.8
