areacd,disability_3a-001,disability_3a-002
E00053700,13.3,86.7
E00053701,22.3,77.7
E00053702,16.9,83.1
E00053703,28,72
E00053704,13.9,86.1
E00053705,20.1,79.9
E00053707,16.4,83.6
E00053708,17.5,82.5
E00053709,11.5,88.5
E00053710,18.3,81.7
E00053711,16.2,83.8
E00053712,23.1,76.9
E00053713,16,84
E00053714,21,79
E00053715,18,82
E00053716,20,80
E00053717,37.7,62.3
E00053718,18.6,81.4
E00053721,17.5,82.5
E00053722,19.8,80.2
E00053725,20.2,79.8
E00053727,19,81
E00053728,11.4,88.6
E00053729,15.3,84.7
E00053730,26.6,73.4
E00053731,19.8,80.2
E00053732,11.5,88.5
E00053734,18.3,81.7
E00053735,17.5,82.5
E00053737,18.8,81.2
E00053738,21.8,78.2
E00053739,10.6,89.4
E00053740,17.6,82.4
E00053741,22.1,77.9
E00054078,15,85
E00054084,19,81
E00054088,26.4,73.6
E00054108,17,83
E00054114,13.4,86.6
E00054734,10.6,89.4
E00054737,9.2,90.8
E00054738,15.9,84.1
E00054740,12,88
E00140249,25.3,74.7
E00140250,19.7,80.3
E00140251,14.1,85.9
E00140252,17.7,82.3
E00140253,13,87
E00140254,9.7,90.3
E00140255,12,88
E00140256,20.9,79.1
E00140257,13,87
E00140258,15.7,84.3
E00140259,16,84
E00140260,11.3,88.7
E00140261,8.6,91.4
E00140283,14.3,85.7
E00140284,11.2,88.8
E00140285,13.7,86.3
E00140286,13.7,86.3
E00140287,12.6,87.4
E00140288,19.6,80.4
E00140289,10.1,89.9
E00140308,20.8,79.2
E00140309,33.3,66.7
E00140310,9.2,90.8
E00140311,17.2,82.8
E00140312,17.5,82.5
E00140313,16.7,83.3
E00140314,15.1,84.9
E00140315,12.3,87.7
E00140316,17.3,82.7
E00140317,11.1,88.9
E00140318,16,84
E00140319,28,72
E00140320,13.5,86.5
E00140400,27.4,72.6
E00140401,28.5,71.5
E00140402,18.7,81.3
E00140403,20.1,79.9
E00140409,18,82
E00140410,22.9,77.1
E00140411,25.4,74.6
E00140412,19.6,80.4
E00140413,15.5,84.5
E00140417,18.2,81.8
E00140418,16,84
E00140419,12.7,87.3
E00140420,11.5,88.5
E00140421,21.7,78.3
E00140422,21,79
E00140423,13.6,86.4
E00140424,24.6,75.4
E00140425,30,70
E00140426,7.7,92.3
E00140427,13.2,86.8
E00140428,18.8,81.2
E00140437,11.3,88.7
E00140438,13.2,86.8
E00140439,13.9,86.1
E00140440,13.6,86.4
E00177768,10.2,89.8
E00177787,12.3,87.7
E00177806,4.6,95.4
E00177809,10.4,89.6
E00177815,12.4,87.6
E00177817,28.9,71.1
E00177836,26.8,73.2
E00177854,11.6,88.4
E00177863,12.4,87.6
