areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00012716,89.8,3.6,2.1,4.5
E00012717,93.5,2.2,3.1,1.1
E00012719,95.4,3.1,0.7,0.7
E00012721,90.9,3.5,1.2,4.4
E00012722,90.7,4.5,2.4,2.4
E00012723,89.8,4,2.5,3.7
E00012724,91.8,3.3,2.4,2.4
E00012725,91.4,2.7,2.9,2.9
E00012738,93.6,1.5,0.9,4
E00012739,92.7,2.4,1.1,3.7
E00012740,92,2.7,1.3,4
E00012741,90.8,3.8,1.9,3.5
E00012743,90.7,3.3,2.1,3.9
E00012745,89.9,5.1,2.4,2.7
E00012889,92.2,4.1,1.9,1.9
E00012890,93.2,3.1,1.4,2.3
E00012893,92.1,4.8,1.5,1.5
E00012894,91.8,3.3,0.5,4.4
E00012895,94.6,2.8,1.7,0.8
E00012896,89.6,6.6,0.9,3
E00012897,94.3,2.7,0.8,2.2
E00012898,93.4,3.8,1.2,1.6
E00012899,93.3,3.1,0.8,2.8
E00012900,90.8,2.4,3,3.9
E00012902,94.4,1.9,1.4,2.3
E00012913,95.4,3.1,0.7,0.7
E00012915,92.3,4.6,0.9,2.3
E00012917,93.7,4.1,1.6,0.7
E00012920,91.3,3.8,2.6,2.4
E00012923,94.1,3.8,1.3,0.8
E00012925,92.4,3.2,1.7,2.6
E00012926,88.5,6.5,2.2,2.8
E00012927,89.5,4.8,1.7,4
E00012928,90.3,5,3,1.7
E00012929,93.4,3.1,2.3,1.1
E00012930,89.9,3.2,3.4,3.6
E00012931,89.9,3.4,3.4,3.4
E00012932,89.2,6,1.2,3.6
E00012933,91.6,2.7,2.7,3
E00012934,92.2,4.5,1.6,1.6
E00012936,91.9,3.2,0.9,4.1
E00012937,89.5,7,2.2,1.3
E00012939,93.2,3.6,1.3,1.9
E00012940,93.8,3.8,2.1,0.3
E00012941,93.1,3.2,1.2,2.4
E00012942,93.9,2.4,2.7,1
E00012943,92.3,1.9,1.9,3.8
E00012944,92.7,2.2,2.9,2.2
E00012945,92.9,2.8,2.2,2.2
E00012946,91.7,3.8,1.8,2.8
E00012947,94.7,1.3,2.2,1.8
E00012948,94.9,2.5,1.4,1.1
E00012949,90.2,5.2,2.1,2.6
E00012951,93.1,3.5,1.6,1.9
E00012952,93.4,2.9,1.3,2.4
E00012953,92.8,1.7,2.6,2.9
E00012954,93.5,1.3,3,2.2
E00012955,93.7,2,1.7,2.7
E00012956,90.7,4.5,1.2,3.6
E00012957,89.6,4.9,2.3,3.2
E00012958,92.5,1.7,2.9,2.9
E00012959,89.7,6.2,1,3.1
E00012960,89.2,3.5,3.5,3.8
E00012961,93.5,1.6,1.6,3.2
E00012962,90.4,4.8,1.2,3.6
E00012963,93,2.9,2,2
E00012964,95.7,0,2,2.4
E00012965,93.9,3,1.2,1.9
E00012966,88.7,6,2.1,3.3
E00012967,91.3,2.4,1.9,4.3
E00012969,91.5,3.2,2,3.4
E00012971,93.9,2.3,0.6,3.2
E00012972,90.1,3.7,1.5,4.6
E00012973,96.2,1.3,1.1,1.3
E00012974,94.2,0.9,2.6,2.3
E00012975,90.5,4.3,3,2.2
E00012976,92.9,1.9,3.3,1.9
E00012977,90.7,5.4,1.6,2.3
E00012978,91.7,2.9,3.2,2.3
E00012979,91.9,1.7,2,4.4
E00012980,94.3,3.3,0.4,2
E00012981,91.2,2.7,1.9,4.1
E00012982,92.9,2.8,2.1,2.1
E00012983,89.2,2.9,3.9,3.9
E00012984,93,2.3,1.9,2.8
E00012985,91.2,5.2,1.3,2.3
E00012986,89.7,5.3,2.7,2.3
E00012987,87.6,6.7,3.9,1.8
E00012988,95.2,2.5,0.8,1.5
E00012989,91,5.9,1.6,1.6
E00012990,91,4.5,2.6,1.9
E00012991,94.1,2.3,1.5,2.1
E00012992,88.5,5.6,2.8,3.2
E00012993,90.1,2.6,3.2,4.2
E00012994,96.9,1.9,0.3,0.9
E00012995,93.7,3.4,1.7,1.1
E00012996,94.1,1.9,2.2,1.9
E00012997,93.2,3,2.1,1.7
E00012998,90.5,6.1,1.7,1.7
E00012999,93.3,3,1.5,2.1
E00013000,92.9,5,0.6,1.5
E00013001,96.9,1.7,0.3,1
E00013002,89.1,3.6,1.5,5.9
E00013003,90.7,4,2.2,3.1
E00013004,91.4,5.5,1.7,1.4
E00013005,93.3,4,1.5,1.2
E00013006,86.7,7.4,2.8,3.1
E00013007,89.2,2.4,3.1,5.2
E00013008,92,3.5,1.4,3.1
E00013009,88.2,4.3,2.4,5.1
E00013010,95.4,3.3,1,0.3
E00013011,93.7,2.9,1.3,2.1
E00013013,91.5,4,1.1,3.4
E00013014,92.6,2,2.3,3.1
E00013015,95.6,0.8,1.8,1.8
E00013016,95.9,1.9,0.8,1.4
E00013017,94.5,4,1.2,0.3
E00013019,91.9,3.3,1.8,3
E00013020,95,1.5,2.1,1.5
E00013021,94,4.2,1.1,0.7
E00013022,94.7,2.5,0.9,1.9
E00013023,91.6,5.1,2.4,0.9
E00019148,91.8,6.5,0.7,1
E00019149,91.8,6.3,0.6,1.3
E00019150,91.7,6.1,1.1,1.1
E00019152,91.6,6.3,1,1
E00019153,95.3,3.2,1,0.5
E00019158,94.5,3.2,0.5,1.8
E00019159,94.1,3.7,0.7,1.5
E00019160,95.8,2.1,1.5,0.6
E00019162,96.6,2.8,0,0.6
E00019163,92.4,3.9,1.1,2.6
E00019168,93.3,5.5,0.3,0.9
E00019170,93.7,4.1,1.6,0.6
E00019174,91.8,4.5,0,3.6
E00019209,89.4,3.1,3.1,4.4
E00019210,93.7,5,0.6,0.6
E00019211,94.4,3.3,1.7,0.7
E00019212,94.8,3.2,1.3,0.6
E00019213,89.2,8.2,0.3,2.2
E00019214,94.3,4.1,0.5,1.1
E00019215,93.1,5.4,0.9,0.6
E00019216,92.3,3.3,1,3.3
E00019217,88.6,8.3,0.3,2.8
E00019218,95.6,2.5,0.5,1.4
E00019219,95.6,2.9,0.6,1
E00019220,93.1,4.2,0.6,2.1
E00019221,91.7,4,1.7,2.7
E00019222,94.3,4,1,0.7
E00019223,93.9,3.4,1.2,1.5
E00019224,94.2,4,0.7,1.1
E00019225,94.2,4,0.4,1.5
E00019226,90.1,7.4,0.6,1.9
E00019227,94.1,3.1,0.7,2.1
E00019228,91.3,4.9,1,2.8
E00019229,94.1,2.2,1.5,2.2
E00019230,92.8,3.8,1,2.4
E00019231,90.8,5.7,0.8,2.7
E00019232,93.9,3.2,0.3,2.6
E00019233,91,1.9,4.1,3
E00019234,91.5,4.8,1.5,2.1
E00019235,92.4,5.2,1.8,0.6
E00019236,90.8,6.7,0.7,1.8
E00019237,91.6,6,0.8,1.6
E00019240,91.4,5.6,0.8,2.1
E00019241,88.4,3.9,4.5,3.2
E00019242,93.3,2.9,0.8,2.9
E00019243,90.2,6.2,2,1.7
E00019244,92.9,4.8,1,1.3
E00019245,92.3,3.3,2,2.3
E00019246,90.2,4.1,1.2,4.5
E00019247,87.5,4.6,3.4,4.6
E00019248,92.7,3.3,2.7,1.2
E00019249,92.8,3.4,2.4,1.4
E00019250,91.6,5.5,0.6,2.3
E00019251,93.1,3.8,0.4,2.7
E00019252,91.3,3.6,2.5,2.5
E00019253,86.4,6.3,4.5,2.7
E00019254,92.7,5.4,0.4,1.5
E00019255,87.8,5.6,1,5.6
E00019256,93.5,4.8,0.7,1
E00019257,91.8,3.6,2.8,1.8
E00019258,89.1,4.3,3,3.5
E00019259,92.3,5.3,0.9,1.5
E00019260,88.1,6.9,2,3
E00019261,90.9,4.1,2.1,2.9
E00019262,92.6,6.1,0,1.2
E00019263,92.9,4.2,1.6,1.3
E00019264,87.4,9.4,1.4,1.8
E00019265,91.2,6.1,1,1.7
E00019266,93.1,1.5,1.5,4
E00019267,88.4,3.2,2.8,5.6
E00019268,91.9,3,1,4
E00019269,88.8,4.8,2.4,4.1
E00019270,95,2.7,0.3,2
E00019271,92,4.4,2.4,1.2
E00019272,91.9,5.6,0.6,2
E00019306,94,4.3,0.6,1.1
E00019307,90.9,2.4,2,4.7
E00019308,91.3,3.2,2.9,2.6
E00019309,91.4,5.8,0.7,2.1
E00019310,89.6,3.4,3.1,4
E00019311,90.8,5.2,0.3,3.7
E00019312,88.8,7.2,2.4,1.6
E00019313,89.9,3.6,4.2,2.2
E00019318,89.3,4.4,1.9,4.4
E00019320,93.1,1.4,4,1.4
E00019321,91.1,4.7,2.3,1.9
E00019322,90.4,3.9,1.6,4.1
E00019323,90.7,5.6,1.2,2.5
