areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00012716,13.5,5.3,60.9,20.3
E00012717,28.9,45.6,19.5,6
E00012719,14.2,51.6,29,5.2
E00012721,6,11.9,62.7,19.4
E00012722,0,5.9,77.8,16.3
E00012723,27.6,43.5,26.5,2.4
E00012724,40.1,31.3,25.9,2.7
E00012725,8.3,46.2,27.3,18.2
E00012738,8.9,34.7,46.8,9.7
E00012739,1.4,20.7,45.5,32.4
E00012740,46,40.4,11.8,1.9
E00012741,4.6,17.4,54.1,23.9
E00012743,37.2,15.5,32.6,14.7
E00012745,17.6,25.4,50,7
E00012889,2.5,2.5,78.8,16.1
E00012890,4.6,32.3,53.1,10
E00012893,7.6,12.6,50.4,29.4
E00012894,2.7,16.8,64.6,15.9
E00012895,3.1,44.1,35.4,17.3
E00012896,1.8,18.6,62.8,16.8
E00012897,3,35.6,53,8.3
E00012898,40.1,18.8,32.7,8.4
E00012899,6.6,44.1,39,10.3
E00012900,2.5,26.4,52.1,19
E00012902,36.9,35.1,21.4,6.5
E00012913,0.8,9.2,71.5,18.5
E00012915,3,20,57.8,19.3
E00012917,0.7,20.6,58.1,20.6
E00012920,3.4,8.1,70.9,17.6
E00012923,5.1,24.3,56.6,14
E00012925,7.2,54,37.4,1.4
E00012926,4.9,42.7,44.1,8.4
E00012927,0.7,32.7,56.7,10
E00012928,0,20.9,66.1,13
E00012929,4.2,41.7,47.5,6.7
E00012930,2.2,28.5,53.6,15.6
E00012931,6,46.2,43.6,4.3
E00012932,23.1,26.4,42.9,7.7
E00012933,29.2,28.3,31.9,10.6
E00012934,24.8,30.7,36.6,7.9
E00012936,6.1,35.7,47,11.3
E00012937,9.8,61.7,25.6,3
E00012939,2.3,51.1,44.3,2.3
E00012940,2.7,45.5,33.9,17.9
E00012941,53.6,45.7,0.7,0
E00012942,0.9,56.4,33.3,9.4
E00012943,10.7,39.6,34.9,14.8
E00012944,32.8,25.2,35.1,6.9
E00012945,0.9,46.9,38.9,13.3
E00012946,2.4,1.6,81.3,14.6
E00012947,67.7,30,2.3,0
E00012948,3.2,33.1,46,17.7
E00012949,29.4,42.4,27.1,1.2
E00012951,0,4.1,83.6,12.3
E00012952,4.9,0.7,85.2,9.2
E00012953,1.7,10.1,68.1,20.2
E00012954,5.3,21.2,60.6,12.9
E00012955,34.1,21.7,33.3,10.9
E00012956,3.9,41.1,42.6,12.4
E00012957,22.1,26,43.5,8.4
E00012958,8.5,17.1,60.5,14
E00012959,1.9,1.9,65.4,30.8
E00012960,0,32.4,60.3,7.4
E00012961,6.8,60.5,30.6,2
E00012962,25.5,30,36.4,8.2
E00012963,2.3,52.3,36.4,9.1
E00012964,0.7,26.2,59.7,13.4
E00012965,17,27.9,53.7,1.4
E00012966,20.9,47,29.9,2.2
E00012967,18.5,41.1,30.5,9.9
E00012969,5.9,15.4,53.7,25
E00012971,4.8,45.2,38.7,11.3
E00012972,21.4,36.6,39.7,2.3
E00012973,16.5,48.9,29.5,5.1
E00012974,12.4,38.8,39.7,9.1
E00012975,6.8,3,73.5,16.7
E00012976,8.9,41.5,41.5,8.1
E00012977,41.6,11.9,34.7,11.9
E00012978,23.7,30.1,34.1,12.1
E00012979,4.2,46.6,34.7,14.4
E00012980,35.8,48.6,14.7,0.9
E00012981,14.6,27,50.4,8
E00012982,11.1,47.9,36.8,4.3
E00012983,49.3,23.2,26.1,1.4
E00012984,43.5,25,27.8,3.7
E00012985,1.6,28.8,51.2,18.4
E00012986,5.2,24.3,54.8,15.7
E00012987,21.8,31.8,40,6.4
E00012988,8.1,24.3,50,17.6
E00012989,9.2,37.3,44.4,9.2
E00012990,0,6.8,63.3,29.9
E00012991,6.4,47.4,36.8,9.4
E00012992,20.4,43.9,26.5,9.2
E00012993,20.5,21.4,44.4,13.7
E00012994,10.9,48.6,31.2,9.4
E00012995,21.4,37,40.3,1.3
E00012996,5.7,28.6,52.9,12.9
E00012997,13.2,43.9,32.5,10.5
E00012998,3.1,5.4,71.5,20
E00012999,14.5,29.7,42,13.8
E00013000,0,54.5,40.3,5.2
E00013001,38.4,26.1,33.3,2.2
E00013002,3.1,26.4,62.8,7.8
E00013003,54.8,42.7,1.6,0.8
E00013004,16.7,34.8,22,26.5
E00013005,3.7,33.8,34.6,27.9
E00013006,2.4,5.7,44.7,47.2
E00013007,5.3,15.9,60.6,18.2
E00013008,0.9,16,72.6,10.4
E00013009,2.2,16.9,60.3,20.6
E00013010,5.2,33.6,43.1,18.1
E00013011,40.8,56.3,2.9,0
E00013013,7.8,29.2,53.9,9.1
E00013014,7.3,15.3,56.5,21
E00013015,2.2,29.9,51.5,16.4
E00013016,4.8,31.5,42.7,21
E00013017,7,45,30.2,17.8
E00013019,0.9,29.2,54,15.9
E00013020,2.8,3.7,76.9,16.7
E00013021,42.4,34.5,23,0
E00013022,1.5,85.3,12.5,0.7
E00013023,11.8,26.7,45.3,16.1
E00019148,0.9,12.9,40.5,45.7
E00019149,18.8,17.4,27.1,36.8
E00019150,4.3,47,34.2,14.5
E00019152,1.8,8,13.4,76.8
E00019153,14.2,19.6,36.5,29.7
E00019158,32.4,55.9,11,0.7
E00019159,31.8,44.4,13.9,9.9
E00019160,0.8,36.7,43.8,18.8
E00019162,6.7,28.2,45,20.1
E00019163,33.1,44.1,16.7,6.1
E00019168,13.5,26.2,17.7,42.6
E00019170,3.9,28.3,24.4,43.3
E00019174,6.3,18.9,22,52.8
E00019209,40.5,29.3,25.9,4.3
E00019210,6.9,18.3,33.6,41.2
E00019211,7.6,43.8,18.1,30.6
E00019212,33.6,44.3,9.4,12.8
E00019213,0.8,4.8,40.5,54
E00019214,0.8,14,44.2,41.1
E00019215,0.7,8.1,60.7,30.4
E00019216,7.1,15.9,48.4,28.6
E00019217,13,17.1,13,56.9
E00019218,4.2,27.1,29.9,38.9
E00019219,0,9.4,45.7,44.9
E00019220,7.4,29.4,25.7,37.5
E00019221,0,11.5,31,57.5
E00019222,1.7,18.3,21.7,58.3
E00019223,6.2,9,15.9,69
E00019224,8.6,19,47.4,25
E00019225,40,32.7,17.3,10
E00019226,0,1.7,27.3,71.1
E00019227,34.2,36.9,16.1,12.8
E00019228,0.8,32.5,46.7,20
E00019229,35.4,31.3,29.9,3.4
E00019230,0,34.8,40,25.2
E00019231,11.2,29.1,35.1,24.6
E00019232,22.1,38.3,25.5,14.1
