areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00012716,25.2,34.4,31.3,9.2
E00012717,37.1,49,11.9,2
E00012719,21.4,52.6,20.8,5.2
E00012721,12.5,44.1,30.1,13.2
E00012722,23,34.8,31.1,11.1
E00012723,49.4,36.9,11.9,1.8
E00012724,25.9,53.1,18.4,2.7
E00012725,22,45.5,25.8,6.8
E00012738,17.7,44.4,28.2,9.7
E00012739,9.6,37,33.6,19.9
E00012740,45,43.1,9.4,2.5
E00012741,22.7,41.8,20.9,14.5
E00012743,42.3,42.3,10.8,4.6
E00012745,15.9,47.1,29.7,7.2
E00012889,14.5,41,29.9,14.5
E00012890,22.5,42.6,25.6,9.3
E00012893,18.5,41.2,27.7,12.6
E00012894,15.8,37.7,28.9,17.5
E00012895,17.3,44.1,26.8,11.8
E00012896,18.4,38.6,30.7,12.3
E00012897,21.2,45.5,23.5,9.8
E00012898,47.5,33.5,14,5
E00012899,24.6,50,18.7,6.7
E00012900,19.5,38.1,33.9,8.5
E00012902,48.5,33.7,13.6,4.1
E00012913,17.7,44.6,28.5,9.2
E00012915,17.6,45,28.2,9.2
E00012917,17,43,31.1,8.9
E00012920,23,28.4,35.1,13.5
E00012923,11.2,42.5,32.8,13.4
E00012925,13.5,39,37.6,9.9
E00012926,7.7,45.1,34.5,12.7
E00012927,9.2,34.2,40.1,16.4
E00012928,9.6,42.6,37.4,10.4
E00012929,15.8,55.8,19.2,9.2
E00012930,23.8,43.1,24.9,8.3
E00012931,26.5,43.6,23.1,6.8
E00012932,34.1,46.2,18.7,1.1
E00012933,43.4,34.5,14.2,8
E00012934,45.5,39.6,10.9,4
E00012936,19.3,53.5,16.7,10.5
E00012937,25.6,51.9,19.4,3.1
E00012939,22,43.4,25.4,9.2
E00012940,19.6,42.9,28.6,8.9
E00012941,33.1,52.5,12.9,1.4
E00012942,18.6,48.3,22.9,10.2
E00012943,20.1,49.7,20.8,9.4
E00012944,16.8,49.6,25.2,8.4
E00012945,15,44.2,27.4,13.3
E00012946,19.2,36.8,32,12
E00012947,33.1,55.4,8.5,3.1
E00012948,20,47.2,18.4,14.4
E00012949,44,40.5,14.3,1.2
E00012951,21.8,46,25,7.3
E00012952,19.7,39.4,26.8,14.1
E00012953,21,47.9,23.5,7.6
E00012954,25.8,43.2,24.2,6.8
E00012955,35.9,34.4,22.9,6.9
E00012956,17.8,41.9,32.6,7.8
E00012957,30.3,41.7,19.7,8.3
E00012958,22.1,35.1,35.9,6.9
E00012959,14.8,47.2,26.9,11.1
E00012960,24.3,45.6,23.5,6.6
E00012961,39.9,41.3,14,4.9
E00012962,27.4,41.6,23.9,7.1
E00012963,25.2,46.6,22.9,5.3
E00012964,17.3,44.7,30,8
E00012965,42.5,34.9,13.7,8.9
E00012966,32.8,38.7,24.8,3.6
E00012967,34.9,39.5,17.8,7.9
E00012969,24.8,42.3,24.8,8
E00012971,28,41.6,24,6.4
E00012972,28.8,48.5,18.9,3.8
E00012973,30.9,42.7,21.9,4.5
E00012974,27.3,49.6,10.7,12.4
E00012975,20.5,47,25,7.6
E00012976,28.3,44.2,21.7,5.8
E00012977,43,32,22,3
E00012978,33.1,42.4,17.4,7
E00012979,16.8,45.4,31.1,6.7
E00012980,40.4,49.5,9.2,0.9
E00012981,26.5,50.7,20.6,2.2
E00012982,38.5,36.8,19.7,5.1
E00012983,47.2,38.7,12,2.1
E00012984,29.8,50.9,17.5,1.8
E00012985,16.8,40,30.4,12.8
E00012986,19.1,46.1,26.1,8.7
E00012987,31.8,44.5,20.9,2.7
E00012988,16.9,39.7,30.1,13.2
E00012989,21.7,43.3,26.1,8.9
E00012990,16.9,35.1,33.8,14.2
E00012991,24,45,24,7
E00012992,40.6,42.7,14.6,2.1
E00012993,36,42.1,14.9,7
E00012994,21.9,51.1,21.2,5.8
E00012995,21.3,48.4,24.5,5.8
E00012996,22.5,44.2,22.5,10.9
E00012997,21.9,50.9,21.1,6.1
E00012998,14,36.4,34.1,15.5
E00012999,16.8,54,21.2,8
E00013000,9.6,51.9,31.1,7.4
E00013001,23.4,53.3,16.1,7.3
E00013002,15.5,42.6,33.3,8.5
E00013003,51.6,32.3,15.3,0.8
E00013004,12.4,43.4,31.8,12.4
E00013005,10.3,51.5,19.9,18.4
E00013006,8.9,36.6,35.8,18.7
E00013007,14.3,46.6,27.8,11.3
E00013008,22.9,50.5,19,7.6
E00013009,14.6,57.7,21.9,5.8
E00013010,13.8,50.9,29.3,6
E00013011,61.2,32.5,5.8,0.5
E00013013,16.9,46.1,29.2,7.8
E00013014,18.5,47.6,22.6,11.3
E00013015,17.9,38.8,35.8,7.5
E00013016,22,40.2,27.6,10.2
E00013017,31.8,40.3,17.1,10.9
E00013019,17.2,51.7,21.6,9.5
E00013020,23.1,33.3,29.6,13.9
E00013021,45.3,42.4,10.8,1.4
E00013022,23.7,52.6,20,3.7
E00013023,21.7,36,31.7,10.6
E00019148,12,52.1,30.8,5.1
E00019149,21.5,49.3,22.9,6.3
E00019150,25.2,54.6,16.8,3.4
E00019152,5.4,42.9,42,9.8
E00019153,14.2,49.3,29.7,6.8
E00019158,42.3,48.2,8.8,0.7
E00019159,30.5,57,11.9,0.7
E00019160,9.7,70.1,15.7,4.5
E00019162,10.5,63.2,23.7,2.6
E00019163,34.3,48.4,15.7,1.6
E00019168,18.6,50,22.9,8.6
E00019170,9.6,50.4,28.8,11.2
E00019174,11.8,42.5,37,8.7
E00019209,43.2,38.1,15.3,3.4
E00019210,14.6,44.6,34.6,6.2
E00019211,15.6,43.3,33.3,7.8
E00019212,25.5,49,19.5,6
E00019213,6.3,43.7,42.1,7.9
E00019214,10.1,46.5,32.6,10.9
E00019215,6.6,48.5,33.8,11
E00019216,10.3,56.3,27.8,5.6
E00019217,13.6,40,31.2,15.2
E00019218,10.5,58.7,25.2,5.6
E00019219,10.4,52.8,30.4,6.4
E00019220,14.7,51.5,30.9,2.9
E00019221,9.6,34.2,41.2,14.9
E00019222,6.1,51.3,32.2,10.4
E00019223,6.2,40.7,40.7,12.4
E00019224,22.1,47.8,24.8,5.3
E00019225,34.7,43.3,20.7,1.3
E00019226,4.1,36.1,43.4,16.4
E00019227,29.5,56.4,10.7,3.4
E00019228,19.7,50.8,23,6.6
E00019229,35.4,51.7,10.9,2
E00019230,12.9,54.3,25,7.8
E00019231,20,53.3,20.7,5.9
E00019232,23,56.1,16.9,4.1
E00019233,42.2,51.7,5.2,0.9
E00019234,13,60.3,23.3,3.4
E00019235,22.8,55.2,18.6,3.4
E00019236,26.2,55.9,15.9,2.1
E00019237,19.4,57.5,20.9,2.2
E00019240,0,45,41.2,13.7
E00019241,49.7,34.4,12.3,3.7
E00019242,15.4,62.4,20.5,1.7
E00019243,18.6,40,27.6,13.8
E00019244,15.4,55.9,25.2,3.5
E00019245,13.4,48,29.1,9.4
E00019246,35.5,37.3,22.7,4.5
E00019247,16.5,49.6,27.3,6.6
E00019248,22.1,46.8,26.6,4.5
E00019249,17.5,46,26.2,10.3
E00019250,15.2,52.9,25.4,6.5
E00019251,25.2,48.8,18.9,7.1
E00019252,15.6,51.6,20.5,12.3
E00019253,30.8,47.1,20.2,1.9
E00019254,30.5,51.1,16,2.3
E00019255,38.8,44.6,12.9,3.6
E00019256,10.8,45.4,33.1,10.8
E00019257,21.8,43.5,25.8,8.9
E00019258,28.2,51.5,15.5,4.9
E00019259,16.1,57.3,23.8,2.8
E00019260,45.8,39,11.9,3.4
E00019261,17.7,48.7,28.3,5.3
E00019262,15.8,42.5,30.8,10.8
E00019263,13.2,41.3,33.9,11.6
E00019264,14.2,45.7,33.1,7.1
E00019265,5.9,49.6,35.3,9.2
E00019266,36.4,51.7,11,0.8
E00019267,30.1,47.6,17.5,4.9
E00019268,19.1,53.9,23.4,3.5
E00019269,23.9,50,21.6,4.5
E00019270,11.7,54.7,24.2,9.4
E00019271,15.4,39.2,30.8,14.6
E00019272,8.4,59.4,23.9,8.4
E00019306,6.6,47.1,35.3,11
E00019307,27.4,42.7,22.2,7.7
E00019308,16.8,51.3,23.9,8
E00019309,13.5,54,24.6,7.9
E00019310,7.9,43.7,35.7,12.7
E00019311,11.8,44.1,32.3,11.8
E00019312,6.1,50.8,30.3,12.9
E00019313,41.9,38.8,16.3,3.1
E00019318,26.6,35.5,25.8,12.1
E00019320,42,40.8,14.9,2.3
E00019321,22.6,42.5,23.3,11.6
E00019322,20.1,36.8,32.6,10.4
E00019323,26.1,47,23.9,3
E00019324,17.3,52,21.3,9.4
E00019325,25.3,51.3,18.4,5.1
E00019326,24.2,46.9,22.7,6.3
E00019327,12.5,50.8,29.7,7
E00019328,11.9,40.7,34.1,13.3
E00019330,27.5,41.8,21.6,9.2
E00019331,10.4,31.3,39.6,18.7
E00019332,17.5,57.9,19,5.6
E00019333,12.3,43.5,33.3,10.9
E00019334,29.8,41.8,19.9,8.5
E00019335,11.5,31.9,38.1,18.6
E00019627,21.4,53,23.1,2.6
E00019628,23.9,53,15.4,7.7
E00019630,25,56.5,16.7,1.9
E00019631,23.8,50,19,7.1
E00019633,14.8,38.5,32.8,13.9
E00019634,8.9,67.9,20.5,2.7
E00019635,18.5,50.8,26.6,4
E00019637,18.9,53.5,20.5,7.1
E00019638,13.8,63,18.1,5.1
E00019639,10.1,42.9,38.7,8.4
E00019640,26.4,47.2,23.2,3.2
E00019641,21.3,45.4,26.9,6.5
E00019642,8.4,50.4,32.8,8.4
E00019643,36.2,45.7,15.5,2.6
E00019644,22.7,48.2,18.2,10.9
E00019645,26.3,44.4,17.3,12
E00019646,8.3,54.9,24.1,12.8
E00019647,10.7,58.7,23.1,7.4
E00019650,7.8,53,30.4,8.7
E00019651,11.2,61.6,20.8,6.4
E00019652,20.1,62.5,16,1.4
E00019653,13.9,57.4,25,3.7
E00019655,7,56.3,31.3,5.5
E00019657,17.6,48.9,26.7,6.9
E00019658,28.4,47.1,15.7,8.8
E00019660,21,53.6,19.6,5.8
E00019661,20,48.5,26.2,5.4
E00019664,28.5,43.7,24.1,3.8
