areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00012716,25.1,74.9
E00012717,20.3,79.7
E00012719,30.8,69.2
E00012721,27,73
E00012722,27.7,72.3
E00012723,25.9,74.1
E00012724,32.1,67.9
E00012725,30.3,69.7
E00012738,26,74
E00012739,27.9,72.1
E00012740,39,61
E00012741,26.8,73.2
E00012743,29.7,70.3
E00012745,38.6,61.4
E00012889,28.6,71.4
E00012890,26.9,73.1
E00012893,28.8,71.2
E00012894,27.2,72.8
E00012895,24.3,75.7
E00012896,26.9,73.1
E00012897,25.4,74.6
E00012898,23.5,76.5
E00012899,32.2,67.8
E00012900,29.2,70.8
E00012902,39.3,60.7
E00012913,30.9,69.1
E00012915,32.5,67.5
E00012917,31.4,68.6
E00012920,35.2,64.8
E00012923,26.1,73.9
E00012925,24.5,75.5
E00012926,27.1,72.9
E00012927,25.1,74.9
E00012928,27.4,72.6
E00012929,34.9,65.1
E00012930,25.8,74.2
E00012931,23.4,76.6
E00012932,29.9,70.1
E00012933,20.9,79.1
E00012934,31.4,68.6
E00012936,30.6,69.4
E00012937,26.6,73.4
E00012939,31,69
E00012940,22,78
E00012941,20,80
E00012942,29,71
E00012943,27.5,72.5
E00012944,23.6,76.4
E00012945,32.7,67.3
E00012946,30.7,69.3
E00012947,23.5,76.5
E00012948,30.4,69.6
E00012949,38,62
E00012951,27.5,72.5
E00012952,30.5,69.5
E00012953,30.6,69.4
E00012954,28.4,71.6
E00012955,29.2,70.8
E00012956,29.7,70.3
E00012957,35.6,64.4
E00012958,32.6,67.4
E00012959,32.6,67.4
E00012960,39.3,60.7
E00012961,37.5,62.5
E00012962,34.6,65.4
E00012963,42.2,57.8
E00012964,41.5,58.5
E00012965,34.9,65.1
E00012966,34.3,65.7
E00012967,40,60
E00012969,32.8,67.2
E00012971,33.1,66.9
E00012972,37.3,62.7
E00012973,34,66
E00012974,34,66
E00012975,36.6,63.4
E00012976,32.6,67.4
E00012977,31.3,68.7
E00012978,36.3,63.7
E00012979,29,71
E00012980,31.5,68.5
E00012981,30.9,69.1
E00012982,31.9,68.1
E00012983,44.3,55.7
E00012984,22.1,77.9
E00012985,28.9,71.1
E00012986,33.3,66.7
E00012987,28.3,71.7
E00012988,31.5,68.5
E00012989,26.8,73.2
E00012990,30.5,69.5
E00012991,30.8,69.2
E00012992,33.3,66.7
E00012993,27.2,72.8
E00012994,26.4,73.6
E00012995,31.5,68.5
E00012996,26.7,73.3
E00012997,30.9,69.1
E00012998,26.6,73.4
E00012999,23.9,76.1
E00013000,29.9,70.1
E00013001,29.1,70.9
E00013002,17.4,82.6
E00013003,40.2,59.8
E00013004,25.6,74.4
E00013005,32.2,67.8
E00013006,28.7,71.3
E00013007,31.6,68.4
E00013008,25.5,74.5
E00013009,26.6,73.4
E00013010,22.1,77.9
E00013011,33,67
E00013013,36,64
E00013014,28.6,71.4
E00013015,28.9,71.1
E00013016,32.4,67.6
E00013017,27.9,72.1
E00013019,37.5,62.5
E00013020,32.9,67.1
E00013021,45.4,54.6
E00013022,30.1,69.9
E00013023,29.5,70.5
E00019148,32.4,67.6
E00019149,23.4,76.6
E00019150,30.1,69.9
E00019152,29.2,70.8
E00019153,30.1,69.9
E00019158,19.8,80.2
E00019159,22.1,77.9
E00019160,23.4,76.6
E00019162,28,72
E00019163,26.5,73.5
E00019168,34.7,65.3
E00019170,25,75
E00019174,30.9,69.1
E00019209,37.2,62.8
E00019210,24.1,75.9
E00019211,31.6,68.4
E00019212,20.4,79.6
E00019213,37.3,62.7
