areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00012716,74.5,1.1,24.4
E00012717,42.6,3.1,54.3
E00012719,68.9,3.6,27.5
E00012721,73.1,4.6,22.3
E00012722,77.3,3.2,19.6
E00012723,87,2.6,10.4
E00012724,74.5,1.9,23.5
E00012725,81.7,4,14.3
E00012738,78.3,1.1,20.6
E00012739,77.4,3.8,18.9
E00012740,70.1,4.4,25.5
E00012741,69.5,2.1,28.4
E00012743,76.7,0.9,22.4
E00012745,81.4,3.3,15.3
E00012889,78.2,3.1,18.7
E00012890,79.1,1.9,19
E00012893,64.5,5.2,30.3
E00012894,74.4,7,18.7
E00012895,65,1.8,33.2
E00012896,86.5,1.4,12.1
E00012897,65.8,3.6,30.6
E00012898,71.6,4.8,23.6
E00012899,61,5.2,33.7
E00012900,72.8,3.2,24
E00012902,70.7,2,27.4
E00012913,65.8,5.1,29.1
E00012915,56.9,6.7,36.5
E00012917,66,5.4,28.6
E00012920,80.5,1.1,18.4
E00012923,78.7,5.2,16.1
E00012925,81.5,0.8,17.6
E00012926,84.2,3.8,12.1
E00012927,84.4,2,13.6
E00012928,88.5,4.2,7.3
E00012929,68.9,3.6,27.6
E00012930,90.2,1.6,8.2
E00012931,78.2,3.2,18.7
E00012932,77,2.3,20.8
E00012933,71.8,2.3,25.9
E00012934,71.7,3.9,24.4
E00012936,86.1,2.5,11.4
E00012937,73.2,4.4,22.4
E00012939,72.8,4.5,22.7
E00012940,70.8,5.4,23.7
E00012941,63,5.5,31.5
E00012942,75.1,2.3,22.7
E00012943,67.9,6.7,25.3
E00012944,75.9,4.6,19.5
E00012945,78.9,2.9,18.2
E00012946,78,2.2,19.8
E00012947,66,4.9,29.1
E00012948,64.4,2.9,32.7
E00012949,85.9,5.9,8.3
E00012951,77.4,4.3,18.3
E00012952,71.7,2.6,25.7
E00012953,73.7,5.5,20.8
E00012954,74.3,2,23.7
E00012955,78.6,5.3,16.1
E00012956,81.1,1.1,17.8
E00012957,86.3,2.5,11.2
E00012958,77.7,2.8,19.5
E00012959,86.6,2.6,10.7
E00012960,81.4,2.5,16.1
E00012961,81.7,2.4,15.9
E00012962,74.7,1.1,24.2
E00012963,66.5,3.8,29.7
E00012964,66,7.2,26.8
E00012965,83.8,1.9,14.3
E00012966,91,1.7,7.3
E00012967,75.7,2.7,21.6
E00012969,73.2,2.8,23.9
E00012971,74.7,1.8,23.5
E00012972,79.8,2.9,17.3
E00012973,66.6,3.9,29.5
E00012974,76.5,5.3,18.2
E00012975,75.9,2.3,21.8
E00012976,75,5,20
E00012977,73.4,3.7,22.8
E00012978,68.1,4,27.9
E00012979,83.3,2.5,14.2
E00012980,76.2,5,18.8
E00012981,83.5,1.6,15
E00012982,77.5,2.6,19.9
E00012983,83.4,1.8,14.7
E00012984,74.7,3.9,21.4
E00012985,80.2,3.7,16.1
E00012986,76.1,1,22.9
E00012987,73.2,7.5,19.3
E00012988,84.6,1,14.5
E00012989,82.2,4.5,13.4
E00012990,84.6,2.1,13.3
E00012991,72.2,5.3,22.5
E00012992,90.8,1.5,7.7
E00012993,81,4.7,14.3
E00012994,62.8,8,29.2
E00012995,70.5,3.9,25.5
E00012996,61.5,1,37.5
E00012997,76.2,2,21.9
E00012998,79.9,4.8,15.3
E00012999,74,1.4,24.6
