geography_code,disability_3a-001,disability_3a-002
E00009389,29.7,70.3
E00009391,9.2,90.8
E00009393,8.2,91.8
E00009395,11.7,88.3
E00009396,11.5,88.5
E00009397,10.8,89.2
E00009422,9.8,90.2
E00009502,10.5,89.5
E00009503,11.3,88.7
E00009504,5.8,94.2
E00009505,7.2,92.8
E00009506,5.5,94.5
E00009507,9,91
E00009508,8.2,91.8
E00009509,8.4,91.6
E00009510,8.9,91.1
E00009511,8.2,91.8
E00009512,9.9,90.1
E00009513,8.5,91.5
E00009514,11.9,88.1
E00009515,9.6,90.4
E00009516,8.1,91.9
E00009520,11.6,88.4
E00009521,5.6,94.4
E00009522,7.8,92.2
E00009523,17.9,82.1
E00009524,11.1,88.9
E00009525,9.8,90.2
E00009526,6.2,93.8
E00009527,9.7,90.3
E00009528,15.1,84.9
E00009529,8.2,91.8
E00009530,8.5,91.5
E00009531,6.6,93.4
E00009532,19.3,80.7
E00009533,9.5,90.5
E00009534,14.7,85.3
E00009535,9.7,90.3
E00009536,6.9,93.1
E00009537,9.4,90.6
E00009581,22.4,77.6
E00009582,14.8,85.2
E00009583,9.5,90.5
E00009584,10.7,89.3
E00009585,7.8,92.2
E00009589,7.3,92.7
E00009590,6.5,93.5
E00009595,6.8,93.2
E00009598,18.3,81.7
E00009599,11.6,88.4
E00009600,16.4,83.6
E00009601,7,93
E00009602,8.3,91.7
E00009603,4.9,95.1
E00009604,6.3,93.7
E00009605,7.3,92.7
E00009606,8.9,91.1
E00009607,9.7,90.3
E00009608,12.3,87.7
E00009609,8.4,91.6
E00009610,5.6,94.4
E00009611,17,83
E00009612,8.9,91.1
E00009613,6.9,93.1
E00009614,49.4,50.6
E00009615,10.6,89.4
E00009616,6.6,93.4
E00009617,7.9,92.1
E00009618,20.6,79.4
E00009619,24.3,75.7
E00009620,16.3,83.7
E00009621,10.1,89.9
E00009622,4.4,95.6
E00009623,18.9,81.1
E00009624,9.8,90.2
E00009625,10,90
E00009626,8.3,91.7
E00009627,15,85
E00009628,7.5,92.5
E00009629,10,90
E00009630,6.9,93.1
E00009631,14,86
E00009632,8.4,91.6
E00009633,8.6,91.4
E00009634,3.9,96.1
E00009635,8.4,91.6
E00009636,8.4,91.6
E00009637,6.3,93.7
E00009638,3.1,96.9
E00009639,4,96
E00009640,5.9,94.1
E00009641,4.5,95.5
E00009642,3,97
E00009643,6.8,93.2
E00009683,8.4,91.6
E00009684,14.5,85.5
E00009685,14.3,85.7
E00009686,10.1,89.9
E00009687,10.8,89.2
E00009688,8.2,91.8
E00009689,8.5,91.5
E00009690,15.9,84.1
E00009691,9.5,90.5
E00009692,18,82
E00009693,11.2,88.8
E00009694,11.7,88.3
E00009695,14.2,85.8
E00009696,8.5,91.5
E00009697,14.2,85.8
E00009698,7.9,92.1
E00009699,3.8,96.2
E00009700,7.4,92.6
E00009701,19.7,80.3
E00009702,10.5,89.5
E00009703,23,77
E00009705,9.5,90.5
E00009706,14.1,85.9
E00009707,12.7,87.3
E00009708,12.3,87.7
E00009709,12.8,87.2
E00009710,9.5,90.5
E00009711,6.3,93.7
E00009712,4,96
E00009713,9.7,90.3
E00009714,15.2,84.8
E00009716,12.9,87.1
E00009717,15.6,84.4
E00009757,13.8,86.2
E00009758,13.6,86.4
E00009759,6.7,93.3
E00009760,8.8,91.2
E00009761,10.1,89.9
E00009762,10.7,89.3
E00009763,7.9,92.1
E00009764,14.1,85.9
E00009765,20.4,79.6
E00009766,7.1,92.9
E00009767,8.9,91.1
E00009768,15.2,84.8
E00009769,6,94
E00009770,8.4,91.6
E00009771,25.9,74.1
E00009772,13.8,86.2
E00009773,14.7,85.3
E00009774,8.5,91.5
E00009775,8.7,91.3
E00009776,16.5,83.5
E00009777,5.2,94.8
E00009778,6.7,93.3
E00009779,8.7,91.3
E00009780,10.8,89.2
E00009781,10.3,89.7
E00009782,6.7,93.3
E00009783,4.1,95.9
E00009784,8.2,91.8
E00009786,9.2,90.8
E00009787,13,87
E00009788,11.9,88.1
E00009789,5,95
E00009790,8,92
E00009791,24,76
E00009792,7.6,92.4
E00009793,8.7,91.3
E00014221,16,84
E00014222,24.7,75.3
E00014240,19.3,80.7
E00014242,19.7,80.3
E00014244,17,83
E00014247,14.6,85.4
E00014248,10.9,89.1
E00014249,21,79
E00014250,21.3,78.7
E00014251,10.5,89.5
E00014252,14.5,85.5
E00014254,20.5,79.5
E00014255,13.1,86.9
E00014256,13.9,86.1
E00014257,19.7,80.3
E00022626,8.1,91.9
E00022627,10.3,89.7
E00022631,7.7,92.3
E00022632,18.9,81.1
E00022633,8.9,91.1
E00022634,12.2,87.8
E00022635,9.5,90.5
E00022637,11.4,88.6
E00022638,10.6,89.4
E00022640,8.4,91.6
E00022641,13.4,86.6
E00022642,22.5,77.5
E00022643,11.9,88.1
E00022644,11.1,88.9
E00022645,10.7,89.3
E00022646,9.5,90.5
E00022647,9.3,90.7
E00022648,13.7,86.3
E00022650,6.8,93.2
E00022651,8.5,91.5
E00022653,12.2,87.8
E00022654,8.8,91.2
E00022655,7.2,92.8
E00022656,7.4,92.6
E00022669,6,94
E00022673,6.3,93.8
E00022674,10,90
E00022676,10.2,89.8
E00022677,8.5,91.5
E00022678,13.9,86.1
E00022680,6.1,93.9
E00022681,19.5,80.5
E00022684,7.7,92.3
E00022685,6.4,93.6
E00022686,8.7,91.3
E00022688,7.8,92.2
E00022689,14.3,85.7
E00022690,10.1,89.9
E00022691,10,90
E00022692,11.7,88.3
E00022693,7.8,92.2
E00022694,9.6,90.4
E00022695,11.9,88.1
E00022696,10.6,89.4
E00022697,7.8,92.2
E00022698,6.3,93.7
E00022699,7.6,92.4
E00022700,7.3,92.7
E00022701,9.8,90.2
E00022702,12.7,87.3
E00022703,9.8,90.2
