areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00070013,54,9.6,36.4
E00070052,74.5,7.9,17.6
E00070053,64.8,10.7,24.5
E00070054,65.1,7.8,27.1
E00142277,78.6,2.5,18.8
E00142278,79.4,3,17.6
E00142279,81.3,2.3,16.3
E00142280,81.6,1.1,17.2
E00142281,65.1,5.8,29.1
E00142282,72,4.5,23.5
E00142283,84.6,0,15.4
E00142284,76.8,2.8,20.4
E00142285,77.6,6.3,16
E00142286,77.1,1.2,21.7
E00142287,78.5,3.3,18.2
E00142289,64.5,3.8,31.7
E00142290,65.7,5.4,28.9
E00142291,54.5,2.2,43.3
E00142292,88.7,0.9,10.4
E00142293,77,3.2,19.9
E00142294,87.5,2.4,10.1
E00142295,73.1,0.3,26.6
E00142296,77.2,2.9,19.9
E00142297,83.7,0.6,15.7
E00142298,70,5.1,24.9
E00142299,80.2,6.7,13.1
E00142300,73.9,4.1,22
E00142301,61.9,7.3,30.8
E00142302,61.1,5.8,33.1
E00142303,64,7.1,28.9
E00142304,75.8,6,18.2
E00142307,80.6,1.7,17.7
E00142311,75.6,6.9,17.6
E00142312,82.7,0.6,16.7
E00142314,77,2.6,20.4
E00142315,71.8,8.8,19.4
E00142316,66.2,11.5,22.3
E00142317,53.6,5,41.3
E00142318,79.2,0.7,20.1
E00142319,67.2,3.3,29.5
E00142320,87,0.9,12.1
E00142321,66.4,1.2,32.4
E00142322,64.3,1.7,34
E00142323,92.5,0.3,7.1
E00142324,85.5,0.9,13.6
E00142325,79.2,1.9,18.9
E00142326,88.5,0,11.5
E00142327,88.3,0.4,11.3
E00142328,90.1,0.3,9.6
E00142329,88.4,3.2,8.4
E00142330,73.2,4.9,21.8
E00142331,89,2.7,8.3
E00142332,87.6,0.9,11.5
E00142333,78.2,2.8,19.1
E00142334,80.9,2.1,16.9
E00142335,59.6,5.7,34.6
E00142336,70.2,3.1,26.7
E00142337,71.1,0.8,28
E00142338,77.7,2.6,19.8
E00142339,79.6,6.1,14.3
E00142340,78.6,6.2,15.1
E00142341,77.5,2.6,19.9
E00142342,77.5,3,19.5
E00142345,74.7,3.2,22.1
E00142349,86.8,0.7,12.5
E00142350,69.8,2.8,27.4
E00142351,72.8,2.5,24.7
E00142352,85.1,2.3,12.5
E00142353,74.6,1,24.4
E00142354,74.3,1.7,24
E00142356,57.3,3.3,39.3
E00142357,78.2,1.1,20.7
E00142358,68.2,2,29.8
E00142360,59,7.7,33.2
E00142361,73.2,2.6,24.2
E00142362,83.7,3.6,12.7
E00142363,80,1.8,18.2
E00142364,70.6,4.4,25
E00142365,78.9,1.9,19.1
E00142366,83.6,2.6,13.7
E00142367,79.1,0.9,20.1
E00142368,75.6,3.5,20.9
E00142369,59.5,1.9,38.6
E00142370,70.2,1.5,28.4
E00142373,87,0.7,12.3
E00142409,59.2,9.5,31.3
E00142415,71.1,1.8,27.1
E00142416,84.2,1.9,13.9
E00142532,95.2,1.8,2.9
E00143391,85.4,2.3,12.3
E00143392,80,5.1,14.9
E00143393,81.1,4,14.9
E00143394,75.9,2.5,21.5
E00143409,73.8,2.5,23.6
E00143410,81.2,3.7,15.1
E00143432,84.5,1.8,13.7
E00143433,83.6,2,14.3
E00143434,75.6,0,24.4
E00143435,77.3,2.1,20.6
E00143436,76.4,0.7,22.9
E00143437,76.7,0.8,22.6
E00143438,80.5,1.7,17.8
E00143439,92.2,1.2,6.6
E00143440,83.1,1.4,15.5
E00143441,79.6,0.8,19.6
E00143442,81.5,1.9,16.6
E00143443,74,1,25
E00143444,81.3,2.6,16.1
E00143445,84.4,1.1,14.5
E00143446,82.5,0.6,16.8
E00143447,74.9,1.8,23.4
E00143448,85.4,2.8,11.7
E00143449,90.5,0.7,8.9
E00143450,87.1,0,12.9
E00143451,88.3,1.7,10
E00143452,84.1,0.4,15.5
E00143453,69.3,2.3,28.4
E00143627,56.3,3.2,40.5
E00143628,74.5,2.6,22.9
E00143629,74.5,2.2,23.3
E00143630,80.3,1.6,18.1
E00143631,86.1,6.5,7.4
E00143632,90.1,0.9,9
E00143633,85.8,0.9,13.2
E00143634,92.8,1.5,5.7
E00143675,86.5,2.7,10.8
E00143676,89.5,2.6,8
E00143678,90,2.7,7.3
E00143679,88.1,0.4,11.5
E00143680,89.6,2,8.5
E00143681,87.2,2.2,10.6
E00143682,89.5,2.5,8
E00143683,94.3,1.1,4.6
