areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00070013,90,10
E00070052,86.4,13.6
E00070053,85.4,14.6
E00070054,90.3,9.7
E00142277,97.1,2.9
E00142278,95.6,4.4
E00142279,91.7,8.3
E00142280,96.8,3.2
E00142281,93.4,6.6
E00142282,93.9,6.1
E00142283,98,2
E00142284,96.1,3.9
E00142285,90.6,9.4
E00142286,98.1,1.9
E00142287,93.2,6.8
E00142289,91.2,8.8
E00142290,90.6,9.4
E00142291,97.2,2.8
E00142292,97.3,2.7
E00142293,93.6,6.4
E00142294,96.9,3.1
E00142295,98.3,1.7
E00142296,92.7,7.3
E00142297,97.1,2.9
E00142298,93.5,6.5
E00142299,89.6,10.4
E00142300,94.1,5.9
E00142301,90.5,9.5
E00142302,92,8
E00142303,92.9,7.1
E00142304,91.4,8.6
E00142307,97.5,2.5
E00142311,89.7,10.3
E00142312,98,2
E00142314,95.6,4.4
E00142315,89.1,10.9
E00142316,83.8,16.2
E00142317,91.8,8.2
E00142318,99.3,0.7
E00142319,97.1,2.9
E00142320,96.4,3.6
E00142321,96.3,3.7
E00142322,96.4,3.6
E00142323,97.3,2.7
E00142324,98.2,1.8
E00142325,96.1,3.9
E00142326,97.4,2.6
E00142327,98.3,1.7
E00142328,96.2,3.8
E00142329,95.9,4.1
E00142330,94.7,5.3
E00142331,97,3
E00142332,97.1,2.9
E00142333,95.1,4.9
E00142334,95.8,4.2
E00142335,94.3,5.7
E00142336,95.3,4.7
E00142337,94.1,5.9
E00142338,97.4,2.6
E00142339,90.3,9.7
E00142340,91.4,8.6
E00142341,94.2,5.8
E00142342,96.7,3.3
E00142345,95.1,4.9
E00142349,99.7,0.3
E00142350,96,4
E00142351,96.5,3.5
E00142352,95.6,4.4
E00142353,97.6,2.4
E00142354,98,2
E00142356,94.9,5.1
E00142357,96.4,3.6
E00142358,96.2,3.8
E00142360,90.4,9.6
E00142361,96.9,3.1
E00142362,95.3,4.7
E00142363,95.6,4.4
E00142364,95.3,4.7
E00142365,97.1,2.9
E00142366,97.9,2.1
E00142367,97.7,2.3
E00142368,95.5,4.5
E00142369,96.3,3.7
E00142370,97.8,2.2
E00142373,97.3,2.7
E00142409,88,12
E00142415,98.2,1.8
E00142416,96.5,3.5
E00142532,93,7
E00143391,95.1,4.9
E00143392,92.1,7.9
E00143393,95,5
E00143394,96,4
E00143409,95.4,4.6
E00143410,92.6,7.4
E00143432,97.4,2.6
E00143433,94.7,5.3
E00143434,99.6,0.4
E00143435,96.4,3.6
E00143436,95.4,4.6
E00143437,97.7,2.3
E00143438,96.3,3.7
E00143439,98.8,1.2
E00143440,96.6,3.4
E00143441,98.9,1.1
E00143442,97.8,2.2
E00143443,99,1
E00143444,95.7,4.3
E00143445,97.3,2.7
E00143446,95.9,4.1
E00143447,97.7,2.3
E00143448,94.3,5.7
E00143449,99,1
E00143450,98.1,1.9
E00143451,97.6,2.4
E00143452,98.3,1.7
E00143453,97.3,2.7
E00143627,94.7,5.3
E00143628,94.9,5.1
E00143629,96.6,3.4
E00143630,96.9,3.1
E00143631,86.7,13.3
E00143632,97.6,2.4
E00143633,91.5,8.5
E00143634,92.4,7.6
E00143675,92.9,7.1
E00143676,95.5,4.5
E00143678,88.7,11.3
E00143679,96.3,3.7
E00143680,95.8,4.2
E00143681,93.1,6.9
E00143682,92.3,7.7
E00143683,95.4,4.6
E00143684,90.6,9.4
E00143685,92.9,7.1
E00143686,96.3,3.7
E00143687,97,3
E00143688,96.2,3.8
E00143689,97.7,2.3
E00143690,93.9,6.1
E00143691,90.1,9.9
E00143692,97.9,2.1
E00143693,96.7,3.3
E00143745,97.2,2.8
E00143747,94.2,5.8
E00143748,99.1,0.9
E00143749,96.5,3.5
E00143959,93.4,6.6
E00144170,96.9,3.1
E00144171,94.2,5.8
E00144172,96.7,3.3
E00144177,98,2
E00144178,92.9,7.1
E00144179,95.2,4.8
E00144180,98.3,1.7
E00144181,96.7,3.3
E00144182,94.4,5.6
E00144183,94,6
E00144184,93.5,6.5
E00144185,95.3,4.7
E00144186,96.1,3.9
E00144187,96.2,3.8
E00144188,98.1,1.9
E00144189,97.4,2.6
E00144190,97.1,2.9
