areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00070013,96.2,0,3,0.9
E00070052,96.5,0.3,2.9,0.3
E00070053,91.2,0,7.2,1.6
E00070054,94.2,0,5.1,0.8
E00142277,97.1,0,2.9,0
E00142278,95.2,0,4.8,0
E00142279,93.6,0,6.4,0
E00142280,93.8,0,6.3,0
E00142281,89.5,0,9.7,0.8
E00142282,87.3,0,12.7,0
E00142283,89.6,0.3,9.8,0.3
E00142284,89.6,0,10.4,0
E00142285,92.9,0.4,6.8,0
E00142286,93.3,0.2,6.2,0.2
E00142287,88.5,0.5,10.4,0.5
E00142289,87.8,0,12.2,0
E00142290,86.1,0.3,13.4,0.3
E00142291,93.2,0,6.8,0
E00142292,94.3,0.2,5.5,0
E00142293,93.6,0,6.4,0
E00142294,95.1,0,4.9,0
E00142295,92,0,7.6,0.3
E00142296,93.9,0.6,5.5,0
E00142297,94.8,0,5.2,0
E00142298,95.1,0,4.1,0.8
E00142299,88.1,0,11.3,0.6
E00142300,95,0,4.6,0.4
E00142301,93,0,5.9,1.1
E00142302,96.3,0,3.7,0
E00142303,95.3,0,4.7,0
E00142304,88.8,0.2,10.7,0.3
E00142307,93.6,0,6.4,0
E00142311,91.5,0,8.5,0
E00142312,92,0.9,6.9,0.3
E00142314,93.6,0.6,5.8,0
E00142315,88.8,0,10,1.2
E00142316,83.5,0,12.7,3.8
E00142317,89.1,0,10.6,0.3
E00142318,90.2,0.4,9.4,0
E00142319,97.5,0,2.5,0
E00142320,92.2,0.6,7.2,0
E00142321,88.1,0,11.5,0.4
E00142322,93.3,0,6.7,0
E00142323,88.5,1.4,9.5,0.7
E00142324,96.5,0,3.5,0
E00142325,92.2,0,7.8,0
E00142326,92.9,0,7.1,0
E00142327,92.2,0,7.8,0
E00142328,96.7,0,3.3,0
E00142329,91.2,0,8.8,0
E00142330,90.3,0,9.7,0
E00142331,92.7,0,6.2,1.1
E00142332,93.3,0,6.4,0.3
E00142333,93.9,0,6.1,0
E00142334,94.4,0,5.6,0
E00142335,94.6,0,4,1.3
E00142336,86.1,0,12.9,0.9
E00142337,90.3,0,9.7,0
