areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00070013,59.6,7.8,32.5
E00070052,68.3,4.1,27.7
E00070053,57,12.2,30.8
E00070054,52.9,8.4,38.7
E00142277,48,1.6,50.4
E00142278,47.9,0.8,51.3
E00142279,58,1.1,40.9
E00142280,62.8,2.3,34.9
E00142281,47.8,5,47.2
E00142282,64,4.3,31.6
E00142283,51.3,3,45.8
E00142284,71.6,3.2,25.2
E00142285,59.5,4.2,36.3
E00142286,60.5,4.5,35
E00142287,66.7,1.7,31.7
E00142289,35.7,6,58.3
E00142290,60.9,5.7,33.4
E00142291,34.4,1.7,63.9
E00142292,64.3,1.1,34.6
E00142293,45.7,3.6,50.6
E00142294,64.9,3.2,31.9
E00142295,65.1,2.9,31.9
E00142296,53.1,3.1,43.7
E00142297,48,2.2,49.8
E00142298,55.1,5.4,39.5
E00142299,69.2,2.5,28.3
E00142300,56.8,1.8,41.4
E00142301,49.5,6,44.4
E00142302,50,3,47
E00142303,50,6.1,43.9
E00142304,66.1,4.3,29.6
E00142307,53.7,0,46.3
E00142311,65.8,0.9,33.3
E00142312,63.1,3.7,33.2
E00142314,52.3,1.8,45.9
E00142315,60.6,4.8,34.6
E00142316,52.6,6.3,41.1
E00142317,34.3,8.7,57.1
E00142318,59.7,2.4,37.9
E00142319,40.2,2.4,57.4
E00142320,50.5,3.6,45.9
E00142321,39.3,8.2,52.5
E00142322,53.2,2.5,44.2
E00142323,71,2,27.1
E00142324,43.9,2.9,53.2
E00142325,61.9,3.1,35
E00142326,54.6,0.4,45
E00142327,52.2,1.5,46.3
E00142328,47.9,2.9,49.2
E00142329,76.9,1.8,21.2
E00142330,66.4,2.2,31.4
E00142331,68.3,1.3,30.4
E00142332,55.9,1.7,42.3
E00142333,64.9,5,30.2
E00142334,51.2,2.4,46.4
E00142335,44.5,4.6,50.9
E00142336,64.1,3.3,32.7
E00142337,46.2,6.7,47.1
E00142338,56.1,2.2,41.7
E00142339,66.8,4.3,28.9
E00142340,63.2,4,32.7
E00142341,72.6,2.8,24.6
E00142342,67.5,4.2,28.3
E00142345,55,4.6,40.3
E00142349,48.2,2,49.8
E00142350,47,5.1,48
E00142351,51.3,7.2,41.5
E00142352,53.6,0,46.4
E00142353,51.7,4.5,43.8
E00142354,56.2,7.5,36.2
E00142356,40,2.6,57.4
E00142357,54.4,2.1,43.5
E00142358,51.2,4.5,44.3
E00142360,53.5,9.1,37.5
E00142361,44.8,2.5,52.8
E00142362,50,2.8,47.2
E00142363,43.1,4,52.8
E00142364,66.2,5.4,28.4
E00142365,53.1,2.9,44
E00142366,55,1.7,43.3
E00142367,61,1.4,37.6
E00142368,55.4,3.5,41.1
E00142369,31.1,6.1,62.8
E00142370,50.6,2.6,46.8
E00142373,61.5,2.3,36.2
E00142409,42.2,3.5,54.4
E00142415,38.4,0.8,60.7
E00142416,64.2,1.9,34
E00142532,69.7,0,30.3
E00143391,56,1.3,42.7
E00143392,54.8,2.4,42.8
E00143393,62.3,3.6,34
E00143394,64.6,2.2,33.2
E00143409,63.2,4.9,31.9
E00143410,59.5,2.4,38
E00143432,55.6,1.7,42.7
E00143433,57.5,1.5,40.9
E00143434,60.9,1.4,37.7
E00143435,54.2,5,40.8
E00143436,61.3,2.8,35.8
E00143437,65,0.5,34.5
E00143438,60.8,2.1,37.2
E00143439,55.9,0.6,43.6
E00143440,50.8,3.2,46
E00143441,43.4,3.1,53.5
E00143442,62.8,2.1,35.1
E00143443,67.2,2.9,29.9
E00143444,65.7,1.5,32.8
E00143445,51.5,0,48.5
E00143446,59.3,2.7,38
E00143447,40,1.3,58.7
E00143448,71,1.6,27.4
E00143449,51.4,2,46.7
E00143450,29.2,1,69.7
E00143451,60.1,1.2,38.7
E00143452,59.7,0,40.3
E00143453,58.5,4.2,37.3
E00143627,59.6,4.3,36.1
E00143628,57.3,3.3,39.4
E00143629,63.3,2.9,33.8
E00143630,54.7,5.6,39.7
E00143631,57.1,1.1,41.8
E00143632,60.2,2.1,37.7
E00143633,52,0,48
E00143634,58.6,2.3,39.1
E00143675,58.1,2,39.9
E00143676,50.2,1.5,48.3
E00143678,47.4,0,52.6
E00143679,42.5,0.9,56.6
E00143680,51.3,1.1,47.6
E00143681,56,1.3,42.7
E00143682,52.5,0.4,47.1
E00143683,55.4,0.8,43.8
E00143684,55.3,2.7,42
E00143685,47.2,0.7,52.1
E00143686,34.1,1.8,64.1
E00143687,52.3,0.8,46.9
E00143688,52.8,1,46.3
E00143689,47.5,2.3,50.2
E00143690,45.7,0,54.3
E00143691,49,1.6,49.4
E00143692,55.5,2,42.5
E00143693,53.8,2.1,44.2
E00143745,51.1,2.2,46.7
E00143747,53.6,1.3,45.2
E00143748,33,1,66
E00143749,50.3,2,47.7
E00143959,43.7,2,54.3
E00144170,64.8,0.7,34.4
E00144171,43.9,1.5,54.6
E00144172,64,5,31
E00144177,63.4,2.9,33.7
E00144178,63.2,3.6,33.1
E00144179,63.6,0.4,36
E00144180,43.5,3.8,52.7
E00144181,57.6,2.4,40
E00144182,60.5,1.1,38.3
E00144183,65.2,1.8,33
E00144184,27.9,0.9,71.2
E00144185,48.7,1.7,49.7
E00144186,61,5.2,33.7
E00144187,47.6,3.7,48.8
E00144188,65,1.8,33.2
E00144189,58.1,3.4,38.6
E00144190,59,3.8,37.1
E00144349,57,1.6,41.4
E00144350,57.5,2.1,40.4
E00144415,65.9,3.1,31
E00144416,48.8,0.5,50.7
E00144417,45.5,0.3,54.1
E00144418,64.4,2.8,32.8
E00144419,68.6,0.4,30.9
E00144420,58.8,3.5,37.7
E00144421,57.3,0.4,42.4
E00144422,65.4,0.9,33.8
E00144423,64,2.7,33.3
E00144424,66.1,1.7,32.2
E00144426,43.6,0.5,55.9
E00144427,60.5,3.7,35.8
E00144428,60.7,1.8,37.4
E00144429,34.3,3.3,62.4
E00144430,63.7,4.5,31.8
E00144431,38.5,0.8,60.7
E00173371,77,3,20
E00173372,66.3,5,28.7
E00173373,70.5,3.5,26
E00173374,62.8,3.3,33.9
E00173375,63,0.9,36.2
E00173376,66.5,3.3,30.1
E00173377,69.7,1.9,28.4
E00173378,57.9,0,42.1
E00173379,81.6,1.9,16.4
E00173394,78.2,1.5,20.3
E00173395,14.2,2.3,83.5
E00173396,39.1,2.4,58.6
E00176777,69.8,2.9,27.3
E00176778,60.1,0,39.9
E00176786,80.7,1.6,17.7
E00176788,66.9,1.8,31.3
E00176789,75.9,1.5,22.6
E00176791,85.1,3,11.9
E00176793,86.5,3.6,10
E00176811,71,3.4,25.5
E00176814,84.2,2.3,13.5
E00176815,60.2,0.9,38.9
E00176817,76.2,8.3,15.5
E00176825,88.4,1.6,10
E00176841,71.5,3.8,24.6
E00176843,57,3.5,39.5
E00176844,75.8,1.1,23
E00176848,82.8,3.4,13.8
E00176850,64.7,1.8,33.5
E00176852,77,2.5,20.6
E00176862,62.2,1.4,36.4
