areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00070013,0.4,2.5,5.4,89.2,2.5
E00070052,3.1,7,8.7,80.8,0.3
E00070053,4.3,7.9,11.1,71.9,4.7
E00070054,0.8,10.1,1.9,87.2,0
E00142277,1.1,0,3.3,95.3,0.4
E00142278,1.7,0.3,2,95.6,0.3
E00142279,6.3,1,0.7,90.1,2
E00142280,1.2,1.8,2.1,94.5,0.5
E00142281,2.9,1.9,2.6,91.5,1.1
E00142282,1.3,3.2,3.2,92.3,0
E00142283,0.3,0.7,3,95.7,0.3
E00142284,0,0,1.4,98.3,0.3
E00142285,1.5,0.7,4.1,93.3,0.4
E00142286,0,1.4,3.8,94.8,0
E00142287,0,1.9,4.6,91,2.4
E00142289,1.1,2.7,1.6,94.6,0
E00142290,0,0.8,3.6,93.9,1.8
E00142291,1.4,0.6,2.2,95.8,0
E00142292,2.7,0,0.9,95.9,0.5
E00142293,1.8,3.2,0.7,94.3,0
E00142294,0.7,1,1,97.2,0
E00142295,0.3,1.7,3.4,94.1,0.3
E00142296,1.9,2.6,2.6,90.7,2.2
E00142297,0.6,0.3,3.5,94.6,1
E00142298,0.3,3,3.2,93.5,0
E00142299,6.5,2.2,4.3,87,0
E00142300,6,1.5,1.9,90.7,0
E00142301,2.9,3.7,3.3,90.1,0
E00142302,3.3,0.4,5.4,90.9,0
E00142303,0,2.8,4,93.3,0
E00142304,2.9,5.4,4.2,87,0.5
E00142307,2.1,0,0.4,97.5,0
E00142311,2.7,2.7,1.5,92.4,0.8
E00142312,0.6,0.6,2.3,96,0.6
E00142314,3.5,1.5,3.8,90.4,0.9
E00142315,2.9,2.3,2.6,91.8,0.3
E00142316,4,8.3,2.3,85,0.3
E00142317,0.9,4.1,5.4,89.6,0
E00142318,0.4,1.1,3,95.5,0
E00142319,0.8,0.4,2.1,96.7,0
E00142320,0.6,0.9,0.3,98.2,0
E00142321,0.8,0,2,95.9,1.2
E00142322,0.3,0.3,1.1,98.3,0
E00142323,0,2.4,0.3,97.3,0
E00142324,0,0,0,100,0
E00142325,0,1.6,1.9,96.1,0.4
E00142326,1.1,0.4,0.7,97.8,0
E00142327,0,0,0.4,99.6,0
E00142328,3.3,1.1,0.8,94.8,0
E00142329,2.3,0,0,97.4,0.3
E00142330,0.7,1.4,4.2,92.6,1.1
E00142331,2.4,0,2.7,94.7,0.3
E00142332,0.9,2.9,2,94.2,0
E00142333,2.8,0,0.9,96.3,0
E00142334,0.4,0,0,99.6,0
E00142335,2.6,1.3,3.1,92.1,0.9
E00142336,1.6,2.2,1.2,95,0
E00142337,0.8,0,3.8,90.8,4.6
E00142338,0.4,1.5,0.4,97.1,0.7
E00142339,0.4,0.7,1.8,96,1.1
E00142340,5.6,3.8,2.1,87.9,0.6
E00142341,0,2.9,4.6,92.5,0
E00142342,2,0,1.7,96.4,0
E00142345,0.7,0,2.1,95.8,1.4
E00142349,0,0,1.4,98.6,0
E00142350,1.6,1.2,2,95.3,0
E00142351,0,0.3,1.9,97.2,0.6
E00142352,2.3,1.2,0.6,95.3,0.6
E00142353,1,0,0.5,98.6,0
E00142354,0.3,0.6,0.6,98.6,0
E00142356,1.3,0,4.4,93.8,0.5
E00142357,2.7,2.1,1.3,93.5,0.4
E00142358,0.9,3.5,3.5,92.2,0
E00142360,4,2.4,3.2,90.4,0
E00142361,0.5,1.5,2.1,94.8,1
E00142362,1.1,0.4,1.1,94.2,3.2
E00142363,1.5,0,0,98.5,0
E00142364,0.3,0,2,96.6,1
E00142365,0,0,0,99.1,0.9
E00142366,0,0.3,0.6,98.8,0.3
E00142367,2,0.3,1.4,96.3,0
E00142368,1.9,1.3,1.6,94.9,0.3
E00142369,0.5,0,2.8,96.7,0
E00142370,0,0,1.8,98.2,0
E00142373,2.7,0.3,0,97,0
E00142409,2.1,4.8,1.1,89.9,2.1
E00142415,0,0.7,0,99.3,0
E00142416,0,0.3,0.3,99,0.3
E00142532,7.7,0.7,0,91.6,0
E00143391,4,0.9,2.6,91.7,0.9
E00143392,2.6,1.9,2.4,92.8,0.2
E00143393,1.6,0.7,3.3,94.4,0
E00143394,0.9,1.7,4,93.5,0
E00143409,0.4,2.1,5.9,90.7,0.8
E00143410,5.7,5.7,4.5,84.1,0
E00143432,0,0,0,100,0
E00143433,1,0.4,3.5,95.1,0
E00143434,0,0.4,1.5,97.7,0.4
E00143435,0.6,0.3,5.8,93.3,0
E00143436,0,0,1.1,97.5,1.4
E00143437,0.4,0,0.4,99.2,0
E00143438,0,3.7,1.7,94.2,0.3
E00143439,0.2,0.2,0.7,98.8,0
E00143440,0,0.3,5.1,94.6,0
E00143441,0.4,0,1.5,97.7,0.4
E00143442,0.6,0.6,1.6,97.1,0
E00143443,0,0.3,1.9,97.8,0
E00143444,0,0.4,0.4,99.1,0
E00143445,0.4,0,0.8,98.1,0.8
E00143446,0.3,3.5,0.9,95,0.3
E00143447,0,0,0,100,0
E00143448,0.6,0,2.8,95.9,0.6
E00143449,1.3,0.3,1,97.4,0
E00143450,0,0,0,100,0
E00143451,0,0.3,0,99.3,0.3
E00143452,0.4,0,0.4,99.1,0
E00143453,0,1,0.6,98.1,0.2
E00143627,0.3,0.5,6.6,90.8,1.8
E00143628,0,1.1,2.6,95.9,0.4
E00143629,0.6,1.6,2.2,95.6,0
E00143630,0,0.8,2.8,96.5,0
E00143631,15.7,0.9,8.3,74.1,0.9
E00143632,2.1,2.1,4.1,91.7,0
E00143633,2.8,1.9,0,92.5,2.8
E00143634,7.2,0,0,87.5,5.3
E00143675,5.1,0.3,2.4,91.9,0.3
E00143676,3.2,0,2.2,94.6,0
E00143678,3.3,1.7,3,92,0
E00143679,0,1.2,1.2,96.7,0.8
E00143680,1,2.9,1.3,94.8,0
E00143681,2.5,0.7,2.9,92.7,1.1
E00143682,11.6,0.3,2.1,84.4,1.5
E00143683,1.4,1.8,2.8,94,0
E00143684,5.9,0,0,93.8,0.3
E00143685,6.5,1.9,2.2,89.5,0
E00143686,0,3.3,0.8,95.9,0
E00143687,0,0,2.6,97.1,0.3
E00143688,1.2,0,2.3,96.5,0
E00143689,2.3,0,1.5,96.2,0
E00143690,3.6,0,1.8,94.6,0
E00143691,2.5,1.8,2.5,91.9,1.4
E00143692,0,1,2.8,96.2,0
E00143693,1.7,0,1.7,96.4,0.3
E00143745,2.5,0,2.5,95,0
E00143747,1.7,0,2,90.8,5.4
E00143748,0,0,2.2,97.8,0
E00143749,1.3,0.9,3.9,93.5,0.4
E00143959,6.6,0.6,2,90.9,0
E00144170,0.6,0,1.9,97.5,0
E00144171,2.7,1.2,0.2,95.2,0.7
E00144172,0.3,0,1.3,98.3,0
E00144177,0,0.3,1,98.7,0
E00144178,0.3,0,1.5,98.2,0
E00144179,3.5,0.6,2.5,93.3,0
E00144180,0,0,1.4,98.6,0
E00144181,0,0,1.6,98.1,0.3
E00144182,1.2,0,2.4,96.5,0
E00144183,2.1,1.8,1.1,94.3,0.7
E00144184,0,0,1.6,98.4,0
E00144185,1.1,0.3,1.9,96.7,0
E00144186,0,0.3,1.9,97.8,0
E00144187,0,1,1.9,97.1,0
E00144188,0,0.3,1.2,98.5,0
E00144189,0,0,0.7,99.3,0
E00144190,0,0,2.5,97.1,0.4
E00144349,0,0.3,0.7,99,0
E00144350,2.2,0.7,0,97.1,0
E00144415,0.3,0,1.4,98.3,0
E00144416,0,0,0.4,99.1,0.4
E00144417,0,0.8,0.5,98.7,0
E00144418,2.4,0,2.7,94.2,0.7
E00144419,0.4,0,0.4,99.2,0
E00144420,0,0,1.6,98.4,0
E00144421,1.4,1.4,1.7,95.5,0
E00144422,1.5,0,0.4,98.2,0
E00144423,0,0,0.4,99.6,0
E00144424,0.5,0.5,1,97.9,0
E00144426,0,0.4,0.4,99.2,0
E00144427,0,4,1.2,94.8,0
E00144428,0.4,0.4,0,99.3,0
E00144429,0.4,0.4,1.7,97.5,0
E00144430,0,0.3,1.2,98.2,0.3
E00144431,0,0,0,100,0
E00173371,2.5,3.1,3.7,90.1,0.6
E00173372,1.2,5.8,3.7,89.3,0
E00173373,5.2,7.6,2.8,83.3,1.2
E00173374,2.2,3.1,1.6,89.8,3.4
E00173375,3.3,1.5,1.8,91.6,1.8
E00173376,1.6,9,5.9,82,1.6
E00173377,3.3,0.4,4.5,91.8,0
E00173378,0,1.4,4.3,93.6,0.7
E00173379,3.1,2.1,2.1,92.7,0
E00173394,7.2,4.4,5.3,81.8,1.3
E00173395,0,0,0,100,0
E00173396,2.2,2.2,3.3,92.4,0
E00176777,1.3,6.3,0,91.6,0.9
E00176778,0,0,0,100,0
E00176786,6.5,10.2,1.8,79.3,2.2
E00176788,2.5,2.5,4.2,88.8,1.9
E00176789,0,7.6,1.7,90.1,0.6
E00176791,2.2,3.6,4.3,89.1,0.7
E00176793,0.6,2.5,1.2,95,0.6
E00176811,1.7,1.7,0.6,95.5,0.6
E00176814,7.3,5.5,4.7,80.7,1.8
E00176815,3.1,0.4,2.7,92.3,1.5
E00176817,8,8,7.1,76.8,0
E00176825,2.8,3.1,4.6,89.3,0.3
E00176841,4,4,2.1,85.6,4.3
E00176843,1.5,0,2.5,96,0
E00176844,3.1,11.5,3.6,81.9,0
E00176848,7.5,0.9,0.9,90.6,0
E00176850,1.6,0,0,98.4,0
E00176852,7.5,4.3,4.3,81.7,2.2
E00176862,4.7,4.1,2.8,88.4,0
E00176864,10.7,0.9,0.9,87.5,0
E00176865,3.1,3.8,2.1,89.4,1.6
E00176867,3.3,10.9,4,80.2,1.6
E00176868,2.5,2,3.9,91.6,0
E00176872,0,1.2,1.2,97.1,0.6
E00176878,5.6,3.9,2.2,87.1,1.2
E00176879,6.3,1.7,2.6,87.9,1.5
E00176881,0.3,8,0.9,89.2,1.5
E00176883,6.4,0,1.5,91.7,0.5
E00176884,0.7,6.2,6.2,86.3,0.7
E00176887,2,1.8,1.8,93.5,0.9
E00176889,3.7,2,2.3,91.9,0
E00176891,1.8,0.3,3.8,94,0.3
E00176893,12.9,1,1,83.6,1.4
E00176895,3.1,0,2.5,92,2.5
E00176899,2.9,4.9,0,92.2,0
E00176906,0.4,0.5,1.6,96.7,0.9
E00176908,3,0,2.6,94.4,0
