areacd,heating_type_3a-001,heating_type_3a-002
E00070013,1,99
E00070052,0.7,99.3
E00070053,1.1,98.9
E00070054,0,100
E00142277,1.6,98.4
E00142278,0,100
E00142279,0,100
E00142280,1.2,98.8
E00142281,1,99
E00142282,1.9,98.1
E00142283,0,100
E00142284,0,100
E00142285,1.5,98.5
E00142286,0,100
E00142287,0,100
E00142289,1.5,98.5
E00142290,3.7,96.3
E00142291,1.9,98.1
E00142292,0,100
E00142293,0.7,99.3
E00142294,0.8,99.2
E00142295,2.1,97.9
E00142296,1.5,98.5
E00142297,0,100
E00142298,1.8,98.2
E00142299,0.5,99.5
E00142300,0.8,99.2
E00142301,0,100
E00142302,0,100
E00142303,1.6,98.4
E00142304,0.4,99.6
E00142307,1.8,98.2
E00142311,0,100
E00142312,1.3,98.7
E00142314,2.2,97.8
E00142315,0,100
E00142316,0,100
E00142317,0.8,99.2
E00142318,0.9,99.1
E00142319,0,100
E00142320,0,100
E00142321,1.5,98.5
E00142322,0.8,99.2
E00142323,0,100
E00142324,0,100
E00142325,0,100
E00142326,0,100
E00142327,0,100
E00142328,0.6,99.4
E00142329,0,100
E00142330,0.8,99.2
E00142331,0,100
E00142332,0.7,99.3
E00142333,0,100
E00142334,4.8,95.2
E00142335,0.9,99.1
E00142336,1.5,98.5
E00142337,5,95
E00142338,0,100
E00142339,1.6,98.4
E00142340,2.7,97.3
E00142341,2.1,97.9
E00142342,0,100
E00142345,0,100
E00142349,0.8,99.2
E00142350,0,100
E00142351,0.9,99.1
E00142352,1.5,98.5
E00142353,0,100
E00142354,0.8,99.2
E00142356,1.5,98.5
E00142357,1.5,98.5
E00142358,0,100
E00142360,0,100
E00142361,1.1,98.9
E00142362,0,100
E00142363,0,100
E00142364,0.8,99.2
E00142365,0,100
E00142366,0,100
E00142367,0,100
E00142368,2.9,97.1
E00142369,0,100
E00142370,0,100
E00142373,0,100
E00142409,0.7,99.3
E00142415,0.8,99.2
E00142416,0,100
E00142532,0,100
E00143391,0,100
E00143392,0.6,99.4
E00143393,0,100
E00143394,0.7,99.3
E00143409,1.8,98.2
E00143410,3.9,96.1
E00143432,0.7,99.3
E00143433,0.5,99.5
E00143434,0,100
E00143435,0,100
E00143436,0,100
E00143437,0,100
E00143438,0,100
E00143439,0,100
E00143440,0,100
E00143441,0.8,99.2
E00143442,0,100
E00143443,0,100
E00143444,1,99
E00143445,2.4,97.6
E00143446,0.8,99.2
E00143447,0,100
E00143448,2.3,97.7
E00143449,0,100
E00143450,0,100
E00143451,0,100
E00143452,2,98
E00143453,0,100
E00143627,2.9,97.1
E00143628,2.5,97.5
E00143629,0,100
E00143630,0,100
E00143631,0,100
E00143632,0,100
E00143633,2.2,97.8
E00143634,2,98
E00143675,0,100
E00143676,0,100
E00143678,0,100
E00143679,0,100
E00143680,0.7,99.3
E00143681,1.8,98.2
E00143682,0,100
E00143683,0,100
E00143684,0,100
E00143685,0,100
E00143686,0,100
E00143687,0,100
E00143688,0,100
E00143689,0,100
E00143690,0,100
E00143691,0,100
E00143692,0,100
E00143693,0.8,99.2
E00143745,0,100
E00143747,0,100
E00143748,0.9,99.1
E00143749,0,100
E00143959,0,100
E00144170,0,100
E00144171,1.1,98.9
E00144172,0,100
E00144177,1.5,98.5
E00144178,0,100
E00144179,0,100
E00144180,0,100
E00144181,0,100
E00144182,0.7,99.3
E00144183,0.8,99.2
E00144184,0,100
E00144185,0,100
E00144186,0.8,99.2
E00144187,0.7,99.3
E00144188,0,100
E00144189,0,100
E00144190,0.9,99.1
E00144349,0,100
E00144350,0.8,99.2
E00144415,0,100
E00144416,0,100
E00144417,0.6,99.4
E00144418,0.8,99.2
E00144419,0,100
E00144420,0.8,99.2
E00144421,0.8,99.2
E00144422,0.8,99.2
E00144423,2.2,97.8
E00144424,2.1,97.9
E00144426,0,100
E00144427,0,100
E00144428,0,100
E00144429,0.8,99.2
E00144430,0.8,99.2
E00144431,0,100
E00173371,0,100
E00173372,3.8,96.2
E00173373,0,100
E00173374,0.7,99.3
E00173375,0,100
E00173376,1.7,98.3
E00173377,3.6,96.4
E00173378,1.6,98.4
E00173379,0,100
E00173394,0,100
E00173395,1,99
E00173396,0,100
E00176777,1.7,98.3
E00176778,1.1,98.9
E00176786,1.1,98.9
E00176788,0.5,99.5
E00176789,0,100
E00176791,0,100
E00176793,0,100
E00176811,0,100
E00176814,0.4,99.6
E00176815,0.9,99.1
E00176817,3.6,96.4
E00176825,0,100
E00176841,0,100
E00176843,1.1,98.9
E00176844,0,100
E00176848,0,100
E00176850,0,100
E00176852,0.9,99.1
E00176862,0,100
E00176864,2.2,97.8
E00176865,2.5,97.5
E00176867,0,100
E00176868,0,100
E00176872,0.6,99.4
E00176878,0.6,99.4
E00176879,0.5,99.5
E00176881,0,100
E00176883,0,100
E00176884,2,98
E00176887,0,100
E00176889,0,100
E00176891,1.7,98.3
E00176893,0.9,99.1
E00176895,0.7,99.3
E00176899,0,100
E00176906,0,100
E00176908,0,100
