areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00070013,90.2,2.8,3.7,3.3
E00070052,92,2.5,2.8,2.8
E00070053,88.4,3.9,5.6,2.1
E00070054,89.4,3,4.2,3.4
E00142277,86.4,7.6,2.7,3.4
E00142278,88.5,4.5,2.1,4.9
E00142279,90.4,2,1.7,5.8
E00142280,86.4,6.1,2.2,5.3
E00142281,92.1,2,2,3.8
E00142282,91,5.5,1,2.4
E00142283,83.8,6.5,2.4,7.2
E00142284,92.5,4.2,1.8,1.5
E00142285,88.8,4.7,2.7,3.9
E00142286,89.8,5.4,2.3,2.6
E00142287,90.3,6,1.4,2.3
E00142289,93.1,2.3,1.7,2.9
E00142290,93.6,3.1,2.8,0.6
E00142291,88.7,2.6,2,6.7
E00142292,87.2,9.7,0.5,2.6
E00142293,83.7,4.7,3.3,8.3
E00142294,88.9,6.8,2.2,2.2
E00142295,90.4,2.6,2.6,4.4
E00142296,88.6,6,2.7,2.7
E00142297,86.3,7.2,2.4,4.1
E00142298,92,3.4,1.1,3.4
E00142299,91.9,4.1,1.2,2.9
E00142300,92.4,2.4,2,3.2
E00142301,87.3,2,4,6.8
E00142302,88.4,3.2,3.6,4.8
E00142303,88.5,2.5,2.5,6.6
E00142304,91.3,3.4,2.2,3.1
E00142307,87.2,7.5,2.2,3.1
E00142311,88.3,5.2,2,4.4
E00142312,89.3,4.2,2.4,4.2
E00142314,89.6,3,0.9,6.4
E00142315,89.6,5.8,2.1,2.4
E00142316,93.8,1.5,1.1,3.7
E00142317,91,3.7,2,3.3
E00142318,86.1,4,4.4,5.6
E00142319,86,8.3,1.3,4.4
E00142320,86.9,8.3,1.3,3.5
E00142321,91.3,4.1,2.9,1.7
E00142322,89.6,5.5,2.3,2.6
E00142323,92.2,3.9,2.1,1.8
E00142324,84.7,6.3,4.1,5
E00142325,88.2,4.5,2,5.3
E00142326,92.6,3.5,1.9,1.9
E00142327,91.6,7.1,1.3,0
E00142328,89.7,5.7,1.1,3.4
E00142329,88.9,9.2,1.2,0.6
E00142330,90.9,3,3.8,2.3
E00142331,89.7,5.9,2,2.5
E00142332,89.2,5.1,2.1,3.6
E00142333,89.7,5.3,3.3,1.7
E00142334,87.7,7.5,1.8,3.1
E00142335,85.6,4.8,2.9,6.7
E00142336,89.7,4,3,3.3
E00142337,88.9,6.4,1.3,3.4
E00142338,89.3,6.1,2.7,1.9
E00142339,92,3.8,1.1,3.1
E00142340,91.9,5.2,1,2
E00142341,92.9,3.7,1.4,2
E00142342,90.9,4.2,2.1,2.8
E00142345,87,6.9,3.2,2.9
E00142349,86.7,8.6,1.4,3.2
E00142350,87.7,4.4,2.6,5.3
E00142351,89.2,2.9,1.6,6.2
E00142352,91.2,3.3,2.4,3
E00142353,89.1,4,4.5,2.5
E00142354,90,3.4,2.5,4
E00142356,89.7,3.2,3,4.1
E00142357,86,5,5.3,3.7
E00142358,88.8,4.2,3.2,3.8
E00142360,87.9,3.5,2.9,5.8
E00142361,91.5,1.1,2.1,5.3
E00142362,89.8,6,1.9,2.3
E00142363,88.8,5.6,1.5,4.1
E00142364,89.9,5.1,1.8,3.3
E00142365,86,6.5,3,4.5
E00142366,85.8,8.8,2.1,3.3
E00142367,91.6,5.1,1.8,1.5
E00142368,88,3.4,3.8,4.8
E00142369,86.1,5.7,2.4,5.7
E00142370,91.7,3.4,0.8,4.2
E00142373,89.1,7.7,2.5,0.7
E00142409,86,4.3,3.4,6.3
E00142415,84.4,7.6,3.1,5
E00142416,88.5,7.1,0.7,3.7
E00142532,90.6,5.9,0.5,3.1
E00143391,86.7,7.8,1.8,3.6
E00143392,91.5,4.4,1.3,2.8
E00143393,90.7,5.7,1.4,2.2
E00143394,88.3,4.9,3.4,3.4
E00143409,90.6,4.9,1.8,2.7
E00143410,85.3,9.5,1.3,3.9
E00143432,88.6,5.9,2.8,2.8
E00143433,89.3,6.1,2,2.6
E00143434,91,2.7,2,4.3
E00143435,89.7,3.9,2.6,3.9
E00143436,88.2,5.7,1.9,4.2
E00143437,83.1,8.9,4,4
E00143438,88.4,7,1.5,3
E00143439,89.7,5.6,2.6,2.1
E00143440,91.3,5.8,1.4,1.4
E00143441,89.1,3.9,3.1,3.9
E00143442,87.6,6.5,2.7,3.1
E00143443,87.5,6.9,3.1,2.4
E00143444,89.1,6.3,2.7,1.8
E00143445,83.9,9.4,1.6,5.1
E00143446,91.5,3.7,1.7,3.1
E00143447,89.6,4.9,3.1,2.5
E00143448,88.1,8.2,2.7,1
E00143449,87.1,7.7,3.1,2.1
E00143450,83.2,8.2,3.8,4.8
E00143451,89.9,6.5,1.1,2.5
E00143452,93.4,2.6,0,4
E00143453,88.4,4,3.1,4.6
E00143627,89.7,3.3,4.2,2.7
E00143628,92.2,3.5,1.6,2.7
E00143629,90.7,4,3,2.3
E00143630,87.9,5.4,4.2,2.5
E00143631,87.9,8.4,2.8,0.9
E00143632,90.6,6.9,1.3,1.3
E00143633,87.6,4.8,3.8,3.8
E00143634,87.6,6.4,1.6,4.4
E00143675,92.3,5.6,0.3,1.7
E00143676,89.1,6.1,2.4,2.4
E00143678,87.9,7.9,1.4,2.8
E00143679,83.2,10.5,1.3,5
E00143680,85.5,9.8,1.7,3
E00143681,87.7,6.5,3.1,2.7
E00143682,88.1,7.1,0.6,4.2
E00143683,89.1,8.4,0.4,2.2
E00143684,89,7,1.3,2.7
E00143685,88.2,6.4,2.5,2.9
E00143686,86.4,6,2.6,5.1
E00143687,86.1,9.4,2.1,2.4
E00143688,93.1,4.2,1.2,1.5
E00143689,89.6,6,2.4,2
E00143690,88.2,7.7,0.7,3.3
E00143691,82.7,10.1,1.4,5.8
E00143692,89.4,6.2,2.6,1.8
E00143693,91.1,6.8,1.4,0.7
E00143745,92,5.3,1.5,1.1
E00143747,91.8,6.1,1.4,0.7
E00143748,81.8,7.3,3.6,7.3
E00143749,90.1,7.2,0.9,1.8
E00143959,87.3,4.2,2.4,6.1
E00144170,87.9,3.6,2.6,5.9
E00144171,88.1,4.4,3.6,3.9
E00144172,91.8,3.9,1.8,2.5
E00144177,88.6,4.1,2.1,5.2
E00144178,85.4,5,3.6,6.1
E00144179,89.7,5,1.7,3.7
E00144180,86.4,1.5,3.7,8.4
E00144181,84.5,6.4,1.7,7.4
E00144182,88.5,3.5,1.9,6.1
E00144183,89.7,3.8,2.3,4.2
E00144184,89.3,3.3,3.7,3.7
E00144185,88.5,6.9,2.3,2.3
E00144186,90.6,4,2.3,3
E00144187,85.2,7,2.5,5.3
E00144188,85.9,10.5,1.6,1.9
E00144189,86.3,7.3,3.1,3.4
E00144190,90.1,6.9,1.3,1.7
E00144349,89.7,5.7,1.8,2.8
E00144350,92.2,4.1,1.5,2.2
E00144415,85,7.7,2.9,4.4
E00144416,84.2,8.8,0.9,6.1
E00144417,87.7,2.8,2.3,7.1
E00144418,83.9,9.6,3.6,2.9
E00144419,86.5,9.1,2,2.4
E00144420,88.1,6.1,3.4,2.4
E00144421,83.9,9.1,2.5,4.6
E00144422,85,9.8,2.8,2.4
E00144423,89.6,4.8,2.8,2.8
E00144424,90,3.9,1.9,4.2
E00144426,85.4,6.3,3.8,4.6
E00144427,91,3.7,2.3,3
E00144428,86.6,6.1,2.7,4.6
E00144429,83.6,5.9,4.2,6.3
E00144430,87.4,5.5,2.6,4.5
E00144431,81.7,5.6,7.1,5.6
E00173371,91.4,7.2,0,1.3
E00173372,92.8,0.4,1.8,4.9
E00173373,91.1,6.4,1.3,1.3
E00173374,89.9,4.4,3.7,2
E00173375,91.6,3.8,3.1,1.5
E00173376,93.3,3.3,2.5,0.8
E00173377,92.7,3.8,1.7,1.7
E00173378,89,4.4,0.7,5.9
E00173379,90.4,5.2,2.2,2.2
E00173394,92.3,4.4,0,3.3
E00173395,86.3,1.7,5.1,6.9
E00173396,89,6.6,0.6,3.9
E00176777,85.9,9.2,2.6,2.3
E00176778,86.3,5.5,4.4,3.8
E00176786,93.9,4,1.2,0.8
E00176788,85.7,6.2,3.7,4.3
E00176789,92.5,4,2.5,0.9
E00176791,94.1,2.5,0.8,2.5
E00176793,94,3.9,1.4,0.7
E00176811,95.3,2.4,0.6,1.8
E00176814,94.5,2.5,1.2,1.8
E00176815,88.8,6.8,0.8,3.6
E00176817,95.9,1,2,1
E00176825,95.5,3.1,1,0.3
E00176841,90.3,7.8,0.3,1.6
E00176843,84.6,5.3,4.8,5.3
E00176844,93.8,3.3,1.1,1.9
E00176848,92.9,6.1,1,0
E00176850,91.4,4.9,1.6,2
E00176852,89.2,5.4,4.2,1.2
E00176862,89.5,6.3,1.2,3
E00176864,96,3,0,1
E00176865,92.2,2.8,2,3
E00176867,93.1,3.5,1.1,2.4
E00176868,91.2,2.1,2.1,4.6
E00176872,86.4,6.2,3.3,4.2
E00176878,91.2,3.9,2.2,2.8
E00176879,92.2,5.4,1.2,1.2
E00176881,92.3,3.5,2.8,1.4
E00176883,94.4,2.8,1.1,1.7
E00176884,85.6,8.3,3.8,2.3
E00176887,91.3,5,1.7,2.1
E00176889,90.5,6.1,0.6,2.8
E00176891,88,6.8,3.3,1.9
E00176893,84.2,9.3,3.2,3.2
E00176895,90.4,6.3,2.6,0.7
E00176899,86,7.8,1.4,4.8
E00176906,90.8,4.6,2.1,2.5
E00176908,92.7,4.1,1.4,1.8
