geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00025383,0,0,0.4,99.2,0.4
E00025384,0.7,0,2.4,96.9,0
E00025385,0,0,3,96.6,0.4
E00025387,3.3,2.9,1,92.4,0.5
E00025388,1,1.4,2,94.5,1
E00025389,0,0,2.6,97.4,0
E00025390,0,2.2,2.2,95.5,0
E00025391,3.3,0.3,3.8,92.6,0
E00025392,5.7,0,4.2,89.8,0.4
E00025393,0.4,0,1.8,97.8,0
E00025394,0.7,0.3,1.7,97.2,0
E00025395,1,1.9,3.2,93.6,0.3
E00025396,2.1,0,2.1,95.4,0.4
E00025397,1.9,0,1.5,96.6,0
E00025399,0,1.4,1.1,96.8,0.7
E00025400,0,0,0,100,0
E00025401,3.1,0.4,2.7,93.8,0
E00063399,85,0,2.5,12.5,0
E00063400,78.3,0,1.2,18.6,1.9
E00063417,88.5,1.1,0.9,9.3,0.2
E00063418,64.6,0.6,5.8,27.6,1.3
E00063484,0.3,0.3,1.7,97.7,0
E00063485,0.6,0,0.6,98.7,0
E00063486,0,0,0,99.6,0.4
E00063487,0.3,0,0,99.7,0
E00063488,0,0,0.4,99.6,0
E00063489,5.2,0,1.4,93.4,0
E00063544,5,0,0,95,0
E00063587,3.7,0.2,0.2,95.9,0
E00063588,3,0,0,96.4,0.7
E00063589,0,0,0.8,96.9,2.3
E00063590,2.1,0,3,94.9,0
E00063591,0,0,0.4,99.6,0
E00063592,5.2,0,2,92.8,0
E00063595,3.3,0,0.4,96.4,0
E00063596,2.8,1.2,0.8,95.1,0
E00063597,1.3,0,0,98.7,0
E00063598,10.9,0,0.3,88.6,0.3
E00063600,0,0,2,98,0
E00063601,0.6,0,0,99.4,0
E00063603,3.9,0,2.5,93.4,0.2
E00063604,4.7,0,2.5,92.7,0
E00063605,3.4,0,1.7,94.8,0
E00063606,0,1.8,2.7,95.5,0
E00063651,1.8,0,2.1,96.1,0
E00063652,0.3,0,0,99.7,0
E00063654,0.6,0,1.2,98.2,0
E00063655,4.6,0,0.4,95,0
E00063656,1.7,0,1,97,0.3
E00063674,80.6,0.9,4.2,11.2,3
E00063675,60.1,2.6,3.1,34.1,0
E00063701,31.8,0,0.3,67.9,0
E00063702,40.2,0.8,5.3,51,2.7
E00063703,2.3,1,3.3,93.4,0
E00063704,7.2,1.6,1.6,89.7,0
E00063705,2.5,2.9,2.7,90.9,1
E00063706,2.2,0.3,4.4,93,0
E00063707,63,0,1.1,35.7,0.3
E00063708,4.6,0,1.5,92.9,0.9
E00063709,65.6,2.5,3.3,25.2,3.4
E00063710,28.9,0,2.3,68.1,0.7
E00063711,0.8,2.4,1.3,95.5,0
E00063712,5.4,3.4,0.5,90.6,0
E00063713,2.9,2.9,3.1,91.1,0
E00063714,15,0.3,1,81.5,2.1
E00063715,5.9,0.3,3.4,89.5,0.8
E00063721,44,0.8,1.4,50.1,3.6
E00063722,39.9,2.5,4.7,49.4,3.4
E00063723,44.2,0,1,52.7,2.1
E00063724,37.1,0,0.8,62,0
E00063725,31.1,0.8,2.1,65.7,0.3
E00063743,8.9,0,2.8,88.4,0
E00063745,1.4,0,1.2,97.4,0
E00063747,3,0,0,96.2,0.8
E00063748,0.3,0,0,99.7,0
E00063752,2.7,0.5,3.2,92.7,0.9
E00063761,3.4,0.9,0.4,94.8,0.4
E00063763,6.6,2.5,1.2,87.7,2
E00063764,3.7,0,0.7,95.5,0
E00063766,8.4,0,0,91.6,0
E00063812,0.5,0,0.2,97.9,1.4
E00063813,0,0,1.5,98.5,0
E00063814,0,0,0,100,0
E00063815,2.1,0,2.1,94,1.8
E00063816,0.3,0,0,99.7,0
E00063817,6.6,0.4,0,93.1,0
E00063818,2.8,0,0,95.8,1.4
E00063821,2.5,0,0.8,96.7,0
E00063822,3,0,0,96.7,0.4
E00127066,2.5,0,2.8,94.6,0
E00127067,16.7,1.5,1.2,80.5,0
E00127074,29.6,0.3,2.2,65.4,2.5
E00127075,7.9,0,0,92.1,0
E00127076,8.2,0,2.4,88.7,0.7
E00127077,15.4,0.6,1.3,82.4,0.3
E00127078,11.1,0.6,1.5,86.5,0.3
E00127080,0,0,0,100,0
E00127081,1.5,0,0.4,98.1,0
E00127082,0.4,0,1.7,97.9,0
E00127083,0.9,0,0.9,98.3,0
E00127084,5.9,0,1,92.8,0.3
E00127085,0,0,0.6,99.4,0
E00127086,3.6,0,0.7,93.5,2.2
E00127087,1.3,0.3,1.3,97.2,0
E00127088,11,0,0,88.3,0.7
E00127089,5.9,0,0,94.1,0
E00127090,6.5,0,1.1,92.4,0
E00127091,0.9,0,0.3,98.8,0
E00127092,3.7,0,0,96.3,0
E00127093,0.4,0,2.2,97.1,0.4
E00127154,1.8,0.4,2.9,94.9,0
E00127155,3.5,0,0.3,96.2,0
E00127156,1.3,0,0.9,97.8,0
E00127157,2.3,0,0,97.7,0
E00127158,0,0,1.9,98.1,0
E00127159,1.6,0,0.5,97.3,0.5
E00127160,1.1,0,0.4,98.6,0
E00127161,1.3,0,0.7,98,0
E00127162,0.4,0.2,1.7,97.7,0
E00127163,0,0,0.5,99.5,0
E00127164,3.2,0,0.9,95.9,0
E00127165,0,0,0.5,99,0.5
E00127166,3,0,1.9,94.4,0.7
E00127167,0,0.6,0.6,98.9,0
E00127168,0,0.4,0,99.6,0
E00127263,3.3,0.4,2.2,92.2,1.9
E00127264,0.3,0,0,99.4,0.3
E00127265,3.5,0.3,4.5,91,0.6
E00127266,1.7,1,0.3,97,0
E00127267,2.4,0,0,97.6,0
E00127268,1.3,0,2.3,95.4,1
E00127269,1.3,0,3.9,93.9,0.9
E00127270,2.3,0,1.7,95.5,0.6
E00127271,8.3,0.4,4.6,84.2,2.5
E00127272,1.1,1.1,0,96.7,1.1
E00127274,0.6,0.9,0.6,98,0
E00127276,0,0,0.5,99.5,0
E00127277,16.5,0.3,0.9,81.3,1.1
E00127278,3.4,0.2,1.8,94.6,0
E00127279,2.8,0,0,96.9,0.3
E00127280,0,0,3.3,96.7,0
E00127281,9.4,0,0.8,87.6,2.3
E00127282,1,0,0.3,98.3,0.3
E00127283,11.4,0,0,88.3,0.3
E00127284,9.1,0.4,1.2,89.3,0
E00127285,3.1,0.4,0,94.3,2.2
E00127286,3.5,0,1,94.8,0.7
E00127287,0.4,0.7,1.1,97.8,0
E00127288,2.2,0,0,97.8,0
E00127289,0.6,0.3,1.1,98,0
E00127290,9.5,0.3,1.6,87.6,1
E00127291,2.7,0.3,0,97,0
