geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00025383,100,0,0
E00025384,98.6,1.1,0.4
E00025385,98.2,1.8,0
E00025387,96.1,1.9,1.9
E00025388,99.7,0.3,0
E00025389,98.7,1,0.3
E00025390,99.3,0.7,0
E00025391,94.7,2,3.4
E00025392,98,0.8,1.2
E00025393,98.9,1.1,0
E00025394,100,0,0
E00025395,98.4,1.6,0
E00025396,97.8,1.7,0.4
E00025397,98.4,1.6,0
E00025399,98.9,1.1,0
E00025400,99.6,0.4,0
E00025401,95,4.5,0.5
E00063399,70.5,16.8,12.7
E00063400,71.7,19.9,8.4
E00063417,66.2,22.8,11
E00063418,72.2,20.5,7.3
E00063484,99,1,0
E00063485,100,0,0
E00063486,99.6,0.4,0
E00063487,99.7,0.3,0
E00063488,99.6,0,0.4
E00063489,97.1,2.2,0.7
E00063544,95.4,3.1,1.5
E00063587,99.8,0.2,0
E00063588,98.3,1.7,0
E00063589,98.1,1.9,0
E00063590,97.4,0.9,1.7
E00063591,97.7,1.9,0.5
E00063592,98.8,1.2,0
E00063595,98.5,1.5,0
E00063596,97.5,0.8,1.7
E00063597,99.1,0.9,0
E00063598,95.6,2.9,1.5
E00063600,99.7,0.3,0
E00063601,99.3,0.7,0
E00063603,98.5,1.3,0.2
E00063604,99.2,0.4,0.4
E00063605,96.4,2.2,1.5
E00063606,99.1,0.9,0
E00063651,99.5,0.3,0.2
E00063652,98.5,1.5,0
E00063654,99.4,0,0.6
E00063655,99.3,0.7,0
E00063656,99.3,0,0.7
E00063674,77,15.8,7.2
E00063675,86.5,7.8,5.7
E00063701,87.7,6,6.3
E00063702,73.5,18.7,7.8
E00063703,92.7,6.3,1
E00063704,91.1,7,1.9
E00063705,77.7,16.8,5.5
E00063706,90.5,6.9,2.6
E00063707,86.1,9.5,4.3
E00063708,82.4,15.4,2.3
E00063709,75,15.4,9.5
E00063710,90.5,6,3.5
E00063711,82,14.3,3.7
E00063712,92.7,4.7,2.6
E00063713,91.9,5.9,2.2
E00063714,86,12.2,1.8
E00063715,84.1,13.9,2.1
E00063721,69.6,18,12.5
E00063722,65.1,22.8,12.1
E00063723,88.1,8.6,3.2
E00063724,81.2,12.5,6.3
E00063725,89.2,7.8,3
E00063743,95.3,2.5,2.2
E00063745,95,3.7,1.2
E00063747,97.3,2,0.8
E00063748,100,0,0
E00063752,97.2,1.9,0.9
E00063761,98.2,1.3,0.4
E00063763,93.8,4.4,1.8
E00063764,97.7,1.5,0.8
E00063766,96.6,2.6,0.9
E00063812,97.5,2.5,0
E00063813,99.7,0.3,0
E00063814,99.3,0.7,0
E00063815,99.2,0.8,0
E00063816,100,0,0
E00063817,98.1,1.9,0
E00063818,98.6,1,0.5
E00063821,99.6,0.4,0
E00063822,99.2,0.8,0
E00127066,99.4,0.3,0.3
E00127067,87.7,7.7,4.7
E00127074,87.2,8.6,4.3
E00127075,99.6,0,0.4
E00127076,93.8,5.1,1.1
E00127077,95.1,3.3,1.6
