geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00088379,96.6,0.9,2.5
E00088381,93.6,2.5,3.9
E00088546,93.7,1.5,4.9
E00088547,97.7,1.4,0.9
E00088552,93.3,1.7,5
E00088562,94.1,1.5,4.4
E00091447,93.9,0,6.1
E00091449,95.3,1.2,3.5
E00091450,93.3,2.1,4.5
E00091454,96.3,0,3.7
E00091455,93.5,0.4,6
E00091458,97.8,0,2.2
E00091583,91.1,1.6,7.3
E00091584,86.1,2.6,11.4
E00091585,97.8,0.6,1.6
E00091586,94.6,1.8,3.6
E00091587,93.7,0.8,5.5
E00091588,96.3,0.6,3.1
E00091770,92.4,1.2,6.3
E00091771,89.7,1,9.3
E00137078,80.9,1.9,17.2
E00137079,72,2,26
E00137080,77.4,0.8,21.8
E00137081,81.9,1.2,16.9
E00137082,71.3,3.2,25.5
E00137206,96,0.6,3.4
E00137207,96.3,0,3.7
E00137486,95.7,0.3,4.1
E00137489,93.2,1.1,5.6
E00137491,95,2.7,2.3
E00137492,94.1,1.3,4.7
E00137493,97.5,0.4,2.1
E00137494,88,1.2,10.8
E00137495,97.1,0,2.9
E00137496,98.5,0,1.5
E00137497,96.7,0,3.3
E00137498,96.2,0.3,3.5
E00137499,95.6,0,4.4
E00137500,95.2,0,4.8
E00137506,91.5,1.8,6.7
E00137507,97.3,0.7,2
E00137508,91.9,1,7.1
E00137509,97.4,0,2.6
E00137510,92.1,3,5
E00137511,96.2,0.7,3.1
E00137512,96.5,0.2,3.3
E00137513,94.4,1.1,4.5
E00137514,95,0.6,4.4
E00137515,95.3,1,3.7
E00137517,96.3,0,3.7
E00137518,95.2,1.7,3.1
E00137519,93.4,0,6.6
E00137521,97.1,0.6,2.4
E00137522,95.7,0.8,3.5
E00137523,96.3,0.7,3
E00137524,93.3,2.8,3.8
E00137525,94,1.3,4.7
E00137526,96.9,1,2
E00137527,95.7,0.7,3.5
E00137528,95.6,0.4,4
E00137529,93.3,1.2,5.5
E00137530,95.2,1.6,3.2
E00137531,91.9,0.5,7.6
E00137533,94.4,0,5.6
E00137534,94.1,1.1,4.9
E00137535,95.6,0.3,4.1
E00137536,97.8,0.3,1.9
E00137537,96.7,1,2.3
E00137538,93.5,0,6.5
E00137539,94.8,1.5,3.6
E00137540,94.5,0.6,4.9
E00137541,90.6,0.7,8.7
E00137542,95.7,0,4.3
E00137543,92.2,0.7,7.1
E00137544,88.5,1.1,10.4
E00137545,92.9,0.8,6.3
E00137546,97.4,0.7,1.9
E00137547,92.1,1.7,6.2
E00137548,92.9,1.2,5.9
E00137549,95.6,0.7,3.7
E00137550,92.2,1,6.8
E00137563,89.8,1.1,9.1
E00137570,97.4,0,2.6
E00137571,95.2,1.1,3.7
E00137572,93.2,1.7,5.1
E00137573,96.4,0,3.6
E00137574,95.1,0,4.9
E00137575,98.5,0.5,1
E00137577,86.9,3.2,9.9
E00137583,88.9,0.8,10.2
E00137598,94.4,3.3,2.3
E00137599,97.3,0.7,2.1
E00137600,95.8,0,4.2
E00137601,96.2,0.9,2.8
E00137602,97.2,0.7,2.1
E00137603,94.9,1.3,3.9
E00137606,98,1,1
E00137607,93.5,0.9,5.7
E00137608,96.5,1.8,1.8
E00137609,96.7,0,3.3
E00137610,85.6,0.9,13.5
E00137611,90.8,0.6,8.6
E00137612,96.8,0.6,2.6
E00137613,97.8,0.7,1.4
E00137614,97.9,0.3,1.8
E00137615,95.2,0.3,4.5
E00137616,97.5,0,2.5
E00137617,94.6,0.3,5.1
E00137618,98,1.2,0.8
E00137619,96.7,1.5,1.8
E00137620,94.9,0.3,4.8
E00137621,96.2,0.9,2.9
E00137622,98.2,0,1.8
E00137623,93.4,2.2,4.4
E00137624,97.7,0,2.3
E00137625,95.1,0.7,4.2
E00137626,97.7,0.3,2.1
E00137627,97.6,0.6,1.8
E00137628,95.2,1.4,3.4
E00137630,91.1,0.3,8.5
E00137631,92.4,0.7,6.9
E00137632,91.8,2.8,5.3
E00137634,98.1,0,1.9
E00137635,91.3,1.2,7.6
E00137636,93.9,0.6,5.5
E00137637,89.3,1,9.7
E00137638,89.5,0.9,9.6
E00137639,94.9,0.6,4.5
E00137640,92.3,0.6,7
E00137641,91.9,1.1,7
E00137642,78.9,2.6,18.5
E00137643,92.1,0,7.9
E00137644,93.3,1,5.7
E00137645,96.7,0.4,2.9
E00137646,80.5,1.1,18.3
E00137647,83.4,1.4,15.2
E00137648,92.3,0.8,6.9
E00137649,90.2,0.9,8.9
E00137650,93.2,2.5,4.2
E00137651,91.5,1.5,7
E00137652,93,0.6,6.4
E00137653,91.6,2.4,5.9
E00137654,96.2,0,3.8
E00137657,96.5,0,3.5
E00137658,91.7,1,7.4
E00137659,96.6,1.5,1.9
E00137660,91.6,0.6,7.8
E00137661,95.5,0.8,3.8
E00137662,92.2,1.9,5.9
E00137663,89,0.3,10.6
E00137664,85.8,0,14.2
E00137665,89.4,1,9.6
E00137666,92.2,1.4,6.4
E00137667,96.2,1.3,2.6
E00137668,89,0.3,10.7
E00137669,93.5,0.6,5.8
E00137670,89.6,0.9,9.5
E00137671,99.6,0,0.4
E00137672,97.4,0.5,2.1
E00137673,95.1,1.3,3.6
E00137674,94.9,1.1,4
E00137675,92.4,0.3,7.4
E00137676,89,0.6,10.4
E00137677,90.7,0.3,9
E00137678,97.4,0,2.6
E00137679,98.5,0,1.5
E00137680,94.6,1.6,3.9
E00137681,98.1,0,1.9
E00137682,93.4,2.2,4.4
E00137683,98.6,0.5,0.9
E00137684,94.8,2.2,3
E00137686,93.8,0.8,5.4
E00137687,93.5,0.8,5.7
E00137688,90.7,1.4,7.9
E00137689,94.3,0.8,4.9
E00137690,96,1,3
E00137692,93.7,1.8,4.4
E00137693,90.9,1.5,7.6
E00137695,95.4,0.7,3.9
E00137696,98.3,0.3,1.4
E00137697,92.4,0.3,7.3
E00137698,97.1,0.3,2.6
E00137699,93.3,1.6,5.1
E00137700,96.1,0.7,3.3
E00137701,91.1,1.6,7.3
E00137702,97.3,0.8,1.9
E00137703,94.8,0.3,4.8
E00137704,95.6,0.9,3.5
E00137705,90.4,1.7,7.9
E00137706,91,1,7.9
E00137707,97,0.9,2.2
E00137708,91.6,0.5,7.9
E00137709,95,0,5
E00137710,92.9,1.2,5.9
E00137711,91.5,0.9,7.6
E00137712,93.4,1.4,5.2
E00137713,94.7,1.2,4.1
E00137714,95.9,0.5,3.7
E00137715,93.8,0.4,5.8
E00137716,94.5,1,4.6
E00137717,96.7,0.9,2.3
E00137718,90.3,2.3,7.4
E00137719,98.6,0.5,1
E00137720,94.4,0.6,5
E00137721,96.5,1.6,1.9
E00137722,95.1,1.5,3.4
E00137723,97,0.9,2.1
E00137724,96.1,1.8,2.1
E00137725,99.3,0,0.7
E00137726,97.7,1,1.3
E00137727,93.8,1.9,4.3
E00137729,98.4,0,1.6
E00137730,95.6,0.2,4.2
E00137731,92.4,0.9,6.6
E00137733,93.4,0.3,6.4
E00137734,97.6,0.4,2
E00137735,95.9,1.2,2.9
E00137736,95.8,0.9,3.3
E00137737,94,3,3
E00137738,94.7,0.4,4.9
E00137739,94.8,0.5,4.7
E00137741,79.4,0.4,20.2
E00137742,95,1,4
E00137743,95,0.3,4.7
E00137744,98.1,0,1.9
E00137745,95.1,1.4,3.5
E00137746,98.1,0,1.9
E00137747,97.6,1.2,1.2
E00137774,96.9,0.8,2.3
E00137776,94,1.3,4.7
E00137777,89.2,3.6,7.2
E00137778,95.6,0,4.4
E00137779,95.1,1.4,3.5
E00137780,96,0,4
E00137781,98.2,0.8,1
E00137782,95.3,0.9,3.8
E00137783,96.7,0.6,2.7
E00137784,96.6,1.1,2.3
E00137786,92.4,1.3,6.3
E00137787,94.1,1.5,4.4
E00137802,88.3,3.9,7.8
E00137804,94.4,3.5,2.1
E00137805,97.4,0.3,2.3
E00137806,95.4,1,3.6
E00137808,97.2,0,2.8
E00137809,92.1,1.2,6.7
E00137810,98.9,0.7,0.4
E00137811,96,0,4
E00137812,97.2,1.7,1
E00137813,94.6,0.9,4.6
E00137814,94.1,0.5,5.4
E00137815,94.6,0,5.4
E00137816,95.9,0.3,3.8
E00137831,89.4,1.3,9.4
E00137832,92,0.7,7.3
E00137834,90.8,1.3,7.9
E00137836,85.7,2.3,12
E00137837,94.1,0.9,5
E00137838,93.3,0,6.7
E00137839,88.9,1,10.1
E00137840,92,0,8
E00137841,94.5,1.2,4.3
E00137842,87.7,1.4,10.9
E00137853,95.7,0.8,3.5
E00137856,95.7,0,4.3
E00137857,93.9,1.3,4.8
E00137860,90.9,1.5,7.6
E00137861,90.7,2.3,7
E00137862,90.4,0.2,9.4
E00137863,93.2,0.7,6.1
E00137864,95.6,0.7,3.7
E00137865,94,1.4,4.6
E00137866,97.8,1.1,1.1
E00137867,93.5,2.3,4.2
E00137868,96,1,3
E00137869,96.7,1.7,1.7
E00137960,94.5,2.7,2.7
E00137961,89.1,3,7.9
E00137962,95.7,0,4.3
E00137963,94.4,2.8,2.8
E00137964,94.6,1.4,4
E00137965,89.6,2.4,8
E00137966,84.1,1.5,14.4
E00137968,92.7,0.9,6.3
E00137969,92.5,0.9,6.5
E00137970,91.4,2.9,5.8
E00137971,95.3,0.6,4.1
E00137998,93.1,0.6,6.3
E00138000,91.7,0.3,8
E00138953,54.4,4.4,41.3
E00138954,61.9,2.7,35.4
E00138955,65.5,7.2,27.2
E00138956,72.5,3.3,24.2
E00138957,67,7.2,25.8
E00138958,56.7,2.5,40.8
E00138959,58.3,3.5,38.3
E00138960,67,2.4,30.5
E00138961,57,3.2,39.8
E00138962,59.7,2.7,37.6
E00138963,67.6,4.8,27.6
E00138965,62.3,2.5,35.2
E00138966,69.2,1.4,29.4
E00138967,60.3,3.5,36.2
E00138971,66,2.9,31.1
E00138972,67.8,2.1,30.1
E00138973,66.7,3.2,30.2
E00138974,56.3,4.3,39.4
E00138975,81.2,0.8,18
E00138977,86.7,2.5,10.8
E00138980,89,0.5,10.4
E00138982,86.8,0.9,12.3
E00138985,81.4,4.4,14.2
E00138990,85.7,2,12.3
E00138991,73.1,2,24.9
E00138993,78.4,2,19.5
E00138994,89.9,1.2,8.9
E00138995,91.8,0.5,7.7
E00138996,87.5,1.4,11
E00138997,86.7,2.4,10.9
E00139016,95.7,1.3,3
E00139017,95.2,0.3,4.5
E00139018,93.3,1.6,5.2
E00139019,94.4,0.9,4.7
E00139020,95.6,0.7,3.7
E00139021,96.5,0.4,3.1
E00139022,96.2,0.8,2.9
E00139023,93.6,1,5.4
E00139024,95.6,1.4,3
E00139025,94.4,0.6,5
E00139026,93.4,0.9,5.8
E00139027,97.6,0.8,1.6
E00139028,92.1,0,7.9
E00139029,94.7,2,3.2
E00139030,95.5,0.8,3.7
E00139037,84.4,1.7,13.9
E00139038,92.8,2.8,4.4
E00139039,88.5,3,8.6
E00139040,81.4,1,17.6
E00139042,96.8,0,3.2
E00139045,82.8,1.5,15.6
E00139046,77.1,5.1,17.8
E00139047,76.7,2.7,20.6
E00139048,79.5,3.6,16.9
E00139049,78.3,0.6,21.1
E00139050,73.1,0.3,26.5
E00139051,72.1,0.3,27.6
E00139052,67.5,2.9,29.6
E00139053,70.6,1.4,28
E00139054,79.9,3.7,16.4
E00139055,82.2,2,15.9
E00139056,92,1.1,6.9
E00139057,89.8,1.2,9
E00139058,80.2,5.2,14.5
E00139059,93,1.7,5.2
E00139060,96,1.2,2.8
E00139061,96.9,1.4,1.7
E00139062,96.3,0.3,3.4
E00139063,96.6,0.8,2.6
E00139064,96.9,0.4,2.7
E00139065,91.3,1.7,7
E00139066,95.8,0.7,3.6
E00139067,95.6,0,4.4
E00139068,95.3,1.4,3.2
E00139069,98.9,0,1.1
E00139070,97.8,0,2.2
E00139071,89.1,2.2,8.7
E00139072,92,1.3,6.6
E00139073,96.4,1.1,2.5
E00139074,98.6,0,1.4
E00139077,96.2,0.5,3.3
E00139102,96.2,0.8,3
E00139105,83.6,3.2,13.2
E00139112,91.2,2,6.8
E00139135,74.4,1.6,24
E00139136,81.1,1.8,17.2
E00139137,83.9,1.2,14.9
E00139139,78.8,1.6,19.6
E00139140,89.2,1.8,8.9
E00139141,80.5,3.9,15.6
E00139142,86.2,1.9,11.9
E00139146,68.2,4.3,27.5
E00139147,64.1,6.2,29.7
E00139148,75.2,4,20.8
E00139149,72.5,4.5,23
E00139150,87.4,2.1,10.5
E00139151,81.6,4.9,13.5
E00139152,70.2,3,26.8
E00139153,79.4,3.6,17
E00169168,71,4.5,24.6
E00169169,68.9,1.3,29.8
E00169170,67.5,2.6,29.9
E00169171,83.1,0.8,16.1
E00169172,73.8,3.2,23
E00169173,66.8,4.7,28.4
E00169187,96,1.6,2.4
E00169310,85.2,5.7,9.1
E00169311,82.7,3.3,14
E00169312,86.5,3.4,10.1
E00169313,82.5,3.1,14.4
E00169314,60,4.3,35.7
E00169315,81.7,2.1,16.2
E00169317,77.1,5.9,17
E00169318,77.1,5.3,17.6
E00169321,87.6,2.2,10.1
E00172233,90.1,2,7.9
E00172234,93.5,0.2,6.2
E00172235,95,1.2,3.9
E00172236,97.5,0,2.5
E00172237,94.5,1.4,4.1
E00172238,94,1.4,4.6
E00172242,95.5,0,4.5
E00172243,95.6,1.4,3
E00172244,92.2,0.8,7
E00172245,94.9,1.2,3.9
E00172246,85.4,5.6,9.1
E00172247,87.1,0.6,12.4
E00172248,91.2,0.4,8.4
E00172249,92.9,0.3,6.8
E00172250,93.9,1.1,5.1
E00172251,88.9,1,10.1
E00172252,83.8,0.8,15.4
E00188946,88.6,3.3,8.1
E00188948,89.8,2.4,7.8
E00188949,87,2,11
E00188952,87,3,9.9
E00188955,81.7,5.4,12.9
E00188959,96,0,4
E00188969,94.9,0,5.1
E00188973,93.4,1,5.6
E00188976,91.4,1.7,6.9
E00188977,94.1,0.3,5.6
E00188978,95.3,2.5,2.2
E00188980,72.2,1.4,26.4
E00188984,68.4,4.9,26.7
E00188988,92.4,0.3,7.3
E00188990,65.3,6.1,28.5
E00188993,93,1.6,5.5
E00188998,92.4,1.5,6.2
E00188999,95.5,0.8,3.6
E00189001,85.2,2.4,12.4
E00189003,95.7,1.2,3.1
E00189004,76.9,4.2,18.9
E00189007,72.6,3.1,24.3
E00189008,91.1,1.1,7.8
E00189009,97.2,0,2.8
E00189015,86.8,2.6,10.5
E00189018,91.8,0,8.2
E00189022,97.8,0.3,1.9
E00189028,78,1.9,20.1
E00189030,86.5,1.9,11.6
E00189031,95.3,0.3,4.4
E00189040,99.1,0.3,0.6
E00189041,93.3,1.6,5.1
E00189042,54,2.9,43.2
E00189044,88.3,3.2,8.5
E00189046,82.2,1.2,16.7
E00189047,95.4,2.1,2.5
E00189054,82.4,3.8,13.8
E00189056,95.8,0.2,3.9
E00189059,93.5,0,6.5
E00189061,92.6,1,6.5
E00189065,85.5,3.2,11.3
E00189070,91.5,1.6,7
E00189076,93.2,1.1,5.6
E00189077,96,0.3,3.6
E00189078,61,3.1,35.8
E00189079,92.4,1.3,6.3
E00189082,90.2,2.8,7
E00189083,74.5,5.5,20.1
E00189087,92.9,0.5,6.6
E00189093,91.6,1.2,7.3
E00189100,89.7,1.5,8.7
E00189103,94.2,2.3,3.6
E00189106,92.4,0.8,6.7
E00189107,86.3,1.3,12.4
E00189108,93.4,0.3,6.4
E00189113,83,1.4,15.6
E00189124,70.1,3.7,26.2
E00189125,96.2,0,3.8
E00189129,74,2.2,23.8
E00189130,94.9,1,4.2
E00189131,91.8,2.1,6
E00189146,92.7,1,6.3
E00189147,92.7,1.1,6.2
E00189149,79.2,2.7,18.1
E00189151,95,0.5,4.5
E00189152,82.4,2.4,15.1
E00189159,72.4,6.3,21.3
E00189164,87.4,1.8,10.8
E00189165,85.6,2.3,12
E00189167,94.8,0,5.2
E00189168,96.6,0.9,2.5
E00189173,73.1,2.1,24.8
E00189175,96.5,0.9,2.6
E00189179,69.8,1.4,28.8
E00189182,96.9,1,2.1
E00189183,69.5,3.8,26.7
E00189184,70.7,3.5,25.8
E00189186,85.6,0,14.4
E00189188,93.7,2.3,4
E00189193,65.2,2.6,32.2
