geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00092585,7.5,31.3,47.5,13.8
E00092586,23.2,34.8,29.7,12.3
E00092587,8.2,29.6,51,11.2
E00092588,9.3,35.1,43.3,12.4
E00092589,18.5,22,46.8,12.7
E00092590,23.6,27.2,31.9,17.3
E00092591,14.8,29.5,38.6,17
E00092592,7.6,40.3,38.7,13.4
E00092593,23.8,27.6,36.2,12.4
E00092594,15.2,41.4,27.3,16.2
E00092596,42.3,30.8,9.6,17.3
E00092597,29.2,32.7,21.4,16.7
E00092598,20.8,34.6,30.8,13.8
E00092600,14,34.6,29,22.4
E00092601,12.3,28.1,44.7,14.9
E00092673,11.3,28.7,44.3,15.7
E00092682,11.3,33.9,45.2,9.6
E00092690,9.6,31.6,44.1,14.7
E00092691,6.7,36.7,44.4,12.2
E00092693,16.5,33.9,38.5,11
E00092694,13.3,32.6,40,14.1
E00092695,12.2,35.1,38.8,13.8
E00093064,30.4,26.5,30.4,12.7
E00093066,14.6,26,49,10.4
E00093067,20.7,24.8,35.5,19
E00093068,12.2,30.1,46.8,10.9
E00093069,13.8,37.6,39.4,9.2
E00093070,24.3,22.2,39.5,14.1
E00093090,16.7,31.5,38,13.9
E00093091,10.8,32.4,40.5,16.2
E00093092,20.2,27.5,39.3,12.9
E00093093,15.9,30.7,43.2,10.2
E00093094,13.4,25.4,46.5,14.8
E00093095,17.2,33.2,37.1,12.5
E00093096,16.9,43.4,30.1,9.6
E00093097,11,32,46.4,10.5
E00093098,15.8,26.1,43.2,14.9
E00093099,18.2,23.6,49.1,9.1
E00093100,16,25.7,45.6,12.7
E00093101,16.1,26.3,47.9,9.7
E00093102,51.3,15.2,15.2,18.4
E00093103,54.5,12.7,15.5,17.3
E00093104,46.6,14.7,23.9,14.7
E00093105,45.2,22.1,17.3,15.4
E00093106,51.1,21.3,20.2,7.4
E00093107,45.5,21.6,18.2,14.8
E00093108,37.7,16,33.7,12.6
E00093109,31.8,40.9,22.7,4.5
E00093110,35.4,21.9,28.1,14.6
E00093111,33.3,21.8,32.1,12.8
E00093113,42.9,17.3,26.3,13.5
E00093115,42.9,19,25,13.1
E00093116,45.1,12.8,25.6,16.5
E00093117,45.2,17,21.5,16.3
E00093118,43.1,20.3,21.1,15.4
E00093119,40.8,15.5,28.2,15.5
E00093120,42.2,26.6,18,13.3
E00093121,47.7,21.8,22.4,8
E00093122,33.3,22.2,27.4,17.1
E00093123,14,36.8,43.9,5.3
E00093124,41.3,19.6,35,4.2
E00093125,33.1,28.8,25.4,12.7
E00093126,46.5,16.7,22.8,14
E00093127,33.6,19.6,32.7,14
E00093128,30.3,30.3,24.2,15.2
E00093129,35.4,19.2,35.4,10.1
E00093130,18.3,29.6,43.7,8.5
E00093131,28.4,19.6,41.9,10.1
E00093132,37.9,16.4,33.3,12.3
E00093134,49,17.9,23.4,9.7
E00093135,27.6,29.9,34.3,8.2
E00093137,14.5,32.4,44.1,9
E00093138,11.1,30.6,51.4,6.9
E00093140,5.9,37.8,50.4,5.9
E00093141,16.8,28.2,43.5,11.5
E00093218,46.9,15.4,25.8,11.9
E00093225,47.5,13,30,9.5
E00093231,43.1,15.4,26.2,15.4
E00093232,59.6,13.2,19.9,7.3
