geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00092585,50,28.6,9.8,11.6
E00092586,18.3,40,28.3,13.3
E00092587,16.9,43.7,9.9,29.6
E00092588,23.5,37.6,17.6,21.2
E00092589,12,36.8,23.2,28
E00092590,24.2,40,20,15.8
E00092591,17.4,40.6,18.8,23.2
E00092592,25.3,34.7,23.2,16.8
E00092593,36.2,43.1,10,10.8
E00092594,54.9,27,9.8,8.2
E00092596,30.2,27.4,17,25.5
E00092597,31.1,42.4,15.2,11.3
E00092598,40,38.4,13.6,8
E00092600,15.9,37.7,18.8,27.5
E00092601,26.8,37.8,11,24.4
E00092673,19.2,42.3,19.2,19.2
E00092682,34.7,37.2,16.5,11.6
E00092690,27.8,41.7,13,17.6
E00092691,21.7,46.7,16.3,15.2
E00092693,29.4,38.7,14.1,17.8
E00092694,30.2,32.4,20.9,16.5
E00092695,28.1,42.1,11.7,18.1
E00093064,14.7,40,14.7,30.7
E00093066,21.3,45,17.5,16.3
E00093067,21.1,50,13.2,15.8
E00093068,18.3,52.4,15.9,13.5
E00093069,24.3,44.7,17.5,13.6
E00093070,22.7,49.6,10.6,17
E00093090,24.8,55.2,13.8,6.2
E00093091,37.2,41.7,10.3,10.9
E00093092,35.5,42.6,13.6,8.3
E00093093,29.6,46.4,12.8,11.2
E00093094,20.4,48.9,11.7,19
E00093095,29.1,41.4,11.9,17.6
E00093096,24.2,35.5,19.4,21
E00093097,19.6,47,15.5,17.9
E00093098,22.8,42.5,15.5,19.2
E00093099,22.1,46.3,16.1,15.4
E00093100,25.7,43.2,11.7,19.4
E00093101,21.3,41.6,14.6,22.5
E00093102,47.8,30.4,12.4,9.3
E00093103,38.3,32.8,14.8,14.1
E00093104,40,37.9,13.6,8.6
E00093105,52.7,24.8,14,8.5
E00093106,52.3,22.5,7.3,17.9
E00093107,67.2,19.4,4.5,9
E00093108,34.5,43.9,12.8,8.8
E00093109,79.6,15.9,0.9,3.5
E00093110,41.2,33.3,14.9,10.5
E00093111,55.4,27.7,6.3,10.7
E00093113,27.5,39.7,20.6,12.2
E00093115,53.6,26.1,9.8,10.5
E00093116,28.6,42.9,16.4,12.1
E00093117,30.6,40.3,13.4,15.7
E00093118,33.3,34.2,14.5,17.9
E00093119,45,30.8,14.2,10
E00093120,29.2,24.6,16.2,30
E00093121,34.6,43.4,8.8,13.2
E00093122,39.3,39.3,12.3,9
E00093123,47.9,31.4,12.4,8.3
E00093124,36.8,33.1,19.9,10.3
E00093125,32.5,40.8,14.2,12.5
E00093126,37.7,36.1,14.8,11.5
E00093127,30.4,48.7,11.3,9.6
E00093128,37.2,42.1,9.1,11.6
E00093129,23.7,49.2,19.5,7.6
E00093130,40.5,38.7,5.4,15.3
E00093131,17.7,48.2,13.5,20.6
E00093132,45.8,33.8,12,8.4
E00093134,61.7,31.4,4.3,2.7
E00093135,19,44,12.1,25
E00093137,27.6,38.8,15.8,17.8
