geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00092585,3.8,82.1,14.2
E00092586,6.8,79.5,13.6
E00092587,16.1,71.4,12.5
E00092588,7.2,74.7,18.1
E00092589,12.7,62.7,24.5
E00092590,11.3,70.2,18.5
E00092591,1.7,74.6,23.7
E00092592,6.5,79,14.5
E00092593,15.1,73,11.9
E00092594,2.4,80.7,16.9
E00092596,7.5,63.2,29.2
E00092597,4.8,77.9,17.3
E00092598,4.4,71.5,24.1
E00092600,9.1,74.5,16.4
E00092601,17.9,69.6,12.5
E00092673,20.8,56.6,22.6
E00092682,13.7,73.7,12.6
E00092690,18.8,73.9,7.2
E00092691,13.1,75.8,11.1
E00092693,13.6,68.6,17.8
E00092694,5.7,73.2,21.1
E00092695,5,83,12.1
E00093064,11.4,79.5,9.1
E00093066,14.5,71,14.5
E00093067,12.3,77.2,10.5
E00093068,11.2,80.4,8.4
E00093069,4.6,75.9,19.5
E00093070,20.9,67,12.1
E00093090,3.6,85,11.4
E00093091,2.6,86.4,11
E00093092,10.7,76.3,13
E00093093,7.5,85.6,6.8
E00093094,11.6,72.9,15.5
E00093095,10.2,72.6,17.3
E00093096,10.9,65.2,23.9
E00093097,7.5,80.5,11.9
E00093098,12.8,66,21.2
E00093099,11.5,74.6,13.8
E00093100,9.6,70.8,19.7
E00093101,9.5,75.2,15.3
E00093102,9.8,61.8,28.4
E00093103,11.1,61.5,27.4
E00093104,10,58.6,31.4
E00093105,8.2,74.5,17.3
E00093106,22.1,38.1,39.8
E00093107,6,72,22
E00093108,14,66.3,19.8
E00093109,4.2,82.2,13.6
E00093110,7.8,87.3,4.9
E00093111,11.4,61.4,27.3
E00093113,9.3,53.7,37
E00093115,7.4,72.3,20.3
E00093116,9.6,74.4,16
E00093117,6.8,69.5,23.7
E00093118,8.7,71.7,19.6
E00093119,8.4,68.4,23.2
E00093120,14,57.4,28.7
E00093121,7.4,75.8,16.8
E00093122,19.2,62.8,17.9
E00093123,6.8,83.6,9.6
E00093124,13.3,75,11.7
E00093125,6.5,84.1,9.3
E00093126,6.7,75,18.3
E00093127,11.8,71,17.2
E00093128,5.7,78.3,16
E00093129,10.3,82.4,7.4
E00093130,13.2,80.2,6.6
E00093131,7.9,79.1,12.9
E00093132,9.4,78.5,12.1
E00093134,8.9,76.4,14.6
E00093135,11,77.1,11.9
E00093137,15.8,67.8,16.4
E00093138,12.5,74.3,13.2
E00093140,13.6,79.2,7.2
E00093141,8,80,12
E00093218,28.2,51.3,20.5
E00093225,11.2,56.2,32.6
E00093231,16.3,68.6,15.1
E00093232,11.9,76.1,11.9
E00093234,25,55.9,19.1
E00093254,9.2,80.7,10.1
E00093262,16.1,74.2,9.7
E00093263,6,81,13.1
E00093264,15,73.8,11.2
E00093265,13.8,65.5,20.7
E00093266,16.7,69,14.3
E00093267,15.9,75,9.1
E00093268,17.1,68.6,14.3
E00093269,13.8,72.4,13.8
E00093270,10.6,72.5,16.9
E00093271,8.7,54.3,37
E00093272,11.8,49.6,38.6
E00093274,26.8,53.5,19.7
E00093275,13.3,51.3,35.4
E00093276,21.3,48.3,30.3
E00093277,14.3,54.1,31.6
E00093278,11.6,67.4,21.1
E00093279,15,50,35
E00093280,16.9,47.9,35.2
E00093281,13.2,52.7,34.1
E00093282,8.6,53.8,37.6
E00093283,12.6,49.4,37.9
E00093284,11.5,55.8,32.7
E00093285,5.7,77.9,16.4
E00093286,10.5,81,8.6
E00093287,11.4,50,38.6
E00093288,9.7,62.4,28
E00093289,5.2,79.2,15.6
E00093290,9.1,73.5,17.4
E00093310,10.4,81.1,8.5
E00093312,6.1,75.8,18.2
E00093313,7.3,82.9,9.8
E00093314,8.1,73.7,18.2
