geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00092585,98.6,1.4
E00092586,96.8,3.2
E00092587,96.2,3.8
E00092588,99.1,0.9
E00092589,96.1,3.9
E00092590,96.8,3.2
E00092591,98.3,1.7
E00092592,95.6,4.4
E00092593,98.1,1.9
E00092594,94.9,5.1
E00092596,97,3
E00092597,95.6,4.4
E00092598,92.9,7.1
E00092600,95.8,4.2
E00092601,96.5,3.5
E00092673,92.7,7.3
E00092682,89.6,10.4
E00092690,97.1,2.9
E00092691,93.9,6.1
E00092693,95.4,4.6
E00092694,93.7,6.3
E00092695,96.9,3.1
E00093064,96.5,3.5
E00093066,96.8,3.2
E00093067,97.7,2.3
E00093068,94.1,5.9
E00093069,97.9,2.1
E00093070,96.9,3.1
E00093090,98.6,1.4
E00093091,96.8,3.2
E00093092,94.6,5.4
E00093093,97.7,2.3
E00093094,95.4,4.6
E00093095,95.2,4.8
E00093096,96,4
E00093097,98,2
E00093098,97.4,2.6
E00093099,99.1,0.9
E00093100,96.9,3.1
E00093101,96.7,3.3
E00093102,90.4,9.6
E00093103,94.3,5.7
E00093104,90.1,9.9
E00093105,95.3,4.7
E00093106,77.8,22.2
E00093107,98.6,1.4
E00093108,95,5
E00093109,97.3,2.7
E00093110,94.6,5.4
E00093111,96.3,3.7
E00093113,93.8,6.3
E00093115,92.3,7.7
E00093116,96,4
E00093117,96.3,3.7
E00093118,95.7,4.3
E00093119,94.6,5.4
E00093120,94.1,5.9
E00093121,94,6
E00093122,92.9,7.1
E00093123,92.5,7.5
E00093124,92,8
E00093125,96.4,3.6
E00093126,96.8,3.2
E00093127,94.8,5.2
E00093128,97,3
E00093129,96,4
E00093130,95.5,4.5
E00093131,93.5,6.5
E00093132,93.9,6.1
E00093134,91.1,8.9
E00093135,94.6,5.4
E00093137,96.8,3.2
E00093138,99.1,0.9
E00093140,95.3,4.7
E00093141,97.2,2.8
E00093218,88,12
E00093225,85.9,14.1
E00093231,95.1,4.9
E00093232,90.1,9.9
E00093234,90.6,9.4
E00093254,95.5,4.5
E00093262,94.7,5.3
E00093263,96.2,3.8
E00093264,97.4,2.6
E00093265,96.6,3.4
E00093266,96.9,3.1
E00093267,96.2,3.8
E00093268,97.9,2.1
E00093269,97.8,2.2
E00093270,99.2,0.8
E00093271,85.1,14.9
E00093272,81.6,18.4
E00093274,81,19
E00093275,75.2,24.8
E00093276,73.7,26.3
E00093277,78.6,21.4
E00093278,86.6,13.4
E00093279,82.1,17.9
E00093280,85.3,14.7
E00093281,74.4,25.6
E00093282,86.9,13.1
E00093283,78.8,21.2
E00093284,84,16
E00093285,93.2,6.8
E00093286,92.3,7.7
E00093287,84.4,15.6
E00093288,86.2,13.8
E00093289,89.4,10.6
E00093290,95.8,4.2
E00093310,95.7,4.3
E00093312,96.8,3.2
E00093313,96,4
E00093314,97.5,2.5
E00093315,95.2,4.8
E00093316,96.8,3.2
E00093317,96.4,3.6
E00093318,98.6,1.4
E00093319,94,6
E00093320,96.5,3.5
E00093321,95.5,4.5
E00093322,92.3,7.7
E00093338,78.8,21.2
E00093340,77.8,22.2
E00093343,79.9,20.1
E00093348,75.8,24.2
E00093349,86.2,13.8
E00093369,99.7,0.3
E00093370,96.2,3.8
E00093371,89.6,10.4
E00093372,94.9,5.1
E00093373,94.8,5.2
E00093374,92,8
E00093375,94.7,5.3
E00093376,96.1,3.9
E00093377,93,7
E00093378,91.4,8.6
E00093379,96.1,3.9
E00093389,95.3,4.7
E00093390,94.7,5.3
E00093391,96.9,3.1
E00093392,95.9,4.1
E00093393,95.8,4.2
E00093394,97.4,2.6
E00093395,96.3,3.7
E00093396,96.2,3.8
E00093397,97.1,2.9
E00093398,96.5,3.5
E00093399,86.7,13.3
E00093400,87.2,12.8
E00093401,91.7,8.3
E00093402,93,7
E00093404,91.3,8.7
E00093405,93.9,6.1
E00093406,94.4,5.6
E00093407,88,12
E00093408,86.4,13.6
E00093409,90.7,9.3
E00093410,93.7,6.3
E00093411,93.4,6.6
E00093412,92.9,7.1
E00093413,92.8,7.2
E00093414,89.3,10.7
