geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00092585,46.6,53.4
E00092586,59.8,40.2
E00092587,62.4,37.6
E00092588,61.8,38.2
E00092589,55.5,44.5
E00092590,57.7,42.3
E00092591,54.1,45.9
E00092592,56,44
E00092593,49.4,50.6
E00092594,31.9,68.1
E00092596,36.9,63.1
E00092597,39.5,60.5
E00092598,41,59
E00092600,51.6,48.4
E00092601,59.5,40.5
E00092673,54.3,45.7
E00092682,56.8,43.2
E00092690,60.2,39.8
E00092691,56.5,43.5
E00092693,51.7,48.3
E00092694,46.7,53.3
E00092695,54.7,45.3
E00093064,62.6,37.4
E00093066,61.4,38.6
E00093067,63.4,36.6
E00093068,65.3,34.7
E00093069,66,34
E00093070,56.9,43.1
E00093090,71,29
E00093091,52.4,47.6
E00093092,48.1,51.9
E00093093,64.1,35.9
E00093094,63.3,36.7
E00093095,55.8,44.2
E00093096,51.2,48.8
E00093097,64.1,35.9
E00093098,54.2,45.8
E00093099,58.5,41.5
E00093100,56.5,43.5
E00093101,60.4,39.6
E00093102,34.2,65.8
E00093103,36,64
E00093104,28.1,71.9
E00093105,28.7,71.3
E00093106,15.3,84.7
E00093107,22.7,77.3
E00093108,44.4,55.6
E00093109,21.3,78.7
E00093110,44.7,55.3
E00093111,35.7,64.3
E00093113,40.2,59.8
E00093115,26.2,73.8
E00093116,50.2,49.8
E00093117,48.2,51.8
E00093118,32.2,67.8
E00093119,27.5,72.5
E00093120,29.8,70.2
E00093121,41.7,58.3
E00093122,37.4,62.6
E00093123,50.4,49.6
E00093124,43.8,56.2
E00093125,52.7,47.3
E00093126,47.7,52.3
E00093127,47.8,52.2
E00093128,53.7,46.3
E00093129,64.3,35.7
E00093130,56.8,43.2
E00093131,68.6,31.4
E00093132,37.7,62.3
E00093134,27.1,72.9
E00093135,65.3,34.7
E00093137,56,44
E00093138,72.9,27.1
E00093140,63.2,36.8
E00093141,60,40
E00093218,54.2,45.8
E00093225,61,39
E00093231,52.4,47.6
E00093232,53.2,46.8
E00093234,54.6,45.4
E00093254,59.5,40.5
E00093262,66.3,33.7
E00093263,63,37
E00093264,60.9,39.1
E00093265,54.4,45.6
E00093266,57.7,42.3
E00093267,64.3,35.7
E00093268,62.7,37.3
E00093269,67.6,32.4
E00093270,59.7,40.3
E00093271,42.1,57.9
E00093272,36.6,63.4
E00093274,34.6,65.4
E00093275,30.1,69.9
E00093276,31.8,68.2
E00093277,45.7,54.3
E00093278,44.8,55.2
E00093279,32,68
E00093280,22.8,77.2
E00093281,37.8,62.2
E00093282,36.8,63.2
E00093283,31.3,68.8
E00093284,38.7,61.3
E00093285,60.3,39.7
E00093286,46.3,53.7
E00093287,40.6,59.4
E00093288,31.3,68.7
E00093289,60,40
E00093290,64.3,35.7
E00093310,57.9,42.1
E00093312,53.6,46.4
E00093313,67.1,32.9
E00093314,54.2,45.8
E00093315,60.7,39.3
E00093316,52.1,47.9
E00093317,63.7,36.3
E00093318,64,36
