geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00092585,72.9,12.1,15
E00092586,82.2,11.4,6.4
E00092587,90.8,5.4,3.8
E00092588,87.4,7.9,4.7
E00092589,83.5,13.2,3.4
E00092590,86,12.4,1.6
E00092591,85.8,10.8,3.4
E00092592,87.6,9.3,3.1
E00092593,79.8,15,5.2
E00092594,67.1,23,9.9
E00092596,72.5,17.8,9.7
E00092597,79.9,12.1,8
E00092598,69.7,18.9,11.4
E00092600,83.8,11.5,4.7
E00092601,89,8.5,2.5
E00092673,89.7,8.8,1.5
E00092682,84.3,12.9,2.8
E00092690,88.8,7.9,3.3
E00092691,84,12.7,3.3
E00092693,85.8,9.3,4.9
E00092694,79,15.5,5.5
E00092695,85,12.7,2.3
E00093064,83.4,11.8,4.8
E00093066,84.7,12.2,3.2
E00093067,85.8,11.9,2.3
E00093068,85.1,9.3,5.5
E00093069,83.1,13,3.9
E00093070,88.3,8.3,3.4
E00093090,74.7,18.4,6.8
E00093091,78.1,15.9,6
E00093092,82.3,14.3,3.4
E00093093,83.3,13.6,3
E00093094,84.5,12.7,2.8
E00093095,79.1,17.4,3.5
E00093096,82.8,9.9,7.3
E00093097,84,12,4
E00093098,80.9,13.8,5.3
E00093099,82.5,14.3,3.2
E00093100,86.3,10.3,3.4
E00093101,84.1,13.1,2.8
E00093102,78.7,14.3,7
E00093103,72.7,17.3,10.1
E00093104,83.5,12.1,4.4
E00093105,66.7,20.5,12.8
E00093106,72.6,20.4,7
E00093107,61.2,23.4,15.4
E00093108,83.1,14.3,2.7
E00093109,48.6,36.5,14.9
E00093110,80.4,15.2,4.5
E00093111,73.5,15.3,11.1
E00093113,80.1,13.9,5.9
E00093115,68.5,18.3,13.2
E00093116,79.5,14.9,5.6
E00093117,76.1,17.7,6.1
E00093118,75.7,13.5,10.8
E00093119,72.3,19,8.7
E00093120,79.9,14.2,5.9
E00093121,71.1,20.8,8.1
E00093122,82.1,11.1,6.8
E00093123,71.4,22.4,6.3
E00093124,75.6,16.3,8
E00093125,81.6,16,2.4
E00093126,77.8,16.1,6
E00093127,83.8,11.4,4.8
E00093128,84.3,11.4,4.2
E00093129,84.3,10.4,5.2
E00093130,86.4,10.9,2.7
E00093131,88.7,9.8,1.5
E00093132,79.3,15.8,4.9
E00093134,74.3,17.6,8.1
E00093135,82.4,12.5,5.1
E00093137,84.3,10.5,5.2
E00093138,88.4,8.6,3.1
E00093140,86,9.7,4.3
E00093141,86.2,9.3,4.5
E00093218,92,7.2,0.8
E00093225,84.5,11.5,4
E00093231,87.5,10.1,2.4
E00093232,86.3,12.2,1.5
E00093234,86.9,9.1,4
E00093254,89.4,6.9,3.6
E00093262,90.3,7,2.7
E00093263,76.7,18.9,4.4
E00093264,82.2,14.1,3.7
E00093265,90.4,9,0.6
E00093266,92.3,4.6,3.1
E00093267,81.1,15.9,3
E00093268,89.8,7.5,2.7
E00093269,89.6,7.9,2.5
E00093270,84.9,9.5,5.6
E00093271,82.2,11.7,6
E00093272,79.8,12.4,7.8
E00093274,82.3,12.6,5
E00093275,83.3,13.2,3.6
E00093276,79.9,14.2,5.9
E00093277,82.8,9.9,7.3
E00093278,84.3,11.3,4.4
E00093279,81.2,13,5.8
E00093280,82.7,13.2,4.1
E00093281,77.1,14.3,8.6
E00093282,76.4,16.1,7.5
E00093283,77.7,14.1,8.1
E00093284,72.7,18.4,9
E00093285,61.5,26,12.5
E00093286,74.8,15,10.2
E00093287,80.7,11.5,7.8
E00093288,69.9,19.6,10.5
