geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00092585,14.5,16.9,56.6,12
E00092586,15.2,19.9,51.7,13.2
E00092587,14.7,22.1,42.1,21.1
E00092588,9.2,17.3,50,23.5
E00092589,18.9,24,38.3,18.9
E00092590,15.5,17.9,48.8,17.9
E00092591,15.7,16.9,57.3,10.1
E00092592,6.7,25.8,54.2,13.3
E00092593,15.2,29.5,42.9,12.4
E00092594,5,25,59,11
E00092596,14.3,21.9,49.5,14.3
E00092597,7.8,21,55.1,16.2
E00092598,12.9,19.7,50.8,16.7
E00092600,14.2,17.9,48.1,19.8
E00092601,10.5,23.7,47.4,18.4
E00092673,10.5,14.9,53.5,21.1
E00092682,11.9,16.9,55.1,16.1
E00092690,13,15.2,50,21.7
E00092691,4.6,24.1,49.4,21.8
E00092693,14,14,53.5,18.6
E00092694,8.8,25.5,51.8,13.9
E00092695,10.4,19.1,51.9,18.6
E00093064,8,20,47,25
E00093066,13.3,23.5,33.7,29.6
E00093067,14.8,18,50.8,16.4
E00093068,11,15.5,56.8,16.8
E00093069,17,15.2,50.9,17
E00093070,12.6,15.8,49.2,22.4
E00093090,25,25.9,40.7,8.3
E00093091,12,29.1,41,17.9
E00093092,16.2,22.9,49.2,11.7
E00093093,24.7,18,38.2,19.1
E00093094,17,17,45.4,20.6
E00093095,17.1,16.2,52.6,14.1
E00093096,8.8,15,58.8,17.5
E00093097,14.6,17.4,47.8,20.2
E00093098,12.1,18.8,45,24.2
E00093099,10.4,16.5,57.3,15.9
E00093100,10.3,13.7,57.1,18.9
E00093101,14.5,16.8,50,18.7
E00093102,10.1,23.9,61.6,4.4
E00093103,10,26.4,53.6,10
E00093104,5.5,20.2,62.6,11.7
E00093105,12.9,23.8,58.4,5
E00093106,8.7,21.7,59.8,9.8
E00093107,9.2,28.7,56.3,5.7
E00093108,18.2,20.4,53.6,7.7
E00093109,9.5,28.6,47.6,14.3
E00093110,14.7,13.7,62.1,9.5
E00093111,12.5,18.8,62.5,6.3
E00093113,8.2,23.1,55.2,13.4
E00093115,9.9,16,67.9,6.2
E00093116,17.2,26.1,51.5,5.2
E00093117,13.3,26.7,50.4,9.6
E00093118,9,23.8,57.4,9.8
E00093119,9.6,17.3,64.4,8.7
E00093120,11.2,21.6,57.5,9.7
E00093121,8,19.4,60,12.6
E00093122,5.9,23.5,61.3,9.2
E00093123,10.5,17.5,57.9,14
E00093124,11.8,18.1,55.6,14.6
E00093125,8.8,18.4,64.9,7.9
E00093126,10.8,26.1,54.1,9
E00093127,8.4,19.6,58.9,13.1
E00093128,11.3,16.5,58.8,13.4
E00093129,15.3,17.3,58.2,9.2
E00093130,7.1,18.6,64.3,10
E00093131,14.8,12.8,63.8,8.7
E00093132,7.8,20.1,60.3,11.9
E00093134,10.3,10.3,65.1,14.4
E00093135,11.7,24.1,56.2,8
E00093137,15.9,18.6,49.7,15.9
E00093138,12.5,16.7,58.3,12.5
E00093140,12.8,20.8,46.4,20
E00093141,15.5,17.1,56.6,10.9
E00093218,8.5,19.9,60.8,10.8
E00093225,13.4,17.9,55.2,13.4
E00093231,10.9,16.4,64.1,8.6
E00093232,8.6,27.2,54.3,9.9
E00093234,5.3,18.5,67.5,8.6
E00093254,11,13.4,48.2,27.4
E00093262,16.9,11.7,39.6,31.8
E00093263,16.4,14.5,56.4,12.7
E00093264,14,19.8,47.9,18.2
E00093265,12.2,15.6,50,22.2
E00093266,13.2,20.6,39.7,26.5
E00093267,11.1,16.7,54.2,18.1
E00093268,22,16.5,35.2,26.4
E00093269,15.7,18,43,23.3
E00093270,15.8,19.3,44.4,20.5
E00093271,9.3,28.7,52.7,9.3
E00093272,7,19.1,64.3,9.6
E00093274,5.4,16.3,70.5,7.8
E00093275,4.6,20.1,64.9,10.3
E00093276,12.1,28.2,54,5.6
E00093277,6.8,19.4,68,5.8
E00093278,10,16.7,66.7,6.7
E00093279,10.1,24.8,58.4,6.7
E00093280,7.5,26.5,57.8,8.2
E00093281,9,21.5,59,10.4
E00093282,7.2,24.8,60.8,7.2
E00093283,11.3,19.8,65.1,3.8
E00093284,6.6,24.5,60.4,8.5
E00093285,8.5,23.7,67.8,0
E00093286,10.2,22.4,61.2,6.1
E00093287,13.1,20,58.5,8.5
