geography_code,heating_type_3a-001,heating_type_3a-002
E00092585,2.6,97.4
E00092586,0.8,99.2
E00092587,4.3,95.7
E00092588,1.2,98.8
E00092589,0.8,99.2
E00092590,1.6,98.4
E00092591,0,100
E00092592,0,100
E00092593,0.8,99.2
E00092594,0,100
E00092596,2.8,97.2
E00092597,0.7,99.3
E00092598,1.6,98.4
E00092600,0,100
E00092601,0,100
E00092673,0,100
E00092682,1.7,98.3
E00092690,0,100
E00092691,3.3,96.7
E00092693,0.6,99.4
E00092694,1.4,98.6
E00092695,1.2,98.8
E00093064,1.3,98.7
E00093066,2.5,97.5
E00093067,1.8,98.2
E00093068,1.6,98.4
E00093069,1.9,98.1
E00093070,0.7,99.3
E00093090,0,100
E00093091,0.6,99.4
E00093092,2.3,97.7
E00093093,0,100
E00093094,2.9,97.1
E00093095,0,100
E00093096,3.3,96.7
E00093097,4.3,95.7
E00093098,3.1,96.9
E00093099,0,100
E00093100,0,100
E00093101,0.6,99.4
E00093102,1.9,98.1
E00093103,1.6,98.4
E00093104,2.8,97.2
E00093105,2.3,97.7
E00093106,0,100
E00093107,0,100
E00093108,2.7,97.3
E00093109,1.8,98.2
E00093110,0,100
E00093111,0.9,99.1
E00093113,0.8,99.2
E00093115,1.3,98.7
E00093116,2.1,97.9
E00093117,2.2,97.8
E00093118,3.5,96.5
E00093119,2.5,97.5
E00093120,0,100
E00093121,1.3,98.7
E00093122,0.8,99.2
E00093123,0,100
E00093124,0.7,99.3
E00093125,0,100
E00093126,2.5,97.5
E00093127,1.8,98.2
E00093128,0.8,99.2
E00093129,0,100
E00093130,0,100
E00093131,0,100
E00093132,2.7,97.3
E00093134,0,100
E00093135,1.7,98.3
E00093137,0,100
E00093138,0,100
E00093140,0,100
E00093141,0.8,99.2
E00093218,0,100
E00093225,1.5,98.5
E00093231,0,100
E00093232,0.9,99.1
E00093234,0,100
E00093254,0.7,99.3
E00093262,1.7,98.3
E00093263,0,100
E00093264,3.6,96.4
E00093265,2.7,97.3
E00093266,3.8,96.2
E00093267,0,100
E00093268,0,100
E00093269,2.4,97.6
E00093270,0,100
E00093271,2.5,97.5
E00093272,0.7,99.3
E00093274,3.6,96.4
E00093275,1.5,98.5
E00093276,0.9,99.1
E00093277,3.2,96.8
E00093278,1.5,98.5
E00093279,0.8,99.2
E00093280,0.9,99.1
E00093281,1.5,98.5
E00093282,2.5,97.5
E00093283,2.7,97.3
E00093284,5.6,94.4
E00093285,1.8,98.2
E00093286,0,100
E00093287,0.8,99.2
E00093288,3.3,96.7
E00093289,0,100
E00093290,1.5,98.5
E00093310,0.6,99.4
E00093312,1.6,98.4
E00093313,0,100
E00093314,0.7,99.3
E00093315,0,100
E00093316,0.8,99.2
E00093317,0.7,99.3
E00093318,0,100
E00093319,0.8,99.2
E00093320,0.7,99.3
E00093321,0,100
E00093322,0,100
E00093338,2.4,97.6
E00093340,0.7,99.3
E00093343,2.7,97.3
E00093348,0.7,99.3
E00093349,1.1,98.9
E00093369,0,100
E00093370,1,99
E00093371,2.6,97.4
E00093372,0.7,99.3
E00093373,1.6,98.4
E00093374,2.8,97.2
E00093375,1.6,98.4
E00093376,0,100
E00093377,0.7,99.3
E00093378,0,100
E00093379,0.8,99.2
E00093389,0,100
E00093390,0.6,99.4
E00093391,0.9,99.1
E00093392,1.2,98.8
E00093393,0,100
E00093394,0,100
E00093395,0,100
E00093396,0,100
E00093397,0,100
E00093398,0.6,99.4
E00093399,2.5,97.5
E00093400,1,99
E00093401,1.7,98.3
E00093402,1.6,98.4
