geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00140750,90.9,9.1
E00140752,90.1,9.9
E00140753,96.7,3.3
E00140754,94.5,5.5
E00140755,95,5
E00140756,91.6,8.4
E00140757,91.4,8.6
E00140758,98.3,1.7
E00140759,93.4,6.6
E00140760,98.3,1.7
E00140761,88,12
E00140762,94,6
E00140763,96.3,3.7
E00140764,94.3,5.7
E00140765,92.9,7.1
E00140766,96.1,3.9
E00140767,88.1,11.9
E00140769,98.1,1.9
E00140770,95.2,4.8
E00140771,94.1,5.9
E00140772,94.8,5.2
E00140773,93.3,6.7
E00140774,99.1,0.9
E00140775,93.2,6.8
E00140776,94.7,5.3
E00140777,93.4,6.6
E00140778,97,3
E00140790,94.5,5.5
E00140791,91.9,8.1
E00140793,91.7,8.3
E00140795,94.4,5.6
E00140796,95.2,4.8
E00140799,95,5
E00140800,97.8,2.2
E00140801,93.8,6.2
E00140802,87.9,12.1
E00140803,93.5,6.5
E00140804,93,7
E00140805,85.7,14.3
E00140807,78.6,21.4
E00140808,82.8,17.2
E00140809,79.6,20.4
E00140810,82.8,17.2
E00140811,87.2,12.8
E00140812,88.3,11.7
E00140813,91.2,8.8
E00140814,90.6,9.4
E00140815,89.9,10.1
E00140816,94.1,5.9
E00140817,83.6,16.4
E00140818,90.6,9.4
E00140819,90.4,9.6
E00140820,88.6,11.4
E00140822,88.4,11.6
E00140823,89.2,10.8
E00140824,89.6,10.4
E00140825,87.6,12.4
E00140826,90.1,9.9
E00140827,90.8,9.2
E00140828,83,17
E00140829,81.4,18.6
E00140830,85.9,14.1
E00140831,93.1,6.9
E00140832,90.2,9.8
E00140833,87.4,12.6
E00140834,78.2,21.8
E00140835,84.2,15.8
E00140836,96.4,3.6
E00140837,87.6,12.4
E00140838,91.6,8.4
E00140839,94.1,5.9
E00140840,91.1,8.9
E00140841,86.9,13.1
E00140842,79.2,20.8
E00140843,94.2,5.8
E00140844,90.4,9.6
E00140845,86.8,13.2
E00140846,76.9,23.1
E00140847,78.3,21.7
E00140848,85.2,14.8
E00140849,84.1,15.9
E00140850,82.6,17.4
E00140851,86.7,13.3
E00140852,81.6,18.4
E00140853,82.7,17.3
E00140854,85.2,14.8
E00140855,81.1,18.9
E00140856,72.1,27.9
E00140857,79.2,20.8
E00140858,77.7,22.3
E00140859,92.9,7.1
E00140860,85.8,14.2
E00140861,66.3,33.7
E00140862,83.9,16.1
E00140863,94,6
E00140864,94.3,5.7
E00140865,90.2,9.8
E00140866,93.9,6.1
E00140867,91.7,8.3
E00140868,93.9,6.1
E00140869,94.1,5.9
E00140870,90.7,9.3
E00140871,90.5,9.5
E00140872,88.7,11.3
E00140873,95.1,4.9
E00140874,90.5,9.5
E00140875,91.3,8.8
E00140876,90.8,9.2
E00140877,94.9,5.1
E00140878,91.9,8.1
E00140879,93,7
E00140880,90.4,9.6
E00140881,90.9,9.1
E00140882,94.9,5.1
E00140883,93.9,6.1
E00140884,94.6,5.4
E00140885,93.4,6.6
E00140886,95.5,4.5
E00140887,92.9,7.1
E00140888,94.2,5.8
