geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00140750,51.5,48.5
E00140752,58.8,41.2
E00140753,64.6,35.4
E00140754,55.9,44.1
E00140755,46.8,53.2
E00140756,65,35
E00140757,41.9,58.1
E00140758,64.5,35.5
E00140759,64.7,35.3
E00140760,64.7,35.3
E00140761,58.3,41.7
E00140762,43.2,56.8
E00140763,51.6,48.4
E00140764,48.9,51.1
E00140765,54.1,45.9
E00140766,50.8,49.2
E00140767,34.9,65.1
E00140769,72.5,27.5
E00140770,71.2,28.8
E00140771,55.2,44.8
E00140772,63.8,36.2
E00140773,63.8,36.2
E00140774,50,50
E00140775,62.8,37.2
E00140776,50.9,49.1
E00140777,49,51
E00140778,55.1,44.9
E00140790,59.7,40.3
E00140791,73,27
E00140793,68.1,31.9
E00140795,66.1,33.9
E00140796,73.8,26.2
E00140799,59.1,40.9
E00140800,54.5,45.5
E00140801,65.7,34.3
E00140802,37.2,62.8
E00140803,58.9,41.1
E00140804,53.6,46.4
E00140805,45.5,54.5
E00140807,36.9,63.1
E00140808,40.7,59.3
E00140809,35.7,64.3
E00140810,35,65
E00140811,50.2,49.8
E00140812,43,57
E00140813,30.2,69.8
E00140814,59.5,40.5
E00140815,42.1,57.9
E00140816,56.3,43.7
E00140817,38.2,61.8
E00140818,50.4,49.6
E00140819,40.8,59.2
E00140820,41.7,58.3
E00140822,51,49
E00140823,54.6,45.4
E00140824,61.8,38.2
E00140825,53.9,46.1
E00140826,54.2,45.8
E00140827,59.6,40.4
E00140828,52.1,47.9
E00140829,73.6,26.4
E00140830,61,39
E00140831,52.7,47.3
E00140832,47.3,52.7
E00140833,58.3,41.7
E00140834,30.1,69.9
E00140835,37.4,62.6
E00140836,39.6,60.4
E00140837,51,49
E00140838,22.5,77.5
E00140839,50.9,49.1
E00140840,53.5,46.5
E00140841,29.3,70.7
E00140842,22.6,77.4
E00140843,43.6,56.4
E00140844,42.2,57.8
E00140845,28.1,71.9
E00140846,28.6,71.4
E00140847,28.8,71.2
E00140848,33,67
E00140849,22.8,77.2
E00140850,51,49
E00140851,30.4,69.6
E00140852,33.8,66.2
E00140853,44.3,55.7
E00140854,33.7,66.3
E00140855,40.4,59.6
E00140856,23.5,76.5
E00140857,23.6,76.4
E00140858,21.8,78.2
E00140859,40.2,59.8
E00140860,52.5,47.5
E00140861,24.6,75.4
E00140862,51.2,48.8
E00140863,67.9,32.1
E00140864,53.9,46.1
E00140865,44,56
E00140866,57.4,42.6
E00140867,55.1,44.9
E00140868,30.5,69.5
E00140869,63.7,36.3
E00140870,67.7,32.3
E00140871,69.6,30.4
E00140872,55.9,44.1
E00140873,71.3,28.7
E00140874,47.7,52.3
E00140875,50.8,49.2
E00140876,58.3,41.7
