areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00015250,63.3,24.7,11.4,0.6,0
E00015251,73,23.5,3.5,0,0
E00015252,38.8,38.8,17.2,5.2,0
E00015253,71.1,21.1,6.1,1.8,0
E00015254,66.1,18.8,11.6,3.6,0
E00015255,67,24.3,8.7,0,0
E00015256,74.8,17.1,7.2,0.9,0
E00015258,68.3,25.4,5.6,0.8,0
E00015259,63.4,29.5,6.3,0.9,0
E00015260,78.9,14.8,3.1,3.1,0
E00015261,69.4,24,5,1.7,0
E00015262,76.6,20.7,1.8,0.9,0
E00015263,52.1,37.5,6.3,4.2,0
E00015265,62.8,28.3,8,0.9,0
E00015266,36.2,31.9,27.7,4.3,0
E00015267,71.9,24,4.1,0,0
E00015280,63.6,25.6,9.1,1.7,0
E00015281,60.4,28.9,8,2.7,0
E00015282,35.5,36.2,21.7,6.6,0
E00015284,62.9,25.8,7.9,3.4,0
E00015286,33.6,34.5,26.1,5.9,0
E00015287,40.1,36.7,19.7,2.7,0.7
E00015289,75.4,19.8,4.8,0,0
E00015290,44.4,35.7,17.5,2.4,0
E00015292,80.2,17.4,2.5,0,0
E00015293,67.9,24.7,4.3,2.5,0.6
E00015294,66.4,29.6,3.2,0.8,0
E00015295,66.9,25.6,6.6,0.8,0
E00015296,68.8,23.2,8,0,0
E00015297,52.8,32,10.4,4,0.8
E00015298,50.7,30.9,14.7,3.7,0
E00015299,60.2,30.1,8.1,0,1.6
E00015300,75.2,20,3.8,1,0
E00015301,54.2,26.8,14.8,4.2,0
E00015302,41,24,20,15,0
E00015303,72.9,18.7,4.7,3.7,0
E00015304,67.6,20.9,8.2,3.3,0
E00015305,45.1,27.8,14.3,11.3,1.5
E00015306,36.8,25.6,28,9.6,0
E00015307,69.1,27.3,3.6,0,0
E00015308,63.5,19.1,13,4.3,0
E00015309,53.1,31.3,11.7,3.9,0
E00015311,62.7,24.2,8.7,4.3,0
E00015312,75.5,19.1,4.5,0.9,0
E00015313,80.6,17.2,2.2,0,0
E00015314,44,39.4,12.8,3.7,0
E00015315,68.7,28.7,1.7,0.9,0
E00015316,63.7,26.7,7.5,2.1,0
E00015317,72.4,22.1,3.4,1.4,0.7
E00015318,51.6,34.4,10.7,3.3,0
E00015319,67.2,23.9,6,3,0
E00015320,40.5,38.7,13.5,7.2,0
E00015321,70.9,20.1,6.3,2.6,0
E00015322,33.6,37.1,14.7,4.3,10.3
E00015323,43.8,34.3,16.2,2.9,2.9
E00015324,69.7,25.4,4.9,0,0
E00015325,54.9,27,11.5,6.6,0
E00015326,47.8,34.5,12.4,4.4,0.9
E00015327,62,28.7,7,2.3,0
E00015328,44,32.8,17.2,6,0
E00015329,68.8,25,6.3,0,0
E00015330,46.9,33.3,11.9,7.9,0
E00015331,38.7,39.4,13.9,8,0
E00015332,32.9,40.1,17.1,9.9,0
E00015333,37.4,40.2,13.1,9.3,0
E00015334,65.5,27.5,7,0,0
E00015335,66.8,22.8,6,4.3,0
E00015336,32.4,29.5,24.5,12.9,0.7
E00015337,55.4,23.2,17,3.6,0.9
E00015338,59.7,34.1,6.2,0,0
E00015339,43.9,36,15.8,4.4,0
E00015340,37.3,44.5,15.5,2.7,0
E00015396,36.4,35.5,19.1,9.1,0
E00015418,63,32.3,3.9,0.8,0
E00015584,35.4,38.6,15.7,8.7,1.6
E00015585,51.6,29.3,15.3,3.8,0
E00015586,37.1,42.3,13.4,7.2,0
E00015587,46.3,37.2,13.2,3.3,0
E00015588,35.4,41.9,17.2,5.6,0
E00015589,30,38.3,24.2,7.5,0
E00015591,36.5,38.1,20.1,5.3,0
E00015594,40.2,41,12.8,5.1,0.9
E00015595,60.8,30.2,8,1,0
E00015600,38.1,39.8,18.6,3.5,0
E00015601,37.5,44.1,16.9,1.5,0
E00015603,44.7,36,14.9,3.5,0.9
E00015604,69.5,21.4,8.4,0.8,0
E00015608,67.4,22.5,7.8,2.3,0
E00015793,68.7,24.2,7.1,0,0
E00022507,75,20.8,3.3,0.8,0
E00022508,77.1,19,3.3,0.7,0
E00022510,68.2,23.8,6,2,0
E00022679,74.2,16.6,6,3.3,0
E00022714,73.6,21.9,4,0,0.5
E00022718,69,19,9.2,2.8,0
E00022812,37.3,35.3,21.6,5.2,0.7
E00022813,59.6,31.5,7.9,1.1,0
E00022814,68.1,24.8,5.7,1.4,0
E00022815,43.1,24.2,24.8,7.8,0
E00022816,36.1,30.9,14.4,18.6,0
E00022817,48.1,27.8,17.3,4.9,1.9
E00022818,37.1,33.9,18.5,9.7,0.8
E00022819,75.7,16.4,6.4,0.7,0.7
E00022820,36.2,37.1,20,6.7,0
E00022821,46.6,31.9,15.2,5.8,0.5
E00022822,31,33.3,22.5,12.4,0.8
E00022823,24,41.1,26,7.5,1.4
E00022825,43.9,34.2,16.8,5.2,0
E00022826,19.4,37.9,26.6,12.9,3.2
E00022827,31.3,27.6,30.6,9,1.5
E00022828,47.5,34.2,13.3,5.1,0
E00022829,52.9,36.5,9.4,1.2,0
E00022830,32.7,34.5,22.4,6.1,4.2
E00022832,60.4,26.4,11.1,2.1,0
E00022834,18.6,40.7,27.9,11.4,1.4
E00022838,47.9,25.6,20.5,5.1,0.9
E00022844,38.7,38.7,14.2,7.5,0.9
E00022845,63.5,27.1,8.3,1,0
E00022846,33.3,35.6,23,8,0
E00022847,33,44.7,14.9,6.4,1.1
E00022848,38.2,38.2,16.3,5.7,1.6
E00022849,45.8,31.8,16.7,5.2,0.5
E00022850,71.7,19.7,4.6,4,0
E00022851,36.8,36.8,17.6,7.2,1.6
E00022852,36,36,19.8,8.1,0
E00022853,62.8,21.6,9.5,6,0
E00022854,53.7,26.5,15.4,4.4,0
E00022855,24.2,41.4,27.3,5.5,1.6
E00022856,40.7,29.3,22,8.1,0
E00022857,61.7,25.1,10.3,2.3,0.6
E00022858,67.7,24.7,5.7,1.9,0
E00022908,77.8,19.4,2.8,0,0
E00022910,61.2,33.1,5.1,0.6,0
E00022911,59,30.4,9.3,1.2,0
E00022912,71.9,23.4,4.7,0,0
E00022914,75.2,19.5,4.3,1,0
E00022915,73.5,20.4,3.5,2.7,0
E00022916,72.9,17.4,9,0,0.7
E00022917,73.2,24.4,0.8,1.6,0
E00022919,73.2,20.4,4.9,1.4,0
E00022920,77.8,16.7,4.6,0,0.9
E00022921,61.5,29.2,7.3,2.1,0
E00022922,62.2,25.2,9.8,2.8,0
E00022923,65.6,30.5,3.1,0.8,0
E00022924,69.5,25.2,4.6,0.7,0
E00022925,67.3,29.7,3,0,0
E00022926,52.9,34.6,9.6,2.9,0
E00022927,70.8,23.2,5.4,0.6,0
E00022928,76.2,19.9,4,0,0
E00022929,69.4,28.1,2.5,0,0
E00022930,71.2,23.4,4.5,0.9,0
E00022931,77.4,18.5,3.4,0,0.7
E00022932,75.7,19.3,5,0,0
E00022933,78.3,15.3,5.7,0.6,0
E00022934,78,17.1,3.3,1.6,0
E00022935,67.9,21.7,6.6,3.8,0
E00022936,69.1,23.5,7.4,0,0
E00022937,74.8,20,4.4,0.7,0
E00022938,70.1,23.8,4.1,2,0
E00022939,64.2,28.4,5.2,1.5,0.7
E00022940,65,25.2,4.9,4.9,0
E00022941,79.7,17.1,3.3,0,0
E00022942,72.5,15,11.8,0.7,0
E00022943,69.6,21.7,7,1.7,0
E00022944,73.5,21.4,4.3,0.9,0
E00022945,66.7,24.2,5.8,3.3,0
E00022946,65.8,20.8,8.7,4.7,0
E00022947,63.3,28.3,5.8,1.7,0.8
E00022949,79.2,16.9,3.1,0.8,0
E00022952,70.2,25,2.9,1,1
E00022953,40.9,37,19.7,2.4,0
E00022954,42.9,31.6,21.4,4.1,0
E00022956,59.1,23.8,12.8,4.3,0
E00022958,55.5,27.7,10.9,5,0.8
E00022959,40.2,38.6,17.4,3.8,0
E00022960,60.6,29.9,6.6,2.9,0
E00022961,41.8,32.1,19.4,6,0.7
E00022962,48.5,28.5,18.5,2.3,2.3
E00022963,61,27.1,8.5,3.4,0
E00022964,55.1,29.4,11.8,3.7,0
E00022965,62.1,26.5,9.8,1.5,0
