areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00015250,61.3,38.7
E00015251,69.3,30.7
E00015252,66.1,33.9
E00015253,73,27
E00015254,71.6,28.4
E00015255,69.2,30.8
E00015256,77.6,22.4
E00015258,78.2,21.8
E00015259,74.1,25.9
E00015260,74,26
E00015261,75.1,24.9
E00015262,75.9,24.1
E00015263,57.4,42.6
E00015265,65.6,34.4
E00015266,50.8,49.2
E00015267,71.9,28.1
E00015280,65,35
E00015281,66.3,33.7
E00015282,49.7,50.3
E00015284,63.4,36.6
E00015286,56.7,43.3
E00015287,55.1,44.9
E00015289,72,28
E00015290,67.9,32.1
E00015292,70.1,29.9
E00015293,58.7,41.3
E00015294,64.7,35.3
E00015295,74.6,25.4
E00015296,65,35
E00015297,63.1,36.9
E00015298,58.3,41.7
E00015299,74.5,25.5
E00015300,78.2,21.8
E00015301,61.1,38.9
E00015302,53.8,46.2
E00015303,73.5,26.5
E00015304,67.8,32.2
E00015305,67.8,32.2
E00015306,48.5,51.5
E00015307,70.8,29.2
E00015308,68.8,31.2
E00015309,70.6,29.4
E00015311,57.3,42.7
E00015312,67.8,32.2
E00015313,68,32
E00015314,60,40
E00015315,69.8,30.2
E00015316,64.4,35.6
E00015317,69.2,30.8
E00015318,68.7,31.3
E00015319,69.9,30.1
E00015320,64.5,35.5
E00015321,60.6,39.4
E00015322,63.1,36.9
E00015323,64.6,35.4
E00015324,60,40
E00015325,65.6,34.4
E00015326,50,50
E00015327,58.5,41.5
E00015328,62.1,37.9
E00015329,64.1,35.9
E00015330,61.3,38.7
E00015331,63.2,36.8
E00015332,51.3,48.7
E00015333,61.3,38.8
E00015334,70.6,29.4
E00015335,67.2,32.8
E00015336,69.4,30.6
E00015337,72.2,27.8
E00015338,70.6,29.4
E00015339,67.6,32.4
E00015340,65.4,34.6
E00015396,62.9,37.1
E00015418,69.1,30.9
E00015584,54.4,45.6
E00015585,48.9,51.1
E00015586,46,54
E00015587,47.4,52.6
E00015588,55.5,44.5
E00015589,50,50
E00015591,55.1,44.9
E00015594,60.8,39.2
E00015595,63.3,36.7
E00015600,52.8,47.2
E00015601,55.7,44.3
E00015603,67,33
E00015604,70.8,29.2
E00015608,68.2,31.8
E00015793,66.4,33.6
E00022507,72.7,27.3
E00022508,71.8,28.2
E00022510,71.3,28.7
E00022679,63.3,36.7
E00022714,65.4,34.6
E00022718,70.4,29.6
E00022812,58.3,41.7
E00022813,68.4,31.6
E00022814,79.1,20.9
E00022815,57.4,42.6
E00022816,66.1,33.9
E00022817,56.1,43.9
E00022818,58.5,41.5
E00022819,78.3,21.7
E00022820,51.3,48.7
E00022821,51.5,48.5
E00022822,61.2,38.8
E00022823,55.9,44.1
E00022825,54.5,45.5
E00022826,58.9,41.1
E00022827,45.2,54.8
E00022828,46.9,53.1
E00022829,24.5,75.5
E00022830,49.1,50.9
E00022832,43.5,56.5
E00022834,62.4,37.6
E00022838,54.9,45.1
E00022844,57.2,42.8
E00022845,60.1,39.9
E00022846,60.7,39.3
E00022847,57.7,42.3
E00022848,54,46
E00022849,59.8,40.2
E00022850,52.4,47.6
E00022851,70.7,29.3
E00022852,49.2,50.8
E00022853,61,39
E00022854,65.8,34.2
E00022855,52.9,47.1
E00022856,72.5,27.5
E00022857,68.9,31.1
E00022858,64.4,35.6
E00022908,70.3,29.7
E00022910,59.7,40.3
E00022911,49.6,50.4
E00022912,57.6,42.4
E00022914,65.4,34.6
E00022915,65.6,34.4
E00022916,60.5,39.5
E00022917,66,34
E00022919,61,39
E00022920,64.6,35.4
E00022921,69.1,30.9
E00022922,61.8,38.2
E00022923,63.7,36.3
E00022924,62.3,37.7
E00022925,70.1,29.9
E00022926,64.3,35.7
E00022927,63.6,36.4
E00022928,67.1,32.9
E00022929,61.2,38.8
E00022930,66.2,33.8
E00022931,69,31
E00022932,65.8,34.2
E00022933,68,32
E00022934,68,32
E00022935,73.8,26.2
E00022936,70.6,29.4
E00022937,69.9,30.1
E00022938,68.5,31.5
E00022939,67.9,32.1
E00022940,50.5,49.5
E00022941,72.1,27.9
E00022942,66.6,33.4
E00022943,73.6,26.4
E00022944,73.4,26.6
E00022945,66,34
E00022946,69.3,30.7
E00022947,62.8,37.2
E00022949,66.4,33.6
E00022952,66,34
E00022953,35.2,64.8
E00022954,52.1,47.9
E00022956,65.4,34.6
E00022958,50.9,49.1
E00022959,36.1,63.9
E00022960,62.4,37.6
E00022961,84.3,15.7
E00022962,78.4,21.6
E00022963,66.9,33.1
E00022964,75.1,24.9
E00022965,59.9,40.1
E00022966,60.1,39.9
E00022967,69.5,30.5
E00022968,56.1,43.9
E00022969,74.4,25.6
E00022970,65.1,34.9
E00022976,53.9,46.1
E00022977,65.8,34.2
E00022978,61.5,38.5
E00022979,54.6,45.4
E00022980,52.5,47.5
E00022981,57.7,42.3
E00022982,48.6,51.4
E00022983,55.6,44.4
E00022984,59.9,40.1
E00022985,58.7,41.3
E00022987,65.3,34.7
E00022988,49.6,50.4
E00022989,43.5,56.5
E00022990,52.6,47.4
E00022991,54.2,45.8
E00022992,54.4,45.6
E00022993,58.9,41.1
E00022994,34,66
E00022995,58.3,41.7
E00022996,42.6,57.4
E00022997,44.5,55.5
E00022998,60.4,39.6
E00022999,65.8,34.2
E00023000,46.5,53.5
E00023044,63.1,36.9
E00023045,55.8,44.2
E00023046,51.2,48.8
E00023047,61.1,38.9
E00023048,61.3,38.8
E00023052,66,34
E00023053,58.8,41.2
E00023054,58.4,41.6
E00023055,50.3,49.7
E00023056,50,50
E00023057,45.2,54.8
E00023058,56,44
E00023059,52.5,47.5
E00023060,52.8,47.2
E00023061,47.4,52.6
E00023062,58.3,41.7
E00023063,63.4,36.6
E00023064,51.1,48.9
E00023065,51.4,48.6
E00023066,55.7,44.3
E00023067,49.3,50.7
E00023068,56.3,43.8
E00023069,56.6,43.4
E00023070,50.9,49.1
E00023071,48,52
E00023073,71.3,28.7
E00023074,59.7,40.3
E00023075,59,41
E00023076,65.7,34.3
E00023079,56.9,43.1
E00023080,56.5,43.5
E00023081,70.2,29.8
E00023082,53.4,46.6
E00023083,71.6,28.4
E00023084,58.3,41.7
E00023085,58.9,41.1
E00023086,62.7,37.3
E00023087,59.2,40.8
E00023088,55.4,44.6
E00023089,62.1,37.9
E00023091,58,42
E00023092,56.6,43.4
E00023093,78,22
E00023094,75.7,24.3
E00023095,70.4,29.6
E00023096,59.3,40.7
E00023097,65.2,34.8
E00023098,72.6,27.4
E00023099,66.1,33.9
E00023100,65.6,34.4
E00023101,67.5,32.5
E00023102,70.2,29.8
E00023103,63.6,36.4
E00023104,67.7,32.3
E00023105,67.8,32.2
E00023106,65.3,34.7
E00023107,67.9,32.1
E00023108,67.4,32.6
E00023109,67,33
E00023110,67.7,32.3
E00023111,66.3,33.7
E00023112,74.8,25.2
E00023113,68.8,31.2
E00023114,78.3,21.7
E00023115,74.7,25.3
E00023116,80.7,19.3
E00023117,60.9,39.1
E00023118,63.3,36.7
E00023119,73.2,26.8
E00023120,77.8,22.2
E00023121,76.8,23.2
E00023122,70.5,29.5
E00023123,68.9,31.1
E00023124,59.9,40.1
E00023125,65.9,34.1
E00023126,76.7,23.3
E00023127,70.5,29.5
E00023128,61.4,38.6
E00023129,66.4,33.6
E00023130,54.9,45.1
E00023131,62,38
E00023132,63.8,36.2
E00023133,65.5,34.5
E00023134,62.3,37.7
E00023135,70.3,29.7
E00023136,64.6,35.4
E00023137,65.2,34.8
E00023138,66.1,33.9
E00023278,67.9,32.1
E00170942,48.2,51.8
E00170960,58,42
E00170968,24.7,75.3
E00171046,54.9,45.1
E00171055,54.1,45.9
E00171061,42.1,57.9
E00171063,50.7,49.3
E00171066,48.5,51.5
E00171068,43.5,56.5
E00171520,70.1,29.9
E00171550,65.6,34.4
E00177522,70.1,29.9
E00177529,66.8,33.2
E00177582,52.8,47.2
E00177641,55.9,44.1
E00183095,51,49
E00183096,53.5,46.5
E00183097,36.3,63.7
E00183105,61.1,38.9
E00183106,55.2,44.8
E00183107,49.8,50.2
E00183131,33.7,66.3
E00183136,59.9,40.1
E00183155,59.9,40.1
E00183159,47.3,52.7
E00183162,50.4,49.6
E00183163,59.7,40.3
E00183164,37.7,62.3
E00183169,62.9,37.1
E00183170,52,48
E00183178,42,58
E00183183,51.6,48.4
E00183205,49.6,50.4
E00183212,30.8,69.2
