areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00015250,70.5,1.7,25.6,2.2
E00015251,66.4,1.6,31.6,0.4
E00015252,85.3,0.9,13.8,0
E00015253,78.2,0.9,17.4,3.5
E00015254,82.8,0,15.6,1.6
E00015255,79.9,0.6,15.9,3.6
E00015256,74.9,0,23,2.1
E00015258,88.7,0.3,10.5,0.6
E00015259,75.2,1.9,21.2,1.6
E00015260,84.4,0.6,13.2,1.8
E00015261,84.8,0.3,14.1,0.9
E00015262,65.9,1.2,31.3,1.6
E00015263,78.5,2.2,17.8,1.5
E00015265,80.1,0.7,17.2,2.1
E00015266,90.6,0,8.3,1.1
E00015267,71.6,1,24,3.4
E00015280,60.3,0.9,36.8,2.1
E00015281,72.5,1.4,24.6,1.4
E00015282,77.4,1.4,17.9,3.2
E00015284,88.1,0,11.4,0.5
E00015286,87.3,1.5,9.8,1.5
E00015287,85.9,0.5,12.4,1.1
E00015289,75.8,0.8,22.8,0.5
E00015290,84.8,0.5,13.3,1.3
E00015292,84.5,0.9,11.8,2.9
E00015293,56.1,0.2,37.6,6.1
E00015294,75.3,0.8,21.9,2
E00015295,84.4,0.4,14.1,1.1
E00015296,74.6,1.1,22.9,1.4
E00015297,88.7,1.1,10.3,0
E00015298,77.5,1.3,19.6,1.6
E00015299,74,0.8,24,1.1
E00015300,71,0.4,27.5,1.2
E00015301,76.2,0.8,22.5,0.4
E00015302,92.4,0,6.6,1
E00015303,72,0,27.6,0.4
E00015304,82.4,0,14.7,2.9
E00015305,83.1,0.6,14.8,1.5
E00015306,87.2,1.7,10.2,0.9
E00015307,78.6,0.8,18.3,2.4
E00015308,73.6,0,25.6,0.8
E00015309,76.7,1.6,21.1,0.6
E00015311,62.2,1.4,29.7,6.7
E00015312,82.3,0.4,15.2,2.2
E00015313,75.8,1.5,21.7,1
E00015314,65.1,2.5,27.7,4.7
E00015315,66.7,1.6,29.5,2.3
E00015316,72.8,0.6,22.4,4.2
E00015317,81.2,0.3,16.2,2.2
E00015318,85.3,0.4,12.6,1.8
E00015319,72.5,1.7,24,1.7
E00015320,91.3,2.8,4.7,1.2
E00015321,63.7,1.2,31.4,3.8
E00015322,76.6,0.4,21.3,1.7
E00015323,75.3,0.4,22.2,2.1
E00015324,69.9,1.4,25.4,3.3
E00015325,78.3,0.9,18.9,1.8
E00015326,82.9,0,15.3,1.8
E00015327,70,0.4,25.7,3.8
E00015328,80.2,0.6,18,1.2
E00015329,80,1.6,15.2,3.2
E00015330,79.4,0.9,18.8,0.9
E00015331,80.8,0.3,16,2.9
E00015332,93.1,0,5.8,1
E00015333,84.9,0,15.1,0
E00015334,70.6,1.2,26.4,1.8
E00015335,70.4,1.2,26,2.4
E00015336,80,1.6,17.4,1
E00015337,82.7,0.4,14.9,2
E00015338,66.2,0.7,32.5,0.7
E00015339,80.1,0.6,17.8,1.5
E00015340,89.7,0,10,0.3
E00015396,78.9,1.3,19.2,0.6
E00015418,53.1,2.1,41.4,3.4
E00015584,80.8,0.3,18.3,0.6
E00015585,78.2,0.8,18.8,2.2
E00015586,85.6,0.4,13.3,0.8
E00015587,78.4,0.2,18.7,2.7
E00015588,87.7,0.7,10.8,0.8
E00015589,89.8,1.1,8.3,0.8
E00015591,88.1,1.1,10.2,0.6
E00015594,90.8,0,8.9,0.3
E00015595,67.1,1.5,30.8,0.7
E00015600,88.1,0.6,9.2,2.1
E00015601,87.6,0,11.8,0.6
E00015603,81.9,0.7,16.1,1.3
E00015604,79,1.4,19.2,0.4
E00015608,74.1,1.7,23.1,1
E00015793,81.4,0.9,16.9,0.9
E00022507,78.7,1.2,19,1.2
E00022508,87.2,0.5,11.9,0.5
E00022510,85.3,0.2,12.8,1.6
E00022679,68.9,0,30.1,1
E00022714,63,1,33.2,2.9
E00022718,74.7,0.3,22.8,2.1
E00022812,88.6,0.5,9.4,1.5
E00022813,69.8,1.3,26.8,2.3
E00022814,79.6,0,17.7,2.7
E00022815,87,0.3,11.9,0.8
E00022816,85.5,0,14.1,0.4
E00022817,83.1,0,15.1,1.7
E00022818,92.3,0,6.7,1.1
E00022819,68.7,1.6,28.1,1.6
E00022820,86.9,0,10.5,2.6
E00022821,76.2,1.1,20.4,2.3
E00022822,85.6,0.9,13.1,0.4
E00022823,91.3,0.3,8.2,0.3
E00022825,79.3,1.9,18.5,0.3
