areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00015250,73,25.6,1.4
E00015251,78.9,18.7,2.4
E00015252,80.4,15.5,4.1
E00015253,80.8,16.4,2.8
E00015254,73.8,22.7,3.4
E00015255,76.9,21.4,1.6
E00015256,81.2,18,0.8
E00015258,80.8,15.1,4.1
E00015259,84.2,14.6,1.3
E00015260,81.4,16.6,2
E00015261,90.6,7.6,1.8
E00015262,78.7,18.5,2.8
E00015263,73.7,24.1,2.2
E00015265,74.8,20,5.2
E00015266,67.4,22.7,9.9
E00015267,83.1,14.3,2.7
E00015280,76.6,20.9,2.6
E00015281,74.4,24,1.7
E00015282,66.3,29.2,4.5
E00015284,71.1,25.1,3.7
E00015286,67.3,25.9,6.8
E00015287,71,25.5,3.5
E00015289,82.8,15.6,1.6
E00015290,76.9,19.2,3.9
E00015292,80.8,18.1,1.1
E00015293,65.4,32.9,1.7
E00015294,79.8,17.9,2.4
E00015295,83.8,13.9,2.3
E00015296,75.4,21.4,3.2
E00015297,77.3,18.2,4.5
E00015298,64.3,29.3,6.4
E00015299,75,16.7,8.3
E00015300,81.9,15,3.1
E00015301,77.4,19.4,3.2
E00015302,68.2,22.6,9.2
E00015303,84.1,14.1,1.8
E00015304,72.5,24.1,3.4
E00015305,83.6,13.4,3
E00015306,61.4,34.3,4.2
E00015307,78.4,20.8,0.8
E00015308,83.4,14.7,1.9
E00015309,72.4,21,6.6
E00015311,67.6,28.2,4.2
E00015312,73.3,25,1.7
E00015313,83.8,15.7,0.5
E00015314,65,30,5.1
E00015315,76.6,21.9,1.6
E00015316,74.6,23.7,1.8
E00015317,77,20.4,2.5
E00015318,77.8,19.4,2.9
E00015319,76.9,20.7,2.4
E00015320,80.5,10.2,9.4
E00015321,71.9,25.1,3
E00015322,62.1,23.5,14.4
E00015323,75.5,21.9,2.5
E00015324,69.3,28,2.7
E00015325,78.3,17.6,4.1
E00015326,64.4,29.3,6.2
E00015327,69.8,28.1,2.1
E00015328,71.4,23.5,5.1
E00015329,68.5,27.6,3.9
E00015330,73.8,19.6,6.6
E00015331,77.8,16.5,5.7
E00015332,63.3,30.3,6.4
E00015333,72.1,23.3,4.6
E00015334,80,18.8,1.2
E00015335,75.9,21,3.1
