areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00015250,84.9,7.8,0.6,6.6
E00015251,87.8,7.8,0.9,3.5
E00015252,79.5,12,0.9,7.7
E00015253,92,4.5,0,3.6
E00015254,80.4,13.4,0,6.3
E00015255,85.8,10.6,1.8,1.8
E00015256,93.7,1.8,0.9,3.6
E00015258,89.8,7.1,0.8,2.4
E00015259,84.8,10.7,0.9,3.6
E00015260,87.3,7.9,0.8,4
E00015261,88.1,9.3,0,2.5
E00015262,89.2,3.6,0,7.2
E00015263,79.2,6.3,2.1,12.5
E00015265,81,9.5,1.7,7.8
E00015266,71.9,7.3,4.2,16.7
E00015267,91.1,5.6,0.8,2.4
E00015280,82.8,5.7,1.6,9.8
E00015281,80.7,9.6,1.1,8.6
E00015282,73.4,10.4,1.3,14.9
E00015284,80.9,6.7,2.2,10.1
E00015286,72.5,10,9.2,8.3
E00015287,79.5,13,3.4,4.1
E00015289,92.2,4.8,0,3
E00015290,77.8,11.9,3.2,7.1
E00015292,82.5,11.7,1.7,4.2
E00015293,79.6,14.8,0.6,4.9
E00015294,91.9,1.6,0.8,5.7
E00015295,92.6,4.1,0.8,2.5
E00015296,84,11.2,0.8,4
E00015297,79,9.7,2.4,8.9
E00015298,72.1,14.7,2.2,11
E00015299,92.6,4.1,0,3.3
E00015300,89.6,7.5,0.9,1.9
E00015301,88.8,3.5,2.8,4.9
E00015302,78.2,6.9,0,14.9
E00015303,93.5,1.9,1.9,2.8
E00015304,85.1,6.1,1.1,7.7
E00015305,88,6.8,0.8,4.5
E00015306,72,10.4,0.8,16.8
E00015307,86.5,5.4,0.9,7.2
E00015308,77.4,13,0,9.6
E00015309,83.6,8.6,0,7.8
E00015311,77.2,5.1,1.9,15.8
E00015312,84.5,4.5,1.8,9.1
E00015313,87.1,7.5,1.1,4.3
E00015314,77.3,11.8,2.7,8.2
E00015315,88.1,5.9,0.8,5.1
E00015316,83.4,7.6,1.4,7.6
E00015317,87.1,4.1,2,6.8
E00015318,83.6,6.6,0.8,9
E00015319,85.1,9,0.7,5.2
E00015320,82.1,10.7,2.7,4.5
E00015321,81.5,8.5,0.5,9.5
E00015322,79.8,8.8,0,11.4
E00015323,82.7,11.5,0,5.8
E00015324,83.8,7.6,0,8.6
E00015325,89.3,4.1,0,6.6
E00015326,73.7,6.1,2.6,17.5
E00015327,79.8,9.3,0,10.9
E00015328,75.2,11.1,2.6,11.1
E00015329,95.4,4.6,0,0
E00015330,77.5,12.4,3.4,6.7
E00015331,78.4,10.8,5.8,5
E00015332,61.9,10.3,10.3,17.4
E00015333,73.8,11.2,4.7,10.3
E00015334,81.7,9.2,0.7,8.5
E00015335,84.2,7.7,0,8.2
E00015336,81.2,8.7,0.7,9.4
E00015337,89.4,7.1,2.7,0.9
E00015338,88.4,8.5,0,3.1
E00015339,84.2,8.8,0,7
E00015340,76.4,12.7,2.7,8.2
E00015396,71.3,17.6,4.6,6.5
E00015418,84.5,9.3,0,6.2
E00015584,59.1,19.7,1.6,19.7
E00015585,61.7,19.5,0,18.8
E00015586,57.3,20.8,4.2,17.7
E00015587,68.2,16.9,0.4,14.5
E00015588,60.4,23.9,7.6,8.1
E00015589,52.9,28.1,5,14
E00015591,68.6,14.9,1.6,14.9
E00015594,72,13.6,3.4,11
E00015595,80.2,8.6,0,11.2
E00015600,62.8,20.4,3.5,13.3
E00015601,65.2,18.5,2.2,14.1
E00015603,68.7,15.7,5.2,10.4
E00015604,82.3,11.5,0.8,5.4
E00015608,82.9,11.6,0,5.4
E00015793,80.8,14.1,0,5.1
E00022507,83.5,13.2,0,3.3
E00022508,84.4,8.4,3.2,3.9
E00022510,87.3,6.7,3.3,2.7
E00022679,84,8,0,8
E00022714,86.1,7,0.5,6.5
E00022718,88,7,0,4.9
E00022812,68.6,16.3,5.9,9.2
E00022813,81,7.3,3.9,7.8
E00022814,91.5,6.4,0,2.1
E00022815,74.5,10.5,2,13.1
E00022816,72.4,18.4,2,7.1
E00022817,73.9,11.8,1.2,13
E00022818,77.4,5.6,5.6,11.3
E00022819,87.3,9.9,0,2.8
E00022820,71.7,8.5,0,19.8
E00022821,64.6,13.5,5.2,16.7
E00022822,66.9,6.9,2.3,23.8
E00022823,69.9,12.3,4.8,13
E00022825,72.3,11,1.9,14.8
E00022826,66.9,10.7,8.3,14
E00022827,54.9,15,6.8,23.3
E00022828,68.2,11.5,2.5,17.8
E00022829,76.5,12.9,2.4,8.2
E00022830,61.8,13.9,6.1,18.2
E00022832,63.9,16,2.8,17.4
E00022834,66.4,13.6,5.7,14.3
E00022838,66.4,11.7,4.2,17.8
E00022844,75.7,13.1,0,11.2
E00022845,73.2,16.5,0,10.3
E00022846,73.6,8,4.6,13.8
E00022847,70.2,13.8,4.3,11.7
E00022848,56,21.6,5.6,16.8
E00022849,78.5,9.9,1.6,9.9
E00022850,73.4,8.7,3.5,14.5
E00022851,79.4,11.9,2.4,6.3
E00022852,60.9,21.8,4.6,12.6
E00022853,81.5,6.5,0.5,11.5
E00022854,82.4,8.1,2.2,7.4
E00022855,72.1,10.9,5.4,11.6
E00022856,87.8,6.5,0,5.7
E00022857,84.4,7.5,0.6,7.5
E00022858,86.1,5.7,1.9,6.3
E00022908,81.3,14,0.9,3.7
E00022910,84.8,9.6,0.6,5.1
E00022911,74.8,6.9,0,18.2
E00022912,73.4,12.5,4.7,9.4
E00022914,83.4,6.2,2.8,7.6
E00022915,87.4,5.4,0.9,6.3
E00022916,83.2,4.9,0.7,11.2
E00022917,83.5,8.7,0.8,7.1
E00022919,78.7,12.1,0,9.2
E00022920,84.3,13,0,2.8
E00022921,90.6,5.2,0,4.2
E00022922,85.3,7,2.1,5.6
E00022923,83.5,7.1,2.4,7.1
E00022924,78.8,4.6,1.3,15.2
E00022925,88.2,6.9,0,4.9
E00022926,87.5,5.9,0.7,5.9
E00022927,82.7,10.1,1.2,6
E00022928,80.9,8.6,5.9,4.6
E00022929,81.1,9.8,4.1,4.9
E00022930,84.8,10.7,1.8,2.7
E00022931,79.9,6.9,6.3,6.9
E00022932,84.2,10.1,3.6,2.2
E00022933,83.3,7.1,5.8,3.8
E00022934,79.2,12.5,2.5,5.8
E00022935,88.1,6.9,1,4
E00022936,84.6,6.6,6.6,2.2
E00022937,78.5,8.9,5.9,6.7
E00022938,83.4,8.3,3.4,4.8
E00022939,85.8,6,3.7,4.5
E00022940,64.1,21.4,6.2,8.3
E00022941,91.7,5,0.8,2.5
E00022942,79.1,9.2,4.6,7.2
E00022943,83.8,6,5.1,5.1
E00022944,84.6,7.7,1.7,6
E00022945,81,9.9,2.5,6.6
E00022946,82.9,8.2,1.4,7.5
E00022947,81.5,5.9,3.4,9.2
E00022949,75.2,10.9,7,7
E00022952,82.7,7.7,1,8.7
E00022953,48.4,18.5,4.8,28.2
E00022954,64.3,18.4,5.1,12.2
E00022956,73.8,7.9,1.2,17.1
E00022958,67.2,10.1,2.5,20.2
E00022959,49.6,25.6,2.3,22.6
E00022960,81.8,8.8,2.2,7.3
E00022961,89.5,5.3,0.8,4.5
E00022962,92.2,3.9,0.8,3.1
E00022963,79.7,11,0,9.3
E00022964,89.7,5.9,0,4.4
E00022965,80.6,11.6,0,7.8
E00022966,78.5,13.9,0.7,6.9
E00022967,87.3,6,0,6.7
E00022968,75,8.6,3.1,13.3
E00022969,93.1,4.3,1.7,0.9
E00022970,79.9,10.4,2.2,7.5
E00022976,60.6,16.1,5.8,17.4
E00022977,80.2,9.5,3.2,7.1
E00022978,84.8,6.1,3,6.1
E00022979,77.7,8.9,1.8,11.6
E00022980,67.5,17.2,2.6,12.6
E00022981,69.8,11.6,3.1,15.5
E00022982,59.5,18.3,7.1,15.1
E00022983,86.8,10.3,0,2.9
E00022984,82.7,5.4,3.6,8.3
E00022985,70.2,14.9,6.1,8.8
E00022987,86.7,6.2,0.9,6.2
E00022988,75,9,4,12
E00022989,74.3,8.8,1.5,15.4
E00022990,69.2,13.7,3.4,13.7
E00022991,67.2,14.2,3,15.7
E00022992,73.6,7.6,1.4,17.4
E00022993,71.6,17.2,4.3,6.9
E00022994,52.4,29.1,0,18.4
E00022995,75.9,6.3,3.1,14.7
E00022996,69.7,14.8,0,15.6
E00022997,68.5,11.2,7,13.3
E00022998,81.1,11.3,2.8,4.7
E00022999,82,10.1,3.4,4.5
E00023000,62.7,13.7,5,18.6
E00023044,82.2,7.6,0.8,9.3
E00023045,73,14.5,0.6,11.9
E00023046,62,19.6,2.2,16.3
E00023047,78.6,7.1,0,14.3
E00023048,84.2,5,1.7,9.2
E00023052,86.8,2.8,3.8,6.6
E00023053,77.7,9.8,2.7,9.8
E00023054,79.4,5.6,1.9,13.1
E00023055,73,7.5,0,19.5
E00023056,68.9,5.4,4.1,21.6
E00023057,59.4,32.9,1.3,6.5
E00023058,77.7,8.5,5.3,8.5
E00023059,70.4,8,3.2,18.4
E00023060,79.4,11.1,1.6,7.8
E00023061,69.4,7.6,1.3,21.7
E00023062,76.3,12.3,0.9,10.5
E00023063,86.5,4.1,2,7.4
E00023064,70.4,12.6,5.2,11.9
E00023065,69,16.7,3.2,11.1
E00023066,70.3,9.3,2.9,17.4
E00023067,64.4,14.1,4,17.4
E00023068,68.3,15.8,0.8,15
E00023069,69.8,14.8,6.7,8.7
E00023070,72.7,12.1,3.8,11.4
E00023071,60.2,23.4,5.5,10.9
E00023073,86,9.1,0,4.9
E00023074,79.7,11.4,1.9,7
E00023075,80.9,9.6,1.9,7.7
E00023076,85.6,4.8,3.2,6.4
E00023079,63.4,13,9.2,14.5
E00023080,77.7,9.1,2.5,10.7
E00023081,83.8,8.1,3,5.1
E00023082,74,16,1.5,8.4
E00023083,82.2,11,1.7,5.1
E00023084,77,5.2,0.7,17
E00023085,80,8.9,1.5,9.6
E00023086,81.4,6.9,2,9.8
E00023087,76.5,12.6,1.7,9.2
E00023088,70.7,10.1,4,15.2
E00023089,78.7,9,2.6,9.7
E00023091,71.5,17.7,0.8,10
E00023092,79.1,13.4,1.5,6
E00023093,86.7,7.4,3,3
E00023094,88.5,7.9,0.7,2.9
E00023095,86.2,6.6,2,5.3
E00023096,81,10,0,9
E00023097,78.4,9.5,1.7,10.3
E00023098,85.7,6.3,4.5,3.6
E00023099,78.3,13.2,6.2,2.3
E00023100,83.5,9.4,2.2,5
E00023101,81.6,11.2,0.7,6.6
E00023102,79.6,10.2,0.9,9.3
E00023103,79.2,16,2.8,1.9
E00023104,80.8,8,1.6,9.6
E00023105,81.9,8.6,3.4,6
E00023106,90.8,6.3,0,2.8
E00023107,92,3.2,0,4.8
E00023108,83.1,10,0,6.9
E00023109,80.7,15.6,0.9,2.8
E00023110,88.5,5,0.7,5.8
E00023111,81.3,8.4,0,10.3
E00023112,91.2,4.4,1.5,2.9
E00023113,87.3,6,0.7,6
E00023114,92,4,0.8,3.2
E00023115,91.6,2.1,1.4,4.9
E00023116,89.6,4,2.4,4
E00023117,73.3,12.6,1.5,12.6
E00023118,78.3,11.8,0.7,9.2
E00023119,88.8,4.5,0.7,6
E00023120,91.5,5.1,0,3.4
E00023121,89.9,7,0.8,2.3
E00023122,89.9,4.3,2.2,3.6
E00023123,86.6,8.4,1.7,3.4
E00023124,79.7,7.9,2.8,9.6
E00023125,88.1,9.6,0.7,1.5
E00023126,88.4,7.5,1.4,2.7
E00023127,92.5,3.7,0.7,3
E00023128,82.9,8.5,1.6,7
E00023129,82.4,9.9,0,7.7
E00023130,77.7,8.3,1.7,12.4
E00023131,74.7,12.6,0.5,12.1
E00023132,82.4,5.9,2.2,9.6
E00023133,83.9,6.8,1.2,8.1
E00023134,79,11.8,1.7,7.6
E00023135,84.8,4.8,2.6,7.8
E00023136,81.9,12.6,2.4,3.1
E00023137,78.4,12.6,1.8,7.2
E00023138,86.4,5.3,0,8.3
E00023278,85.6,5.6,2.4,6.4
E00170942,78.7,5.3,1.1,14.9
E00170960,74.8,8.4,2.5,14.3
E00170968,67.9,5.7,0,26.4
E00171046,68,15.6,1.6,14.8
E00171055,79.9,8,0.6,11.5
E00171061,67,10.7,2.7,19.6
E00171063,73.2,6,2.4,18.5
E00171066,62.7,15.7,3.6,18.1
E00171068,66.4,7,2.1,24.5
E00171520,85.7,8.3,0,6
E00171550,82.1,8.6,5.7,3.6
E00177522,86.3,5.9,0,7.8
E00177529,84,9,1.4,5.6
E00177582,77.2,9.3,1.4,12.1
E00177641,82.9,5.5,0.7,11
E00183095,65.7,12.7,6.7,14.9
E00183096,64.2,13.8,2.8,19.3
E00183097,65.6,9,0.5,24.9
E00183105,80.4,8.4,1.9,9.3
E00183106,64.5,22.6,1.9,11
E00183107,70.3,13.3,1.6,14.8
E00183131,52.1,20.5,0,27.4
E00183136,74.1,12,1.9,12
E00183155,78.6,12.6,2.9,5.8
E00183159,73.1,9.7,4.3,12.9
E00183162,71,9.9,0.8,18.3
E00183163,75.4,11.5,0.8,12.3
E00183164,57.6,13.9,1.3,27.2
E00183169,78.1,5.6,1.7,14.6
E00183170,75,5,1.3,18.8
E00183178,70.2,11.9,0,17.9
E00183183,73.5,9.7,3.2,13.5
E00183205,66.4,13.9,1.6,18
E00183212,54.4,12,2.5,31
