areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00015250,27.1,72.9
E00015251,23.5,76.5
E00015252,10.7,89.3
E00015253,44,56
E00015254,42.3,57.7
E00015255,46.2,53.8
E00015256,20.7,79.3
E00015258,51.1,48.9
E00015259,31.7,68.3
E00015260,45.2,54.8
E00015261,52.3,47.7
E00015262,14.7,85.3
E00015263,24.3,75.7
E00015265,36,64
E00015266,21.2,78.8
E00015267,25.6,74.4
E00015280,15.6,84.4
E00015281,20.5,79.5
E00015282,13.2,86.8
E00015284,29.7,70.3
E00015286,18.3,81.7
E00015287,25.8,74.2
E00015289,27.9,72.1
E00015290,26.1,73.9
E00015292,54.3,45.7
E00015293,14.5,85.5
E00015294,29.7,70.3
E00015295,32.5,67.5
E00015296,23.3,76.7
E00015297,26.1,73.9
E00015298,25.4,74.6
E00015299,27.3,72.7
E00015300,28.3,71.7
E00015301,8.8,91.2
E00015302,25.1,74.9
E00015303,15.8,84.2
E00015304,35.7,64.3
E00015305,24.7,75.3
E00015306,15.7,84.3
E00015307,39.6,60.4
E00015308,23.7,76.3
E00015309,22.1,77.9
E00015311,14.9,85.1
E00015312,39.9,60.1
E00015313,33,67
E00015314,17.9,82.1
E00015315,29.4,70.6
E00015316,22,78
E00015317,36.9,63.1
E00015318,27.8,72.2
E00015319,27,73
E00015320,23.7,76.3
E00015321,20.8,79.2
E00015322,17.2,82.8
E00015323,16.7,83.3
E00015324,21.2,78.8
E00015325,29.1,70.9
E00015326,19,81
E00015327,15.5,84.5
E00015328,17.6,82.4
E00015329,38.7,61.3
E00015330,14.8,85.2
E00015331,21.1,78.9
E00015332,28.8,71.2
E00015333,18.2,81.8
E00015334,22.8,77.2
E00015335,25.1,74.9
E00015336,15.9,84.1
E00015337,28.8,71.2
E00015338,23.8,76.2
E00015339,16.2,83.8
E00015340,26.7,73.3
E00015396,12.7,87.3
E00015418,13.8,86.2
E00015584,23.3,76.7
E00015585,17.6,82.4
E00015586,19.3,80.7
E00015587,25.4,74.6
E00015588,25.2,74.8
E00015589,24.5,75.5
E00015591,18.1,81.9
E00015594,16.3,83.7
E00015595,18,82
E00015600,19.8,80.2
E00015601,21.6,78.4
E00015603,21.8,78.2
E00015604,32.3,67.7
E00015608,35.8,64.2
E00015793,26,74
E00022507,48.2,51.8
E00022508,53.9,46.1
E00022510,50,50
E00022679,17.5,82.5
E00022714,14,86
E00022718,31.8,68.2
E00022812,33.6,66.4
E00022813,23.5,76.5
E00022814,36.8,63.2
E00022815,27.7,72.3
E00022816,34.8,65.2
E00022817,20.7,79.3
E00022818,26.5,73.5
E00022819,25.8,74.2
E00022820,17.7,82.3
E00022821,18.6,81.4
E00022822,20.9,79.1
E00022823,30.4,69.6
E00022825,19.9,80.1
E00022826,25.3,74.7
E00022827,30.4,69.6
E00022828,22.8,77.2
E00022829,8.1,91.9
E00022830,32.1,67.9
E00022832,20.1,79.9
E00022834,22.8,77.2
E00022838,18.2,81.8
E00022844,20.6,79.4
E00022845,33.5,66.5
E00022846,32.4,67.6
E00022847,25.3,74.7
E00022848,25.9,74.1
E00022849,21.4,78.6
E00022850,29.6,70.4
E00022851,30.4,69.6
E00022852,30.3,69.7
E00022853,24.8,75.2
E00022854,27,73
E00022855,30.8,69.2
E00022856,20.4,79.6
E00022857,23.5,76.5
E00022858,34.8,65.2
E00022908,62.7,37.3
E00022910,17.7,82.3
E00022911,15.6,84.4
E00022912,23.1,76.9
E00022914,24.5,75.5
E00022915,14.4,85.6
E00022916,16.9,83.1
E00022917,41.8,58.2
E00022919,23,77
E00022920,45.7,54.3
E00022921,24.7,75.3
E00022922,22.6,77.4
E00022923,23.3,76.7
E00022924,13.4,86.6
E00022925,20.7,79.3
E00022926,24.1,75.9
E00022927,27.6,72.4
E00022928,47.8,52.2
E00022929,40,60
E00022930,43,57
E00022931,58.6,41.4
E00022932,48.4,51.6
E00022933,55.5,44.5
E00022934,57.5,42.5
E00022935,48.8,51.2
E00022936,56.9,43.1
E00022937,55,45
E00022938,52.1,47.9
E00022939,43.2,56.8
E00022940,25.2,74.8
E00022941,56.6,43.4
E00022942,45.5,54.5
E00022943,46,54
E00022944,56,44
E00022945,43.2,56.8
E00022946,28.3,71.7
E00022947,39.9,60.1
E00022949,41.9,58.1
E00022952,39.7,60.3
E00022953,25.7,74.3
E00022954,31.4,68.6
E00022956,23.7,76.3
E00022958,22,78
E00022959,16.7,83.3
E00022960,18.4,81.6
E00022961,28.6,71.4
E00022962,23.9,76.1
E00022963,30.1,69.9
E00022964,21.7,78.3
E00022965,26.7,73.3
E00022966,26.8,73.2
E00022967,25.1,74.9
E00022968,14.2,85.8
E00022969,31.2,68.8
E00022970,23.8,76.2
E00022976,24.6,75.4
E00022977,41.7,58.3
E00022978,31.5,68.5
E00022979,22.9,77.1
E00022980,24.2,75.8
E00022981,17.5,82.5
E00022982,16.8,83.2
E00022983,44.6,55.4
E00022984,25.5,74.5
E00022985,29.8,70.2
E00022987,33.5,66.5
E00022988,24.9,75.1
E00022989,21.1,78.9
E00022990,27.4,72.6
E00022991,22.8,77.2
E00022992,29.7,70.3
E00022993,19.5,80.5
E00022994,25.2,74.8
E00022995,31.6,68.4
E00022996,21.7,78.3
E00022997,24.8,75.2
E00022998,47.5,52.5
E00022999,54,46
E00023000,22.8,77.2
E00023044,24.6,75.4
E00023045,22.7,77.3
E00023046,16.4,83.6
E00023047,32.4,67.6
E00023048,39,61
E00023052,40.4,59.6
E00023053,33.8,66.2
E00023054,37.1,62.9
E00023055,33.6,66.4
E00023056,22.3,77.7
E00023057,32.9,67.1
E00023058,19,81
E00023059,40.6,59.4
E00023060,31,69
E00023061,26.1,73.9
E00023062,19.5,80.5
E00023063,26.8,73.2
E00023064,24.2,75.8
E00023065,28.9,71.1
E00023066,31,69
E00023067,24.7,75.3
E00023068,25.7,74.3
E00023069,29.1,70.9
E00023070,19.9,80.1
E00023071,21.8,78.2
E00023073,44.9,55.1
E00023074,33.5,66.5
E00023075,33,67
E00023076,39.6,60.4
E00023079,39.5,60.5
E00023080,19.4,80.6
E00023081,23.4,76.6
E00023082,19.1,80.9
E00023083,35.6,64.4
E00023084,28.1,71.9
E00023085,26.7,73.3
E00023086,22.2,77.8
E00023087,23.2,76.8
E00023088,26.8,73.2
E00023089,23.2,76.8
E00023091,30.2,69.8
E00023092,31.3,68.7
E00023093,32.7,67.3
E00023094,30.9,69.1
E00023095,38.6,61.4
E00023096,16.7,83.3
E00023097,31.6,68.4
E00023098,35.3,64.7
E00023099,28.5,71.5
E00023100,26.9,73.1
E00023101,28.9,71.1
E00023102,44.3,55.7
E00023103,35.2,64.8
E00023104,40.7,59.3
E00023105,39.5,60.5
E00023106,22,78
E00023107,37.8,62.2
E00023108,24.4,75.6
E00023109,34.1,65.9
E00023110,43.6,56.4
E00023111,19,81
E00023112,38.5,61.5
E00023113,36,64
E00023114,28.3,71.7
E00023115,29.7,70.3
E00023116,33.2,66.8
E00023117,22,78
E00023118,30.9,69.1
E00023119,23.3,76.7
E00023120,28.2,71.8
E00023121,30.2,69.8
E00023122,32.9,67.1
E00023123,21.9,78.1
E00023124,32.1,67.9
E00023125,28.3,71.7
E00023126,37.6,62.4
E00023127,16.7,83.3
E00023128,23.2,76.8
E00023129,9.5,90.5
E00023130,25.8,74.2
E00023131,18.3,81.7
E00023132,12,88
E00023133,24.3,75.7
E00023134,23,77
E00023135,21.3,78.7
E00023136,37.5,62.5
E00023137,43.5,56.5
E00023138,22.1,77.9
E00023278,43,57
E00170942,47,53
E00170960,21.5,78.5
E00170968,29.8,70.2
E00171046,23.7,76.3
E00171055,15.3,84.7
E00171061,53.6,46.4
E00171063,28.3,71.7
E00171066,33.5,66.5
E00171068,27.1,72.9
E00171520,29.4,70.6
