areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00025639,75.7,14.6,9.7
E00025641,82.3,13.2,4.5
E00025643,80.1,12.3,7.5
E00025645,79.6,15,5.3
E00025649,64.1,20.7,15.2
E00025650,72.7,16.2,11.1
E00025652,74.2,12.9,12.9
E00025653,72,19.7,8.3
E00025655,82.1,12.2,5.7
E00025656,87.6,9.7,2.8
E00025657,65.2,14.4,20.3
E00025658,79.5,14.2,6.3
E00025659,72.5,17.9,9.6
E00025662,83.8,10.8,5.4
E00025664,83.2,13.8,3.1
E00025666,77.1,13.1,9.8
E00025668,72.7,17.4,10
E00025671,73.4,19.1,7.4
E00025677,75.3,16.5,8.2
E00025862,84.9,11.2,3.9
E00025863,80.9,14.8,4.3
E00025864,79.8,12.9,7.3
E00025865,76.7,14.8,8.5
E00025866,74.8,15.3,9.9
E00025867,76.4,16.1,7.5
E00025868,73.2,19.4,7.4
E00025870,81.3,12,6.7
E00025871,75.6,17.9,6.5
E00025872,82.8,10.3,6.9
E00025873,86.9,8.2,4.9
E00025875,76.7,16.6,6.7
E00025876,85.4,10.6,3.9
E00025877,78,14.2,7.7
E00025878,65.8,20.6,13.6
E00025879,83.1,12.2,4.7
E00025880,66.9,20.7,12.4
E00025882,74.2,16.8,9.1
E00025883,60,30,10
E00025884,79.9,14.4,5.6
E00025885,81.6,13,5.4
E00025886,72.6,18.1,9.4
E00025887,77.9,15.3,6.8
E00025888,76,14.6,9.4
E00025892,72.5,18.5,9.1
E00025893,73.1,19.7,7.2
E00025896,80.1,13.3,6.6
E00025897,82.6,13.5,3.9
E00025898,75.6,14.4,10
E00025899,83.6,11.7,4.6
E00025900,83.2,11.4,5.4
E00026656,89,9.4,1.6
E00026658,69.5,16.4,14.1
E00026659,77.3,17,5.8
E00026666,74.1,13.5,12.4
E00026669,80.5,11.5,8.1
E00026670,78.2,15,6.9
E00026697,76.2,15.4,8.4
E00028425,77.6,13.1,9.3
E00028426,83.3,11.6,5.1
E00028427,77.3,14.4,8.4
E00028429,79.6,12.7,7.6
E00028430,75.1,15.7,9.2
E00028439,80,13.1,6.9
E00028440,80.5,13.1,6.4
E00028441,87.2,12.1,0.8
E00028442,74.6,21.2,4.2
E00028443,83.7,9.7,6.6
E00028444,76.5,16.4,7.1
E00028445,78.2,14.5,7.3
E00028446,65,22.5,12.5
E00028447,79,13.9,7.1
E00028448,70.5,19.5,10
E00028449,72.3,18.2,9.5
E00028450,84,12.2,3.8
E00028451,73,20.2,6.8
E00028452,81,13.8,5.2
E00028453,81.1,13.7,5.2
E00028454,79.8,11.7,8.5
E00030771,90.7,7.3,2
E00030772,88.6,7.2,4.2
E00030773,90.2,7.6,2.3
E00030774,94,3.9,2.1
E00030775,82.9,12.6,4.5
E00030776,89.3,9.6,1.1
E00030777,87.6,9.9,2.5
E00030778,88.9,8.6,2.5
E00030779,80.3,14,5.7
E00030780,81.5,14.8,3.6
E00030782,88.3,9.4,2.3
E00030783,80.2,12.1,7.7
E00030784,75.7,18.5,5.9
E00030785,83.8,12.9,3.3
E00030786,83.5,9.5,7
E00030787,84.6,11,4.5
E00030788,85.6,12.6,1.8
E00030789,68.5,18.1,13.4
E00030790,88.9,8.8,2.3
E00030791,85.9,11.2,2.9
E00030792,92,6.4,1.6
E00030793,78.2,12.2,9.6
E00030796,92.5,6.5,1.1
E00030797,92.7,6.2,1
E00030798,82.2,15.7,2.1
E00030799,87.4,8.7,3.9
E00030800,88.9,8.5,2.6
E00030801,82.8,12.3,4.8
E00030802,86.3,8.1,5.6
E00030803,88.6,8.6,2.8
E00030804,93.1,5.3,1.6
E00030805,91.2,6.6,2.2
E00030806,64.6,22.3,13.1
E00030807,81.4,11.9,6.8
E00030808,91.9,6,2.1
E00030809,86.2,5.9,7.8
E00030810,87.2,10.8,2
E00030811,90.2,9.8,0
E00030812,89.3,8.7,2
E00030813,94,6,0
E00030814,83.1,12.1,4.8
E00030815,92.6,5.6,1.8
E00030816,90.5,8.5,1
E00030817,90.9,7.1,2.1
E00030818,77.1,14.9,8
E00030819,89.8,6.8,3.4
E00030820,87.1,9.9,2.9
E00030821,93,5.4,1.6
E00030822,91.9,5.6,2.5
E00030823,83.9,10.5,5.6
E00030824,89.2,4.7,6.1
E00030825,87.4,9.4,3.1
E00030826,94.2,2.7,3.1
E00030827,82.6,10.9,6.5
E00030828,93.6,4.9,1.5
E00030829,81.5,14.2,4.3
E00030830,87.6,11.3,1.1
E00030831,93.5,5.3,1.2
E00030832,96.6,3.4,0
E00030833,88.2,8.5,3.3
E00030834,86.6,10.5,2.9
E00030835,89.3,7.4,3.2
E00030836,93.4,5.3,1.3
E00030837,91.9,6.9,1.2
E00030838,91.1,7.4,1.5
E00030839,90,6.3,3.7
E00030840,79,12.8,8.2
E00030841,94.1,5.1,0.8
E00030842,93.2,6.2,0.6
E00030843,93,5.7,1.4
E00030844,93.3,5.6,1.1
E00030845,88.6,8.9,2.5
E00030846,85.8,11.8,2.4
E00030847,86.1,10,3.9
E00030848,83.6,13.2,3.2
E00030849,87.5,8.8,3.8
E00030850,86.1,9.5,4.5
E00030851,82.3,13,4.7
E00030853,86.9,10.4,2.7
E00030854,91.8,6.8,1.4
E00030855,85.3,13.8,0.9
E00030856,82.8,11.9,5.3
E00030857,83.6,10.3,6
E00030858,84.1,12.2,3.7
E00030859,90.5,7.5,2
E00030860,77.9,18.7,3.4
E00030861,89.4,7.6,3
E00030862,81.6,11.6,6.8
E00030863,85.5,11.3,3.2
E00030864,90.7,6.5,2.8
E00030865,86.8,10.7,2.6
E00030866,85.4,10.2,4.3
E00030867,84.2,13.1,2.7
E00030868,85.5,12.4,2.1
E00030869,88.1,9.3,2.6
E00030870,80.7,16.2,3
E00030871,94,4.8,1.2
E00030872,87.1,9.8,3.2
E00030873,91.5,6,2.5
E00030874,90.7,6.1,3.2
E00030875,85.5,12.1,2.4
E00030876,90.8,6.9,2.3
E00030877,90.5,6.7,2.8
E00030878,86.2,10,3.8
E00030879,91.3,6.7,2
E00030881,91.3,7.6,1.1
E00030882,84.2,12.7,3.1
E00030883,88.8,9.3,1.9
E00030884,80.9,11.9,7.2
E00030885,76.4,15.7,8
E00030886,91.2,8,0.9
E00030887,68.6,15.9,15.5
E00030888,87.2,11.9,0.9
E00030889,89,8.5,2.5
E00030890,88.5,9.3,2.2
E00030891,83,12,5
E00030892,86.3,9.9,3.8
E00030893,87.1,10.5,2.4
E00030894,74,20.9,5
E00030895,88.9,9.6,1.5
E00030896,87,10.5,2.5
E00030897,83.8,12.8,3.4
E00030898,84.6,11.9,3.4
E00030899,85.8,12,2.3
E00030900,88.2,8.6,3.2
E00030901,85,11.6,3.4
E00030902,90.5,7.7,1.8
E00030903,79.5,18.4,2.2
E00030904,76.3,16.2,7.5
E00030905,90.7,7.1,2.2
E00030906,90.3,7.2,2.5
E00030907,85.3,9.6,5.1
E00030908,89,8.1,2.9
E00030909,88.4,7.4,4.2
E00030910,91.3,6.1,2.5
E00030911,86.8,10.2,3
E00030912,92.2,5.8,2
E00030913,86.9,8.9,4.1
E00030914,71.6,17.3,11.2
E00030915,89.2,9.5,1.3
E00030916,89.3,7.4,3.3
E00030917,91.2,7.2,1.7
E00030918,89.3,9.1,1.6
E00030919,78.4,13.3,8.3
E00030920,77.6,16.8,5.6
E00030921,74.8,15.6,9.5
E00030922,68.7,20.5,10.8
E00030923,82.3,11.8,5.9
E00030924,75.8,14.9,9.3
E00030925,71.1,15.1,13.7
E00030926,69.5,19.7,10.8
E00030927,80.3,13.9,5.8
E00030928,76.6,14.5,9
E00030929,70.9,17.2,11.8
E00030930,77.3,15.8,6.9
E00030931,85.3,9.8,4.9
E00030932,82.7,13.2,4.1
E00030933,77.7,13.5,8.8
E00030934,72.1,18.5,9.4
E00030935,74.8,15.3,9.9
E00030936,62.7,25.1,12.1
E00030937,79.5,12.7,7.9
E00030938,74.1,16.7,9.2
E00030939,76.9,14,9.1
E00030940,74.7,15.6,9.7
E00030941,79.1,15.7,5.1
E00030942,77,13.2,9.8
E00030943,79.3,14.8,5.9
E00030944,74.8,15.7,9.5
E00030945,80.8,10.7,8.5
E00031071,89.1,7.8,3.1
E00031072,85.4,8.4,6.2
E00031073,87,10.5,2.4
E00031074,88,10,1.9
E00031075,88.8,8.3,2.9
E00031076,92.4,7.1,0.6
E00031077,90.4,6.9,2.7
E00031078,80.2,15,4.8
E00031079,85.8,10.4,3.8
E00031080,86.2,9.3,4.5
E00031081,91.5,6.7,1.8
E00031082,85.2,12.5,2.3
E00031083,88.7,8.2,3.1
E00031084,65.5,22.3,12.2
E00031085,90.9,6.2,3
E00031086,94.1,4.3,1.5
E00031087,75.2,16.1,8.8
E00031088,86.7,10.7,2.6
E00031089,92.7,5.9,1.4
E00031090,93.1,6.6,0.3
E00031091,94.6,5.1,0.3
E00031092,89.9,7,3
E00031093,84.3,12.5,3.2
E00031094,89.3,8.2,2.5
E00031095,80.9,16.9,2.2
E00031096,87.8,10.5,1.7
E00031097,90.4,8,1.6
E00031098,74.1,18.2,7.6
E00031099,92.1,7.7,0.3
E00031100,94.5,4,1.5
E00031101,89.1,9.3,1.6
E00031102,91.1,5.1,3.8
E00031103,91,7.5,1.5
E00031104,90.6,8.2,1.2
E00031138,87.8,10.5,1.7
E00031139,75.8,17.7,6.5
E00031140,94.1,4.2,1.7
E00031141,79.5,12.1,8.4
E00031142,82.8,10.4,6.7
E00031143,89.6,8.9,1.5
E00031144,91,7.4,1.6
E00031145,90.4,6.7,2.9
E00031146,85.9,9.8,4.3
E00031147,84.6,13.5,1.9
E00031148,85.8,12.1,2.1
E00031149,84.3,13.1,2.6
E00031150,84.5,13.2,2.3
E00031151,86.2,8.2,5.6
E00031152,91.8,4.8,3.4
E00031153,89.8,6.3,4
E00031154,89.9,8.1,2.1
E00031155,89.8,8,2.2
E00031156,87.3,8,4.6
E00031157,86.9,9.9,3.1
E00031158,85.2,8.6,6.2
E00031159,77.5,13,9.5
E00031160,80.5,13,6.5
E00031161,91.6,6.7,1.7
E00031162,77.2,15.3,7.5
E00031163,87.4,9.7,2.9
E00031164,86.7,10.5,2.8
E00031165,87.4,10.3,2.3
E00031166,89.6,7.4,3
E00031167,88.1,10,1.9
E00031168,77.6,15.5,6.9
E00031169,72.3,15.4,12.3
E00031170,83.8,13.3,2.9
E00031171,89.2,7.5,3.3
E00031172,88.1,8,3.8
E00031173,89,8.5,2.5
E00031174,84.5,11,4.6
E00031175,88.3,8.3,3.3
E00031176,87.4,9.7,2.9
E00031177,78.9,18.2,2.8
E00031205,89.6,7.5,2.9
E00031206,88.4,7.6,4
E00031207,60.1,26.8,13.1
E00031208,77,13.1,9.9
E00031209,86.8,9.3,3.9
E00031210,87.6,8.6,3.7
E00031211,83.7,12.1,4.2
E00031212,92.7,6.5,0.8
E00031213,89.2,7.4,3.4
E00031214,87.7,10,2.2
E00031215,78.7,14.5,6.8
E00031216,86.5,10.4,3
E00031217,67.7,22,10.4
E00031218,91,7.1,1.9
