areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00025639,36,64
E00025641,27.5,72.5
E00025643,15.7,84.3
E00025645,19.7,80.3
E00025649,33.3,66.7
E00025650,31.1,68.9
E00025652,31,69
E00025653,33.6,66.4
E00025655,22.9,77.1
E00025656,27,73
E00025657,28.6,71.4
E00025658,26.4,73.6
E00025659,27,73
E00025662,28.6,71.4
E00025664,28.3,71.7
E00025666,29.5,70.5
E00025668,35.4,64.6
E00025671,31.8,68.2
E00025677,26.1,73.9
E00025862,27.9,72.1
E00025863,27.8,72.2
E00025864,31.3,68.8
E00025865,26.7,73.3
E00025866,27.4,72.6
E00025867,26,74
E00025868,35.2,64.8
E00025870,41.1,58.9
E00025871,30.3,69.7
E00025872,28.8,71.2
E00025873,30.6,69.4
E00025875,16.4,83.6
E00025876,22.4,77.6
E00025877,30.1,69.9
E00025878,34.2,65.8
E00025879,30,70
E00025880,27.3,72.7
E00025882,40,60
E00025883,27.5,72.5
E00025884,32.3,67.7
E00025885,26.7,73.3
E00025886,31.3,68.7
E00025887,23.8,76.2
E00025888,36.5,63.5
E00025892,33.3,66.7
E00025893,33.3,66.7
E00025896,29.6,70.4
E00025897,30.3,69.7
E00025898,43.8,56.3
E00025899,33.8,66.2
E00025900,32.6,67.4
E00026656,21.6,78.4
E00026658,26.9,73.1
E00026659,35.2,64.8
E00026666,31.1,68.9
E00026669,25.6,74.4
E00026670,35,65
E00026697,37.1,62.9
E00028425,22.8,77.2
E00028426,30.7,69.3
E00028427,25.5,74.5
E00028429,22.4,77.6
E00028430,28.9,71.1
E00028439,25.9,74.1
E00028440,23.2,76.8
E00028441,27.1,72.9
E00028442,34.2,65.8
E00028443,23,77
E00028444,17.7,82.3
E00028445,25.6,74.4
E00028446,27.7,72.3
E00028447,27.3,72.7
E00028448,24.8,75.2
E00028449,30.9,69.1
E00028450,28.2,71.8
E00028451,23.1,76.9
E00028452,31.1,68.9
E00028453,25.5,74.5
E00028454,28.8,71.2
E00030771,22.4,77.6
E00030772,21.5,78.5
E00030773,29.1,70.9
E00030774,18.1,81.9
E00030775,22.2,77.8
E00030776,21.6,78.4
E00030777,25.2,74.8
E00030778,17.8,82.2
E00030779,36.8,63.2
E00030780,31.9,68.1
E00030782,21.2,78.8
E00030783,27.6,72.4
E00030784,34.7,65.3
E00030785,33,67
E00030786,31,69
E00030787,35.4,64.6
E00030788,25.5,74.5
E00030789,54.8,45.2
E00030790,30.4,69.6
E00030791,32.7,67.3
E00030792,15.9,84.1
E00030793,31.6,68.4
E00030796,24.1,75.9
E00030797,22,78
E00030798,23.2,76.8
E00030799,27.1,72.9
E00030800,30.3,69.7
E00030801,35.5,64.5
E00030802,19.5,80.5
E00030803,30.9,69.1
E00030804,26.2,73.8
E00030805,27.6,72.4
E00030806,41.2,58.8
E00030807,31.1,68.9
E00030808,19.2,80.8
E00030809,32.6,67.4
E00030810,34.7,65.3
E00030811,28.6,71.4
E00030812,37.7,62.3
E00030813,29.9,70.1
E00030814,33.3,66.7
E00030815,28.8,71.2
E00030816,32.1,67.9
E00030817,31.8,68.2
E00030818,33.3,66.7
E00030819,26.9,73.1
E00030820,24.4,75.6
E00030821,30.8,69.2
E00030822,34.9,65.1
E00030823,30.2,69.8
E00030824,20.3,79.7
E00030825,26.5,73.5
E00030826,28.7,71.3
E00030827,37.3,62.7
E00030828,30.4,69.6
E00030829,32.7,67.3
E00030830,38.2,61.8
E00030831,34.4,65.6
E00030832,23.1,76.9
E00030833,36.7,63.3
E00030834,23.9,76.1
E00030835,33.8,66.2
E00030836,34.3,65.7
E00030837,29.7,70.3
E00030838,34.4,65.6
E00030839,28.7,71.3
E00030840,31.3,68.7
E00030841,34,66
E00030842,22.8,77.2
E00030843,27.8,72.2
E00030844,27.2,72.8
E00030845,29.3,70.7
E00030846,30.7,69.3
E00030847,29.5,70.5
E00030848,35.7,64.3
E00030849,26.7,73.3
E00030850,26.9,73.1
E00030851,28.7,71.3
E00030853,26.8,73.2
E00030854,32.3,67.7
E00030855,23.2,76.8
E00030856,31.9,68.1
E00030857,26.5,73.5
E00030858,21.4,78.6
E00030859,28.7,71.3
E00030860,24,76
E00030861,22.2,77.8
E00030862,23.3,76.7
E00030863,25.3,74.7
E00030864,34.5,65.5
E00030865,24.1,75.9
E00030866,29.8,70.2
E00030867,22.5,77.5
E00030868,20.9,79.1
E00030869,23.4,76.6
E00030870,38.6,61.4
E00030871,27.7,72.3
E00030872,26.9,73.1
E00030873,26.8,73.2
E00030874,29.5,70.5
E00030875,22.5,77.5
E00030876,31.3,68.7
E00030877,32,68
E00030878,25.7,74.3
E00030879,20.2,79.8
E00030881,22.6,77.4
E00030882,23.1,76.9
E00030883,26.4,73.6
E00030884,36.1,63.9
E00030885,32.2,67.8
E00030886,28.2,71.8
E00030887,23.2,76.8
E00030888,30.6,69.4
E00030889,31.1,68.9
E00030890,24.7,75.3
E00030891,20.3,79.7
E00030892,22,78
E00030893,25.6,74.4
E00030894,20,80
E00030895,26.3,73.7
E00030896,15.2,84.8
E00030897,15.2,84.8
E00030898,29.2,70.8
E00030899,30.4,69.6
E00030900,31.3,68.8
E00030901,22.5,77.5
E00030902,32.7,67.3
E00030903,19.2,80.8
E00030904,34.2,65.8
E00030905,24.7,75.3
E00030906,24.9,75.1
E00030907,28,72
E00030908,25.4,74.6
E00030909,31.8,68.2
E00030910,29.9,70.1
E00030911,21.7,78.3
E00030912,27.3,72.7
E00030913,22.2,77.8
E00030914,26.9,73.1
E00030915,25.7,74.3
E00030916,30.2,69.8
E00030917,21.3,78.7
E00030918,24.7,75.3
E00030919,28.5,71.5
E00030920,41.6,58.4
E00030921,39.8,60.2
E00030922,32.1,67.9
E00030923,43.8,56.3
E00030924,29.5,70.5
E00030925,29.2,70.8
E00030926,25.2,74.8
E00030927,33.6,66.4
E00030928,31.9,68.1
E00030929,22.7,77.3
E00030930,25.9,74.1
E00030931,26.3,73.7
E00030932,29.4,70.6
E00030933,36.1,63.9
E00030934,29.6,70.4
E00030935,38.8,61.2
E00030936,43.3,56.7
E00030937,33.8,66.2
E00030938,34.6,65.4
E00030939,24.5,75.5
E00030940,41.5,58.5
E00030941,32.8,67.2
E00030942,35.9,64.1
E00030943,37.6,62.4
E00030944,38.6,61.4
E00030945,32.7,67.3
E00031071,34.4,65.6
E00031072,24.2,75.8
E00031073,36.4,63.6
E00031074,34.5,65.5
E00031075,31.7,68.3
E00031076,36.3,63.7
E00031077,33.5,66.5
E00031078,29.1,70.9
E00031079,26.4,73.6
E00031080,24.3,75.7
E00031081,26.1,73.9
