areacd,heating_type_3a-001,heating_type_3a-002
E00025639,0,100
E00025641,0.7,99.3
E00025643,2,98
E00025645,6.1,93.9
E00025649,0,100
E00025650,2.7,97.3
E00025652,0.7,99.3
E00025653,0.6,99.4
E00025655,0.7,99.3
E00025656,2.1,97.9
E00025657,1.6,98.4
E00025658,2.2,97.8
E00025659,3.1,96.9
E00025662,0.9,99.1
E00025664,1.4,98.6
E00025666,0.6,99.4
E00025668,3,97
E00025671,2.3,97.7
E00025677,0.5,99.5
E00025862,2.3,97.7
E00025863,1,99
E00025864,5.1,94.9
E00025865,1.7,98.3
E00025866,4.1,95.9
E00025867,0,100
E00025868,4.8,95.2
E00025870,1.7,98.3
E00025871,0,100
E00025872,1.5,98.5
E00025873,0,100
E00025875,2.9,97.1
E00025876,0,100
E00025877,1.5,98.5
E00025878,0,100
E00025879,0.7,99.3
E00025880,0,100
E00025882,0.8,99.2
E00025883,3.1,96.9
E00025884,2,98
E00025885,0.9,99.1
E00025886,2.2,97.8
E00025887,0,100
E00025888,1.9,98.1
E00025892,0.9,99.1
E00025893,4,96
E00025896,1.7,98.3
E00025897,2.2,97.8
E00025898,2.5,97.5
E00025899,0,100
E00025900,2.8,97.2
E00026656,0.4,99.6
E00026658,1.7,98.3
E00026659,0,100
E00026666,1.6,98.4
E00026669,0.9,99.1
E00026670,1.4,98.6
E00026697,0.8,99.2
E00028425,0.8,99.2
E00028426,0.8,99.2
E00028427,0,100
E00028429,2.7,97.3
E00028430,0,100
E00028439,1.2,98.8
E00028440,0,100
E00028441,0,100
E00028442,1.1,98.9
E00028443,4,96
E00028444,0.9,99.1
E00028445,0,100
E00028446,0.9,99.1
E00028447,0.8,99.2
E00028448,0,100
E00028449,1.8,98.2
E00028450,3.7,96.3
E00028451,0,100
E00028452,0.8,99.2
E00028453,1.8,98.2
E00028454,0,100
E00030771,0,100
E00030772,3.1,96.9
E00030773,0,100
E00030774,0,100
E00030775,0.9,99.1
E00030776,0,100
E00030777,0,100
E00030778,2.6,97.4
E00030779,0,100
E00030780,0,100
E00030782,1.9,98.1
E00030783,1.4,98.6
E00030784,4.8,95.2
E00030785,0.7,99.3
E00030786,4.3,95.7
E00030787,0,100
E00030788,0.8,99.2
E00030789,0.8,99.2
E00030790,0,100
E00030791,0.8,99.2
E00030792,0,100
E00030793,2.2,97.8
E00030796,0.7,99.3
E00030797,3.1,96.9
E00030798,0.7,99.3
E00030799,0,100
E00030800,0,100
E00030801,0,100
E00030802,0,100
E00030803,0,100
E00030804,0,100
E00030805,0.9,99.1
E00030806,0,100
E00030807,1.5,98.5
E00030808,2.3,97.7
E00030809,0,100
