areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00154561,7.3,41.1,33.9,17.7
E00154563,10.5,47.6,30.6,11.3
E00154564,4.9,30.1,50.4,14.6
E00154565,11.7,32.8,40.6,14.8
E00154566,18.7,53.7,22.8,4.9
E00154567,55.1,37.5,5.1,2.2
E00154568,16.9,44.4,30.6,8.1
E00154569,5.6,52.8,31.2,10.4
E00154570,2.4,18.7,48,30.9
E00154571,12.9,54,25.9,7.2
E00154572,7.9,42.9,39.3,10
E00154573,4.1,37.9,36.4,21.5
E00154574,2.8,45,33.9,18.3
E00154575,8,29.5,40.3,22.2
E00154576,8.1,37.9,43.5,10.5
E00154577,13.2,47.1,31.4,8.3
E00154578,14.2,53,27.6,5.2
E00154579,12.1,46.4,35.7,5.7
E00154580,0,20.3,45.8,33.9
E00154581,9.2,42.9,30.3,17.6
E00154582,0,21.8,53.2,25
E00154583,0,19.2,49,31.7
E00154584,3.7,29.4,45.6,21.3
E00154585,18.2,35.2,35.8,10.9
E00154586,11.5,48.2,28.8,11.5
E00154587,0,11.9,43.7,44.4
E00154588,0,12.5,48.3,39.2
E00154589,8.2,35.2,38.5,18
E00154590,35.5,38.3,19.6,6.5
E00154591,0.7,32.8,45.5,20.9
E00154592,11.5,41.8,33.6,13.1
E00154593,10.6,48.1,35,6.3
E00154594,2.4,25.4,44.4,27.8
E00154595,9.3,39.3,29,22.4
E00154596,12.2,30.5,32.3,25
E00154597,6.8,51.1,30.8,11.3
E00154598,20.2,45.8,24.4,9.5
E00154599,3.1,26,48,22.8
E00154600,3.5,16.5,29.6,50.4
E00154601,7.9,37.9,37.9,16.4
E00154602,10.7,50.8,26.2,12.3
E00154603,9.3,47.5,34.3,8.8
E00154604,14.2,46.9,28.3,10.6
E00154605,6.8,50.3,29.3,13.6
E00154606,3,32.7,46.5,17.8
E00154607,13.9,59.7,20.8,5.6
E00154608,3.5,12.3,50.9,33.3
E00154609,5.8,27.5,45,21.7
E00154610,21.5,54.4,17.1,7
E00154611,9.6,36.3,37,17
E00154612,1.7,38.8,42.1,17.4
E00154613,5,34,41.5,19.5
E00154614,3.9,24,40.3,31.8
E00154615,18,45.9,27.9,8.2
E00154616,29.2,50,19.1,1.7
E00154617,0,43.6,41.9,14.5
E00154618,8.9,44.4,39.5,7.3
E00154619,16.8,42.7,29,11.5
E00154620,13.8,46.4,28.3,11.6
E00154621,6.7,46.3,37.3,9.7
E00154622,2.8,45.3,42.5,9.4
E00154623,9.4,44.5,36.7,9.4
E00154624,9.8,46.3,34.1,9.8
E00154625,21.6,54.7,20.1,3.6
E00154626,6.3,47.9,36.6,9.2
E00154627,9.1,43.4,36.4,11.2
E00154628,10.8,46.2,30,13.1
E00154629,15.6,36.7,39.1,8.6
E00154630,13.4,54.5,24.1,8
E00154631,11.6,47.1,31.9,9.4
E00154633,10.3,48.5,30.9,10.3
E00154634,50.3,44.3,5.4,0
E00154635,6.8,34.2,32.5,26.5
E00154636,14.6,48.8,29.3,7.3
E00154637,0,18.5,36.3,45.2
E00154638,6.5,26,42.3,25.2
E00154639,17.6,58.3,22.2,1.9
E00154640,8.5,58.1,24.8,8.5
E00154641,6.9,38.6,43.4,11
E00154642,9.3,48.3,25.4,16.9
E00154643,21.2,56.5,20,2.4
E00154644,7.7,47,37.6,7.7
E00154645,13.7,56.3,25.7,4.4
E00154646,11.9,47.6,28.6,11.9
E00154647,3.2,21.4,35.7,39.7
E00154648,7.2,51.3,30.9,10.5
E00154649,7.4,43,32.2,17.4
E00154650,7.9,46.4,36.4,9.3
E00154651,8.1,53.7,29.3,8.9
E00154652,2.4,31.2,44.8,21.6
E00154653,4.7,27.9,40.3,27.1
E00154654,30.6,65.3,4,0
E00154688,14.8,55.7,25.5,4
E00154690,0.8,35.8,50.8,12.5
E00154692,12.3,44.5,34.5,8.6
E00154693,9.8,45.9,30.8,13.5
E00154727,12.3,43.9,31.6,12.3
E00154731,12.5,44.1,30.3,13.2
E00154732,7.7,39.9,35.7,16.8
E00154733,23.3,45.9,23.3,7.5
E00154734,11.3,50.8,26.6,11.3
E00154735,7.9,38.6,41.7,11.8
E00154736,9.8,46.9,32.2,11.2
E00154737,13.1,43.1,30.6,13.1
E00154738,5.7,46.8,32.6,14.9
E00154749,9.4,48.8,33.1,8.7
E00154750,10.5,51.7,23.1,14.7
E00154751,9.3,42,39.3,9.3
E00154752,4.7,25.8,43.8,25.8
E00154753,14.9,54.4,26.3,4.4
E00154754,5.8,39.7,44.6,9.9
E00154755,9.4,54.7,26.5,9.4
E00154757,3.6,33.8,39.6,23
E00154759,9,39.4,37.4,14.2
E00154760,3.7,42.9,42.9,10.4
E00154761,3.8,64.1,26.7,5.3
E00154762,10.1,51.4,32.6,5.8
E00154763,6.7,45,32.2,16.1
E00154764,4.7,42.5,40.9,11.8
E00154765,31,49.7,16.8,2.6
E00154766,11.3,52.5,29.8,6.4
E00154767,7.8,39.5,45,7.8
E00154768,4,41.3,41.3,13.5
E00154769,4.8,36,41.6,17.6
E00154770,2.2,29.4,44.1,24.3
E00154771,3.6,28.8,43.2,24.5
E00154772,3.1,21.5,55.4,20
E00154773,7.7,48.6,33.8,9.9
E00154774,9.8,38.5,35.7,16.1
E00154775,19.7,46.5,18.1,15.7
E00154776,1.4,22.4,45.5,30.8
E00154777,3.6,13.1,35,48.2
E00154779,2.9,31.6,47.8,17.6
E00154780,2.5,24.4,43.7,29.4
E00154781,0.8,26.8,48,24.4
E00154782,9.2,48.1,32.8,9.9
E00154783,7.4,46.3,37.2,9.1
E00154784,0.9,43.1,44,12.1
E00154785,7.1,36.1,42,14.8
E00154786,4.2,26.6,53.1,16.1
E00154787,4.9,28.7,39.9,26.6
E00154788,1.7,38.3,39.2,20.8
E00154789,4.8,45.5,39.5,10.2
E00154790,7.5,44.9,32,15.6
E00154791,4.3,37.4,31.7,26.6
E00154792,4,43.3,39.3,13.3
E00154793,7.5,51.7,28.7,12.1
E00154794,5.1,42.8,28.3,23.9
E00154795,6.2,46.5,31,16.3
E00154796,5.4,29.5,46.5,18.6
E00154797,6.3,21.9,30.5,41.4
E00154798,17.5,46.5,21.9,14
E00154799,5.2,21.6,28.9,44.3
E00154800,3.6,46.8,41,8.6
E00154801,5,26.4,34.7,33.9
E00154802,9.4,50.6,33.5,6.5
E00154803,6.1,48.5,37.9,7.6
E00154804,8.5,45.8,39.9,5.9
E00154805,3.7,35.3,41.9,19.1
E00154806,4.7,49.6,35.4,10.2
E00154807,0.8,42.9,42.9,13.5
E00154827,21.5,45.9,25.9,6.7
E00154828,6.3,37.8,40.2,15.7
E00154829,15.2,36,36.8,12
E00154830,9.4,43.3,37.8,9.4
E00154831,6.3,36.2,37,20.5
E00154832,4.5,47,35.1,13.4
E00154833,12.9,50.5,30.1,6.5
E00154834,3.8,32.3,45.4,18.5
E00154835,14,39.5,33.3,13.2
E00154836,19.1,47.8,26.5,6.6
E00154837,16.4,50.7,25.4,7.5
E00154838,6.8,43.5,38.8,10.9
E00154839,13.6,45.6,34,6.8
E00154840,0,23.3,41.9,34.9
E00154841,7.9,52.1,30.3,9.7
E00154842,9.8,43.4,37.1,9.8
E00154843,12.8,40.8,32.8,13.6
E00154844,6.1,44.7,43,6.1
E00154845,7.5,41.8,35.1,15.7
E00154846,9.1,44.5,41.8,4.5
E00154847,17.6,42,32.8,7.6
E00154849,15,54.9,24.8,5.3
E00154850,16.9,63.6,14.4,5.1
E00154851,24.8,49,22.3,3.9
E00154852,22.5,56.7,19.7,1.1
E00154853,28.4,47.2,19.8,4.6
E00154854,8.1,47.6,34.6,9.7
E00154856,2.9,33.8,48.2,15.1
E00154857,16.8,33.5,38.5,11.2
E00154858,0.8,38.2,43.1,17.9
E00154859,6.2,44.2,38.9,10.6
E00154860,19.8,48.1,31.3,0.8
E00154861,5.5,51.6,31.3,11.7
E00154862,6.3,52.4,32.5,8.7
E00154863,11.5,45.3,34.5,8.6
E00154864,16.2,52.9,22.1,8.8
E00154865,8.6,41.4,36.2,13.8
E00154866,39.2,39.2,19.2,2.3
E00154867,10.2,50.4,29.2,10.2
E00154868,6.5,42,39.9,11.6
E00154869,23.6,56.9,16,3.5
E00154870,20.3,42.4,28.8,8.5
E00154871,20.8,48.5,21.5,9.2
E00154872,10.8,56.8,27.3,5
E00154873,8.6,45.7,41,4.8
E00154874,18.2,46.7,26.7,8.5
E00154875,9.3,45,35.8,9.9
E00154876,9.9,41.8,30.5,17.7
E00154877,8.6,52.5,28.8,10.1
E00154878,13.5,61.7,15.8,9
E00154879,11.1,51.4,28.5,9
E00154880,10,50,28.2,11.8
E00154881,4.9,47.9,38.7,8.6
E00154882,7.7,26.2,45.4,20.8
E00154883,6.7,39.5,40.3,13.4
E00154884,2.9,38.1,40,19
E00154885,4.7,26.4,41.9,27.1
E00154886,11.8,52,29.1,7.1
E00154887,16,42.7,30.5,10.7
E00154888,8,50,34.8,7.1
E00154889,10.9,35.2,40.6,13.3
E00154890,20.4,62.4,15.1,2.2
E00154891,13.7,54.8,26.6,4.8
E00154892,23.7,47.4,22,6.9
E00154893,16.8,54,24.1,5.1
E00154894,9.8,50.4,29.3,10.6
E00154895,7.1,51,29.7,12.3
E00154896,10.2,49.1,35.2,5.6
E00154897,7.9,38.1,39.7,14.3
E00154898,8.5,39.3,38.5,13.7
E00154899,6.2,41.9,38,14
E00154900,7.2,44.9,35.5,12.3
E00154901,1.6,53.9,32.8,11.7
E00154902,11.5,51.1,28.2,9.2
E00154904,0.7,34.2,47.3,17.8
E00154905,3.2,45.2,39.5,12.1
E00154906,0.8,32.5,44.4,22.2
E00154910,5.1,43.1,36.5,15.3
E00154911,5.1,33.3,37.6,23.9
E00154912,8.2,38.5,43.4,9.8
E00154914,11.8,45.7,31.5,11
E00154915,13.6,50.8,30.5,5.1
E00154916,14.6,51.7,28.1,5.6
E00154917,20.8,55.7,17.9,5.7
E00154918,32.6,50.4,11.9,5.2
E00154919,6.7,41.7,37.5,14.2
E00154920,24.3,54.3,18.6,2.9
E00154921,6.7,49.6,29.4,14.3
E00154922,10,35.4,46.2,8.5
E00154923,6.3,61.7,25.8,6.3
E00154924,5.6,55.9,29.8,8.7
E00154925,7.8,45.4,32.6,14.2
E00154926,3.1,41.5,46.2,9.2
E00154927,18.3,55.7,22.6,3.5
E00154928,8.5,49.6,34.9,7
E00154929,1.4,31.5,49,18.2
E00154930,13.3,53.3,27.3,6
E00154931,7.6,55.3,25,12.1
E00154932,11.9,45.8,31.4,11
E00154933,15.1,50,32.5,2.4
E00154934,13,47.2,30.4,9.3
E00154935,21.2,53.6,22.1,3.2
E00154936,4.9,45.5,39,10.6
E00154937,11.6,45.5,34.7,8.3
E00154938,14,51,27.4,7.6
E00154939,34.3,46.5,17.7,1.5
E00154940,7.8,35.5,38.3,18.4
E00154941,21.4,46.2,24.7,7.7
E00154942,7.7,63.2,26.5,2.6
E00154943,8.1,40.5,35.1,16.2
E00155268,4,43.7,38.1,14.3
E00155269,5.2,30.6,52.2,11.9
E00155360,3.4,29.2,35.4,32
E00155361,22.7,38,28,11.3
E00155362,6.6,49.4,36.1,7.8
E00155363,4.9,39.3,35.2,20.5
E00155364,11.5,45,32,11.5
E00155366,1.9,31.4,44.9,21.8
E00155367,7.8,36.4,40.3,15.6
E00155452,3.9,22.8,44.9,28.3
E00155642,8.4,30.8,39.9,21
E00155658,6.2,22.5,47.3,24
E00155757,23.4,36,30.9,9.7
