areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00154561,96.9,1.2,1.2,0.8
E00154563,89.4,3.9,4.6,2.1
E00154564,91.9,3.2,1.8,3.2
E00154565,94.7,3,1,1.3
E00154566,94.5,3.8,0.8,0.8
E00154567,89.1,5.1,1.3,4.5
E00154568,92.4,4.6,1.1,1.9
E00154569,92,6,0.3,1.7
E00154570,92.4,6.1,0.6,0.9
E00154571,92.3,3.4,3.4,0.8
E00154572,93.2,6.5,0.3,0
E00154573,92.2,5.2,1.1,1.5
E00154574,95.6,2.6,0.7,1.1
E00154575,91.9,5.3,1.5,1.3
E00154576,90.9,4.7,1.6,2.8
E00154577,93.8,4.7,0.7,0.7
E00154578,91.9,4.2,2,2
E00154579,93,3,2,2
E00154580,93.6,3.9,1.7,0.8
E00154581,93.8,3.6,0.7,1.8
E00154582,94.4,2.6,0.6,2.4
E00154583,93.9,4.4,1.1,0.7
E00154584,96.2,1.9,1.4,0.5
E00154585,89.2,4.9,1.6,4.2
E00154586,93,3.1,1.7,2.1
E00154587,91.6,4.6,1.3,2.6
E00154588,96.4,3.3,0.3,0
E00154589,91.3,3.8,1.4,3.5
E00154590,91.7,3.4,2,2.9
E00154591,95.1,3.2,1.1,0.5
E00154592,91.6,5.1,2,1.3
E00154593,90.6,4.6,1.4,3.4
E00154594,95.7,3.4,0,0.9
E00154595,93.1,3.9,1.2,1.8
E00154596,95.3,2.8,0.9,0.9
E00154597,91.6,7.7,0.8,0
E00154598,89.9,4.3,1.7,4
E00154599,89.4,7,1.4,2.2
E00154600,88.2,7.5,0.9,3.4
E00154601,92.3,3.6,0.3,3.9
E00154602,90.3,5,1.3,3.3
E00154603,90.7,4.1,2.7,2.5
E00154604,87.9,4.2,4.9,2.9
E00154605,92,5.1,0.6,2.2
E00154606,92.5,4.9,1.1,1.5
E00154607,96,2.8,1.2,0
E00154608,91.9,6.6,0.3,1.2
E00154609,94.9,3.2,1.3,0.6
E00154610,94.8,2.8,0.3,2.2
E00154611,94.7,3,0.7,1.7
E00154612,93,6.1,0.3,0.6
E00154613,93.4,3.8,0.8,2
E00154614,94.7,3.7,1.6,0
E00154615,91.9,4.6,1.9,1.5
E00154616,95.3,2.7,0.7,1.3
E00154617,94.1,3.3,1.3,1.3
E00154618,91.2,5.4,0.7,2.7
E00154619,92.1,3.6,3,1.2
E00154620,87.8,6.4,2.1,3.7
E00154621,93.2,2.3,2.3,2.3
E00154622,94.5,4.7,0.4,0.4
E00154623,91.1,4.5,1.6,2.9
E00154624,92.4,3,1,3.7
E00154625,96.7,2.2,0.4,0.7
E00154626,94.7,2.8,2,0.6
E00154627,93.2,3.4,2.2,1.2
E00154628,89.2,6.5,1.4,2.9
E00154629,89.8,4,2.5,3.7
E00154630,91.5,4.9,1.5,2.2
E00154631,91.3,5.5,2.3,0.9
E00154633,93.3,4.1,0.3,2.2
E00154634,96.9,0.8,0,2.3
E00154635,91.3,3.6,1.8,3.3
E00154636,92.2,4.9,0.7,2.2
E00154637,95.3,3.2,0.3,1.3
E00154638,92.3,4,2.3,1.4
E00154639,94.1,3.4,0.8,1.7
E00154640,92.4,3.6,0,4
E00154641,94.3,4.8,0.9,0
E00154642,93,2.7,1.2,3.1
E00154643,90.7,4.8,2.9,1.6
E00154644,89.3,7.4,2.2,1.1
E00154645,94.8,4.5,0.5,0.3
E00154646,92,4,1.5,2.5
E00154647,95.3,3.8,0,0.8
E00154648,91.9,6.6,1.2,0.3
E00154649,90.9,5.5,0.3,3.2
E00154650,94.1,5.6,0.3,0
E00154651,90.3,5.1,1.5,3
E00154652,87.1,8.8,2.2,1.9
E00154653,93.6,3.2,0.9,2.3
E00154654,89.9,5.4,2,2.7
E00154688,89.4,8,1,1.6
E00154690,95.9,3.4,0.3,0.3
E00154692,95.6,1.7,1,1.7
E00154693,93.3,6.3,0.3,0
E00154727,89.5,5.2,3.1,2.1
E00154731,90.2,5.3,2.1,2.4
E00154732,90.7,5.4,1.2,2.7
E00154733,89.8,6,0.9,3.3
E00154734,89.6,4.5,1.7,4.1
E00154735,91.2,5,0.6,3.2
E00154736,88.8,6.8,2.2,2.2
