areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00154561,1.1,1.5,3.3,92.3,1.8
E00154563,0.7,1.7,1.7,94.7,1.3
E00154564,4.7,0.3,3.7,89.5,1.7
E00154565,2.9,2.2,4.4,87.9,2.5
E00154566,1.6,5.9,6.7,82.7,3.1
E00154567,1.3,1.3,1.3,95.6,0.6
E00154568,2.2,0.4,3.6,90.9,2.9
E00154569,2.5,0.6,3.8,92.5,0.6
E00154570,8.3,0,3.2,87.6,0.9
E00154571,5.9,2.2,4.4,86,1.5
E00154572,4.4,0,6,87.4,2.2
E00154573,6.8,1.8,1.4,88.3,1.6
E00154574,4.5,0.3,2.8,92.4,0
E00154575,1.2,0.2,1.5,95.8,1.2
E00154576,16.2,3.3,3.6,74.3,2.7
E00154577,15,0,6.1,78.6,0.3
E00154578,7.3,1.5,5.2,83.5,2.4
E00154579,3.8,0,2.6,92,1.6
E00154580,8.7,0,4.9,86.1,0.3
E00154581,3.9,0.3,7.5,86.2,2
E00154582,6.1,3.1,3.1,84.7,3.1
E00154583,7.4,3.8,5.5,83.1,0.2
E00154584,7.8,1.8,5.7,82.1,2.6
E00154585,4.6,0,1.3,93.9,0.2
E00154586,7.2,1.3,3.5,82.7,5.3
E00154587,6.1,2,3.9,84.3,3.7
E00154588,10.3,0.5,5.7,79.7,3.8
E00154589,2.6,0.3,1.6,93.9,1.6
E00154590,6.2,1.8,4,83.3,4.8
E00154591,11.8,1.8,6.6,77.7,2
E00154592,2.9,2.3,6.1,85.8,2.9
E00154593,4.7,2.6,2.6,90,0
E00154594,7.2,3.5,8,74.8,6.5
E00154595,5.7,1.1,5.5,84,3.7
E00154596,11.5,0.7,3,82.9,1.9
E00154597,3.9,1.1,2.8,91.9,0.4
E00154598,3.7,2.9,2.7,88.5,2.1
E00154599,13.9,0.5,4,79.9,1.6
E00154600,10.1,3,4.3,81.1,1.5
E00154601,0.3,0,1.7,94.9,3.1
E00154602,4.4,2.5,2.8,86.8,3.5
E00154603,8.6,1,3.2,81.4,5.9
E00154604,4.8,0,1.2,88.2,5.8
E00154605,10.9,1.2,3,82.4,2.4
E00154606,5.7,0,2.8,91.1,0.4
E00154607,4.8,0.4,2.2,92.2,0.4
E00154608,3.2,0.3,1.8,91.5,3.2
E00154609,5.3,0,3.1,90,1.6
E00154610,7.2,0,3.3,85.8,3.6
E00154611,2.8,0.6,5,88.3,3.2
E00154612,2.9,1.2,5.8,89.9,0.3
E00154613,9.3,1.2,4.7,82.6,2.2
E00154614,7.3,0.8,6.5,83.4,2.1
E00154615,8.6,0.4,4,85.3,1.8
