areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00154561,20.1,22.3,40.3,17.3
E00154563,11.8,15.7,57.5,15
E00154564,10.9,11.8,69.1,8.2
E00154565,9.6,12.2,73,5.2
E00154566,35.7,18.8,33.8,11.7
E00154567,19,33.3,23.8,23.8
E00154568,19.6,16.1,54.5,9.8
E00154569,19,8.6,68.1,4.3
E00154570,10.4,14.2,73.1,2.2
E00154571,28.9,16.3,43,11.9
E00154572,7.7,23.2,59.2,9.9
E00154573,10.7,10.7,73.7,4.9
E00154574,13.3,19.5,61.1,6.2
E00154575,14.1,15.5,52.3,18.2
E00154576,21.2,13.9,56.2,8.8
E00154577,41,10.4,33.6,14.9
E00154578,42,15.3,23.6,19.1
E00154579,26.1,13.1,51,9.8
E00154580,10.8,12.8,72.3,4.1
E00154581,31.3,18,36,14.7
E00154582,4.7,9.4,77.2,8.7
E00154583,23,13.7,56.3,7.1
E00154584,9.4,14.5,73,3.1
E00154585,36.8,15.7,27.6,20
E00154586,28.7,17.5,35.1,18.7
E00154587,6.5,10.8,79.9,2.9
E00154588,9.9,14.6,69.5,6
E00154589,31.6,19.1,33.6,15.8
E00154590,39.8,14.5,28.9,16.9
E00154591,11.5,10.3,71.2,7.1
E00154592,31.9,13.8,34.4,20
E00154593,37,22.1,24.9,16
E00154594,17.1,17.1,58.8,7
E00154595,17.3,9.8,65.4,7.5
E00154596,9,13.2,70.1,7.8
E00154597,10.7,13.9,70.5,4.9
E00154598,35.5,13.8,31.3,19.4
E00154599,9.4,12.6,75.5,2.5
E00154600,11.9,11.2,69.2,7.7
E00154601,29.3,12.2,46.3,12.2
E00154602,26.5,11.6,45.8,16.1
E00154603,26.4,15.1,45.7,12.8
E00154604,33.7,16,32.6,17.7
E00154605,17.6,7.4,68.2,6.8
E00154606,13.7,12.8,65.8,7.7
E00154607,17.7,12,58.2,12
E00154608,10,12.9,72.9,4.3
E00154609,20,10.8,63.8,5.4
E00154610,32.8,11.7,46.1,9.4
E00154611,15,13.1,69.2,2.8
E00154612,15.9,12.8,66.5,4.9
E00154613,11.2,12.3,70.4,6.1
E00154614,10.4,9.1,70.8,9.7
E00154615,42,14.7,25.3,18
E00154616,23.8,17.7,48.5,10
E00154617,8.1,10.3,78.7,2.9
E00154618,26.7,14.5,44.8,13.9
E00154619,37,13.3,28.3,21.4
E00154620,30.8,14.3,37.4,17.6
E00154621,27.9,10.4,47.5,14.2
E00154622,16.1,11.6,65.2,7.1
E00154623,31.3,12.5,39.2,17
E00154624,26.6,12,47.8,13.6
E00154625,15.4,17.4,62.4,4.7
E00154626,21,8.9,59.8,10.3
E00154627,12.9,8.2,74.3,4.7
E00154628,34,10.1,40.9,15.1
E00154629,21.8,17.3,40.4,20.5
E00154630,29.7,9.8,48,12.5
E00154631,25.9,13,39.9,21.2
E00154633,12.5,8.3,71.4,7.7
E00154634,6.3,12.5,68.8,12.5
E00154635,17.4,18.7,52.9,11
E00154636,29.2,15.6,46.8,8.4
E00154637,11.1,9.3,76.5,3.1
E00154638,14.6,10.8,63.9,10.8
E00154639,23.5,14,53.7,8.8
E00154640,19.3,12.6,58,10.1
E00154641,24.5,16.1,53.1,6.3
E00154642,24.2,13.1,42.5,20.3
E00154643,24.8,12.7,51,11.5
E00154644,24.3,9.9,53.3,12.5
E00154645,31,16.8,43.4,8.8
E00154646,19.1,14.7,56.6,9.6
E00154647,17,15.7,62.1,5.2
E00154648,29.2,11.1,50.3,9.4
E00154649,24.1,12.4,50,13.5
E00154650,25.1,15.9,47.2,11.8
E00154651,26.4,16.3,45.5,11.8
E00154652,19.7,13,57.5,9.8
E00154653,15.2,11.4,66.7,6.8
E00154654,36.4,27.3,18.2,18.2
E00154688,25.5,21.2,48.6,4.8
E00154690,17,8.2,66.7,8.2
E00154692,18.2,14.2,57.7,9.9
E00154693,18.6,12.4,65,4
E00154727,33.7,17.5,22.3,26.5
E00154731,34.6,10.1,42,13.3
E00154732,30.3,16,38.3,15.4
E00154733,41.4,11,27.1,20.4
E00154734,36.8,10.3,35.9,17
E00154735,26.6,16.3,44.6,12.5
E00154736,42.5,10.6,25.7,21.2
E00154737,29.7,12.3,31.5,26.5
E00154738,33.3,16.4,29.1,21.2
E00154749,19,10.8,61.4,8.9
E00154750,26.2,11.6,50.6,11.6
E00154751,11.3,9.9,73,5.7
E00154752,15.3,6.7,73.3,4.7
E00154753,25.9,9.8,47.3,17
E00154754,26.8,13.1,54.9,5.2
E00154755,23.1,13,56.5,7.4
E00154757,19.1,5.6,71.3,3.9
E00154759,19.4,12.9,63.4,4.3
E00154760,13.7,12.7,69.5,4.1
E00154761,16.6,15.3,58,10.2
E00154762,20.6,14.2,58.1,7.1
E00154763,10.6,11.6,67.6,10.2
E00154764,11.3,8.3,75.9,4.5
E00154765,32.5,10,41.7,15.8
E00154766,22.4,9.9,53.9,13.8
E00154767,22,17.7,51.8,8.5
E00154768,15.5,10.6,68.3,5.6
E00154769,16.2,7.8,68.9,7.2
E00154770,10.2,13.3,69.9,6.6
E00154771,8.7,14.2,71,6
E00154772,11.7,13.5,69.3,5.5
E00154773,13,20.7,62.1,4.1
E00154774,23.4,20.8,45.7,10.2
E00154775,8.2,21.9,54.8,15.1
E00154776,11.8,12.3,70.3,5.7
E00154777,10.2,16.9,67.5,5.4
E00154779,12.3,13,66.7,8
E00154780,7.9,17.3,66.1,8.7
E00154781,13.2,11.9,68.2,6.6
E00154782,13.8,11.6,65.2,9.4
E00154783,27.3,16.5,42.4,13.7
E00154784,14.5,11.7,68.3,5.5
E00154785,10.7,16.6,67.4,5.3
E00154786,11.7,13,71.6,3.7
E00154787,13.4,11.5,72,3.2
E00154788,17.8,14.2,62.7,5.3
E00154789,24.5,13.4,48.6,13.4
E00154790,8.6,13.9,74.8,2.6
E00154791,12.2,15.2,66.5,6.1
E00154792,19.3,14,57.5,9.2
E00154793,27.7,21.9,36.4,14
E00154794,14.9,12.6,67.4,5.1
E00154795,19.5,11.7,59.1,9.7
E00154796,19,14.3,54.5,12.2
E00154797,12.9,7.9,68.3,10.8
E00154798,30.6,9.9,43.8,15.7
E00154799,10.2,17.3,65.3,7.1
E00154800,21.1,19.5,50.5,8.9
E00154801,14.7,12.9,62.4,10
E00154802,19.4,17.5,53.8,9.4
E00154803,11.6,11,72,5.5
E00154804,16.4,16.9,61.7,4.9
E00154805,13.9,12.5,65.3,8.3
E00154806,17.9,9.7,65.5,6.9
E00154807,16.2,8.4,69.5,5.8
E00154827,41.6,16.2,23.7,18.5
E00154828,26.5,16.8,48.6,8.1
E00154829,33.5,14,41.5,11
E00154830,30.7,14.9,41.1,13.4
E00154831,26.8,11.6,52.4,9.1
E00154832,25.7,17.5,47,9.8
E00154833,38.9,12.1,32.8,16.2
E00154834,24.5,9.9,56.3,9.4
E00154835,29.1,10.6,50.8,9.5
E00154836,42.1,11,28.7,18.3
E00154837,38.5,12.7,34.4,14.4
E00154838,25.5,18.4,45.8,10.4
E00154839,22.5,9.9,47.7,19.8
E00154840,8.6,12.2,74.8,4.3
E00154841,20.4,17.7,50,11.8
E00154842,17.5,10.2,62,10.2
E00154843,21.6,15,52.1,11.4
E00154844,23,18.2,49.3,9.5
E00154845,30.1,14.1,42.3,13.5
E00154846,26.3,10.5,50.4,12.8
E00154847,35.2,8.2,41,15.6
E00154849,31.7,12.2,44.7,11.4
E00154850,25.2,14.6,45.5,14.6
E00154851,25.2,13.7,50.4,10.6
E00154852,38.2,15.7,30.4,15.7
E00154853,23.6,11.5,54.1,10.8
E00154854,17,13.3,59.8,10
E00154856,22.5,10.1,59.2,8.3
E00154857,14.1,14.8,63.8,7.4
E00154858,19.2,6.4,67.4,7
