areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00154561,60.5,3.1,36.3
E00154563,55.7,0,44.3
E00154564,46.8,1.3,51.9
E00154565,44.2,1.9,53.8
E00154566,73.2,3.3,23.4
E00154567,13.2,2.5,84.3
E00154568,51.6,3.3,45.1
E00154569,44.5,3,52.5
E00154570,48.5,2.2,49.3
E00154571,58,2.2,39.8
E00154572,55.9,3.5,40.6
E00154573,54.3,3.4,42.3
E00154574,50,2.6,47.4
E00154575,60.1,0.5,39.3
E00154576,55.9,2.9,41.2
E00154577,58.8,3.1,38.2
E00154578,63.7,5.9,30.4
E00154579,62.8,2.1,35.1
E00154580,54.4,4.4,41.1
E00154581,65.1,4.4,30.6
E00154582,46,1.8,52.2
E00154583,52.6,3.8,43.6
E00154584,55.3,4.5,40.2
E00154585,52.9,4.3,42.9
E00154586,66.5,2.7,30.7
E00154587,47.8,1.4,50.9
E00154588,53.2,3.9,43
E00154589,61.9,2.4,35.6
E00154590,48,2.9,49.1
E00154591,53,1.3,45.6
E00154592,65.2,0.8,34
E00154593,64.6,6.1,29.2
E00154594,45.1,2.4,52.4
E00154595,58.6,2.5,39
E00154596,48.8,2.6,48.6
E00154597,52.1,1.7,46.2
E00154598,69,4.2,26.8
E00154599,55.6,2.1,42.3
E00154600,52.2,1.5,46.3
E00154601,59,1.5,39.5
E00154602,62.6,5.3,32.1
E00154603,62.6,2.7,34.7
E00154604,68.6,4.3,27.1
E00154605,55.5,2.7,41.8
E00154606,52.7,2.7,44.6
E00154607,72.1,1.8,26
E00154608,54.2,1.5,44.3
E00154609,51.6,1.6,46.9
E00154610,42.3,1.3,56.4
E00154611,41.8,1.2,57
E00154612,64.3,3.4,32.3
E00154613,53.5,1.8,44.7
E00154614,50.6,1,48.4
E00154615,66.5,5.4,28.1
E00154616,59.3,2.5,38.2
E00154617,57,1.7,41.4
E00154618,68.6,3.7,27.7
E00154619,61.1,3.6,35.4
E00154620,66.9,3.3,29.8
E00154621,69.2,1.9,28.9
E00154622,73.4,1.4,25.2
E00154623,69.1,2.7,28.1
E00154624,73.8,2,24.2
E00154625,65.8,3.5,30.7
E00154626,78.1,1.4,20.5
E00154627,61.9,0.4,37.7
E00154628,66.9,4.2,28.9
E00154629,59.8,5,35.1
E00154630,75.1,4.1,20.9
E00154631,66.3,3.5,30.2
E00154633,65,3.9,31.1
E00154634,6.2,1.6,92.2
E00154635,55.6,1.7,42.7
E00154636,65.9,3,31
E00154637,55.6,1.4,43
E00154638,57.9,0.4,41.8
E00154639,66.7,4,29.4
E00154640,54.4,2.3,43.3
E00154641,70,2.2,27.8
E00154642,67.6,3.1,29.3
E00154643,59.3,3,37.6
E00154644,66.4,3.9,29.7
E00154645,70.7,1.9,27.4
E00154646,59.5,0.9,39.6
E00154647,51.7,1.7,46.6
E00154648,59,1.4,39.6
E00154649,67.4,5,27.5
E00154650,69.8,1.1,29.1
E00154651,67.8,3.4,28.8
E00154652,64.5,3,32.4
E00154653,48.7,1.5,49.8
E00154654,7.4,0.7,91.9
E00154688,74,3.9,22.1
E00154690,58.8,2.4,38.8
E00154692,61.8,1.2,37
E00154693,66.8,3.4,29.8
E00154727,70.8,2.1,27.1
E00154731,65.3,1.4,33.3
E00154732,59.5,2.3,38.1
E00154733,68.2,2.2,29.6
E00154734,59.7,5.3,35
E00154735,67.8,0.7,31.5
E00154736,58.7,6.6,34.8
E00154737,66.4,5.5,28.2
E00154738,62.8,1.7,35.5
E00154749,63.3,4.8,31.9
E00154750,67.6,2,30.4
E00154751,52,0,48
E00154752,55.7,1.5,42.9
E00154753,54.5,5.4,40.1
