areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00154561,86.7,8.5,4.8
E00154563,89.4,7.6,3
E00154564,87,9.4,3.7
E00154565,88.5,8.3,3.2
E00154566,91,5.5,3.5
E00154567,44,35.8,20.1
E00154568,81.7,14.3,4
E00154569,79.7,14.1,6.3
E00154570,90.3,7,2.6
E00154571,85.5,9.8,4.7
E00154572,89.5,8,2.6
E00154573,93.8,5.4,0.8
E00154574,91,6.6,2.4
E00154575,86.8,11,2.2
E00154576,86.9,8,5.1
E00154577,82.8,14.5,2.8
E00154578,85.2,10.5,4.3
E00154579,89.4,9,1.6
E00154580,94.9,2.7,2.4
E00154581,92.3,5.7,2
E00154582,93,6.1,0.8
E00154583,96.2,3.4,0.4
E00154584,95.9,2.8,1.3
E00154585,76.4,18.6,5
E00154586,88.2,6.7,5.1
E00154587,93.6,4.2,2.2
E00154588,95.9,4.1,0
E00154589,88.7,7.7,3.5
E00154590,75.8,15.2,9
E00154591,93.8,5.4,0.8
E00154592,83.5,10.3,6.1
E00154593,88.5,8.4,3.1
E00154594,93.9,5.3,0.7
E00154595,93.7,5,1.3
E00154596,89,9.3,1.6
E00154597,86.8,11,2.1
E00154598,83.3,9.7,7
E00154599,88.7,7.5,3.8
E00154600,92.1,5.8,2.1
E00154601,88.9,8.6,2.6
E00154602,84.3,10.7,5
E00154603,89,7.4,3.6
E00154604,85.4,10.3,4.3
E00154605,89.4,7.9,2.7
E00154606,94.4,3.5,2.1
E00154607,90.5,9.2,0.4
E00154608,94.2,4.4,1.5
E00154609,92.5,5.3,2.2
E00154610,71.9,23.6,4.5
E00154611,86.8,10.7,2.5
E00154612,93.4,6.3,0.3
E00154613,92.7,5.1,2.2
E00154614,87.8,7.3,4.9
E00154615,84.5,11.9,3.6
E00154616,79,15.8,5.2
E00154617,91.3,7.1,1.6
E00154618,88.9,6,5.1
E00154619,80.9,12.6,6.5
E00154620,88.3,8.3,3.4
E00154621,84.8,11.6,3.6
E00154622,94,5.6,0.4
E00154623,86.6,8.6,4.7
E00154624,89.1,7.7,3.2
E00154625,90.8,6.9,2.3
E00154626,89.6,8.7,1.8
E00154627,88.2,10.6,1.1
E00154628,85.7,10.3,4
E00154629,83,12.4,4.6
E00154630,89.1,8,2.9
E00154631,83.8,11.5,4.7
E00154633,94.2,5.6,0.3
E00154634,51,31.6,17.5
E00154635,89.8,7.3,2.9
E00154636,85.6,11.2,3.2
E00154637,94.9,3.5,1.5
E00154638,92.2,6.2,1.6
E00154639,86.4,10.2,3.4
E00154640,88.6,7.6,3.8
E00154641,92,6.9,1.1
E00154642,84.5,11.9,3.6
E00154643,82.9,10.5,6.6
E00154644,90.4,7.9,1.7
E00154645,89.7,8.4,1.9
E00154646,86.8,9.9,3.3
E00154647,94.4,4.3,1.3
E00154648,86.5,9.9,3.6
E00154649,90.9,7.3,1.8
