areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00154561,90.2,0,9.8,0
E00154563,85,0.7,12.7,1.7
E00154564,88.7,0.3,9.9,1
E00154565,82.9,1.3,11.9,3.9
E00154566,78.5,0,18.3,3.2
E00154567,88.7,0,11.3,0
E00154568,92.3,0.4,6.3,1.1
E00154569,83.4,0,13.8,2.8
E00154570,92.6,0.3,7.1,0
E00154571,77.1,0,18.9,4
E00154572,85.7,1,11.1,2.3
E00154573,86.5,0.6,11.4,1.5
E00154574,85.8,0.7,13.5,0
E00154575,86.4,0.7,12.9,0
E00154576,90.3,0,7.3,2.4
E00154577,92.4,0.3,4.5,2.8
E00154578,90.1,0,9.9,0
E00154579,89,0,9.4,1.6
E00154580,91,0,6,3
E00154581,90.8,0,7.5,1.7
E00154582,90.4,0.3,8.2,1.1
E00154583,83.8,0.6,11.7,3.8
E00154584,82.5,0.5,11.5,5.5
E00154585,91.1,0,8.7,0.2
E00154586,89.7,0,9.3,1
E00154587,87.9,0.7,10.1,1.2
E00154588,88.6,0,8.1,3.2
E00154589,89.5,0,10.5,0
E00154590,94,0,6,0
E00154591,90.4,0.8,8.3,0.5
E00154592,87.8,0,11.2,1
E00154593,87,0.3,12.4,0.3
E00154594,77.8,0,12,10.2
E00154595,86.4,1.1,11,1.5
E00154596,89.6,0.5,9.6,0.2
E00154597,89.2,0,9.3,1.4
E00154598,86.6,0.3,12.8,0.3
E00154599,81.9,0.5,14.1,3.5
E00154600,89.9,0.9,7.3,1.8
E00154601,88.8,0.6,8.6,2
E00154602,90.8,0.3,8.3,0.6
E00154603,89.1,0.4,10.3,0.2
E00154604,94.5,0.3,5.2,0
E00154605,80.2,0.3,17.6,1.9
E00154606,88.3,1.8,9.9,0
E00154607,81.5,0,16.2,2.3
E00154608,93.2,0.6,5.9,0.3
E00154609,85,0,13.4,1.6
E00154610,82.4,0.3,16.1,1.2
E00154611,88.5,0,6.7,4.8
E00154612,89.2,0.9,9.9,0
E00154613,90.9,0.2,8.4,0.5
E00154614,85.4,0.5,12.2,1.8
E00154615,93.1,0,6.2,0.7
E00154616,89.7,0,10.3,0
E00154617,90.9,0,6.6,2.5
E00154618,85.2,0.3,12.9,1.6
E00154619,91.1,0,8.9,0
E00154620,88.7,0,9.8,1.4
E00154621,90.9,0,8.8,0.3
E00154622,87.6,0.4,11.7,0.4
E00154623,93.6,0,6.4,0
E00154624,89.4,0.3,10,0.3
E00154625,84.9,0.3,13.4,1.3
E00154626,88,0,10.7,1.3
E00154627,91.1,0,7.4,1.5
E00154628,89.9,0,10.1,0
E00154629,90.4,0.6,9,0
E00154630,93.3,0.2,6.4,0
E00154631,92.3,0,6.9,0.8
E00154633,91.3,0,6.3,2.4
E00154634,90.5,0,9.1,0.4
E00154635,81.2,0.6,15.1,3.2
E00154636,82.6,0.7,15.3,1.4
E00154637,90.1,0.5,8.1,1.3
E00154638,83.2,0,16,0.8
E00154639,85.1,0.8,13.4,0.8
E00154640,89.3,0,7.3,3.4
E00154641,90.7,0.8,7.1,1.4
E00154642,89.1,0,10.6,0.4
E00154643,86.7,0,13.3,0
E00154644,93.7,0,6.3,0
E00154645,83.5,0.5,15.1,1
E00154646,92.6,0,7.4,0
E00154647,88.5,0.5,8.8,2.1
E00154648,94.5,0,5,0.6
E00154649,92.6,0,6.2,1.2
E00154650,92.1,0.3,7.3,0.3
E00154651,91.3,0.3,8.1,0.3
E00154652,85.3,0.5,13.9,0.3
