areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00154561,15.7,38.3,6.5,37.8,1.7
E00154563,8.9,36.4,4.2,47.9,2.5
E00154564,9.3,19.4,3,65,3.4
E00154565,11.1,23.8,3.8,61.3,0
E00154566,12.1,38.8,2.4,41.7,4.9
E00154567,45.9,28.3,6.9,11.9,6.9
E00154568,14.8,35.9,5.3,42.6,1.4
E00154569,14.6,28,2.7,52.5,2.3
E00154570,6.6,27.5,0.4,65.2,0.4
E00154571,15.2,37.7,4.3,39,3.9
E00154572,6.3,32.3,2.8,55.5,3.1
E00154573,6,25.6,2.3,65,1
E00154574,9.6,27.1,2.2,59.4,1.7
E00154575,12,34.7,3.3,46.2,3.8
E00154576,15.2,24,1.6,55.6,3.6
E00154577,18.3,37.8,4.8,37,2.2
E00154578,17.7,39.1,8.2,31.7,3.3
E00154579,11.2,38.8,8.7,38.4,2.9
E00154580,11.2,21.9,1.5,61.3,4.1
E00154581,10,39.3,2.2,44.5,3.9
E00154582,6.5,27.7,0.4,63.3,2.2
E00154583,7.2,30.9,2,57.2,2.6
E00154584,7.2,26.3,0,63.8,2.7
E00154585,28.8,37.3,7.4,22.2,4.3
E00154586,16.6,38.3,4.3,34.8,5.9
E00154587,6.2,23.4,1,66.7,2.7
E00154588,6.6,25.5,1.7,62.6,3.5
E00154589,15.4,39.7,4,38.5,2.4
E00154590,21,45.5,4.5,24.4,4.5
E00154591,8.5,21.4,1.4,64.7,4.1
E00154592,19.4,38.1,6.9,30.8,4.9
E00154593,17.6,41.9,4.3,31.5,4.7
E00154594,13.3,27.1,1.7,49.9,8
E00154595,4.7,28.7,2.2,63.3,1.1
E00154596,8.3,25.3,2.6,60.9,2.9
E00154597,9.5,27.2,2.6,56.9,3.9
E00154598,19.9,41.8,5.8,29.3,3.2
E00154599,6.6,21.6,1.7,67.2,2.8
E00154600,5.8,28,2.2,60.7,3.3
E00154601,9.4,34.4,3.6,48.9,3.6
E00154602,18.1,36.3,5.2,36.3,4
E00154603,14.4,34.1,3.9,45.7,1.9
E00154604,18,44.5,3.5,31.3,2.7
E00154605,7.9,24.7,1.5,62.2,3.7
E00154606,4.9,26.5,2.2,65.9,0.4
E00154607,5.3,28.3,4.9,58.8,2.7
E00154608,4.6,22.1,0,72.1,1.1
E00154609,7.8,26.4,4.3,60.5,1.2
E00154610,12,38.6,2.6,44.8,1.9
E00154611,16.7,22.6,1.9,55.3,3.5
E00154612,4.9,30.6,0,63.4,1.1
E00154613,6.9,25.3,1.5,63.9,2.4
E00154614,6.2,24.4,1.9,65.9,1.6
E00154615,18.5,41,6.8,32.4,1.4
E00154616,16.1,33.8,4.3,44,1.8
E00154617,4.2,27.1,3,65.3,0.4
E00154618,10.7,38.9,2.9,42.6,4.9
E00154619,22.5,43.6,5,26.1,2.9
E00154620,21.8,33.6,4.1,39.1,1.5
E00154621,16.5,36.1,3.4,42.1,1.9
E00154622,4.7,29.2,0.5,65.1,0.5
E00154623,17.3,36.9,3.8,38.8,3.1
E00154624,11.7,34.4,4.5,45.7,3.6
E00154625,14,32.3,3.9,46.3,3.5
E00154626,5.9,34.1,2.8,55.1,2.1
E00154627,7.4,28.8,1.8,60.1,1.8
E00154628,17.6,37.7,3.8,38.5,2.5
E00154629,19.4,43,3.5,32.6,1.6
E00154630,12.2,40.7,2.6,43.3,1.2
E00154631,18.7,40.5,5.5,33.6,1.7
E00154633,3.9,22.2,3.1,68.1,2.7
E00154634,39.1,20.9,6.6,25.2,8.1
E00154635,14.4,32.4,4.2,47.2,1.8
E00154636,18.2,29.9,3,45.5,3.5
E00154637,5.1,22,1.4,69.5,2
E00154638,6.2,29.7,2.2,59.3,2.6
E00154639,11.2,29.6,3.1,52.6,3.6
E00154640,11,31.2,6.4,48.2,3.2
E00154641,8.7,30.2,3.3,57.5,0.4
E00154642,11,39.6,4.4,41.4,3.5
E00154643,11.8,34.7,5,41.6,6.9
E00154644,9.6,37.7,2.6,47.8,2.2
E00154645,10.7,40.8,4,41.7,2.8
E00154646,10.1,37,3.5,47.1,2.2
E00154647,5.8,25,0.3,65.8,3.1
E00154648,12.8,34.7,5.6,46.5,0.3
E00154649,11.9,37.9,3.6,45.1,1.6
E00154650,10.2,33.8,4,49.5,2.5
E00154651,17.9,38.9,3.1,38.5,1.5
E00154652,8.4,32.1,2,55.4,2
E00154653,8.3,27.1,1.4,60.3,2.9
E00154654,30.9,25.7,10.5,23,9.9
E00154688,7.4,29.7,2.8,60.1,0
E00154690,6.4,25.6,3.2,63.6,1.2
E00154692,8,26.6,2.2,60.6,2.7
E00154693,5,25.2,1.1,65.6,3.1
E00154727,18.8,45.4,9.2,23.8,2.9
E00154731,13.3,31.9,6.3,47,1.4
E00154732,15.4,38.3,5.4,37.6,3.4
E00154733,22.7,40.9,6.3,28.3,1.9
E00154734,20.1,35.9,6.6,34.6,2.9
E00154735,11.7,31.4,3.6,52.2,1.1
E00154736,21.4,39.5,4.9,30.3,3.9
E00154737,11.5,44.5,7,32.7,4.2
E00154738,14.3,43,4,36.3,2.3
E00154749,8.4,30.7,1.6,57.4,2
E00154750,9.4,26.8,2,58.3,3.5
E00154751,10.1,29.2,3,55.4,2.2
E00154752,2.2,31.1,1.1,64.1,1.5
E00154753,13.9,43.6,1,39.1,2.5
E00154754,5,32.6,2.1,57,3.3
E00154755,8.7,37.4,1.9,50.5,1.5
E00154757,8.2,27,2.2,57.5,5
E00154759,5.7,31,2,60.3,1
E00154760,9.5,24.3,1.5,63.2,1.5
E00154761,6.6,24.5,1.7,64.6,2.6
E00154762,10.9,31.9,2.5,54.2,0.4
E00154763,3.9,21.3,1.4,71.1,2.2
E00154764,5.4,28.3,0.4,64.6,1.3
E00154765,19.6,32.9,4.9,41.3,1.3
E00154766,8.4,30.7,2.4,53,5.6
E00154767,9.3,29.6,2.4,57.5,1.2
E00154768,7.6,25.2,1.2,64.4,1.6
E00154769,7.6,28.6,3.1,58.8,1.9
E00154770,5.5,31.5,0,62,1
E00154771,6,23.2,2,67.8,1
E00154772,4.4,26.8,0.7,64.3,3.7
E00154773,7.8,24.9,3.3,62.8,1.1
E00154774,11.7,34.9,3,46.6,3.7
E00154775,14.3,26.7,3.6,52.2,3.2
E00154776,2.9,30.3,1.2,64.1,1.5
E00154777,8.4,26.5,1.5,61.1,2.4
E00154779,6.6,28.7,1,61.9,1.7
E00154780,7.5,25.7,2.6,61.1,3
E00154781,8.2,24.7,1.8,63.8,1.4
E00154782,8.4,27.6,4,56.8,3.2
E00154783,19.6,37.9,4.5,35.3,2.7
E00154784,5.8,29.6,3.1,61.1,0.4
E00154785,4.1,34.1,2.8,59.1,0
E00154786,5.9,24.9,2,65.6,1.6
E00154787,11.3,17.8,0,68.8,2.1
E00154788,8.5,27.4,2.7,60.2,1.2
E00154789,8.3,36.8,4.9,48.8,1.2
E00154790,6.2,20.1,2.9,69,1.8
E00154791,6.1,23.5,2.9,65,2.5
E00154792,5.7,29,2.7,60.3,2.3
E00154793,8.1,47.6,3.6,37.7,3
E00154794,6.1,24.5,1.8,66.1,1.4
E00154795,9.7,25.5,3.1,56.4,5.4
E00154796,9.7,28.8,3.5,55.2,2.8
E00154797,6.3,31.8,1.4,57,3.5
E00154798,14,44.7,3.4,35.8,2.2
E00154799,11.8,28.3,1.7,57.4,0.8
E00154800,5.3,37.7,2.3,53.2,1.5
E00154801,19,29.6,2.7,43.1,5.5
E00154802,18.3,25,1.7,47.7,7.3
E00154803,4.6,23.9,2.9,65.1,3.4
E00154804,6,24.5,2.1,64.5,2.8
E00154805,7.1,28.6,0.4,62.1,1.9
E00154806,4.3,27.7,3.9,59.7,4.3
E00154807,4.5,26.5,2.6,64.9,1.5
E00154827,19.2,46.2,9.1,22.4,3.1
