areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00154561,16.3,16.3,39.8,27.6
E00154563,0.8,2.4,59.7,37.1
E00154564,0.8,14.6,22,62.6
E00154565,11,18.9,9.4,60.6
E00154566,17.9,43.9,32.5,5.7
E00154567,66.9,29.4,2.2,1.5
E00154568,12.9,33.9,30.6,22.6
E00154569,6.4,13.6,46.4,33.6
E00154570,0,0.8,14.3,84.9
E00154571,17.3,46.8,21.6,14.4
E00154572,2.1,21.4,39.3,37.1
E00154573,8.2,8.2,8.2,75.4
E00154574,1.8,20.5,31.3,46.4
E00154575,9.7,22.7,31.3,36.4
E00154576,6.3,5.6,23.8,64.3
E00154577,6.6,14,51.2,28.1
E00154578,12.7,47.8,32.8,6.7
E00154579,2.2,54.7,28.1,15.1
E00154580,0,0.8,10.8,88.3
E00154581,0,6.8,75.2,17.9
E00154582,0,5.6,11.3,83.1
E00154583,0,6.7,8.7,84.6
E00154584,0,6.7,9.6,83.7
E00154585,7.3,23.2,57.3,12.2
E00154586,16.5,31.7,43.2,8.6
E00154587,0.8,0.8,4,94.4
E00154588,0,1.6,4.9,93.4
E00154589,1.6,13.1,54.1,31.1
E00154590,33.9,34.9,24.8,6.4
E00154591,0,8.2,13.4,78.4
E00154592,4,6.5,71.8,17.7
E00154593,13.8,40,35.6,10.6
E00154594,3.1,9.3,15.5,72.1
E00154595,18.2,13.8,14.4,53.6
E00154596,15.3,12.9,4.3,67.5
E00154597,3,24.1,33.1,39.8
E00154598,22.2,48.5,25.1,4.2
E00154599,0.8,3.1,9.4,86.6
E00154600,2.6,3.5,5.3,88.6
E00154601,13,24.6,19.6,42.8
E00154602,2.5,23.3,61.7,12.5
E00154603,1.4,40.1,29.5,29
E00154604,9.6,39.5,43,7.9
E00154605,4.1,36.1,14.3,45.6
E00154606,1,3,25,71
E00154607,21.8,38.1,27.2,12.9
E00154608,2.6,0,6.9,90.5
E00154609,0.8,1.7,20.8,76.7
E00154610,15.8,55.7,15.8,12.7
E00154611,20.1,11.9,9.7,58.2
E00154612,0,12.3,23,64.8
E00154613,6.3,10.1,13.8,69.8
E00154614,0.8,3.9,12.4,82.9
E00154615,21.3,41.8,27,9.8
E00154616,50.2,30.2,10.2,9.4
E00154617,0,4.2,16.8,79
E00154618,7.3,44.4,24.2,24.2
E00154619,0.8,4.6,80.9,13.7
E00154620,0.7,33.3,55.1,10.9
E00154621,2.9,21,55.8,20.3
E00154622,0.9,12.1,27.1,59.8
E00154623,13.1,26.9,45.4,14.6
E00154624,0.8,13,64.2,22
E00154625,31.9,22.5,31.9,13.8
E00154626,2.8,19,47.2,31
E00154627,9.1,9.8,23.1,58
E00154628,6.3,18.1,54.3,21.3
E00154629,1.6,10.2,68.8,19.5
E00154630,12.9,29,50,8.1
E00154631,3,17,63,17
E00154633,3,6,41.8,49.3
E00154634,73.1,18,4.8,4.2
E00154635,1.7,23.9,23.9,50.4
E00154636,5.7,31.7,55.3,7.3
E00154637,0,0.7,3,96.3
E00154638,0,3.3,15,81.7
E00154639,10.9,19.1,46.4,23.6
E00154640,14.5,20.5,23.9,41
E00154641,3.5,21.3,44,31.2
E00154642,19.3,25.2,39.5,16
E00154643,34.1,33.5,22.9,9.4
E00154644,11.2,14.7,44,30.2
E00154645,17.5,34.4,33.9,14.2
E00154646,0.8,23.8,45.2,30.2
E00154647,0,2.4,1.6,96
E00154648,2.6,17.8,48.7,30.9
E00154649,3.3,23.1,33.9,39.7
E00154650,5.7,35,40,19.3
E00154651,3.3,19.5,57.7,19.5
E00154652,0,4.8,23.2,72
E00154653,1.6,3.9,9.3,85.3
E00154654,79.3,14,3.3,3.3
E00154688,18.2,52.7,4.1,25
E00154690,0.8,2.5,30.3,66.4
E00154692,10.4,15.8,19.9,53.8
E00154693,12.1,31.1,11.4,45.5
E00154727,2.6,31.6,53.5,12.3
E00154731,7.2,19.7,52,21.1
E00154732,4.2,22.2,53.5,20.1
E00154733,0.7,43.7,52.6,3
E00154734,6.2,21.5,50.3,22
E00154735,0,7,59.7,33.3
E00154736,6.3,22.9,53.5,17.4
E00154737,14.4,20,46.9,18.8
E00154738,1.4,1.4,92.1,5
E00154749,4.7,36.7,24.2,34.4
E00154750,17.5,39.2,8.4,35
E00154751,14.7,28.7,18.7,38
E00154752,0,0.8,12.6,86.6
E00154753,28.8,23.7,31.4,16.1
E00154754,2.5,3.3,49.2,45
E00154755,5.9,42.4,23.7,28
E00154757,0,9.2,17,73.8
E00154759,11.6,25.2,11,52.3
E00154760,0.6,29.1,10.9,59.4
E00154761,0.8,21.5,53.1,24.6
E00154762,5.1,55.1,19.6,20.3
E00154763,2.2,35.6,17.8,44.4
E00154764,0,6.5,36.3,57.3
E00154765,36.4,42.9,7.8,13
E00154766,10.6,33.8,23.2,32.4
E00154767,1.5,14.5,31.3,52.7
E00154768,0,9.5,33.3,57.1
E00154769,0.8,33.1,4.8,61.3
E00154770,0,0.7,10.4,88.9
E00154771,0.7,6.4,11.4,81.4
E00154772,0.8,3.1,21.9,74.2
E00154773,2.1,14.3,42.1,41.4
E00154774,7.7,24.6,31,36.6
E00154775,42.5,16.5,16.5,24.4
E00154776,0,2.1,13.3,84.6
E00154777,3.7,0,4.4,91.9
E00154779,0.7,2.2,20.6,76.5
E00154780,4.2,4.2,11.8,79.8
E00154781,1.6,9.5,12.7,76.2
E00154782,13,9.2,33.6,44.3
E00154783,9.1,21.5,46.3,23.1
E00154784,1.7,6,33.3,59
E00154785,3,10.1,19.5,67.5
E00154786,0,9.7,18.6,71.7
E00154787,7.7,5.6,15.4,71.3
E00154788,0.8,5.8,28.9,64.5
E00154789,10.8,32.3,25.1,31.7
E00154790,0.7,31.3,18.4,49.7
E00154791,0.7,31.7,19.4,48.2
E00154792,22.5,15.2,19.9,42.4
E00154793,14.7,20.3,43.5,21.5
E00154794,2.2,11.7,20.4,65.7
E00154795,1.6,52.7,1.6,44.2
E00154796,0,8.6,49.2,42.2
E00154797,8.6,3.1,4.7,83.6
E00154798,32.5,41.2,6.1,20.2
E00154799,0,4,13.1,82.8
E00154800,12.7,22.5,38.7,26.1
E00154801,1.7,7.5,15.8,75
E00154802,5.8,59.1,9.4,25.7
E00154803,2.3,29,32.8,35.9
E00154804,3.9,41.8,12.4,41.8
E00154805,0.7,16.7,31.2,51.4
E00154806,1.6,33.1,12.6,52.8
E00154807,1.5,11.3,13.5,73.7
E00154827,9.6,28.9,54.8,6.7
E00154828,1.6,12,56,30.4
E00154829,8.7,19,52.4,19.8
E00154830,0.8,1.6,73,24.6
E00154831,0,7.9,24.6,67.5
E00154832,0.7,4.5,56,38.8
E00154833,7,26.9,54.8,11.3
E00154834,0.8,7.1,48.8,43.3
E00154835,7,22.5,44.2,26.4
E00154836,16.8,32.1,35.8,15.3
E00154837,17.9,22.4,40.8,18.9
E00154838,6.7,26.8,43,23.5
E00154839,13.6,23.3,22.3,40.8
E00154840,0,0.8,4.6,94.6
E00154841,7.3,48.2,25,19.5
E00154842,3.5,27.3,35,34.3
E00154843,1.6,11,48,39.4
E00154844,2.7,17,58.9,21.4
E00154845,9.8,25.6,36.8,27.8
E00154846,3.6,19.1,43.6,33.6
E00154847,5.8,30.8,45,18.3
E00154849,13.3,17.7,65.5,3.5
E00154850,30,50.8,12.5,6.7
E00154851,13.7,39.2,28.9,18.1
E00154852,1.7,91,6.8,0.6
E00154853,18.8,43.1,20.8,17.3
E00154854,10.7,15,32.6,41.7
E00154856,0.7,8.6,25.2,65.5
E00154857,7.6,27.2,18.4,46.8
E00154858,1.6,3.2,22.4,72.8
E00154859,2.7,36.3,40.7,20.4
E00154860,42,40.5,13,4.6
E00154861,0.8,32.8,53.1,13.3
E00154862,37,22.8,37,3.1
E00154863,2.2,32.4,51.8,13.7
E00154864,22.1,38.2,23.5,16.2
E00154865,2.7,26.5,54.9,15.9
E00154866,27.7,69.2,2.3,0.8
E00154867,8,21.9,59.9,10.2
E00154868,5.8,19.6,52.9,21.7
E00154869,22.8,55.2,18.6,3.4
E00154870,13.7,37.6,30.8,17.9
E00154871,31.3,27.3,31.3,10.2
E00154872,39.6,34.5,21.6,4.3
E00154873,36.2,25.7,34.3,3.8
E00154874,18.8,31.5,42.4,7.3
E00154875,15.3,32.7,36.7,15.3
E00154876,4.9,20.3,62.2,12.6
E00154877,5.2,11.1,70.4,13.3
E00154878,17.2,50,23.1,9.7
E00154879,14.6,28.5,41.7,15.3
E00154880,0.9,8.9,74.1,16.1
E00154881,4.9,30.1,53.4,11.7
E00154882,2.3,2.3,10.8,84.6
E00154883,1.7,2.5,37.5,58.3
E00154884,0,4.8,32.4,62.9
E00154885,1.6,7.1,7.9,83.5
E00154886,21.9,23.4,46.9,7.8
E00154887,9.4,16.5,70.1,3.9
E00154888,2.6,20,46.1,31.3
E00154889,10.3,11.1,15.1,63.5
E00154890,43.8,45.9,3.2,7
E00154891,7.1,55.1,22,15.7
E00154892,24.9,33.5,37.6,4
E00154893,16.2,36.8,36.8,10.3
E00154894,1.6,29.3,32.5,36.6
E00154895,13.4,36.9,10.2,39.5
E00154896,11.1,35.2,17.6,36.1
E00154897,0,6.5,32.3,61.3
E00154898,2.6,10.3,23.1,64.1
E00154899,1.6,17.2,36.7,44.5
E00154900,0,24.5,25.9,49.6
E00154901,2.3,26.6,25,46.1
E00154902,5.3,41.2,16.8,36.6
E00154904,2.1,3.4,15.8,78.8
E00154905,0,3.2,31,65.9
E00154906,0,4,4.8,91.3
E00154910,2.9,24.1,16.1,56.9
E00154911,1.7,4.3,11.3,82.6
E00154912,1.6,9.7,43.5,45.2
E00154914,3.9,52,32.3,11.8
E00154915,23.7,39.8,34.7,1.7
E00154916,18.1,22,33.9,26
E00154917,62.3,12.3,23.6,1.9
E00154918,50.4,22.6,8.8,18.2
E00154919,15,20.8,6.7,57.5
E00154920,21.7,69.6,8.7,0
E00154921,2.5,37.2,24,36.4
E00154922,0.8,13,64.9,21.4
E00154923,12.4,25.6,33.3,28.7
E00154924,7.4,42.6,29.6,20.4
E00154925,7.8,18.4,12.8,61
E00154926,0.8,3.8,28.5,66.9
E00154927,22.6,16.5,47,13.9
E00154928,10.2,16.4,42.2,31.3
E00154929,0,5.5,11,83.4
E00154930,10.5,44.1,21.7,23.7
E00154931,15,30.8,21.1,33.1
E00154932,7.6,53.8,5.9,32.8
E00154933,16.8,39.2,26.4,17.6
E00154934,0.6,44.1,26.1,29.2
E00154935,39.6,45.5,8.6,6.3
E00154936,0.8,6.5,46.8,46
E00154937,10,46.7,10.8,32.5
E00154938,23.3,18.2,20.8,37.7
E00154939,47,33.8,9.1,10.1
E00154940,13.6,7.9,5.7,72.9
E00154941,22.8,28.9,23.9,24.4
E00154942,31,30.2,22.4,16.4
E00154943,16.4,19.1,10.9,53.6
E00155268,2.4,16,49.6,32
E00155269,4.4,11.8,33.1,50.7
E00155360,1.7,16.9,32.6,48.9
E00155361,13.2,45.7,34.4,6.6
E00155362,16.5,31.7,39,12.8
E00155363,12.3,22.1,31.1,34.4
E00155364,12.7,36,37.6,13.7
E00155366,6.5,10.4,31.8,51.3
E00155367,18.2,19.5,42.9,19.5
E00155452,0.8,11.1,29.4,58.7
E00155642,0.7,11.8,27.1,60.4
E00155658,0.8,6.4,22.4,70.4
E00155757,18.3,42.3,34.3,5.1
E00155768,11.2,25,31.9,31.9
E00155769,0,7.2,34.4,58.4
E00155770,0,13.8,35.3,50.9
E00155771,2.6,3.5,22.6,71.3
E00155773,2.3,6.9,27.7,63.1
E00155774,8.3,6.9,50.3,34.5
E00155775,8.9,25.2,35.8,30.1
E00155776,2.4,21.6,55.2,20.8
E00155777,1.6,4.8,57.3,36.3
E00155778,12.2,33.3,40.7,13.8
E00155779,0.9,16.7,51.9,30.6
E00155780,1.6,21.3,45.9,31.1
E00156283,0,23.4,63.7,12.9
E00156284,36.2,56.9,5.4,1.5
E00156285,16.7,41.2,32.1,10
E00156286,1.5,20,60.8,17.7
E00156287,5.5,35.2,46.2,13.1
E00156288,35.5,31.4,19,14
E00156289,25.9,27.8,42.6,3.7
E00156290,6.1,21.2,51.5,21.2
E00156291,42.9,40.2,5.4,11.6
E00156292,2.6,41,29.9,26.5
E00156293,36.7,27.2,17.7,18.4
E00156294,12.4,22.3,42.1,23.1
E00156295,0,18.6,31.4,50
E00156296,30.4,49.1,12.5,8
E00156297,11,18.6,53.8,16.6
E00156298,34.3,39.5,22.7,3.5
E00156299,1.5,19.8,60.3,18.3
E00156300,31.9,51.3,12.6,4.2
E00156301,18.3,57.8,20.9,3
E00156302,41.4,18.8,21.1,18.8
E00156303,40.6,27.1,22.6,9.8
E00156304,3.1,28.3,50.4,18.1
E00156305,3.2,38.1,49.2,9.5
E00156306,8.6,18,68,5.5
E00156308,5.1,53.4,30.5,11
E00156309,0.7,12.4,46.7,40.1
E00156310,15.4,40.7,39.5,4.3
E00156311,31.6,20.4,28.3,19.7
E00156312,16.8,23.1,44.1,16.1
E00156313,9.2,12.6,55.5,22.7
E00156314,0.8,37.4,39,22.8
E00156315,2.5,29.4,50.4,17.6
E00156316,40.1,44.3,10.2,5.4
E00156317,8.7,40.6,28.3,22.5
E00156318,3,12,58.6,26.3
E00156319,14.7,36.2,23.3,25.8
E00156320,9.2,32.1,48.9,9.9
E00156321,22.5,56.8,17.1,3.6
E00156322,4.3,16.5,29.5,49.6
E00156323,13.8,24.8,46.8,14.7
E00156324,15.9,31.4,41.1,11.6
E00156326,1.6,10.9,45.7,41.9
E00156327,0,10.7,38.8,50.4
E00156328,32.5,37.1,26.3,4.1
E00156329,19.5,52.9,23,4.6
E00156330,1.7,12.8,53.8,31.6
E00156331,39.3,23.4,14.5,22.8
E00156333,6.2,36.4,35.7,21.7
E00156337,1.7,24.4,65.5,8.4
E00156338,33.3,37.1,22,7.6
E00156339,7.5,50.9,24.3,17.3
E00156340,12.8,43.6,30.1,13.5
E00156341,12.3,28.7,41.8,17.2
E00156344,8.7,43.7,24.6,23
E00156345,36.5,20.9,23.5,19.1
E00156346,4.9,26.2,59,9.8
E00156347,42.3,46.2,9.4,2.1
E00156349,15.4,29.6,45.1,9.9
E00156351,4.3,24.3,41.7,29.6
E00156352,5.6,23.1,66.7,4.6
E00156353,23.3,52.6,17.3,6.8
E00156354,6.3,26,56.3,11.5
E00156355,6.6,22.1,55.9,15.4
E00156356,4.2,23.7,61,11
E00156358,2.5,10,38.3,49.2
E00156359,11.8,26.8,25.2,36.2
E00156360,2.6,23.9,61.5,12
E00156361,3.4,31.9,48.7,16
E00156362,0.8,24.4,42.9,31.9
E00156363,1.6,20.2,41.9,36.4
E00156364,0,7.4,66.9,25.6
E00156365,0.8,10.2,56.8,32.2
E00156367,0,6.8,46.2,47
E00156368,3.3,16.4,41,39.3
E00156370,42.3,47.9,7,2.8
E00156371,2.1,40,37.2,20.7
E00156372,0,11.2,34.3,54.5
E00156373,13.2,14,41.9,30.9
E00156374,27.7,26.1,32.8,13.4
E00156375,0.8,26.2,53.1,20
E00156376,4.5,16.2,52.3,27
E00156377,10.6,7.1,52.2,30.1
E00156451,2.3,24.2,36.4,37.1
E00156456,18.8,31.3,22.7,27.3
E00156457,4.3,7.7,35,53
E00156466,6.3,37.5,27.3,28.9
E00156467,7.8,45.1,29.4,17.6
E00156468,25.4,26.9,35.8,11.9
E00156469,24.3,25.2,36.9,13.5
E00156470,5.6,23,37.1,34.3
E00156471,4.5,14.3,51.9,29.2
E00156472,6,12.7,57.5,23.9
E00156473,0.8,23.7,42,33.6
E00156474,19.1,29,28.4,23.5
E00156475,1.6,25.2,48,25.2
E00156476,14.3,21.4,27.9,36.4
E00156477,0.7,8.1,62.5,28.7
E00156478,0,8.6,50,41.4
E00156479,0.7,5.9,52.2,41.2
E00156480,0.7,16.6,58.6,24.1
E00156481,21.9,10.5,51.8,15.8
E00156482,14.3,40,36.2,9.5
E00156483,45.4,36.9,12.3,5.4
E00156484,21.2,20.2,41.3,17.3
E00156523,0,9.8,26.8,63.4
E00156524,1.6,14.5,29.8,54
E00156525,0.8,8.3,25.6,65.3
E00156526,0.9,5.2,14.7,79.3
E00156527,4.5,10.5,42.1,42.9
E00156528,1.5,28.7,52.9,16.9
E00156529,18.2,7.6,34.1,40.2
E00156530,0,23,60.7,16.4
E00156531,13.9,44.3,35.7,6.1
E00156532,0.8,16.8,49.6,32.8
E00156533,0,3.3,40.2,56.6
E00156534,5,18.7,43.2,33.1
E00156535,1.4,20.1,54.7,23.7
E00156536,5.6,25.6,48.8,20
E00156537,3.8,15.2,36.4,44.7
E00156538,0.8,4,66.9,28.2
E00156539,7.1,20.4,60.2,12.4
E00156656,18.5,20.2,49.2,12.1
E00156665,0.7,29,55.8,14.5
E00156666,18.8,43,30.5,7.8
E00156667,21.1,36.8,26.3,15.8
E00156702,0.8,4,55.6,39.5
E00156703,4.3,26.6,43.2,25.9
E00156704,0,32.8,48.4,18.8
E00156705,19,15.3,43.8,21.9
E00156706,10.9,31.8,36.4,20.9
E00156707,50,36.7,10,3.3
E00156708,10.5,41.9,34.3,13.3
E00156709,2.5,21,58.8,17.6
E00156710,3,40.6,51.1,5.3
E00156711,10.9,25.4,39.1,24.6
E00156712,18.7,15.4,27.6,38.2
E00156713,4.7,27,41.9,26.4
E00156714,14.3,21.1,38.9,25.7
E00156715,16.2,24.6,30.3,28.9
E00156716,13.7,33.9,22.6,29.8
E00156717,12.8,40.4,30.5,16.3
E00156718,5.1,23.5,47.8,23.5
E00156719,2.7,23.2,58.9,15.2
E00156720,10.1,33.8,34.5,21.6
E00156721,25,38.3,35,1.7
E00156722,2.7,14.3,21.1,61.9
E00156723,4.9,26.2,37.9,31.1
E00157760,0.7,29.7,59.4,10.1
E00157761,8.8,16.1,32.1,43.1
E00157762,0,14.5,60.1,25.4
E00157763,0,10.6,60.6,28.8
E00157764,0.8,28.6,52.6,18
E00157765,2.4,8.1,81.5,8.1
E00157766,33.9,50.9,11.5,3.6
E00157767,19.3,57.9,16.8,6.1
E00157768,3.2,42.4,39.2,15.2
E00157769,8.7,27.5,49.7,14.1
E00157770,11.3,17.3,42.9,28.6
E00157771,4.5,20.7,52.3,22.5
E00157772,21.6,42.3,30.6,5.4
E00157773,29,63,7,1
E00157774,1.6,4.8,68,25.6
E00157775,0.8,13.4,62.2,23.6
E00157776,11.9,11.9,58.5,17.8
E00157777,1.3,12,58.7,28
E00157778,0,10.7,50.3,38.9
E00157779,0,4.9,60.2,35
E00157780,0,17.5,50,32.5
E00157781,0.8,4.1,76.4,18.7
E00157782,33.6,36.9,22.1,7.4
E00157783,16.6,27.6,37.2,18.6
E00157855,5.8,22.8,14.6,56.7
E00157932,1.6,10.2,62.5,25.8
E00157933,15.3,17.3,51.3,16
E00157935,1.4,26.8,54.3,17.4
E00158002,0,5.1,11.9,83.1
E00158003,2.4,10.3,19.8,67.5
E00158004,0.8,0.8,29.8,68.6
E00158005,3.6,9.9,31.5,55
E00158006,2.1,16.2,30.3,51.4
E00158007,5.8,16.5,46.6,31.1
E00158008,12.7,40.9,29.1,17.3
E00158009,0,3.2,23,73.8
E00158010,0.8,0,34.7,64.4
E00158011,17.2,67.7,12.9,2.2
E00158013,0.8,8,15.2,76
E00158014,0,9.4,20.5,70.1
E00158015,0,15,33.6,51.3
E00158016,0,3.7,24.3,72
E00158017,0,18.3,43.7,38.1
E00158018,0,1.8,17.5,80.7
E00158034,0.7,6.9,11.8,80.6
E00158035,0,3,12,85
E00158036,0,1.5,8.3,90.2
E00158037,0.8,0.8,9.4,89.1
E00158038,5.1,27.4,53,14.5
E00158039,0.7,2.8,11.3,85.2
E00158040,32.5,28.6,17.5,21.4
E00158041,15.9,31.1,43,9.9
E00158042,2.4,19.7,44.1,33.9
E00158043,0,3.9,20.5,75.6
E00158044,4.1,30.3,49.7,15.9
E00158045,9,15.8,12.8,62.4
E00158046,39.8,52.2,8,0
E00158048,1.6,5.6,67.5,25.4
E00158049,2.7,14.7,21.3,61.3
